t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.000000,0.000000,-0.000000,-0.000000,0.000852,-0.000000,-0.000000,0.000000,-0.000852
0.010000,0.000000,0.000187,0.000045,0.017346,0.003349,-0.374069,0.071473,-0.000044,-0.003304
0.015000,0.000003,0.001248,0.000298,0.081475,0.007322,-3.568218,0.332364,-0.000295,-0.007024
0.020000,0.000016,0.004356,0.001040,0.209766,0.012499,-15.058020,0.844301,-0.001024,-0.011459
0.025000,0.000052,0.010853,0.002605,0.405500,0.018528,-41.594432,1.608335,-0.002553,-0.015923
0.030000,0.000132,0.021936,0.005304,0.657789,0.024998,-87.468997,2.576735,-0.005172,-0.019695
0.035000,0.000280,0.038418,0.009362,0.943094,0.031469,-152.795897,3.662896,-0.009082,-0.022107
0.040000,0.000525,0.060555,0.014860,1.228301,0.037498,-233.362347,4.751665,-0.014336,-0.022638
0.045000,0.000893,0.087942,0.021699,1.475057,0.042676,-325.388278,5.695363,-0.020806,-0.020977
0.050000,0.001409,0.119409,0.029587,1.645347,0.046649,-427.382099,6.328687,-0.028178,-0.017062
0.055000,0.002089,0.152991,0.038055,1.707107,0.049147,-544.428566,6.475233,-0.035966,-0.011093
0.060000,0.002936,0.185943,0.046500,1.639484,0.050000,-676.753245,6.019738,-0.043564,-0.003500
0.065000,0.003940,0.215072,0.054250,1.435089,0.000000,-818.725962,4.924424,-0.050311,0.054250
0.070000,0.005054,0.226378,0.058049,0.099708,0.000000,-939.121799,-0.897246,-0.052995,0.058049
0.075000,0.006154,0.209378,0.055559,-1.059888,0.000000,-956.954037,-5.876479,-0.049405,0.055559
0.080000,0.007109,0.169437,0.047905,-1.951383,0.000000,-865.169870,-9.545178,-0.040796,0.047905
0.085000,0.007823,0.113876,0.036570,-2.524846,0.000000,-681.402559,-11.697490,-0.028747,0.036570
0.090000,0.008238,0.050653,0.023189,-2.769604,0.000000,-579.896010,-12.935567,-0.014951,0.023189
0.095000,0.008327,-0.015413,0.009408,-2.690632,0.000000,-548.584104,-13.137545,-0.001081,0.009408
0.100000,0.008088,-0.079307,-0.003247,-2.329818,0.000000,-382.713256,-11.539917,0.011335,-0.003247
0.105000,0.007554,-0.132844,-0.013594,-1.780762,0.000000,-97.273482,-8.544156,0.021148,-0.013594
0.110000,0.006792,-0.169997,-0.020940,-1.143541,0.000000,204.464955,-4.972186,0.027732,-0.020940
0.115000,0.005890,-0.188735,-0.025057,-0.501673,0.000000,394.559558,-1.696965,0.030947,-0.025057
0.120000,0.004936,-0.191150,-0.026067,0.087870,0.000000,508.260884,1.190218,0.031003,-0.026067
0.125000,0.004004,-0.179750,-0.024361,0.576670,0.000000,579.432979,3.612002,0.028365,-0.024361
0.130000,0.003158,-0.157336,-0.020538,0.929357,0.000000,532.088409,5.074615,0.023696,-0.020538
0.135000,0.002440,-0.128869,-0.015302,1.139734,0.000000,444.989741,5.851452,0.017742,-0.015302
