t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.000000,0.000000,0.000000,0.000000,0.000852,0.000000,0.000000,0.000000,-0.000852
0.010000,0.000000,0.000187,0.000045,0.017346,0.003349,18.466588,0.149976,-0.000044,-0.003304
0.015000,0.000004,0.001611,0.000292,0.079103,0.007322,83.488503,0.683461,-0.000287,-0.007030
0.020000,0.000023,0.006341,0.000996,0.197048,0.012499,205.564492,1.700069,-0.000972,-0.011504
0.025000,0.000079,0.016796,0.002433,0.368583,0.018528,378.954142,3.172351,-0.002354,-0.016095
0.030000,0.000207,0.035125,0.004838,0.579276,0.024998,584.943417,4.967904,-0.004630,-0.020161
0.035000,0.000450,0.062717,0.008348,0.806426,0.031469,796.251591,6.881089,-0.007898,-0.023121
0.040000,0.000854,0.099872,0.012978,1.023053,0.037498,981.860054,8.669008,-0.012124,-0.024520
0.045000,0.001466,0.145659,0.018604,1.201827,0.042676,1111.653836,10.087098,-0.017138,-0.024072
0.050000,0.002324,0.197941,0.024972,1.318536,0.046649,1160.408622,10.920668,-0.022648,-0.021677
0.055000,0.003452,0.253558,0.031721,1.354822,0.049147,1110.808918,11.009808,-0.028269,-0.017426
0.060000,0.004858,0.308627,0.038418,1.300034,0.050000,955.330545,10.266169,-0.033561,-0.011582
0.065000,0.006528,0.358912,0.044598,1.152151,0.000000,696.951810,8.681084,-0.038071,0.044598
0.070000,0.008409,0.389462,0.047225,-0.083092,0.000000,-716.776857,-2.328439,-0.038816,0.047225
0.075000,0.010311,0.368013,0.044521,-0.967597,0.000000,-1706.588766,-10.283843,-0.034210,0.044521
0.080000,0.012011,0.310035,0.038246,-1.505642,0.000000,-2000.000000,-13.998327,-0.026235,0.038246
0.085000,0.013379,0.236084,0.029954,-1.772873,0.000000,-2000.000000,-15.431564,-0.016575,0.029954
0.090000,0.014364,0.157272,0.020900,-1.812879,0.000000,-2000.000000,-15.942361,-0.006536,0.020900
0.095000,0.014951,0.078129,0.012165,-1.651165,0.000000,-2000.000000,-15.580390,0.002787,0.012165
0.100000,0.015151,0.002702,0.004652,-1.332262,0.000000,-1952.008184,-14.284391,0.010499,0.004652
0.105000,0.014992,-0.064895,-0.001004,-0.918360,0.000000,-1372.285652,-10.269267,0.015996,-0.001004
0.110000,0.014546,-0.112470,-0.004649,-0.534868,0.000000,-837.123988,-6.492481,0.019195,-0.004649
0.115000,0.013908,-0.141593,-0.006519,-0.213679,0.000000,-385.347974,-3.261776,0.020427,-0.006519
0.120000,0.013164,-0.155217,-0.006970,0.029255,0.000000,-36.140853,-0.739558,0.020133,-0.006970
0.125000,0.012382,-0.156974,-0.006404,0.191038,0.000000,207.394021,1.032846,0.018785,-0.006404
0.130000,0.011612,-0.150593,-0.005213,0.278372,0.000000,353.956230,2.104792,0.016824,-0.005213
0.135000,0.010886,-0.139488,-0.003740,0.304052,0.000000,419.726923,2.584884,0.014626,-0.003740
