t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.845000,-0.004812,0.127365,0.005092,0.081041,0.005801,-16.757256,0.401313,-0.009904,-0.000709
0.850000,-0.004171,0.129309,0.005496,0.079343,0.006129,-19.838521,0.357768,-0.009667,-0.000633
0.855000,-0.003520,0.131032,0.005892,0.077510,0.006447,-22.896241,0.313468,-0.009411,-0.000555
0.860000,-0.002861,0.132531,0.006277,0.075546,0.006753,-25.924907,0.268491,-0.009138,-0.000476
0.865000,-0.002195,0.133803,0.006653,0.073454,0.007049,-28.919049,0.222918,-0.008848,-0.000396
0.870000,-0.001523,0.134845,0.007017,0.071238,0.007333,-31.873246,0.176833,-0.008541,-0.000315
0.875000,-0.000847,0.135655,0.007370,0.068901,0.007604,-34.782139,0.130317,-0.008217,-0.000234
0.880000,-0.000167,0.136230,0.007711,0.066447,0.007863,-37.640436,0.083454,-0.007879,-0.000151
0.885000,0.000515,0.136569,0.008040,0.063881,0.008109,-40.442927,0.036330,-0.007525,-0.000069
0.890000,0.001198,0.136671,0.008355,0.061205,0.008341,-43.184490,-0.010971,-0.007157,0.000014
0.895000,0.001881,0.136535,0.008656,0.058426,0.008559,-45.860101,-0.058362,-0.006775,0.000097
0.900000,0.002563,0.136160,0.008943,0.055547,0.008763,-48.464846,-0.105759,-0.006380,0.000180
0.905000,0.003242,0.135547,0.009216,0.052573,0.008952,-50.993927,-0.153075,-0.005973,0.000263
0.910000,0.003918,0.134697,0.009473,0.049510,0.009127,-53.442674,-0.200225,-0.005555,0.000346
0.915000,0.004589,0.133610,0.009714,0.046362,0.009286,-55.806550,-0.247122,-0.005125,0.000428
0.920000,0.005254,0.132288,0.009939,0.043134,0.009430,-58.081162,-0.293682,-0.004686,0.000509
0.925000,0.005911,0.130733,0.010148,0.039833,0.009558,-60.262269,-0.339821,-0.004237,0.000590
0.930000,0.006561,0.128947,0.010340,0.036463,0.009670,-62.345791,-0.385454,-0.003779,0.000670
0.935000,0.007200,0.126932,0.010515,0.033030,0.009766,-64.327813,-0.430498,-0.003315,0.000749
0.940000,0.007830,0.124692,0.010672,0.029540,0.009846,-66.204595,-0.474873,-0.002843,0.000827
0.945000,0.008447,0.122230,0.010812,0.025999,0.009909,-67.972579,-0.518496,-0.002365,0.000903
0.950000,0.009051,0.119550,0.010934,0.022412,0.009956,-69.628395,-0.561290,-0.001882,0.000978
0.955000,0.009642,0.116656,0.011037,0.018786,0.009986,-71.168869,-0.603175,-0.001395,0.001051
0.960000,0.010218,0.113554,0.011122,0.015127,0.009999,-72.591024,-0.644076,-0.000904,0.001123
0.965000,0.010777,0.110248,0.011189,0.011440,0.009996,-73.892093,-0.683918,-0.000411,0.001193
0.970000,0.011320,0.106743,0.011237,0.007733,0.009976,-75.069517,-0.722628,0.000083,0.001260
0.975000,0.011844,0.103046,0.011266,0.004011,0.009940,-76.120956,-0.760136,0.000579,0.001326
0.980000,0.012350,0.099163,0.011276,0.000280,0.009887,-77.044288,-0.796373,0.001074,0.001390
0.985000,0.012836,0.095100,0.011268,-0.003452,0.009817,-77.837616,-0.831274,0.001568,0.001451
0.990000,0.013301,0.090863,0.011240,-0.007181,0.009731,-78.499274,-0.864773,0.002060,0.001509
0.995000,0.013744,0.086461,0.011194,-0.010900,0.009629,-79.027824,-0.896811,0.002550,0.001566
1.000000,0.014165,0.081901,0.011130,-0.014601,0.009511,-79.422064,-0.927327,0.003035,0.001619
1.005000,0.014563,0.077189,0.011046,-0.018280,0.009376,-79.681028,-0.956266,0.003516,0.001670
1.010000,0.014937,0.072335,0.010945,-0.021930,0.009227,-79.803989,-0.983575,0.003992,0.001718
1.015000,0.015286,0.067347,0.010824,-0.025545,0.009062,-79.790460,-1.009203,0.004462,0.001763
1.020000,0.015610,0.062232,0.010686,-0.029119,0.008881,-79.640195,-1.033104,0.004924,0.001805
1.025000,0.015908,0.057001,0.010530,-0.032645,0.008686,-79.353190,-1.055232,0.005378,0.001844
1.030000,0.016180,0.051661,0.010356,-0.036118,0.008477,-78.929682,-1.075546,0.005824,0.001879
1.035000,0.016424,0.046223,0.010165,-0.039533,0.008253,-78.370152,-1.094010,0.006259,0.001912
1.040000,0.016642,0.040695,0.009957,-0.042882,0.008016,-77.675321,-1.110588,0.006685,0.001941
1.045000,0.016831,0.035087,0.009732,-0.046161,0.007765,-76.846148,-1.125249,0.007099,0.001967
1.050000,0.016993,0.029408,0.009491,-0.049363,0.007501,-75.883833,-1.137965,0.007502,0.001989
1.055000,0.017125,0.023669,0.009233,-0.052485,0.007225,-74.789812,-1.148712,0.007892,0.002009
1.060000,0.017229,0.017880,0.008961,-0.055520,0.006937,-73.565755,-1.157469,0.008268,0.002024
1.065000,0.017304,0.012049,0.008673,-0.058463,0.006637,-72.213562,-1.164219,0.008631,0.002036
1.070000,0.017350,0.006189,0.008371,-0.061309,0.006326,-70.735364,-1.168948,0.008979,0.002045
1.075000,0.017366,0.000307,0.008054,-0.064053,0.006004,-69.133514,-1.171645,0.009312,0.002050
1.080000,0.017353,-0.005584,0.007724,-0.066692,0.005673,-67.410585,-1.172306,0.009629,0.002051
1.085000,0.017310,-0.011475,0.007381,-0.069219,0.005332,-65.569369,-1.170925,0.009929,0.002049
1.090000,0.017238,-0.017355,0.007026,-0.071632,0.004982,-63.612865,-1.167505,0.010212,0.002044
1.095000,0.017137,-0.023215,0.006658,-0.073925,0.004624,-61.544283,-1.162049,0.010478,0.002035
1.100000,0.017006,-0.029044,0.006280,-0.076096,0.004258,-59.367029,-1.154565,0.010726,0.002022
1.105000,0.016846,-0.034832,0.005891,-0.078140,0.003885,-57.084706,-1.145065,0.010956,0.002006
1.110000,0.016658,-0.040569,0.005492,-0.080054,0.003505,-54.701104,-1.133564,0.011166,0.001986
1.115000,0.016441,-0.046244,0.005083,-0.081834,0.003120,-52.220196,-1.120081,0.011358,0.001963
1.120000,0.016195,-0.051849,0.004666,-0.083478,0.002730,-49.646129,-1.104637,0.011529,0.001937
1.125000,0.015922,-0.057372,0.004241,-0.084983,0.002334,-46.983217,-1.087258,0.011681,0.001907
1.130000,0.015622,-0.062805,0.003809,-0.086346,0.001935,-44.235935,-1.067974,0.011813,0.001874
1.135000,0.015295,-0.068138,0.003370,-0.087565,0.001533,-41.408910,-1.046816,0.011924,0.001837
1.140000,0.014941,-0.073361,0.002926,-0.088638,0.001129,-38.506913,-1.023820,0.012015,0.001797
1.145000,0.014561,-0.078466,0.002476,-0.089563,0.000722,-35.534850,-0.999026,0.012085,0.001755
1.150000,0.014156,-0.083443,0.002023,-0.090338,0.000314,-32.497757,-0.972475,0.012134,0.001709
1.155000,0.013727,-0.088284,0.001566,-0.090962,-0.000094,-29.400784,-0.944212,0.012162,0.001660
1.160000,0.013274,-0.092979,0.001106,-0.091434,-0.000502,-26.249195,-0.914286,0.012168,0.001608
1.165000,0.012798,-0.097522,0.000644,-0.091754,-0.000910,-23.048352,-0.882748,0.012154,0.001553
1.170000,0.012299,-0.101903,0.000180,-0.091919,-0.001316,-19.803707,-0.849651,0.012119,0.001496
1.175000,0.011779,-0.106116,-0.000283,-0.091931,-0.001719,-16.520794,-0.815053,0.012062,0.001436
1.180000,0.011238,-0.110152,-0.000746,-0.091790,-0.002120,-13.205222,-0.779013,0.011985,0.001374
1.185000,0.010678,-0.114005,-0.001209,-0.091494,-0.002517,-9.862656,-0.741593,0.011886,0.001309
1.190000,0.010099,-0.117667,-0.001669,-0.091045,-0.002910,-6.498817,-0.702856,0.011767,0.001242
1.195000,0.009501,-0.121133,-0.002126,-0.090444,-0.003299,-3.119467,-0.662870,0.011628,0.001172
1.200000,0.008888,-0.124395,-0.002580,-0.089692,-0.003681,0.269599,-0.621704,0.011468,0.001101
1.205000,0.008258,-0.127449,-0.003030,-0.088789,-0.004058,3.662567,-0.579428,0.011288,0.001027
1.210000,0.007614,-0.130288,-0.003475,-0.087737,-0.004428,7.053609,-0.536115,0.011089,0.000952
1.215000,0.006955,-0.132908,-0.003915,-0.086538,-0.004790,10.436896,-0.491841,0.010870,0.000875
1.220000,0.006285,-0.135305,-0.004348,-0.085194,-0.005144,13.806609,-0.446680,0.010632,0.000797
1.225000,0.005603,-0.137472,-0.004773,-0.083707,-0.005490,17.156946,-0.400711,0.010376,0.000717
1.230000,0.004911,-0.139408,-0.005191,-0.082080,-0.005827,20.482134,-0.354014,0.010102,0.000636
1.235000,0.004209,-0.141107,-0.005600,-0.080315,-0.006154,23.776442,-0.306668,0.009810,0.000554
1.240000,0.003500,-0.142568,-0.006000,-0.078416,-0.006471,27.034185,-0.258757,0.009500,0.000470
1.245000,0.002784,-0.143787,-0.006390,-0.076384,-0.006776,30.249739,-0.210361,0.009174,0.000386
1.250000,0.002063,-0.144762,-0.006770,-0.074225,-0.007071,33.417547,-0.161566,0.008833,0.000301
1.255000,0.001337,-0.145492,-0.007138,-0.071940,-0.007354,36.532131,-0.112455,0.008475,0.000216
1.260000,0.000608,-0.145974,-0.007495,-0.069535,-0.007624,39.588103,-0.063113,0.008103,0.000130
1.265000,-0.000122,-0.146208,-0.007839,-0.067013,-0.007882,42.580171,-0.013625,0.007716,0.000044
1.270000,-0.000854,-0.146193,-0.008170,-0.064378,-0.008127,45.503150,0.035924,0.007316,-0.000043
1.275000,-0.001584,-0.145929,-0.008487,-0.061635,-0.008358,48.351969,0.085447,0.006903,-0.000129
