time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000
0.50,22.7604,0.0074,0.0444,0.0828,0.4894,500000.00,244681.66,0.0053
1.00,43.9698,0.0586,0.1733,0.3307,0.6463,500000.00,323132.95,0.0341
1.50,62.1826,0.1928,0.3741,0.8590,1.5739,500000.00,786963.42,0.1008
2.00,76.1578,0.4415,0.6274,1.9873,2.9917,500000.00,1495858.50,0.2171
2.50,84.9430,0.8248,0.9082,3.8728,4.5392,500000.00,2269587.78,0.3907
3.00,87.9395,1.3496,1.1880,6.4832,5.8280,500000.00,2914013.73,0.6253
3.50,84.9430,2.0077,1.4368,9.5966,6.4966,500000.00,3248284.68,0.9198
4.00,76.1578,2.7763,1.6256,12.8275,6.2600,-500000.00,-3130014.41,1.2682
4.50,62.1826,3.6189,1.7286,16.2857,7.3496,-500000.00,-3674775.00,1.6605
5.00,43.9698,4.4871,1.7253,19.9344,6.9972,-500000.00,-3498577.82,2.0825
5.50,22.7604,5.3242,1.6022,23.0318,5.1528,-500000.00,-2576381.03,2.5175
6.00,0.0000,6.0684,1.3540,24.8616,1.9685,-500000.00,-984245.83,2.9467
6.50,-22.7604,6.6578,0.9846,24.8312,-2.2191,-500000.00,1109559.76,3.3510
7.00,-43.9698,7.0348,0.5067,22.5544,-6.9280,-500000.00,3464003.92,3.7121
7.50,-62.1826,7.1500,-0.0583,17.9113,-11.5860,-500000.00,5792986.67,4.0142
8.00,-76.1578,6.9667,-0.6817,11.0769,-15.5963,-500000.00,7798164.16,4.2451
8.50,-84.9430,6.4642,-1.3295,2.5164,-18.4066,-500000.00,9203292.00,4.3978
9.00,-87.9395,5.6394,-1.9640,-7.0535,-19.5728,-500000.00,9786376.20,4.4718
9.50,-84.9430,4.5088,-2.5464,-16.7326,-18.8124,500000.00,-9406201.96,4.4736
10.00,-76.1578,3.1079,-3.0395,-26.1374,-18.4393,500000.00,-9219653.80,4.4182
10.50,-62.1826,1.4898,-3.4102,-34.7972,-15.8378,500000.00,-7918880.87,4.3283
11.00,-43.9698,-0.2773,-3.6313,-41.6266,-11.1639,500000.00,-5581966.64,4.2335
11.50,-22.7604,-2.1134,-3.6841,-45.6786,-4.8110,500000.00,-2405519.42,4.1668
12.00,-0.0000,-3.9316,-3.5591,-46.2545,2.6293,500000.00,1314628.47,4.1576
12.50,22.7604,-5.6429,-3.2574,-42.9889,10.4264,500000.00,5213206.47,4.2244
13.00,43.9698,-7.1613,-2.7904,-35.9013,17.7853,500000.00,8892646.13,4.3686
13.50,62.1826,-8.4092,-2.1793,-25.4077,23.9275,500000.00,11963747.79,4.5747
14.00,76.1578,-9.3216,-1.4543,-12.2924,28.1715,500000.00,14085741.81,4.8169
14.50,84.9430,-9.8506,-0.6523,2.3588,30.0034,500000.00,15001723.65,5.0660
15.00,87.9395,-9.9680,0.1848,17.2569,29.1319,-500000.00,-14565946.41,5.2954
15.50,84.9430,-9.6672,1.0132,31.6398,27.9190,-500000.00,-13959511.38,5.4850
16.00,76.1578,-8.9636,1.7893,44.6954,23.8476,-500000.00,-11923821.90,5.6221
16.50,62.1826,-7.8935,2.4725,55.0563,17.2118,-500000.00,-8605915.72,5.7019
17.00,43.9698,-6.5124,3.0280,61.5697,8.5693,-500000.00,-4284641.09,5.7266
17.50,22.7604,-4.8914,3.4285,63.4172,-1.3111,-500000.00,655547.73,5.7051
18.00,0.0000,-3.1128,3.6559,60.2026,-11.5224,-500000.00,5761194.71,5.6507
18.50,-22.7604,-1.2657,3.7024,51.9997,-21.1064,-500000.00,10553202.22,5.5796
19.00,-43.9698,0.5598,3.5708,39.3553,-29.1454,-500000.00,14572702.54,5.5083
19.50,-62.1826,2.2774,3.2740,23.2462,-34.8500,-500000.00,17425015.26,5.4510
20.00,-76.1578,3.8099,2.8345,4.9956,-37.6350,-500000.00,18817509.88,5.4168
20.50,-84.9430,5.0931,2.2822,-13.8439,-37.1757,500000.00,-18587830.28,5.4094
21.00,-87.9395,6.0793,1.6529,-32.2392,-35.8382,500000.00,-17919113.78,5.4259
21.50,-84.9430,6.7397,0.9857,-49.1180,-31.1435,500000.00,-15571760.48,5.4593
22.00,-76.1578,7.0653,0.3202,-62.8791,-23.4523,500000.00,-11726127.40,5.5000
22.50,-62.1826,7.0665,-0.3055,-72.1751,-13.4108,500000.00,-6705410.97,5.5388
23.00,-43.9698,6.7721,-0.8577,-76.0412,-1.8916,500000.00,-945800.10,5.5679
23.50,-22.7604,6.2258,-1.3089,-73.9890,10.0877,500000.00,5043831.79,5.5824
24.00,-0.0000,5.4834,-1.6395,-66.0555,21.4576,500000.00,10728803.74,5.5804
24.50,22.7604,4.6082,-1.8388,-52.8052,31.1953,500000.00,15597635.54,5.5626
25.00,43.9698,3.6667,-1.9057,-35.2825,38.4173,500000.00,19208629.01,5.5317
25.50,62.1826,2.7234,-1.8478,-14.9218,42.4595,500000.00,21229769.90,5.4912
26.00,76.1578,1.8370,-1.6815,6.5783,42.9368,174923.41,7510647.71,5.4450
26.50,84.9430,1.0562,-1.4298,27.6020,40.5557,-500000.00,-20277863.04,5.3963
27.00,87.9395,0.4168,-1.1208,46.9565,36.2879,-500000.00,-18143972.45,5.3473
27.50,84.9430,-0.0602,-0.7855,63.3426,28.7629,-500000.00,-14381425.58,5.2994
28.00,76.1578,-0.3695,-0.4552,75.2771,18.6065,-500000.00,-9303248.73,5.2529
28.50,62.1826,-0.5213,-0.1597,81.6519,6.6828,-500000.00,-3341400.87,5.2079
29.00,43.9698,-0.5394,0.0755,81.8346,-5.9846,-500000.00,2992291.02,5.1640
29.50,22.7604,-0.4592,0.2307,75.7254,-18.3041,-500000.00,9152045.56,5.1211
30.00,0.0000,-0.3241,0.2937,63.7671,-29.2133,-500000.00,14606639.00,5.0792
30.50,-22.7604,-0.1816,0.2602,46.9066,-37.7722,-500000.00,18886114.98,5.0381
31.00,-43.9698,-0.0792,0.1347,26.5129,-43.2451,-500000.00,21622545.39,4.9980
31.50,-62.1826,-0.0602,-0.0704,4.2585,-45.1626,-500000.00,22581317.07,4.9588
32.00,-76.1578,-0.1597,-0.3356,-18.0250,-43.3607,500000.00,-21680342.09,4.9205
32.50,-84.9430,-0.4017,-0.6355,-39.1126,-40.3899,500000.00,-20194936.55,4.8833
33.00,-87.9395,-0.7962,-0.9410,-57.8335,-33.9582,500000.00,-16979084.05,4.8477
33.50,-84.9430,-1.3385,-1.2216,-72.5785,-24.5971,500000.00,-12298546.11,4.8147
34.00,-76.1578,-2.0086,-1.4474,-82.0701,-13.0920,500000.00,-6545992.49,4.7858
34.50,-62.1826,-2.7723,-1.5917,-85.4728,-0.4118,500000.00,-205884.37,4.7630
35.00,-43.9698,-3.5830,-1.6328,-82.4634,12.3766,500000.00,6188279.05,4.7484
35.50,-22.7604,-4.3853,-1.5561,-73.2578,24.2009,500000.00,12100439.85,4.7436
36.00,-0.0000,-5.1184,-1.3554,-58.5896,34.0761,500000.00,17038034.14,4.7489
36.50,22.7604,-5.7204,-1.0331,-39.6457,41.1872,500000.00,20593599.96,4.7634
37.00,43.9698,-6.1332,-0.6010,-17.9635,44.9568,500000.00,22478409.66,4.7842
37.50,62.1826,-6.3064,-0.0792,4.7006,45.0908,500000.00,22545380.76,4.8074
38.00,76.1578,-6.2019,0.5048,26.5184,41.5990,-500000.00,-20799523.57,4.8281
38.50,84.9430,-5.7967,1.1177,46.3521,37.1891,-500000.00,-18594525.99,4.8417
39.00,87.9395,-5.0855,1.7227,63.1892,29.6939,-500000.00,-14846960.43,4.8449
39.50,84.9430,-4.0817,2.2818,75.6309,19.7284,-500000.00,-9864188.60,4.8361
40.00,76.1578,-2.8175,2.7583,82.6402,8.1131,-500000.00,-4056543.83,4.8163
40.50,62.1826,-1.3427,3.1194,83.6271,-4.1966,-500000.00,2098304.86,4.7892
41.00,43.9698,0.2781,3.3383,78.4960,-16.1925,-500000.00,8096265.11,4.7603
41.50,22.7604,1.9687,3.3961,67.6509,-26.8988,-500000.00,13449390.40,4.7368
42.00,0.0000,3.6458,3.2834,51.9584,-35.4529,-500000.00,17726427.48,4.7254
42.50,-22.7604,5.2237,3.0007,32.6733,-41.1759,-500000.00,20587927.45,4.7315
43.00,-43.9698,6.6198,2.5589,11.3320,-43.6261,-500000.00,21813058.13,4.7575
43.50,-62.1826,7.7595,1.9788,-10.3745,-42.6321,-500000.00,21316038.83,4.8021
44.00,-76.1578,8.5804,1.2896,-30.7398,-38.3021,500000.00,-19151057.10,4.8609
44.50,-84.9430,9.0368,0.5273,-48.7889,-33.4095,500000.00,-16704749.85,4.9268
45.00,-87.9395,9.1023,-0.2673,-63.6956,-25.8161,500000.00,-12908056.05,4.9917
45.50,-84.9430,8.7713,-1.0512,-74.2529,-16.1273,500000.00,-8063656.10,5.0480
46.00,-76.1578,8.0599,-1.7821,-79.6011,-5.1191,500000.00,-2559529.96,5.0899
46.50,-62.1826,7.0046,-2.4206,-79.2981,6.3274,500000.00,3163683.02,5.1140
47.00,-43.9698,5.6604,-2.9329,-73.3532,17.2987,500000.00,8649345.63,5.1201
47.50,-22.7604,4.0972,-3.2927,-62.2250,26.9247,500000.00,13462353.05,5.1105
48.00,-0.0000,2.3960,-3.4830,-46.7813,34.4487,500000.00,17224372.93,5.0899
48.50,22.7604,0.6437,-3.4969,-28.2270,39.2878,500000.00,19643900.34,5.0643
49.00,43.9698,-1.0720,-3.3380,-8.0054,41.0775,500000.00,20538735.65,5.0398
49.50,62.1826,-2.6677,-3.0198,12.3184,39.6984,500000.00,19849185.21,5.0216
50.00,76.1578,-4.0690,-2.5654,31.1829,35.2822,-214711.26,-7575485.46,5.0131
50.50,84.9430,-5.2153,-2.0049,47.5881,29.9116,-500000.00,-14955820.59,5.0151
51.00,87.9395,-6.0622,-1.3744,60.8748,22.8818,-500000.00,-11440899.04,5.0263
51.50,84.9430,-6.5845,-0.7128,70.1603,14.0092,-500000.00,-7004598.46,5.0436
52.00,76.1578,-6.7765,-0.0598,74.6894,3.9796,-500000.00,-1989777.93,5.0629
52.50,62.1826,-6.6521,0.5470,74.0762,-6.4272,-500000.00,3213596.42,5.0802
53.00,43.9698,-6.2428,1.0744,68.3348,-16.4000,-500000.00,8200004.54,5.0923
53.50,22.7604,-5.5954,1.4955,57.8793,-25.1620,-500000.00,12581000.99,5.0972
54.00,0.0000,-4.7682,1.7916,43.4902,-32.0324,-500000.00,16016217.83,5.0943
54.50,-22.7604,-3.8264,1.9528,26.2534,-36.4804,-500000.00,18240219.21,5.0842
55.00,-43.9698,-2.8380,1.9788,7.4735,-38.1661,-500000.00,19083070.54,5.0684
55.50,-62.1826,-1.8688,1.8785,-11.4282,-36.9661,-500000.00,18483041.33,5.0488
56.00,-76.1578,-0.9778,1.6692,-29.0249,-32.9811,-345701.67,11401610.91,5.0272
56.50,-84.9430,-0.2138,1.3751,-44.0886,-26.8962,500000.00,-13448110.19,5.0052
57.00,-87.9395,0.3880,1.0252,-56.0972,-20.8189,500000.00,-10409453.33,4.9835
57.50,-84.9430,0.8074,0.6515,-64.6231,-13.0493,500000.00,-6524663.63,4.9625
58.00,-76.1578,1.0409,0.2865,-68.9584,-4.1606,500000.00,-2080278.90,4.9422
58.50,-62.1826,1.1005,-0.0394,-68.7078,5.1782,500000.00,2589116.27,4.9223
59.00,-43.9698,1.0124,-0.2999,-63.8239,14.2544,500000.00,7127202.31,4.9024
59.50,-22.7604,0.8149,-0.4748,-54.6147,22.3683,500000.00,11184157.47,4.8825
60.00,-0.0000,0.5542,-0.5512,-41.7229,28.8890,500000.00,14444489.18,4.8626
60.50,22.7604,0.2810,-0.5246,-26.0790,33.3044,500000.00,16652184.20,4.8427
61.00,43.9698,0.0460,-0.3994,-8.8310,35.2623,500000.00,17631131.79,4.8229
61.50,62.1826,-0.1040,-0.1880,8.7431,34.5984,500000.00,17299176.80,4.8035
62.00,76.1578,-0.1308,0.0898,25.3333,31.3494,500000.00,15674694.34,4.7842
62.50,84.9430,-0.0074,0.4084,39.6978,25.7504,-431760.95,-11118014.62,4.7652
63.00,87.9395,0.2794,0.7382,51.3266,20.4510,-500000.00,-10225520.70,4.7465
63.50,84.9430,0.7275,1.0480,59.9057,13.6203,-500000.00,-6810136.42,4.7283
64.00,76.1578,1.3190,1.3072,64.7419,5.5700,-500000.00,-2785013.45,4.7114
64.50,62.1826,2.0216,1.4881,65.3703,-3.1057,-500000.00,1552844.78,4.6966
65.00,43.9698,2.7902,1.5683,61.6413,-11.7490,-500000.00,5874492.25,4.6850
