time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000
0.50,2.8052,0.0075,0.0443,0.0830,0.4876,191466.33,93352.87,0.0053
1.00,5.0548,0.0575,0.1669,0.5066,1.3162,328302.46,432123.88,0.0335
1.50,6.3032,0.1829,0.3400,1.3899,2.2523,370625.00,834748.14,0.0959
2.00,6.3032,0.3992,0.5234,2.7254,3.0396,291989.61,887526.31,0.1981
2.50,5.0548,0.7007,0.6732,4.3854,3.4699,108171.07,375344.24,0.3384
3.00,2.8052,1.0602,0.7502,6.1458,3.3844,-149279.32,-505219.86,0.5087
3.50,0.0000,1.4343,0.7285,7.7253,2.7252,-443543.06,-1208739.87,0.6954
4.00,-2.8052,1.7708,0.6003,8.8481,1.5765,-500000.00,-788259.24,0.8822
4.50,-5.0548,2.0188,0.3781,9.1728,-0.4019,-500000.00,200942.00,1.0526
5.00,-6.3032,2.1383,0.0924,8.3669,-2.8471,-500000.00,1423535.29,1.1929
5.50,-6.3032,2.1078,-0.2138,6.3553,-5.1147,-500000.00,2557332.04,1.2941
6.00,-5.0548,1.9289,-0.4935,3.3897,-6.5664,-500000.00,3283193.94,1.3535
6.50,-2.8052,1.6259,-0.7043,0.0086,-6.7160,-241879.64,1624454.06,1.3748
7.00,-0.0000,1.2412,-0.8168,-3.2269,-5.9639,158188.63,-943426.69,1.3663
7.50,2.8052,0.8275,-0.8199,-5.9458,-4.6715,500000.00,-2335765.37,1.3390
8.00,5.0548,0.4381,-0.7229,-7.8948,-2.9453,500000.00,-1472666.42,1.3033
8.50,6.3032,0.1168,-0.5533,-8.7561,-0.4205,500000.00,-210249.15,1.2669
9.00,6.3032,-0.1097,-0.3510,-8.2931,2.2348,500000.00,1117404.69,1.2334
9.50,5.0548,-0.2362,-0.1608,-6.6156,4.3303,500000.00,2165138.29,1.2033
10.00,2.8052,-0.2792,-0.0226,-4.1519,5.3057,500000.00,2652839.68,1.1759
10.50,0.0000,-0.2723,0.0357,-1.5509,4.8548,152854.85,742074.71,1.1503
11.00,-2.8052,-0.2587,0.0043,0.6764,3.8278,-202195.41,-773953.69,1.1263
11.50,-5.0548,-0.2814,-0.1067,2.2927,2.4663,-480427.51,-1184881.62,1.1041
12.00,-6.3032,-0.3742,-0.2697,3.1819,1.0015,-500000.00,-500745.89,1.0844
12.50,-6.3032,-0.5532,-0.4449,3.2659,-0.6540,-500000.00,327005.15,1.0688
13.00,-5.0548,-0.8137,-0.5883,2.5887,-1.9493,-500000.00,974671.44,1.0605
13.50,-2.8052,-1.1297,-0.6613,1.4609,-2.3909,-340213.35,813427.33,1.0630
14.00,-0.0000,-1.4588,-0.6377,0.2902,-2.0937,-66911.50,140095.50,1.0791
14.50,2.8052,-1.7498,-0.5098,-0.6044,-1.2994,194051.98,-252158.10,1.1080
15.00,5.0548,-1.9531,-0.2902,-1.0064,-0.1751,391405.64,-68522.14,1.1451
15.50,6.3032,-2.0298,-0.0094,-0.8042,1.0395,486259.00,505453.42,1.1828
16.00,6.3032,-1.9594,0.2900,-0.0152,2.0815,459374.74,956189.18,1.2136
16.50,5.0548,-1.7445,0.5610,1.2150,2.7215,311733.25,848374.12,1.2325
17.00,2.8052,-1.4102,0.7615,2.6449,2.8201,62733.14,176911.01,1.2379
17.50,0.0000,-0.9998,0.8623,3.9930,2.3696,-221951.88,-525934.96,1.2319
18.00,-2.8052,-0.5665,0.8526,4.9898,1.4304,-489476.59,-700170.40,1.2187
18.50,-5.0548,-0.1641,0.7421,5.4237,0.1715,-500000.00,-85767.25,1.2029
19.00,-6.3032,0.1633,0.5585,5.0733,-1.6188,-500000.00,809375.56,1.1877
19.50,-6.3032,0.3889,0.3423,3.8094,-3.3806,-500000.00,1690322.52,1.1743
20.00,-5.0548,0.5077,0.1383,1.7981,-4.5169,-500000.00,2258436.71,1.1626
20.50,-2.8052,0.5361,-0.0129,-0.5232,-4.5620,-200468.68,914537.99,1.1517
21.00,-0.0000,0.5083,-0.0834,-2.7251,-4.0156,131700.39,-528853.19,1.1408
21.50,2.8052,0.4681,-0.0629,-4.5174,-2.9419,453900.81,-1335333.82,1.1300
22.00,5.0548,0.4591,0.0388,-5.6774,-1.5419,500000.00,-770932.37,1.1195
22.50,6.3032,0.5159,0.1941,-5.9722,0.4282,500000.00,214082.76,1.1099
23.00,6.3032,0.6556,0.3635,-5.2361,2.4747,500000.00,1237351.29,1.1021
23.50,5.0548,0.8744,0.5033,-3.5907,3.9682,500000.00,1984091.43,1.0979
24.00,2.8052,1.1474,0.5747,-1.4463,4.4055,336702.96,1483352.44,1.0989
24.50,0.0000,1.4333,0.5518,0.6923,3.9204,-2375.81,-9314.07,1.1066
25.00,-2.8052,1.6820,0.4267,2.4580,2.9307,-317780.21,-931305.18,1.1207
25.50,-5.0548,1.8449,0.2119,3.6287,1.5952,-500000.00,-797623.63,1.1390
26.00,-6.3032,1.8839,-0.0622,4.0477,0.0081,-500000.00,-4037.97,1.1575
26.50,-6.3032,1.7798,-0.3531,3.6135,-1.7159,-500000.00,857959.59,1.1720
27.00,-5.0548,1.5358,-0.6141,2.4102,-2.9750,-500000.00,1487512.94,1.1796
27.50,-2.8052,1.1778,-0.8033,0.7990,-3.2842,-295066.93,969069.48,1.1796
28.00,-0.0000,0.7495,-0.8918,-0.7959,-2.8841,7288.26,-21020.23,1.1734
28.50,2.8052,0.3046,-0.8692,-2.0626,-1.9861,289714.40,-575410.98,1.1639
29.00,5.0548,-0.1027,-0.7454,-2.7822,-0.7491,500000.00,-374528.28,1.1541
