time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000
0.50,21.8414,0.0051,0.0306,0.0572,0.3374,4.76,1.61,0.0036
1.00,41.5448,0.0402,0.1186,0.4366,1.2623,13.22,16.69,0.0234
1.50,57.1815,0.1315,0.2527,1.3829,2.5625,24.49,62.77,0.0688
2.00,67.2209,0.2978,0.4158,3.0136,3.9473,37.48,147.95,0.1467
2.50,70.6802,0.5485,0.5866,5.2903,5.0937,50.64,257.94,0.2609
3.00,67.2209,0.8818,0.7420,8.0160,5.6970,62.22,354.46,0.4116
3.50,57.1815,1.2842,0.8592,10.8559,5.5192,70.71,390.27,0.5953
4.00,41.5448,1.7314,0.9185,13.3817,4.4292,75.23,333.21,0.8050
4.50,21.8414,2.1905,0.9051,15.1315,2.4274,75.66,183.66,1.0311
5.00,0.0000,2.6229,0.8110,15.6791,-0.3452,72.51,-25.03,1.2617
5.50,-21.8414,2.9879,0.6359,14.7017,-3.6189,66.73,-241.48,1.4843
6.00,-41.5448,3.2466,0.3877,12.0378,-7.0237,59.42,-417.33,1.6866
6.50,-57.1815,3.3659,0.0816,7.7273,-10.1328,51.75,-524.33,1.8576
7.00,-67.2209,3.3221,-0.2610,2.0268,-12.5156,44.83,-561.06,1.9890
7.50,-70.6802,3.1031,-0.6144,-4.6027,-13.7933,39.64,-546.73,2.0763
8.00,-67.2209,2.7105,-0.9507,-11.5346,-13.6909,36.89,-505.08,2.1188
8.50,-57.1815,2.1598,-1.2427,-18.0398,-12.0789,36.95,-446.32,2.1211
9.00,-41.5448,1.4793,-1.4663,-23.3664,-8.9982,39.75,-357.66,2.0923
9.50,-21.8414,0.7081,-1.6028,-26.8274,-4.6668,44.79,-209.04,2.0454
10.00,-0.0000,-0.1070,-1.6405,-27.8863,0.5358,51.26,27.46,1.9963
10.50,21.8414,-0.9153,-1.5760,-26.2300,6.1026,58.12,354.68,1.9601
11.00,41.5448,-1.6667,-1.4144,-21.8199,11.4517,64.28,736.06,1.9483
11.50,57.1815,-2.3156,-1.1688,-14.9146,15.9875,68.74,1098.96,1.9650
12.00,67.2209,-2.8248,-0.8594,-6.0598,19.1685,70.74,1355.96,2.0064
12.50,70.6802,-3.1685,-0.5112,3.9551,20.5703,69.82,1436.32,2.0633
13.00,67.2209,-3.3342,-0.1521,14.1689,19.9391,65.93,1314.55,2.1239
13.50,57.1815,-3.3235,0.1901,23.5444,17.2274,59.38,1023.00,2.1782
14.00,41.5448,-3.1512,0.4899,31.0757,12.6093,50.89,641.68,2.2189
14.50,21.8414,-2.8442,0.7264,35.8978,6.4706,41.45,268.18,2.2425
15.00,0.0000,-2.4378,0.8855,37.3854,-0.6232,32.22,-20.08,2.2491
15.50,-21.8414,-1.9727,0.9605,35.2298,-7.9808,24.42,-194.93,2.2410
16.00,-41.5448,-1.4911,0.9530,29.4855,-14.8540,19.13,-284.19,2.2220
16.50,-57.1815,-1.0320,0.8723,20.5792,-20.5147,17.17,-352.28,2.1962
17.00,-67.2209,-0.6283,0.7344,9.2800,-24.3336,19.00,-462.43,2.1672
17.50,-70.6802,-0.3037,0.5599,-3.3675,-25.8491,24.65,-637.23,2.1375
18.00,-67.2209,-0.0706,0.3724,-16.1419,-24.8221,33.69,-836.26,2.1084
18.50,-57.1815,0.0704,0.1954,-27.7648,-21.2678,45.27,-962.82,2.0805
19.00,-41.5448,0.1302,0.0505,-37.0312,-15.4624,58.21,-900.12,2.0538
19.50,-21.8414,0.1292,-0.0454,-42.9353,-7.9219,71.12,-563.43,2.0280
20.00,-0.0000,0.0948,-0.0815,-44.7804,0.6438,82.55,53.15,2.0032
20.50,21.8414,0.0583,-0.0541,-42.2590,9.3997,91.14,856.64,1.9792
21.00,41.5448,0.0507,0.0326,-35.4959,17.4674,95.80,1673.39,1.9561
21.50,57.1815,0.0991,0.1677,-25.0467,24.0149,95.85,2301.74,1.9338
22.00,67.2209,0.2236,0.3339,-11.8536,28.3432,91.06,2580.84,1.9125
22.50,70.6802,0.4346,0.5099,2.8411,29.9606,81.74,2448.96,1.8927
23.00,67.2209,0.7312,0.6722,17.6130,28.6379,68.71,1967.61,1.8755
23.50,57.1815,1.1007,0.7982,30.9954,24.4380,53.20,1300.16,1.8626
24.00,41.5448,1.5199,0.8676,41.6269,17.7159,36.78,651.60,1.8563
24.50,21.8414,1.9564,0.8656,48.3907,9.0883,21.14,192.17,1.8583
25.00,0.0000,2.3721,0.7838,50.5327,-0.6229,7.97,-4.97,1.8697
25.50,-21.8414,2.7267,0.6217,47.7444,-10.4703,-1.27,13.27,1.8899
26.00,-41.5448,2.9816,0.3867,40.2036,-19.4742,-5.48,106.72,1.9163
