time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000
0.50,22.7604,0.0074,0.0444,0.0828,0.4894,-500000.00,-244681.66,0.0053
1.00,43.9698,0.0586,0.1733,0.9403,3.0447,-500000.00,-1522348.84,0.0341
1.50,62.1826,0.1928,0.3741,3.1993,6.0249,-500000.00,-3012429.42,0.1008
2.00,76.1578,0.4415,0.6274,6.9596,8.9701,-500000.00,-4485068.66,0.2171
2.50,84.9430,0.8248,0.9082,12.0831,11.3998,-500000.00,-5699923.37,0.3907
3.00,87.9395,1.3496,1.1880,18.1988,12.8729,-500000.00,-6436474.52,0.6253
3.50,84.9430,2.0077,1.4368,24.7372,13.0442,-500000.00,-6522093.96,0.9198
4.00,76.1578,2.7763,1.6256,30.9898,11.7095,-500000.00,-5854751.44,1.2682
4.50,62.1826,3.6189,1.7286,36.1879,8.8357,-500000.00,-4417871.96,1.6605
5.00,43.9698,4.4871,1.7253,39.5916,4.5714,-500000.00,-2285724.61,2.0825
5.50,22.7604,5.3242,1.6022,40.5792,-0.7625,500000.00,-381253.38,2.5175
6.00,0.0000,6.0684,1.3540,38.1174,-9.0999,500000.00,-4549942.33,2.9467
6.50,-22.7604,6.6578,0.9846,31.5300,-17.1326,500000.00,-8566318.01,3.3510
7.00,-43.9698,7.0348,0.5067,21.1674,-24.0754,500000.00,-12037694.27,3.7121
7.50,-62.1826,7.1500,-0.0583,7.7562,-29.2213,500000.00,-14610625.20,4.0142
8.00,-76.1578,6.9667,-0.6817,-7.6584,-32.0121,500000.00,-16006047.57,4.2451
8.50,-84.9430,6.4642,-1.3295,-23.8012,-32.0951,500000.00,-16047559.28,4.3978
9.00,-87.9395,5.6394,-1.9640,-39.2801,-29.3602,500000.00,-14680109.96,4.4718
9.50,-84.9430,4.5088,-2.5464,-52.7126,-23.9546,500000.00,-11977319.81,4.4736
10.00,-76.1578,3.1079,-3.0395,-62.8523,-16.2735,500000.00,-8136738.49,4.4182
10.50,-62.1826,1.4898,-3.4102,-68.7060,-6.9270,-500000.00,3463501.36,4.3283
11.00,-43.9698,-0.2773,-3.6313,-69.0194,5.7106,-500000.00,-2855290.01,4.2335
11.50,-22.7604,-2.1134,-3.6841,-63.0488,18.0279,-500000.00,-9013949.93,4.1668
12.00,-0.0000,-3.9316,-3.5591,-51.2236,28.9614,-500000.00,-14480685.92,4.1576
12.50,22.7604,-5.6429,-3.2574,-34.4781,37.5675,-500000.00,-18783736.89,4.2244
13.00,43.9698,-7.1613,-2.7904,-14.1713,43.1047,-500000.00,-21552366.58,4.3686
13.50,62.1826,-8.4092,-2.1793,8.0314,45.0969,-500000.00,-22548467.25,4.5747
14.00,76.1578,-9.3216,-1.4543,30.3014,43.3723,-500000.00,-21686137.08,4.8169
14.50,84.9430,-9.8506,-0.6523,50.8036,38.0754,-500000.00,-19037722.76,5.0660
15.00,87.9395,-9.9680,0.1848,67.8516,29.6521,-500000.00,-14826051.79,5.2954
15.50,84.9430,-9.6672,1.0132,80.0489,18.8076,500000.00,9403802.20,5.4850
16.00,76.1578,-8.9636,1.7893,85.7943,4.0457,500000.00,2022846.83,5.6221
16.50,62.1826,-7.8935,2.4725,84.0687,-10.8689,500000.00,-5434437.67,5.7019
17.00,43.9698,-6.5124,3.0280,75.1062,-24.7057,500000.00,-12352826.13,5.7266
17.50,22.7604,-4.8914,3.4285,59.7310,-36.3503,500000.00,-18175128.20,5.7051
18.00,0.0000,-3.1128,3.6559,39.2764,-44.8946,500000.00,-22447303.72,5.6507
18.50,-22.7604,-1.2657,3.7024,15.4630,-49.7070,500000.00,-24853483.83,5.5796
19.00,-43.9698,0.5598,3.5708,-9.7517,-50.4765,500000.00,-25238271.17,5.5083
19.50,-62.1826,2.2774,3.2740,-34.3390,-47.2298,-500000.00,23614886.63,5.4510
20.00,-76.1578,3.8099,2.8345,-55.7563,-37.9196,-500000.00,18959781.89,5.4168
20.50,-84.9430,5.0931,2.2822,-71.8082,-25.9276,-500000.00,12963824.40,5.4094
21.00,-87.9395,6.0793,1.6529,-81.4085,-12.2954,-500000.00,6147715.67,5.4259
21.50,-84.9430,6.7397,0.9857,-84.0179,1.8469,500000.00,923460.92,5.4593
22.00,-76.1578,7.0653,0.3202,-80.2742,12.9771,500000.00,6488574.39,5.5000
22.50,-62.1826,7.0665,-0.3055,-71.2582,22.8120,500000.00,11405991.02,5.5388
23.00,-43.9698,6.7721,-0.8577,-57.7929,30.6765,500000.00,15338269.52,5.5679
23.50,-22.7604,6.2258,-1.3089,-40.9965,36.0701,500000.00,18035059.67,5.5824
24.00,-0.0000,5.4834,-1.6395,-22.1876,38.6950,500000.00,19347507.28,5.5804
24.50,22.7604,4.6082,-1.8388,-2.7802,38.4684,-500000.00,-19234220.25,5.5626
25.00,43.9698,3.6667,-1.9057,16.4331,37.9162,-500000.00,-18958078.27,5.5317
25.50,62.1826,2.7234,-1.8478,34.6739,34.6111,-500000.00,-17305554.97,5.4912
26.00,76.1578,1.8370,-1.6815,50.6316,28.8486,-500000.00,-14424291.22,5.4450
26.50,84.9430,1.0562,-1.4298,63.1885,21.0973,-500000.00,-10548672.34,5.3963
27.00,87.9395,0.4168,-1.1208,71.4962,11.9602,-500000.00,-5980077.58,5.3473
27.50,84.9430,-0.0602,-0.7855,75.0315,2.1256,-500000.00,-1062821.80,5.2994
28.00,76.1578,-0.3695,-0.4552,73.6258,-7.6845,-500000.00,3842247.73,5.2529
28.50,62.1826,-0.5213,-0.1597,67.4687,-16.7689,-500000.00,8384447.74,5.2079
29.00,43.9698,-0.5394,0.0755,57.0846,-24.4965,-500000.00,12248269.05,5.1640
29.50,22.7604,-0.4592,0.2307,43.2867,-30.3499,500000.00,-15174938.21,5.1211
30.00,0.0000,-0.3241,0.2937,26.5019,-36.3566,500000.00,-18178322.68,5.0792
30.50,-22.7604,-0.1816,0.2602,7.3989,-39.5703,500000.00,-19785136.40,5.0381
31.00,-43.9698,-0.0792,0.1347,-12.5652,-39.7868,500000.00,-19893405.43,4.9980
31.50,-62.1826,-0.0602,-0.0704,-31.8894,-37.0345,500000.00,-18517253.43,4.9588
32.00,-76.1578,-0.1597,-0.3356,-49.1437,-31.5664,500000.00,-15783204.94,4.9205
32.50,-84.9430,-0.4017,-0.6355,-63.0759,-23.8358,500000.00,-11917888.97,4.8833
33.00,-87.9395,-0.7962,-0.9410,-72.7026,-14.4568,500000.00,-7228377.54,4.8477
33.50,-84.9430,-1.3385,-1.2216,-77.3774,-4.1539,500000.00,-2076928.02,4.8147
34.00,-76.1578,-2.0086,-1.4474,-76.8317,6.2955,500000.00,3147730.35,4.7858
34.50,-62.1826,-2.7723,-1.5917,-71.1866,16.1205,500000.00,8060239.43,4.7630
35.00,-43.9698,-3.5830,-1.6328,-60.9346,24.6145,-500000.00,-12307263.83,4.7484
35.50,-22.7604,-4.3853,-1.5561,-46.2852,33.5841,-500000.00,-16792033.38,4.7436
36.00,-0.0000,-5.1184,-1.3554,-27.8047,39.8479,-500000.00,-19923941.66,4.7489
36.50,22.7604,-5.7204,-1.0331,-6.9643,42.9727,-500000.00,-21486360.11,4.7634
37.00,43.9698,-6.1332,-0.6010,14.6110,42.7800,-500000.00,-21389985.34,4.7842
37.50,62.1826,-6.3064,-0.0792,35.2725,39.3526,-500000.00,-19676292.38,4.8074
38.00,76.1578,-6.2019,0.5048,53.4759,33.0210,-500000.00,-16510510.91,4.8281
38.50,84.9430,-5.7967,1.1177,67.8973,24.3302,-500000.00,-12165080.04,4.8417
39.00,87.9395,-5.0855,1.7227,77.5291,13.9905,-500000.00,-6995266.95,4.8449
39.50,84.9430,-4.0817,2.2818,81.7480,2.8184,-500000.00,-1409191.85,4.8361
40.00,76.1578,-2.8175,2.7583,80.3514,-8.3303,-500000.00,4165150.28,4.8163
40.50,62.1826,-1.3427,3.1194,73.5607,-18.6263,-359979.77,6705098.16,4.7892
41.00,43.9698,0.2781,3.3383,61.9071,-27.6650,500000.00,-13832500.25,4.7603
41.50,22.7604,1.9687,3.3961,45.7476,-36.5256,-9330.29,340793.96,4.7368
42.00,0.0000,3.6458,3.2834,26.1925,-41.1833,272122.97,-11206921.26,4.7254
42.50,-22.7604,5.2237,3.0007,4.9280,-43.3279,422464.28,-18304503.14,4.7315
43.00,-43.9698,6.6198,2.5589,-16.6724,-42.5294,500000.00,-21264723.73,4.7575
43.50,-62.1826,7.7595,1.9788,-37.1145,-38.7357,500000.00,-19367873.44,4.8021
44.00,-76.1578,8.5804,1.2896,-54.9334,-32.1146,500000.00,-16057310.40,4.8609
44.50,-84.9430,9.0368,0.5273,-68.8499,-23.2348,500000.00,-11617424.47,4.9268
45.00,-87.9395,9.1023,-0.2673,-77.9104,-12.8201,500000.00,-6410046.22,4.9917
45.50,-84.9430,8.7713,-1.0512,-81.5495,-1.6882,500000.00,-844107.96,5.0480
46.00,-76.1578,8.0599,-1.7821,-79.6203,9.3143,500000.00,4657131.51,5.0899
46.50,-62.1826,7.0046,-2.4206,-72.3928,19.3773,500000.00,9688634.15,5.1140
47.00,-43.9698,5.6604,-2.9329,-60.5205,27.7868,500000.00,13893389.00,5.1201
47.50,-22.7604,4.0972,-3.2927,-44.9790,33.9746,-500000.00,-16987309.22,5.1105
48.00,-0.0000,2.3960,-3.4830,-26.3740,39.9535,-500000.00,-19976764.45,5.0899
48.50,22.7604,0.6437,-3.4969,-5.5518,42.7973,-500000.00,-21398633.49,5.0643
49.00,43.9698,-1.0720,-3.3380,15.8714,42.3539,-500000.00,-21176938.17,5.0398
49.50,62.1826,-2.6677,-3.0198,36.2678,38.7288,-500000.00,-19364375.09,5.0216
50.00,76.1578,-4.0690,-2.5654,54.1241,32.2686,-500000.00,-16134323.07,5.0131
50.50,84.9430,-5.2153,-2.0049,68.1534,23.5273,-500000.00,-11763669.85,5.0151
51.00,87.9395,-6.0622,-1.3744,77.3878,13.2164,-500000.00,-6608186.42,5.0263
51.50,84.9430,-6.5845,-0.7128,81.2421,2.1454,-500000.00,-1072696.23,5.0436
52.00,76.1578,-6.7765,-0.0598,79.5470,-8.8428,-500000.00,4421402.94,5.0629
52.50,62.1826,-6.6521,0.5470,72.5492,-18.9372,-500000.00,9468618.13,5.0802
53.00,43.9698,-6.2428,1.0744,60.8804,-27.4186,-363090.65,9955454.73,5.0923
53.50,22.7604,-5.5954,1.4955,45.4147,-34.0384,500000.00,-17019198.33,5.0972
54.00,0.0000,-4.7682,1.7916,26.7582,-40.0937,500000.00,-20046848.70,5.0943
54.50,-22.7604,-3.8264,1.9528,5.8502,-42.9967,500000.00,-21498359.49,5.0842
55.00,-43.9698,-2.8380,1.9788,-15.6830,-42.5907,500000.00,-21295339.77,5.0684
55.50,-62.1826,-1.8688,1.8785,-36.2021,-38.9785,500000.00,-19489237.97,5.0488
56.00,-76.1578,-0.9778,1.6692,-54.1813,-32.5068,500000.00,-16253411.67,5.0272
56.50,-84.9430,-0.2138,1.3751,-68.3221,-23.7318,500000.00,-11865896.53,5.0052
57.00,-87.9395,0.3880,1.0252,-77.6464,-13.3692,500000.00,-6684613.99,4.9835
57.50,-84.9430,0.8074,0.6515,-81.5616,-2.2346,500000.00,-1117286.32,4.9625
58.00,-76.1578,1.0409,0.2865,-79.8939,8.8227,500000.00,4411354.76,4.9422
58.50,-62.1826,1.1005,-0.0394,-72.8891,18.9848,500000.00,9492386.76,4.9223
59.00,-43.9698,1.0124,-0.2999,-61.1812,27.5260,122549.49,3373295.16,4.9024
59.50,-22.7604,0.8149,-0.4748,-45.5028,34.7693,-500000.00,-17384643.45,4.8825
60.00,-0.0000,0.5542,-0.5512,-26.4915,40.7710,-500000.00,-20385518.92,4.8626
60.50,22.7604,0.2810,-0.5246,-5.2715,43.5585,-500000.00,-21779228.09,4.8427
61.00,43.9698,0.0460,-0.3994,16.5033,42.9888,-413657.13,-17782632.96,4.8229
61.50,62.1826,-0.1040,-0.1880,37.1213,38.9759,-500000.00,-19487952.26,4.8035
62.00,76.1578,-0.1308,0.0898,55.0551,32.3304,-500000.00,-16165205.44,4.7842
62.50,84.9430,-0.0074,0.4084,69.0692,23.4069,-500000.00,-11703429.26,4.7652
63.00,87.9395,0.2794,0.7382,78.2017,12.9340,-500000.00,-6467017.47,4.7465
63.50,84.9430,0.7275,1.0480,81.8814,1.7360,-500000.00,-868022.48,4.7283
64.00,76.1578,1.3190,1.3072,79.9592,-9.3339,-500000.00,4666944.83,4.7114
