time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000
0.50,22.7604,0.0074,0.0444,0.0828,0.4894,54956.85,26893.87,0.0053
1.00,43.9698,0.0586,0.1733,0.6020,1.7137,167819.07,287586.76,0.0341
1.50,62.1826,0.1928,0.3741,1.8318,3.2841,268064.10,880346.99,0.1008
2.00,76.1578,0.4415,0.6274,3.8749,4.9096,311004.78,1526908.76,0.2171
2.50,84.9430,0.8248,0.9082,6.7047,6.3686,270906.83,1725285.94,0.3907
3.00,87.9395,1.3496,1.1880,10.1960,7.4948,136761.13,1024990.53,0.6253
3.50,84.9430,2.0077,1.4368,14.1516,8.1712,-90569.85,-740062.87,0.9198
4.00,76.1578,2.7763,1.6256,18.3266,8.3275,-400582.18,-3335853.96,1.2682
4.50,62.1826,3.6189,1.7286,22.4513,7.9385,-500000.00,-3969240.50,1.6605
5.00,43.9698,4.4871,1.7253,26.0857,6.3619,-500000.00,-3180927.16,2.0825
5.50,22.7604,5.3242,1.6022,28.5822,3.4136,-500000.00,-1706789.00,2.5175
6.00,0.0000,6.0684,1.3540,29.3107,-0.6547,-500000.00,327354.10,2.9467
6.50,-22.7604,6.6578,0.9846,27.8078,-5.4328,-500000.00,2716397.02,3.3510
7.00,-43.9698,7.0348,0.5067,23.8462,-10.3966,-500000.00,5198279.13,3.7121
7.50,-62.1826,7.1500,-0.0583,17.4771,-14.9658,-500000.00,7482916.68,4.0142
8.00,-76.1578,6.9667,-0.6817,9.0423,-18.5692,-500000.00,9284576.19,4.2451
8.50,-84.9430,6.4642,-1.3295,-0.8463,-20.7084,-500000.00,10354204.70,4.3978
9.00,-87.9395,5.6394,-1.9640,-11.3585,-21.0165,-500000.00,10508273.80,4.4718
9.50,-84.9430,4.5088,-2.5464,-21.5230,-19.3022,-500000.00,9651086.32,4.4736
10.00,-76.1578,3.1079,-3.0395,-30.3225,-15.5764,436843.14,-6804435.81,4.4182
10.50,-62.1826,1.4898,-3.4102,-37.3691,-12.3059,500000.00,-6152953.37,4.3283
11.00,-43.9698,-0.2773,-3.6313,-42.3805,-7.4844,500000.00,-3742213.25,4.2335
11.50,-22.7604,-2.1134,-3.6841,-44.6312,-1.3424,500000.00,-671178.84,4.1668
12.00,-0.0000,-3.9316,-3.5591,-43.5936,5.5662,500000.00,2783121.54,4.1576
12.50,22.7604,-5.6429,-3.2574,-39.0473,12.5772,500000.00,6288620.81,4.2244
13.00,43.9698,-7.1613,-2.7904,-31.1176,18.9830,500000.00,9491481.48,4.3686
13.50,62.1826,-8.4092,-2.1793,-20.2798,24.1041,500000.00,12052073.99,4.5747
14.00,76.1578,-9.3216,-1.4543,-7.3266,27.3600,500000.00,13680020.86,4.8169
14.50,84.9430,-9.8506,-0.6523,6.6963,28.3296,500000.00,14164780.76,5.0660
15.00,87.9395,-9.9680,0.1848,20.5827,26.7974,500000.00,13398711.36,5.2954
15.50,84.9430,-9.6672,1.0132,33.0762,22.7806,251056.83,5719229.68,5.4850
16.00,76.1578,-8.9636,1.7893,43.1400,17.1297,-500000.00,-8564831.92,5.6221
16.50,62.1826,-7.8935,2.4725,50.3533,11.4340,-500000.00,-5717008.62,5.7019
17.00,43.9698,-6.5124,3.0280,54.3215,4.2374,-500000.00,-2118693.69,5.7266
17.50,22.7604,-4.8914,3.4285,54.4399,-3.8540,-500000.00,1927009.75,5.7051
18.00,0.0000,-3.1128,3.6559,50.4375,-12.1208,-500000.00,6060405.20,5.6507
