time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000
0.50,19.8582,0.0133,0.0789,0.1480,0.8686,4.22,3.66,0.0094
1.00,37.1812,0.1022,0.2958,1.1077,3.1454,10.91,34.30,0.0595
1.50,49.8405,0.3234,0.5973,3.3962,6.0249,18.06,108.83,0.1697
2.00,56.4383,0.7013,0.9094,7.0616,8.4805,23.80,201.85,0.3484
2.50,56.4873,1.2217,1.1556,11.6424,9.5483,26.93,257.17,0.5915
3.00,50.4157,1.8355,1.2750,16.2678,8.5928,27.42,235.61,0.8838
3.50,39.4089,2.4700,1.2362,19.8713,5.4866,26.35,144.59,1.2026
4.00,25.1359,3.0457,1.0430,21.4624,0.6562,25.48,16.72,1.5219
4.50,9.4267,3.4932,0.7319,20.3845,-5.0161,26.48,-132.81,1.8179
5.00,-6.0227,3.7675,0.3605,16.4931,-10.4078,30.27,-315.02,2.0724
5.50,-19.8582,3.8543,-0.0080,10.2074,-14.4320,36.71,-529.83,2.2748
6.00,-31.1586,3.7688,-0.3215,2.4251,-16.3003,44.65,-727.73,2.4227
6.50,-39.4089,3.5470,-0.5508,-5.6769,-15.7058,52.25,-820.69,2.5197
7.00,-44.3930,3.2323,-0.6954,-12.9037,-12.8790,57.63,-742.24,2.5733
7.50,-46.0558,2.8617,-0.7804,-18.2952,-8.5068,59.33,-504.67,2.5923
8.00,-44.3930,2.4552,-0.8456,-21.3102,-3.5377,56.76,-200.81,2.5844
8.50,-39.4089,2.0126,-0.9311,-21.8948,1.0696,50.43,53.94,2.5560
9.00,-31.1586,1.5162,-1.0628,-20.4256,4.5868,41.81,191.76,2.5120
9.50,-19.8582,0.9417,-1.2419,-17.5494,6.6798,32.98,220.29,2.4575
10.00,-6.0227,0.2706,-1.4423,-13.9692,7.4543,26.13,194.74,2.3990
10.50,9.4267,-0.4962,-1.6157,-10.2398,7.3730,22.92,168.96,2.3462
11.00,25.1359,-1.3309,-1.7044,-6.6328,7.0717,24.04,169.98,2.3114
11.50,39.4089,-2.1778,-1.6572,-3.1064,7.1286,28.96,206.47,2.3059
12.00,50.4157,-2.9604,-1.4452,0.6107,7.8556,36.07,283.33,2.3356
12.50,56.4873,-3.5959,-1.0724,4.8508,9.1729,43.03,394.69,2.3964
13.00,56.4383,-4.0123,-0.5781,9.8051,10.6059,47.45,503.26,2.4751
13.50,49.8405,-4.1649,-0.0302,15.3520,11.4090,47.54,542.34,2.5548
