time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000
0.50,2.8052,0.0075,0.0443,0.0830,0.4876,148147.57,72232.03,0.0053
1.00,5.0548,0.0575,0.1669,0.5330,1.4201,276040.26,392014.22,0.0335
1.50,6.3032,0.1829,0.3400,1.4967,2.4665,500000.00,1233265.32,0.0959
2.00,6.3032,0.3992,0.5234,2.8511,2.9027,500000.00,1451360.89,0.1981
2.50,5.0548,0.7007,0.6732,4.3125,2.8235,500000.00,1411760.18,0.3384
3.00,2.8052,1.0602,0.7502,5.5275,1.8741,412244.26,772606.56,0.5087
3.50,0.0000,1.4343,0.7285,6.0700,0.1304,-110880.33,-14458.67,0.6954
4.00,-2.8052,1.7708,0.6003,5.8250,-1.2533,-442403.45,554467.30,0.8822
4.50,-5.0548,2.0188,0.3781,4.9027,-2.5254,-500000.00,1262697.00,1.0526
5.00,-6.3032,2.1383,0.0924,3.2837,-3.9578,-483936.82,1915343.49,1.1929
5.50,-6.3032,2.1078,-0.2138,0.9741,-5.1946,-364359.65,1892686.96,1.2941
6.00,-5.0548,1.9289,-0.4935,-1.8535,-5.9448,-155078.61,921918.51,1.3535
6.50,-2.8052,1.6259,-0.7043,-4.8943,-5.9885,115389.05,-691004.18,1.3748
7.00,-0.0000,1.2412,-0.8168,-7.7626,-5.2347,404541.62,-2117667.78,1.3663
7.50,2.8052,0.8275,-0.8199,-10.0636,-3.7443,500000.00,-1872146.02,1.3390
8.00,5.0548,0.4381,-0.7229,-11.3696,-1.3274,500000.00,-663687.41,1.3033
8.50,6.3032,0.1168,-0.5533,-11.2875,1.7000,500000.00,850016.38,1.2669
9.00,6.3032,-0.1097,-0.3510,-9.6855,4.6310,500000.00,2315481.01,1.2334
9.50,5.0548,-0.2362,-0.1608,-6.7916,6.7599,500000.00,3379926.57,1.2033
10.00,2.8052,-0.2792,-0.0226,-3.1540,7.5351,500000.00,3767550.87,1.1759
10.50,0.0000,-0.2723,0.0357,0.4684,6.6810,500000.00,3340478.00,1.1503
11.00,-2.8052,-0.2587,0.0043,3.2629,4.2634,500000.00,2131710.80,1.1263
11.50,-5.0548,-0.2814,-0.1067,4.5357,0.6861,55832.86,38307.46,1.1041
12.00,-6.3032,-0.3742,-0.2697,4.1361,-2.3186,-500000.00,1159291.17,1.0844
12.50,-6.3032,-0.5532,-0.4449,2.5816,-3.8357,-492257.40,1888163.71,1.0688
13.00,-5.0548,-0.8137,-0.5883,0.4064,-4.7143,-316286.78,1491058.19,1.0605
13.50,-2.8052,-1.1297,-0.6613,-2.0547,-4.9175,-75935.19,373408.95,1.0630
14.00,-0.0000,-1.4588,-0.6377,-4.4293,-4.3455,187209.36,-813527.02,1.0791
14.50,2.8052,-1.7498,-0.5098,-6.3317,-3.0506,425346.98,-1297549.12,1.1080
15.00,5.0548,-1.9531,-0.2902,-7.4391,-1.2280,500000.00,-614007.16,1.1451
15.50,6.3032,-2.0298,-0.0094,-7.4985,1.0455,500000.00,522737.72,1.1828
16.00,6.3032,-1.9594,0.2900,-6.3928,3.3217,500000.00,1660870.23,1.2136
16.50,5.0548,-1.7445,0.5610,-4.2855,4.9529,500000.00,2476440.39,1.2325
17.00,2.8052,-1.4102,0.7615,-1.6352,5.4272,500000.00,2713579.94,1.2379
17.50,0.0000,-0.9998,0.8623,0.9029,4.4880,500000.00,2243981.65,1.2319
18.00,-2.8052,-0.5665,0.8526,2.6245,2.1989,500000.00,1099443.69,1.2187
18.50,-5.0548,-0.1641,0.7421,2.9377,-1.0591,-467739.66,495398.12,1.2029
19.00,-6.3032,0.1633,0.5585,2.0970,-2.3377,-500000.00,1168866.39,1.1877
19.50,-6.3032,0.3889,0.3423,0.6315,-3.4669,-441625.46,1531062.01,1.1743
20.00,-5.0548,0.5077,0.1383,-1.3038,-4.1330,-277429.73,1146614.18,1.1626
20.50,-2.8052,0.5361,-0.0129,-3.4274,-4.1614,-53659.41,223297.38,1.1517
21.00,-0.0000,0.5083,-0.0834,-5.3868,-3.4556,188892.56,-652734.24,1.1408
21.50,2.8052,0.4681,-0.0629,-6.8173,-2.0688,403445.92,-834660.66,1.1300
22.00,5.0548,0.4591,0.0388,-7.4170,-0.1961,500000.00,-98068.71,1.1195
22.50,6.3032,0.5159,0.1941,-6.9825,1.9740,500000.00,987003.57,1.1099
23.00,6.3032,0.6556,0.3635,-5.4563,4.0633,500000.00,2031660.42,1.1021
23.50,5.0548,0.8744,0.5033,-3.0382,5.4458,500000.00,2722914.33,1.0979
24.00,2.8052,1.1474,0.5747,-0.2116,5.6365,500000.00,2818269.26,1.0989
24.50,0.0000,1.4333,0.5518,2.3585,4.4076,500000.00,2203805.76,1.1066
25.00,-2.8052,1.6820,0.4267,3.9715,1.8506,405181.38,749830.53,1.1207
25.50,-5.0548,1.8449,0.2119,4.1106,-1.4016,-500000.00,700807.28,1.1390
26.00,-6.3032,1.8839,-0.0622,3.0688,-2.7920,-500000.00,1396021.53,1.1575
26.50,-6.3032,1.7798,-0.3531,1.3386,-4.0616,-438222.37,1779869.02,1.1720
27.00,-5.0548,1.5358,-0.6141,-0.9181,-4.8126,-257923.79,1241282.97,1.1796
27.50,-2.8052,1.1778,-0.8033,-3.3981,-4.8955,-16203.40,79323.90,1.1796
28.00,-0.0000,0.7495,-0.8918,-5.7339,-4.2145,245422.62,-1034342.63,1.1734
28.50,2.8052,0.3046,-0.8692,-7.5462,-2.8247,479453.78,-1354307.71,1.1639
29.00,5.0548,-0.1027,-0.7454,-8.5198,-0.9236,500000.00,-461805.43,1.1541
29.50,6.3032,-0.4285,-0.5485,-8.3811,1.5253,500000.00,762643.10,1.1458
30.00,6.3032,-0.6458,-0.3192,-7.0029,3.9226,500000.00,1961299.07,1.1394
30.50,5.0548,-0.7499,-0.1029,-4.5779,5.6115,500000.00,2805759.82,1.1341
31.00,2.8052,-0.7577,0.0597,-1.5976,6.0779,500000.00,3038941.49,1.1292
31.50,0.0000,-0.7040,0.1404,1.2508,5.0690,500000.00,2534516.51,1.1237
32.00,-2.8052,-0.6329,0.1286,3.2344,2.6582,500000.00,1329113.18,1.1178
32.50,-5.0548,-0.5893,0.0340,3.7386,-0.7594,-377832.09,286940.92,1.1117
33.00,-6.3032,-0.6083,-0.1162,2.9483,-2.4342,-500000.00,1217075.66,1.1059
33.50,-6.3032,-0.7082,-0.2823,1.3955,-3.7152,-457669.94,1700358.26,1.1011
34.00,-5.0548,-0.8860,-0.4209,-0.6859,-4.4637,-286234.56,1277668.10,1.0982
34.50,-2.8052,-1.1179,-0.4932,-2.9925,-4.5562,-53381.47,243218.14,1.0985
35.00,-0.0000,-1.3637,-0.4731,-5.1624,-3.8955,199694.24,-777912.04,1.1027
35.50,2.8052,-1.5742,-0.3529,-6.8213,-2.5349,425742.74,-1079210.51,1.1106
36.00,5.0548,-1.7017,-0.1447,-7.6580,-0.6701,500000.00,-335063.97,1.1208
36.50,6.3032,-1.7092,0.1211,-7.4392,1.5912,500000.00,795600.57,1.1308
37.00,6.3032,-1.5780,0.4023,-6.0747,3.8038,500000.00,1901899.41,1.1379
37.50,5.0548,-1.3121,0.6524,-3.7513,5.3284,500000.00,2664177.52,1.1404
38.00,2.8052,-0.9378,0.8298,-0.9467,5.6654,500000.00,2832700.75,1.1380
38.50,0.0000,-0.4993,0.9060,1.6726,4.5729,500000.00,2286459.83,1.1321
39.00,-2.8052,-0.0506,0.8707,3.3979,2.1299,488976.77,1041482.67,1.1249
39.50,-5.0548,0.3544,0.7342,3.6475,-1.2415,-500000.00,620744.96,1.1186
40.00,-6.3032,0.6714,0.5250,2.7048,-2.5596,-500000.00,1279804.38,1.1142
40.50,-6.3032,0.8741,0.2841,1.1036,-3.7825,-443299.30,1676796.53,1.1115
41.00,-5.0548,0.9579,0.0571,-1.0048,-4.5037,-270447.56,1218017.04,1.1098
41.50,-2.8052,0.9404,-0.1151,-3.3249,-4.5698,-36810.17,168216.81,1.1079
42.00,-0.0000,0.8568,-0.2038,-5.4954,-3.8846,216412.44,-840680.27,1.1053
42.50,2.8052,0.7523,-0.1986,-7.1432,-2.5021,442021.80,-1105968.95,1.1019
43.00,5.0548,0.6725,-0.1087,-7.9586,-0.6185,500000.00,-309265.93,1.0979
43.50,6.3032,0.6533,0.0386,-7.7006,1.6948,500000.00,847388.05,1.0939
44.00,6.3032,0.7141,0.2039,-6.2738,3.9469,500000.00,1973464.89,1.0903
44.50,5.0548,0.8530,0.3436,-3.8723,5.4954,500000.00,2747724.30,1.0880
45.00,2.8052,1.0469,0.4189,-0.9817,5.8393,500000.00,2919668.49,1.0875
