time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000
0.50,21.8414,0.0051,0.0306,0.0572,0.3374,-100000.00,-33738.76,0.0036
1.00,41.5448,0.0402,0.1186,0.4975,1.5022,-200000.00,-300435.15,0.0234
1.50,57.1815,0.1315,0.2527,1.6779,3.2475,-300000.00,-974253.28,0.0688
2.00,67.2209,0.2978,0.4158,3.8059,5.2302,-400000.00,-2092081.81,0.1467
2.50,70.6802,0.5485,0.5866,6.9037,7.0627,-500000.00,-3531353.32,0.2609
3.00,67.2209,0.8818,0.7420,10.8011,8.3705,-500000.00,-4185271.34,0.4116
3.50,57.1815,1.2842,0.8592,15.0942,8.6078,-500000.00,-4303915.59,0.5953
4.00,41.5448,1.7314,0.9185,19.2024,7.6177,-500000.00,-3808841.44,0.8050
4.50,21.8414,2.1905,0.9051,22.5064,5.4066,-500000.00,-2703308.40,1.0311
5.00,0.0000,2.6229,0.8110,24.4329,2.1504,-400000.00,-860177.35,1.2617
5.50,-21.8414,2.9879,0.6359,24.4751,-2.0613,-300000.00,618401.21,1.4843
6.00,-41.5448,3.2466,0.3877,22.2708,-6.7470,-200000.00,1349401.11,1.6866
6.50,-57.1815,3.3659,0.0816,17.7225,-11.3408,-100000.00,1134081.27,1.8576
7.00,-67.2209,3.3221,-0.2610,11.0224,-15.2604,0.00,-0.00,1.9890
7.50,-70.6802,3.1031,-0.6144,2.6433,-17.9778,100000.00,-1797781.39,2.0763
8.00,-67.2209,2.7105,-0.9507,-6.7056,-19.0853,200000.00,-3817068.26,2.1188
8.50,-57.1815,2.1598,-1.2427,-16.1527,-18.3490,300000.00,-5504701.65,2.1211
9.00,-41.5448,1.4793,-1.4663,-24.7607,-15.7426,400000.00,-6297031.04,2.0923
9.50,-21.8414,0.7081,-1.6028,-31.6336,-11.4582,500000.00,-5729109.44,2.0454
10.00,-0.0000,-0.1070,-1.6405,-36.0237,-5.8920,400000.00,-2356783.91,1.9963
10.50,21.8414,-0.9153,-1.5760,-37.3028,0.8745,300000.00,262336.62,1.9601
11.00,41.5448,-1.6667,-1.4144,-35.0504,8.1035,200000.00,1620698.84,1.9483
11.50,57.1815,-2.3156,-1.1688,-29.2363,14.9871,100000.00,1498714.55,1.9650
12.00,67.2209,-2.8248,-0.8594,-20.2329,20.7368,0.00,0.00,2.0064
12.50,70.6802,-3.1685,-0.5112,-8.7835,24.6722,-100000.00,-2467222.55,2.0633
13.00,67.2209,-3.3342,-0.1521,4.0721,26.2993,-200000.00,-5259851.75,2.1239
13.50,57.1815,-3.3235,0.1901,17.1064,25.3684,-300000.00,-7610517.98,2.1782
14.00,41.5448,-3.1512,0.4899,29.0356,21.9068,-400000.00,-8762716.27,2.2189
14.50,21.8414,-2.8442,0.7264,38.6596,16.2205,-300000.00,-4866141.04,2.2425
15.00,0.0000,-2.4378,0.8855,44.8740,8.3863,-200000.00,-1677256.49,2.2491
15.50,-21.8414,-1.9727,0.9605,46.8017,-0.7756,-100000.00,77559.79,2.2410
16.00,-41.5448,-1.4911,0.9530,44.0176,-10.2927,0.00,-0.00,2.2220
16.50,-57.1815,-1.0320,0.8723,36.5998,-19.1439,100000.00,-1914389.09,2.1962
17.00,-67.2209,-0.6283,0.7344,25.1262,-26.3683,200000.00,-5273660.08,2.1672
17.50,-70.6802,-0.3037,0.5599,10.6180,-31.1689,300000.00,-9350666.52,2.1375
18.00,-67.2209,-0.0706,0.3724,-5.5642,-32.9987,400000.00,-13199476.86,2.1084
18.50,-57.1815,0.0704,0.1954,-21.8622,-31.6211,500000.00,-15810561.93,2.0805
19.00,-41.5448,0.1302,0.0505,-36.6838,-27.1377,500000.00,-13568831.05,2.0538
19.50,-21.8414,0.1292,-0.0454,-48.5098,-19.7401,400000.00,-7896034.03,2.0280
20.00,-0.0000,0.0948,-0.0815,-55.9994,-9.9421,300000.00,-2982622.69,2.0032
20.50,21.8414,0.0583,-0.0541,-58.1988,1.2364,200000.00,247278.48,1.9792
21.00,41.5448,0.0507,0.0326,-54.7061,12.6278,100000.00,1262778.19,1.9561
21.50,57.1815,0.0991,0.1677,-45.7147,23.0389,0.00,0.00,1.9338
22.00,67.2209,0.2236,0.3339,-31.9949,31.3753,-100000.00,-3137531.55,1.9125
