time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,1591.83,0.00,0.0000
0.50,2.8052,0.0075,0.0443,0.0820,0.4838,-500000.00,-241875.09,0.0053
1.00,5.0548,0.0575,0.1669,0.9253,2.9714,-500000.00,-1485702.35,0.0335
1.50,6.3032,0.1829,0.3400,3.0873,5.6557,500000.00,2827850.90,0.0959
2.00,6.3032,0.3992,0.5234,5.8949,5.4842,500000.00,2742089.03,0.1981
2.50,5.0548,0.7007,0.6732,8.4482,4.5804,500000.00,2290224.13,0.3384
3.00,2.8052,1.0602,0.7502,10.3069,2.6790,500000.00,1339511.40,0.5087
3.50,0.0000,1.4343,0.7285,10.9520,-0.2577,500000.00,-128834.61,0.6954
4.00,-2.8052,1.7708,0.6003,9.9135,-3.9938,500000.00,-1996888.14,0.8822
4.50,-5.0548,2.0188,0.3781,6.9053,-8.0371,-32181.54,258644.95,1.0526
5.00,-6.3032,2.1383,0.0924,2.2609,-10.4411,-500000.00,5220557.37,1.1929
5.50,-6.3032,2.1078,-0.2138,-3.0996,-10.8226,-500000.00,5411279.70,1.2941
6.00,-5.0548,1.9289,-0.4935,-8.3481,-9.9352,-500000.00,4967592.73,1.3535
6.50,-2.8052,1.6259,-0.7043,-12.7802,-7.5381,-500000.00,3769054.55,1.3748
7.00,-0.0000,1.2412,-0.8168,-15.6371,-3.6660,-500000.00,1833022.98,1.3663
7.50,2.8052,0.8275,-0.8199,-16.2553,1.3344,-500000.00,-667205.76,1.3390
8.00,5.0548,0.4381,-0.7229,-14.2176,6.8343,-500000.00,-3417138.15,1.3033
8.50,6.3032,0.1168,-0.5533,-9.4737,12.0151,500000.00,6007556.96,1.2669
9.00,6.3032,-0.1097,-0.3510,-3.0110,13.6113,500000.00,6805632.91,1.2334
9.50,5.0548,-0.2362,-0.1608,3.8693,13.6131,500000.00,6806565.76,1.2033
10.00,2.8052,-0.2792,-0.0226,10.2812,11.7108,500000.00,5855401.90,1.1759
10.50,0.0000,-0.2723,0.0357,15.2600,7.9110,500000.00,3955501.10,1.1503
11.00,-2.8052,-0.2587,0.0043,17.9325,2.5740,500000.00,1287011.28,1.1263
11.50,-5.0548,-0.2814,-0.1067,17.6889,-3.6191,500000.00,-1809543.47,1.1041
12.00,-6.3032,-0.3742,-0.2697,14.3203,-9.7663,132799.93,-1296965.81,1.0844
12.50,-6.3032,-0.5532,-0.4449,8.3173,-14.0141,-500000.00,7007073.48,1.0688
