time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000
0.50,22.7604,0.0074,0.0444,0.0828,0.4894,500000.00,244681.66,0.0053
1.00,43.9698,0.0586,0.1733,0.3307,0.6463,500000.00,323132.95,0.0341
1.50,62.1826,0.1928,0.3741,0.8590,1.5739,500000.00,786963.42,0.1008
2.00,76.1578,0.4415,0.6274,1.9873,2.9917,500000.00,1495858.50,0.2171
2.50,84.9430,0.8248,0.9082,3.8728,4.5392,500000.00,2269587.78,0.3907
3.00,87.9395,1.3496,1.1880,6.4832,5.8280,500000.00,2914013.73,0.6253
3.50,84.9430,2.0077,1.4368,9.5966,6.4966,497309.64,3230806.54,0.9198
4.00,76.1578,2.7763,1.6256,12.8291,6.2665,-95593.38,-599034.17,1.2682
4.50,62.1826,3.6189,1.7286,16.0439,6.3851,-500000.00,-3192565.15,1.6605
5.00,43.9698,4.4871,1.7253,19.2416,6.1712,-500000.00,-3085610.23,2.0825
5.50,22.7604,5.3242,1.6022,21.9761,4.5374,-500000.00,-2268704.63,2.5175
6.00,0.0000,6.0684,1.3540,23.5615,1.6122,-500000.00,-806099.64,2.9467
6.50,-22.7604,6.6578,0.9846,23.4228,-2.2950,-500000.00,1147484.76,3.3510
7.00,-43.9698,7.0348,0.5067,21.1774,-6.7298,-500000.00,3364924.80,3.7121
7.50,-62.1826,7.1500,-0.0583,16.6957,-11.1461,-500000.00,5573043.23,4.0142
8.00,-76.1578,6.9667,-0.6817,10.1308,-14.9685,-500000.00,7484247.88,4.2451
8.50,-84.9430,6.4642,-1.3295,1.9170,-17.6599,-500000.00,8829954.50,4.3978
9.00,-87.9395,5.6394,-1.9640,-7.2659,-18.7843,-500000.00,9392157.08,4.4718
9.50,-84.9430,4.5088,-2.5464,-16.5566,-18.0595,83826.54,-1513866.32,4.4736
10.00,-76.1578,3.1079,-3.0395,-25.3550,-16.7939,500000.00,-8396969.47,4.4182
10.50,-62.1826,1.4898,-3.4102,-33.2632,-14.4987,500000.00,-7249341.69,4.3283
11.00,-43.9698,-0.2773,-3.6313,-39.5241,-10.2440,500000.00,-5122024.62,4.2335
11.50,-22.7604,-2.1134,-3.6841,-43.2360,-4.3777,500000.00,-2188863.82,4.1668
12.00,-0.0000,-3.9316,-3.5591,-43.7216,2.5584,500000.00,1279177.41,4.1576
12.50,22.7604,-5.6429,-3.2574,-40.6120,9.8827,500000.00,4941326.90,4.2244
13.00,43.9698,-7.1613,-2.7904,-33.8996,16.8436,500000.00,8421823.16,4.3686
13.50,62.1826,-8.4092,-2.1793,-23.9540,22.6973,500000.00,11348631.45,4.5747
14.00,76.1578,-9.3216,-1.4543,-11.4988,26.7842,500000.00,13392092.70,4.8169
14.50,84.9430,-9.8506,-0.6523,2.4486,28.5992,500000.00,14299593.01,5.0660
15.00,87.9395,-9.9680,0.1848,16.6688,27.8456,18864.45,525291.25,5.2954
15.50,84.9430,-9.6672,1.0132,30.1468,25.6232,-500000.00,-12811604.18,5.4850
16.00,76.1578,-8.9636,1.7893,42.1730,22.0552,-500000.00,-11027607.27,5.6221
16.50,62.1826,-7.8935,2.4725,51.7955,16.0694,-500000.00,-8034680.52,5.7019
17.00,43.9698,-6.5124,3.0280,57.9178,8.1541,-500000.00,-4077073.09,5.7266
17.50,22.7604,-4.8914,3.4285,59.7419,-0.9947,-500000.00,497366.09,5.7051
18.00,0.0000,-3.1128,3.6559,56.8559,-10.5404,-500000.00,5270200.16,5.6507
18.50,-22.7604,-1.2657,3.7024,49.2852,-19.5850,-500000.00,9792498.54,5.5796
19.00,-43.9698,0.5598,3.5708,37.5013,-27.2561,-500000.00,13628065.08,5.5083
19.50,-62.1826,2.2774,3.2740,22.3876,-32.7912,-500000.00,16395596.53,5.4510
20.00,-76.1578,3.8099,2.8345,5.1659,-35.6114,-500000.00,17805721.28,5.4168
20.50,-84.9430,5.0931,2.2822,-12.7110,-35.3788,-203565.84,7201917.48,5.4094
21.00,-87.9395,6.0793,1.6529,-29.8701,-32.7411,495872.67,-16235436.48,5.4259
21.50,-84.9430,6.7397,0.9857,-45.3747,-28.7828,500000.00,-14391414.32,5.4593
22.00,-76.1578,7.0653,0.3202,-58.1836,-22.0273,500000.00,-11013659.73,5.5000
22.50,-62.1826,7.0665,-0.3055,-67.0221,-13.0120,500000.00,-6506024.54,5.5388
23.00,-43.9698,6.7721,-0.8577,-70.9450,-2.5070,500000.00,-1253510.25,5.5679
23.50,-22.7604,6.2258,-1.3089,-69.4332,8.5663,500000.00,4283129.67,5.5824
24.00,-0.0000,5.4834,-1.6395,-62.4488,19.2196,500000.00,9609822.42,5.5804
24.50,22.7604,4.6082,-1.8388,-50.4456,28.4893,500000.00,14244673.64,5.5626
25.00,43.9698,3.6667,-1.9057,-34.3345,35.5245,500000.00,17762261.66,5.5317
25.50,62.1826,2.7234,-1.8478,-15.4071,39.6653,500000.00,19832634.55,5.4912
26.00,76.1578,1.8370,-1.6815,4.7760,40.5029,444336.42,17996929.19,5.4450
26.50,84.9430,1.0562,-1.4298,24.5548,38.0509,-94347.39,-3590005.32,5.3963
27.00,87.9395,0.4168,-1.1208,42.6072,33.6280,-500000.00,-16814004.05,5.3473
27.50,84.9430,-0.0602,-0.7855,57.9267,27.1822,-500000.00,-13591108.70,5.2994
28.00,76.1578,-0.3695,-0.4552,69.3636,18.2034,-500000.00,-9101718.34,5.2529
28.50,62.1826,-0.5213,-0.1597,75.8297,7.4384,-500000.00,-3719185.31,5.2079
29.00,43.9698,-0.5394,0.0755,76.6551,-4.1990,-500000.00,2099507.88,5.1640
29.50,22.7604,-0.4592,0.2307,71.6517,-15.7092,-500000.00,7854609.76,5.1211
30.00,0.0000,-0.3241,0.2937,61.1341,-26.0963,-500000.00,13048147.30,5.0792
30.50,-22.7604,-0.1816,0.2602,45.8956,-34.4562,-500000.00,17228084.46,5.0381
31.00,-43.9698,-0.0792,0.1347,27.1413,-40.0562,-500000.00,20028119.76,4.9980
31.50,-62.1826,-0.0602,-0.0704,6.3862,-42.3992,-500000.00,21199612.27,4.9588
32.00,-76.1578,-0.1597,-0.3356,-14.6741,-41.2658,-279431.89,11530977.53,4.9205
32.50,-84.9430,-0.4017,-0.6355,-34.4429,-37.2615,260144.30,-9693360.54,4.8833
33.00,-87.9395,-0.7962,-0.9410,-51.7417,-31.4395,500000.00,-15719732.84,4.8477
33.50,-84.9430,-1.3385,-1.2216,-65.5718,-23.4741,500000.00,-11737044.29,4.8147
34.00,-76.1578,-2.0086,-1.4474,-74.8620,-13.4038,500000.00,-6701916.05,4.7858
34.50,-62.1826,-2.7723,-1.5917,-78.7612,-2.0587,500000.00,-1029363.12,4.7630
35.00,-43.9698,-3.5830,-1.6328,-76.8649,9.6168,500000.00,4808413.99,4.7484
35.50,-22.7604,-4.3853,-1.5561,-69.2525,20.6461,500000.00,10323053.76,4.7436
36.00,-0.0000,-5.1184,-1.3554,-56.4823,30.1044,500000.00,15052196.18,4.7489
36.50,22.7604,-5.7204,-1.0331,-39.5450,37.1981,500000.00,18599060.19,4.7634
37.00,43.9698,-6.1332,-0.6010,-19.7811,41.3320,500000.00,20666008.29,4.7842
37.50,62.1826,-6.3064,-0.0792,1.2317,42.1585,500000.00,21079263.41,4.8074
38.00,76.1578,-6.2019,0.5048,21.8099,39.6055,257718.70,10207089.51,4.8281
38.50,84.9430,-5.7967,1.1177,40.4521,34.4615,-225945.65,-7786422.92,4.8417
39.00,87.9395,-5.0855,1.7227,56.0977,27.6885,-500000.00,-13844259.64,4.8449
39.50,84.9430,-4.0817,2.2818,67.9188,19.2587,-500000.00,-9629339.20,4.8361
40.00,76.1578,-2.8175,2.7583,75.0740,9.1490,100000.00,914904.64,4.8163
40.50,62.1826,-1.3427,3.1194,76.5562,-3.2664,200000.00,-653275.12,4.7892
41.00,43.9698,0.2781,3.3383,71.7850,-15.6915,300000.00,-4707454.94,4.7603
41.50,22.7604,1.9687,3.3961,61.0155,-27.0937,400000.00,-10837492.51,4.7368
42.00,0.0000,3.6458,3.2834,45.0003,-36.5311,500000.00,-18265531.66,4.7254
42.50,-22.7604,5.2237,3.0007,24.9233,-43.2312,500000.00,-21615579.14,4.7315
43.00,-43.9698,6.6198,2.5589,2.3596,-46.4147,500000.00,-23207325.44,4.7575
43.50,-62.1826,7.7595,1.9788,-20.8622,-45.8519,500000.00,-22925935.47,4.8021
44.00,-76.1578,8.5804,1.2896,-42.8768,-41.6247,400000.00,-16649898.89,4.8609
44.50,-84.9430,9.0368,0.5273,-61.8745,-33.8745,300000.00,-10162342.67,4.9268
45.00,-87.9395,9.1023,-0.2673,-76.2526,-23.2785,200000.00,-4655709.46,4.9917
45.50,-84.9430,8.7713,-1.0512,-84.8053,-10.7360,100000.00,-1073603.66,5.0480
46.00,-76.1578,8.0599,-1.7821,-86.8157,2.7119,0.00,0.00,5.0899
46.50,-62.1826,7.0046,-2.4206,-82.1042,15.9713,-100000.00,-1597130.13,5.1140
47.00,-43.9698,5.6604,-2.9329,-71.0325,27.9863,-200000.00,-5597266.17,5.1201
47.50,-22.7604,4.0972,-3.2927,-54.4626,37.8247,-300000.00,-11347399.33,5.1105
48.00,-0.0000,2.3960,-3.4830,-33.6763,44.7499,-400000.00,-17899963.63,5.0899
48.50,22.7604,0.6437,-3.4969,-10.2628,48.2758,-500000.00,-24137887.01,5.0643
49.00,43.9698,-1.0720,-3.3380,14.0151,48.1981,-500000.00,-24099032.51,5.0398
49.50,62.1826,-2.6677,-3.0198,37.3043,44.3629,-500000.00,-22181426.03,5.0216
50.00,76.1578,-4.0690,-2.5654,57.8132,37.1650,-400000.00,-14866010.46,5.0131
50.50,84.9430,-5.2153,-2.0049,73.9528,27.0147,-300000.00,-8104403.49,5.0151
51.00,87.9395,-6.0622,-1.3744,84.4589,14.7906,-200000.00,-2958121.17,5.0263
51.50,84.9430,-6.5845,-0.7128,88.5451,1.5097,-100000.00,-150967.72,5.0436
52.00,76.1578,-6.7765,-0.0598,85.9497,-11.7599,0.00,-0.00,5.0629
52.50,62.1826,-6.6521,0.5470,76.9398,-23.9857,100000.00,-2398573.17,5.0802
53.00,43.9698,-6.2428,1.0744,62.2722,-34.2525,200000.00,-6850504.30,5.0923
53.50,22.7604,-5.5954,1.4955,43.1181,-41.8296,300000.00,-12548892.53,5.0972
54.00,0.0000,-4.7682,1.7916,20.9567,-46.2216,400000.00,-18488635.59,5.0943
54.50,-22.7604,-3.8264,1.9528,-2.5505,-47.1972,500000.00,-23598595.25,5.0842
55.00,-43.9698,-2.8380,1.9788,-25.6943,-44.7965,500000.00,-22398274.75,5.0684
55.50,-62.1826,-1.8688,1.8785,-46.7897,-39.0764,500000.00,-19538208.69,5.0488
56.00,-76.1578,-0.9778,1.6692,-64.3062,-30.5903,400000.00,-12236110.63,5.0272
56.50,-84.9430,-0.2138,1.3751,-76.9794,-19.8421,300000.00,-5952635.71,5.0052
57.00,-87.9395,0.3880,1.0252,-83.8993,-7.7341,200000.00,-1546828.48,4.9835
57.50,-84.9430,0.8074,0.6515,-84.6276,4.7627,100000.00,476268.12,4.9625
58.00,-76.1578,1.0409,0.2865,-79.2120,16.6875,0.00,0.00,4.9422
58.50,-62.1826,1.1005,-0.0394,-68.1626,27.1639,-100000.00,-2716385.90,4.9223
59.00,-43.9698,1.0124,-0.2999,-52.3930,35.4630,-200000.00,-7092600.68,4.9024
59.50,-22.7604,0.8149,-0.4748,-33.1338,41.0529,-300000.00,-12315859.55,4.8825
60.00,-0.0000,0.5542,-0.5512,-11.8255,43.6286,-400000.00,-17451447.17,4.8626
60.50,22.7604,0.2810,-0.5246,9.9984,43.1241,-500000.00,-21562068.42,4.8427
61.00,43.9698,0.0460,-0.3994,30.8299,39.7044,-500000.00,-19852218.17,4.8229
61.50,62.1826,-0.1040,-0.1880,49.2355,33.5011,-400000.00,-13400429.91,4.8035
62.00,76.1578,-0.1308,0.0898,63.8990,24.8477,-300000.00,-7454308.66,4.7842
62.50,84.9430,-0.0074,0.4084,73.7762,14.4887,-200000.00,-2897738.15,4.7652
63.00,87.9395,0.2794,0.7382,78.2213,3.2620,-100000.00,-326197.46,4.7465
63.50,84.9430,0.7275,1.0480,77.0167,-7.9696,0.00,-0.00,4.7283
64.00,76.1578,1.3190,1.3072,70.3681,-18.3848,100000.00,-1838476.03,4.7114
64.50,62.1826,2.0216,1.4881,58.8693,-27.2630,200000.00,-5452594.45,4.6966
65.00,43.9698,2.7902,1.5683,43.4385,-34.0325,300000.00,-10209740.99,4.6850
