time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,-0.00,-0.00,0.0000
0.50,22.7604,0.0074,0.0444,0.0828,0.4894,10000.00,4893.63,0.0053
1.00,43.9698,0.0586,0.1733,0.6294,1.8215,10000.00,18214.97,0.0341
1.50,62.1826,0.1928,0.3741,2.0058,3.7549,10000.00,37548.84,0.1008
2.00,76.1578,0.4415,0.6274,4.4237,5.9211,10000.00,59211.43,0.2171
2.50,84.9430,0.8248,0.9082,7.8958,7.9009,10000.00,79009.04,0.3907
3.00,87.9395,1.3496,1.1880,12.2238,9.2800,10000.00,92800.39,0.6253
3.50,84.9430,2.0077,1.4368,17.0155,9.7049,10000.00,97049.02,0.9198
4.00,76.1578,2.7763,1.6256,21.7270,8.9303,10000.00,89302.71,1.2682
4.50,62.1826,3.6189,1.7286,25.7269,6.8546,10000.00,68545.85,1.6605
5.00,43.9698,4.4871,1.7253,28.3729,3.5386,10000.00,35385.84,2.0825
5.50,22.7604,5.3242,1.6022,29.0941,-0.7947,-10000.00,7947.14,2.5175
6.00,0.0000,6.0684,1.3540,27.4806,-5.7308,-10000.00,57307.55,2.9467
6.50,-22.7604,6.6578,0.9846,23.3322,-10.8497,-10000.00,108496.77,3.3510
7.00,-43.9698,7.0348,0.5067,16.6889,-15.6205,-10000.00,156205.15,3.7121
7.50,-62.1826,7.1500,-0.0583,7.8598,-19.5075,-10000.00,195075.49,4.0142
8.00,-76.1578,6.9667,-0.6817,-2.5894,-22.0283,-10000.00,220283.03,4.2451
8.50,-84.9430,6.4642,-1.3295,-13.8761,-22.8075,-10000.00,228075.46,4.3978
9.00,-87.9395,5.6394,-1.9640,-25.0668,-21.6216,-10000.00,216215.87,4.4718
9.50,-84.9430,4.5088,-2.5464,-35.1604,-18.4282,-10000.00,184282.11,4.4736
10.00,-76.1578,3.1079,-3.0395,-43.1831,-13.3790,-10000.00,133789.77,4.4182
10.50,-62.1826,1.4898,-3.4102,-48.2842,-6.8124,-10000.00,68124.23,4.3283
11.00,-43.9698,-0.2773,-3.6313,-49.8242,0.7714,10000.00,7714.29,4.2335
11.50,-22.7604,-2.1134,-3.6841,-47.4577,8.7050,10000.00,87050.22,4.1668
12.00,-0.0000,-3.9316,-3.5591,-41.1658,16.3586,10000.00,163585.76,4.1576
12.50,22.7604,-5.6429,-3.2574,-31.2607,23.0479,10000.00,230478.73,4.2244
13.00,43.9698,-7.1613,-2.7904,-18.3845,28.1480,10000.00,281479.64,4.3686
13.50,62.1826,-8.4092,-2.1793,-3.4645,31.1522,10000.00,311522.16,4.5747
14.00,76.1578,-9.3216,-1.4543,12.3589,31.7215,10000.00,317215.37,4.8169
14.50,84.9430,-9.8506,-0.6523,27.8251,29.7191,10000.00,297191.07,5.0660
15.00,87.9395,-9.9680,0.1848,41.6598,25.2273,10000.00,252272.83,5.2954
15.50,84.9430,-9.6672,1.0132,52.6843,18.5450,10000.00,185450.18,5.4850
16.00,76.1578,-8.9636,1.7893,59.9196,10.1659,10000.00,101658.75,5.6221
16.50,62.1826,-7.8935,2.4725,62.6738,0.7385,-10000.00,-7385.41,5.7019
17.00,43.9698,-6.5124,3.0280,60.6199,-8.9388,-10000.00,89387.54,5.7266
17.50,22.7604,-4.8914,3.4285,53.8160,-18.1320,-10000.00,181319.53,5.7051
18.00,0.0000,-3.1128,3.6559,42.6961,-26.0837,-10000.00,260837.13,5.6507
18.50,-22.7604,-1.2657,3.7024,28.0523,-32.1282,-10000.00,321282.29,5.5796
19.00,-43.9698,0.5598,3.5708,10.9748,-35.7481,-10000.00,357480.92,5.5083
19.50,-62.1826,2.2774,3.2740,-7.2342,-36.6187,-10000.00,366187.25,5.4510
20.00,-76.1578,3.8099,2.8345,-25.1648,-34.6366,-10000.00,346365.91,5.4168
20.50,-84.9430,5.0931,2.2822,-41.4130,-29.9288,-10000.00,299288.27,5.4094
