time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000
0.50,19.8582,0.0133,0.0789,0.1480,0.8686,500000.00,434317.34,0.0094
1.00,37.1812,0.1022,0.2958,0.8029,1.9462,500000.00,973113.95,0.0595
1.50,49.8405,0.3234,0.5973,2.2260,3.7995,500000.00,1899728.67,0.1697
2.00,56.4383,0.7013,0.9094,4.5755,5.4914,500000.00,2745698.59,0.3484
2.50,56.4873,1.2217,1.1556,7.5373,6.1181,500000.00,3059050.00,0.5915
3.00,50.4157,1.8355,1.2750,10.4101,5.0705,500000.00,2535256.94,0.8838
3.50,39.4089,2.4700,1.2362,12.3012,2.2129,500000.00,1106473.12,1.2026
4.00,25.1359,3.0457,1.0430,12.3815,-2.0684,500000.00,-1034201.76,1.5219
4.50,9.4267,3.4932,0.7319,10.1291,-6.9583,108209.69,-752952.96,1.8179
5.00,-6.0227,3.7675,0.3605,5.7336,-10.4806,-500000.00,5240305.33,2.0724
5.50,-19.8582,3.8543,-0.0080,0.2357,-11.2608,-500000.00,5630423.52,2.2748
6.00,-31.1586,3.7688,-0.3215,-5.2406,-10.3462,-500000.00,5173081.86,2.4227
6.50,-39.4089,3.5470,-0.5508,-9.8128,-7.6728,-500000.00,3836390.56,2.5197
7.00,-44.3930,3.2323,-0.6954,-12.6824,-3.6355,-500000.00,1817726.55,2.5733
7.50,-46.0558,2.8617,-0.7804,-13.3457,1.0059,-500000.00,-502948.00,2.5923
8.00,-44.3930,2.4552,-0.8456,-11.7310,5.3229,-500000.00,-2661430.45,2.5844
8.50,-39.4089,2.0126,-0.9311,-8.2215,8.4639,-500000.00,-4231966.00,2.5560
9.00,-31.1586,1.5162,-1.0628,-3.5587,9.8804,-500000.00,-4940189.56,2.5120
9.50,-19.8582,0.9417,-1.2419,1.3497,9.4697,-500000.00,-4734849.17,2.4575
10.00,-6.0227,0.2706,-1.4423,5.6634,7.5963,-500000.00,-3798132.14,2.3990
10.50,9.4267,-0.4962,-1.6157,8.8207,4.9826,56765.17,282839.00,2.3462
11.00,25.1359,-1.3309,-1.7044,10.3291,1.1652,500000.00,582610.55,2.3114
11.50,39.4089,-2.1778,-1.6572,9.9010,-2.6217,500000.00,-1310847.45,2.3059
12.00,50.4157,-2.9604,-1.4452,8.0102,-4.6202,500000.00,-2310091.09,2.3356
12.50,56.4873,-3.5959,-1.0724,5.6050,-4.7044,500000.00,-2352200.91,2.3964
