time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000
0.50,2.8052,0.0075,0.0443,0.0830,0.4876,0.42,0.20,0.0053
1.00,5.0548,0.0575,0.1669,0.6233,1.7755,-0.43,-0.76,0.0335
1.50,6.3032,0.1829,0.3400,1.9214,3.4327,-7.11,-24.40,0.0959
2.00,6.3032,0.3992,0.5234,4.0235,4.8948,-42.33,-207.19,0.1981
2.50,5.0548,0.7007,0.6732,6.6889,5.6015,-133.18,-745.98,0.3384
3.00,2.8052,1.0602,0.7502,9.4269,5.1346,-291.59,-1497.18,0.5087
3.50,0.0000,1.4343,0.7285,11.5973,3.3285,-573.44,-1908.68,0.6954
4.00,-2.8052,1.7708,0.6003,12.5531,0.3261,-1086.86,-354.46,0.8822
4.50,-5.0548,2.0188,0.3781,11.7955,-3.4304,-1765.38,6055.90,1.0526
5.00,-6.3032,2.1383,0.0924,9.1070,-7.2762,-1935.93,14086.22,1.1929
5.50,-6.3032,2.1078,-0.2138,4.6315,-10.4529,-1255.61,13124.74,1.2941
6.00,-5.0548,1.9289,-0.4935,-1.1158,-12.2613,-207.84,2548.42,1.3535
6.50,-2.8052,1.6259,-0.7043,-7.3165,-12.2091,1099.79,-13427.48,1.3748
7.00,-0.0000,1.2412,-0.8168,-12.9825,-10.1247,2466.75,-24975.13,1.3663
7.50,2.8052,0.8275,-0.8199,-17.1328,-6.2115,3463.24,-21511.77,1.3390
8.00,5.0548,0.4381,-0.7229,-18.9794,-1.0278,3928.08,-4037.18,1.3033
8.50,6.3032,0.1168,-0.5533,-18.0849,4.6018,3827.04,17611.16,1.2669
9.00,6.3032,-0.1097,-0.3510,-14.4613,9.7312,3144.55,30600.15,1.2334
9.50,5.0548,-0.2362,-0.1608,-8.5882,13.4660,1989.96,26796.83,1.2033
10.00,2.8052,-0.2792,-0.0226,-1.3437,15.1315,555.90,8411.53,1.1759
10.50,0.0000,-0.2723,0.0357,6.1399,14.4024,-947.54,-13646.77,1.1503
11.00,-2.8052,-0.2587,0.0043,12.6706,11.3702,-2353.42,-26758.96,1.1263
11.50,-5.0548,-0.2814,-0.1067,17.2059,6.5332,-3422.85,-22362.03,1.1041
12.00,-6.3032,-0.3742,-0.2697,19.0373,0.7092,-3892.31,-2760.40,1.0844
12.50,-6.3032,-0.5532,-0.4449,17.9156,-5.1108,-3692.93,18873.83,1.0688
13.00,-5.0548,-0.8137,-0.5883,14.0928,-9.9425,-2901.52,28848.51,1.0605
13.50,-2.8052,-1.1297,-0.6613,8.2741,-12.9869,-1679.94,21817.21,1.0630
14.00,-0.0000,-1.4588,-0.6377,1.4863,-13.7737,-244.75,3371.08,1.0791
14.50,2.8052,-1.7498,-0.5098,-5.1091,-12.2433,1160.60,-14209.61,1.1080
15.00,5.0548,-1.9531,-0.2902,-10.4264,-8.7515,2288.52,-20027.95,1.1451
15.50,6.3032,-2.0298,-0.0094,-13.6476,-3.9955,2935.83,-11730.17,1.1828
16.00,6.3032,-1.9594,0.2900,-14.3611,1.1219,3020.27,3388.36,1.2136
16.50,5.0548,-1.7445,0.5610,-12.6224,5.6654,2581.26,14623.91,1.2325
17.00,2.8052,-1.4102,0.7615,-8.9259,8.8431,1732.82,15323.49,1.2379
17.50,0.0000,-0.9998,0.8623,-4.0945,10.1514,645.86,6556.42,1.2319
18.00,-2.8052,-0.5665,0.8526,0.8886,9.4622,-472.11,-4467.21,1.2187
18.50,-5.0548,-0.1641,0.7421,5.0746,7.0352,-1391.02,-9786.14,1.2029
19.00,-6.3032,0.1633,0.5585,7.7295,3.4556,-1994.28,-6891.37,1.1877
19.50,-6.3032,0.3889,0.3423,8.4682,-0.4914,-2100.84,1032.41,1.1743
20.00,-5.0548,0.5077,0.1383,7.3151,-3.9818,-1743.94,6943.98,1.1626
20.50,-2.8052,0.5361,-0.0129,4.6812,-6.3182,-1044.99,6602.44,1.1517
21.00,-0.0000,0.5083,-0.0834,1.2649,-7.0669,-169.33,1196.61,1.1408
21.50,2.8052,0.4681,-0.0629,-2.1028,-6.1393,697.80,-4284.00,1.1300
22.00,5.0548,0.4591,0.0388,-4.6366,-3.8023,1369.38,-5206.83,1.1195
22.50,6.3032,0.5159,0.1941,-5.7617,-0.6163,1707.32,-1052.14,1.1099
23.00,6.3032,0.6556,0.3635,-5.2331,2.6859,1637.96,4399.43,1.1021
23.50,5.0548,0.8744,0.5033,-3.1827,5.3538,1192.57,6384.79,1.0979
24.00,2.8052,1.1474,0.5747,-0.0892,6.7771,477.29,3234.61,1.0989
24.50,0.0000,1.4333,0.5518,3.3266,6.6134,-358.92,-2373.72,1.1066
25.00,-2.8052,1.6820,0.4267,6.2561,4.8612,-1153.26,-5606.20,1.1207
25.50,-5.0548,1.8449,0.2119,7.9771,1.8615,-1734.97,-3229.73,1.1390
26.00,-6.3032,1.8839,-0.0622,8.0107,-1.7698,-1952.28,3455.09,1.1575
26.50,-6.3032,1.7798,-0.3531,6.2294,-5.2680,-1744.45,9189.72,1.1720
27.00,-5.0548,1.5358,-0.6141,2.8926,-7.8762,-1163.11,9160.82,1.1796
27.50,-2.8052,1.1778,-0.8033,-1.3969,-9.0022,-336.16,3026.19,1.1796
28.00,-0.0000,0.7495,-0.8918,-5.8086,-8.3436,592.79,-4945.97,1.1734
28.50,2.8052,0.3046,-0.8692,-9.4487,-5.9556,1504.30,-8959.00,1.1639
29.00,5.0548,-0.1027,-0.7454,-11.5412,-2.2470,2210.03,-4965.93,1.1541
29.50,6.3032,-0.4285,-0.5485,-11.5885,2.0952,2468.91,5172.84,1.1458
30.00,6.3032,-0.6458,-0.3192,-9.4792,6.2384,2199.31,13720.29,1.1394
30.50,5.0548,-0.7499,-0.1029,-5.5207,9.3677,1484.55,13906.82,1.1341
31.00,2.8052,-0.7577,0.0597,-0.3894,10.8473,489.25,5307.00,1.1292
31.50,0.0000,-0.7040,0.1404,4.9933,10.3493,-601.88,-6229.05,1.1237
32.00,-2.8052,-0.6329,0.1286,9.6347,7.9230,-1641.23,-13003.53,1.1178
32.50,-5.0548,-0.5893,0.0340,12.6621,3.9905,-2453.38,-9790.12,1.1117
33.00,-6.3032,-0.6083,-0.1162,13.4919,-0.7310,-2803.66,2049.39,1.1059
33.50,-6.3032,-0.7082,-0.2823,11.9456,-5.3650,-2592.82,13910.48,1.1011
34.00,-5.0548,-0.8860,-0.4209,8.2876,-9.0444,-1887.08,17067.41,1.0982
34.50,-2.8052,-1.1179,-0.4932,3.1785,-11.0781,-844.73,9357.93,1.0985
35.00,-0.0000,-1.3637,-0.4731,-2.4489,-11.0853,331.08,-3670.13,1.1027
35.50,2.8052,-1.5742,-0.3529,-7.5657,-9.0694,1431.38,-12981.81,1.1106
36.00,5.0548,-1.7017,-0.1447,-11.2424,-5.4180,2287.26,-12392.45,1.1208
36.50,6.3032,-1.7092,0.1211,-12.8253,-0.8279,2705.68,-2239.98,1.1308
37.00,6.3032,-1.5780,0.4023,-12.0587,3.8299,2599.58,9956.19,1.1379
37.50,5.0548,-1.3121,0.6524,-9.1317,7.6782,2002.91,15378.80,1.1404
38.00,2.8052,-0.9378,0.8298,-4.6373,10.0028,1047.74,10480.31,1.1380
38.50,0.0000,-0.4993,0.9060,0.5444,10.3891,-74.94,-778.52,1.1321
39.00,-2.8052,-0.0506,0.8707,5.4187,8.8002,-1144.72,-10073.79,1.1249
39.50,-5.0548,0.3544,0.7342,9.0695,5.5806,-1981.29,-11056.77,1.1186
40.00,-6.3032,0.6714,0.5250,10.8347,1.3856,-2401.25,-3327.15,1.1142
40.50,-6.3032,0.8741,0.2841,10.4313,-2.9496,-2337.29,6894.02,1.1115
41.00,-5.0548,0.9579,0.0571,8.0047,-6.5749,-1817.96,11952.89,1.1098
41.50,-2.8052,0.9404,-0.1151,4.0937,-8.7925,-959.50,8436.44,1.1079
42.00,-0.0000,0.8568,-0.2038,-0.4813,-9.1924,62.26,-572.33,1.1053
42.50,2.8052,0.7523,-0.1986,-4.7846,-7.7305,1039.63,-8036.81,1.1019
43.00,5.0548,0.6725,-0.1087,-7.9527,-4.7335,1799.05,-8515.78,1.0979
43.50,6.3032,0.6533,0.0386,-9.3652,-0.8309,2168.15,-1801.60,1.0939
44.00,6.3032,0.7141,0.2039,-8.7664,3.1732,2083.07,6609.98,1.0903
44.50,5.0548,0.8530,0.3436,-6.3125,6.4623,1573.11,10165.95,1.0880
45.00,2.8052,1.0469,0.4189,-2.5368,8.3709,753.10,6304.12,1.0875
45.50,-0.0000,1.2566,0.4036,1.7611,8.5169,-206.66,-1760.10,1.0895
46.00,-2.8052,1.4340,0.2899,5.6790,6.8778,-1112.90,-7654.34,1.0938
46.50,-5.0548,1.5320,0.0898,8.3951,3.7936,-1811.51,-6872.16,1.0994
47.00,-6.3032,1.5143,-0.1667,9.3354,-0.1024,-2132.03,218.21,1.1045
47.50,-6.3032,1.3629,-0.4374,8.2903,-4.0112,-2004.31,8039.74,1.1075
48.00,-5.0548,1.0822,-0.6762,5.4573,-7.1299,-1459.62,10406.90,1.1073
48.50,-2.8052,0.6990,-0.8417,1.4025,-8.8126,-620.87,5471.46,1.1039
49.00,-0.0000,0.2575,-0.9058,-3.0528,-8.7017,339.31,-2952.53,1.0986
49.50,2.8052,-0.1881,-0.8586,-6.9972,-6.8006,1246.97,-8480.09,1.0933
50.00,5.0548,-0.5841,-0.7105,-9.6128,-3.4744,1945.14,-6758.25,1.0894
50.50,6.3032,-0.8864,-0.4902,-10.3416,0.6212,2260.69,1404.26,1.0876
51.00,6.3032,-1.0691,-0.2393,-8.9992,4.6704,2102.76,9820.76,1.0874
51.50,5.0548,-1.1282,-0.0033,-5.8159,7.8597,1509.62,11865.16,1.0878
52.00,2.8052,-1.0819,0.1764,-1.3938,9.5401,617.62,5892.13,1.0877
52.50,0.0000,-0.9661,0.2711,3.4101,9.3577,-391.42,-3662.73,1.0867
53.00,-2.8052,-0.8269,0.2701,7.6519,7.3260,-1345.53,-9857.32,1.0845
