time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000
0.50,2.8052,0.0075,0.0443,0.0830,0.4876,-100000.00,-48756.81,0.0053
1.00,5.0548,0.0575,0.1669,0.6843,2.0153,-200000.00,-403059.85,0.0335
1.50,6.3032,0.1829,0.3400,2.2164,4.1176,-100000.00,-411760.37,0.0959
2.00,6.3032,0.3992,0.5234,4.6938,5.6979,0.00,0.00,0.1981
2.50,5.0548,0.7007,0.6732,7.7122,6.2003,100000.00,620031.07,0.3384
3.00,2.8052,1.0602,0.7502,10.6271,5.2420,200000.00,1048394.31,0.5087
3.50,0.0000,1.4343,0.7285,12.6691,2.7179,300000.00,815355.94,0.6954
4.00,-2.8052,1.7708,0.6003,13.0972,-1.1497,200000.00,-229942.23,0.8822
4.50,-5.0548,2.0188,0.3781,11.4829,-5.3497,100000.00,-534971.68,1.0526
5.00,-6.3032,2.1383,0.0924,7.8267,-9.1960,0.00,-0.00,1.1929
5.50,-6.3032,2.1078,-0.2138,2.4908,-11.9503,-100000.00,1195033.95,1.2941
6.00,-5.0548,1.9289,-0.4935,-3.8116,-12.9727,-200000.00,2594533.95,1.3535
6.50,-2.8052,1.6259,-0.7043,-10.1020,-11.8623,-300000.00,3558703.69,1.3748
7.00,-0.0000,1.2412,-0.8168,-15.2840,-8.5616,-400000.00,3424646.34,1.3663
7.50,2.8052,0.8275,-0.8199,-18.3284,-3.3974,-500000.00,1698707.53,1.3390
8.00,5.0548,0.4381,-0.7229,-18.4607,2.9498,-400000.00,-1179916.89,1.3033
8.50,6.3032,0.1168,-0.5533,-15.4369,9.0677,-300000.00,-2720296.72,1.2669
9.00,6.3032,-0.1097,-0.3510,-9.6134,13.9951,-200000.00,-2799023.76,1.2334
9.50,5.0548,-0.2362,-0.1608,-1.8045,16.8894,-100000.00,-1688935.92,1.2033
