time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000
0.50,19.8582,0.0133,0.0789,0.1480,0.8686,-500000.00,-434317.34,0.0094
1.00,37.1812,0.1022,0.2958,1.4125,4.3447,-500000.00,-2172329.84,0.0595
1.50,49.8405,0.3234,0.5973,4.5663,8.2504,-500000.00,-4125194.67,0.1697
2.00,56.4383,0.7013,0.9094,9.5477,11.4698,-500000.00,-5734908.75,0.3484
2.50,56.4873,1.2217,1.1556,15.7476,12.9788,-500000.00,-6489385.59,0.5915
3.00,50.4157,1.8355,1.2750,22.1258,12.1154,-500000.00,-6057717.74,0.8838
3.50,39.4089,2.4700,1.2362,27.4419,8.7606,-500000.00,-4380282.40,1.2026
4.00,25.1359,3.0457,1.0430,30.5439,3.3811,500000.00,1690535.27,1.5219
4.50,9.4267,3.4932,0.7319,30.0312,-5.4721,500000.00,-2736041.35,1.8179
5.00,-6.0227,3.7675,0.3605,25.1520,-13.8460,500000.00,-6922999.70,2.0724
5.50,-19.8582,3.8543,-0.0080,16.4955,-20.3787,500000.00,-10189348.67,2.2748
6.00,-31.1586,3.7688,-0.3215,5.2532,-24.0655,500000.00,-12032747.71,2.4227
6.50,-39.4089,3.5470,-0.5508,-7.0146,-24.4594,500000.00,-12229721.64,2.5197
7.00,-44.3930,3.2323,-0.6954,-18.6807,-21.7373,500000.00,-10868636.10,2.5733
7.50,-46.0558,2.8617,-0.7804,-28.3481,-16.6188,500000.00,-8309396.47,2.5923
8.00,-44.3930,2.4552,-0.8456,-35.0752,-10.1654,500000.00,-5082680.26,2.5844
8.50,-39.4089,2.0126,-0.9311,-38.4812,-3.5134,-500000.00,1756682.81,2.5560
9.00,-31.1586,1.5162,-1.0628,-38.1073,4.7847,-500000.00,-2392343.34,2.5120
9.50,-19.8582,0.9417,-1.2419,-33.9803,11.4065,-500000.00,-5703258.18,2.4575
10.00,-6.0227,0.2706,-1.4423,-27.0370,16.0378,-500000.00,-8018877.73,2.3990
10.50,9.4267,-0.4962,-1.6157,-18.2565,18.8057,-500000.00,-9402844.92,2.3462
11.00,25.1359,-1.3309,-1.7044,-8.4747,20.1231,-500000.00,-10061573.21,2.3114
11.50,39.4089,-2.1778,-1.6572,1.7057,20.4739,-500000.00,-10236934.29,2.3059
12.00,50.4157,-2.9604,-1.4452,11.8976,20.2064,-500000.00,-10103175.88,2.3356
