time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000
0.50,2.8052,0.0075,0.0443,0.0830,0.4876,-500000.00,-243784.04,0.0053
1.00,5.0548,0.0575,0.1669,0.9281,2.9747,-500000.00,-1487335.97,0.0335
1.50,6.3032,0.1829,0.3400,3.0915,5.6581,361737.69,2046760.04,0.0959
2.00,6.3032,0.3992,0.5234,5.9844,5.8172,500000.00,2908597.59,0.1981
2.50,5.0548,0.7007,0.6732,8.6930,4.8645,500000.00,2432262.50,0.3384
3.00,2.8052,1.0602,0.7502,10.6762,2.8894,500000.00,1444712.62,0.5087
3.50,0.0000,1.4343,0.7285,11.4045,-0.1374,500000.00,-68717.62,0.6954
4.00,-2.8052,1.7708,0.6003,10.4019,-3.9708,500000.00,-1985396.19,0.8822
4.50,-5.0548,2.0188,0.3781,7.3812,-8.1088,500000.00,-4054388.77,1.0526
5.00,-6.3032,2.1383,0.0924,2.3551,-11.8725,500000.00,-5936235.57,1.1929
5.50,-6.3032,2.1078,-0.2138,-4.3061,-14.5326,-500000.00,7266317.02,1.2941
6.00,-5.0548,1.9289,-0.4935,-11.2762,-13.0602,-500000.00,6530116.01,1.3535
6.50,-2.8052,1.6259,-0.7043,-17.0664,-9.8083,-500000.00,4904156.01,1.3748
7.00,-0.0000,1.2412,-0.8168,-20.8060,-4.9064,-500000.00,2453178.80,1.3663
7.50,2.8052,0.8275,-0.8199,-21.7703,1.1922,-500000.00,-596090.27,1.3390
8.00,5.0548,0.4381,-0.7229,-19.5354,7.7502,-500000.00,-3875078.98,1.3033
8.50,6.3032,0.1168,-0.5533,-14.0963,13.8501,-500000.00,-6925036.35,1.2669
9.00,6.3032,-0.1097,-0.3510,-5.9213,18.5437,-500000.00,-9271867.44,1.2334
9.50,5.0548,-0.2362,-0.1608,4.0747,21.0212,500000.00,10510584.32,1.2033
10.00,2.8052,-0.2792,-0.0226,14.0303,18.3680,500000.00,9184012.13,1.1759
10.50,0.0000,-0.2723,0.0357,22.0220,13.2185,500000.00,6609231.64,1.1503
11.00,-2.8052,-0.2587,0.0043,26.9150,6.0908,500000.00,3045423.95,1.1263
11.50,-5.0548,-0.2814,-0.1067,27.9260,-2.1413,500000.00,-1070662.73,1.1041
12.00,-6.3032,-0.3742,-0.2697,24.7735,-10.3693,500000.00,-5184631.62,1.0844
12.50,-6.3032,-0.5532,-0.4449,17.7543,-17.4195,500000.00,-8709742.96,1.0688
13.00,-5.0548,-0.8137,-0.5883,7.7280,-22.2459,-500000.00,11122947.88,1.0605
13.50,-2.8052,-1.1297,-0.6613,-3.3831,-21.7103,-500000.00,10855129.74,1.0630
14.00,-0.0000,-1.4588,-0.6377,-13.4905,-18.2559,-500000.00,9127935.20,1.0791
14.50,2.8052,-1.7498,-0.5098,-21.2105,-12.2598,-500000.00,6129924.87,1.1080
15.00,5.0548,-1.9531,-0.2902,-25.4553,-4.5151,-500000.00,2257572.19,1.1451
15.50,6.3032,-2.0298,-0.0094,-25.6147,3.8846,-500000.00,-1942289.97,1.1828
16.00,6.3032,-1.9594,0.2900,-21.6657,11.7173,-500000.00,-5858647.85,1.2136
16.50,5.0548,-1.7445,0.5610,-14.1864,17.8324,-500000.00,-8916210.66,1.2325
17.00,2.8052,-1.4102,0.7615,-4.2719,21.3424,500000.00,10671219.02,1.2379
17.50,0.0000,-0.9998,0.8623,6.0275,19.3731,500000.00,9686552.07,1.2319
18.00,-2.8052,-0.5665,0.8526,14.6426,14.6831,500000.00,7341530.50,1.2187
