time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000
0.50,19.8582,0.0133,0.0789,0.1480,0.8686,2.96,2.57,0.0094
1.00,37.1812,0.1022,0.2958,1.1077,3.1454,-103.76,-326.36,0.0595
1.50,49.8405,0.3234,0.5973,3.3962,6.0252,3332.42,20078.39,0.1697
2.00,56.4383,0.7013,0.9094,7.0597,8.4728,11324.87,95953.58,0.3484
2.50,56.4873,1.2217,1.1556,11.6301,9.5146,11402.91,108493.98,0.5915
3.00,50.4157,1.8355,1.2750,16.2330,8.5374,10330.46,88195.11,0.8838
3.50,39.4089,2.4700,1.2362,19.8053,5.4184,8355.71,45274.21,1.2026
4.00,25.1359,3.0457,1.0430,21.3617,0.5870,5810.03,3410.59,1.5219
4.50,9.4267,3.4932,0.7319,20.2520,-5.0734,3065.09,-15550.52,1.8179
5.00,-6.0227,3.7675,0.3605,16.3376,-10.4418,595.06,-6213.48,2.0724
5.50,-19.8582,3.8543,-0.0080,10.0427,-14.4346,-223.40,3224.65,2.2748
6.00,-31.1586,3.7688,-0.3215,2.2673,-16.2708,3623.65,-58959.78,2.4227
6.50,-39.4089,3.5470,-0.5508,-5.8152,-15.6579,7048.17,-110359.24,2.5197
7.00,-44.3930,3.2323,-0.6954,-13.0166,-12.8263,8794.04,-112795.38,2.5733
7.50,-46.0558,2.8617,-0.7804,-18.3827,-8.4588,9544.47,-80734.37,2.5923
8.00,-44.3930,2.4552,-0.8456,-21.3762,-3.5004,9485.60,-33203.63,2.5844
8.50,-39.4089,2.0126,-0.9311,-21.9455,1.0932,8642.95,9448.69,2.5560
9.00,-31.1586,1.5162,-1.0628,-20.4678,4.5971,7041.75,32371.69,2.5120
9.50,-19.8582,0.9417,-1.2419,-17.5889,6.6803,4725.86,31570.15,2.4575
10.00,-6.0227,0.2706,-1.4423,-14.0094,7.4510,901.27,6715.36,2.3990
10.50,9.4267,-0.4962,-1.6157,-10.2802,7.3756,-1028.67,-7586.98,2.3462
11.00,25.1359,-1.3309,-1.7044,-6.6694,7.0842,-4352.05,-30830.55,2.3114
11.50,39.4089,-2.1778,-1.6572,-3.1326,7.1573,-7725.81,-55295.58,2.3059
12.00,50.4157,-2.9604,-1.4452,0.6043,7.9051,-9935.37,-78539.70,2.3356
12.50,56.4873,-3.5959,-1.0724,4.8745,9.2428,-11139.95,-102963.81,2.3964
13.00,56.4383,-4.0123,-0.5781,9.8680,10.6913,-6504.10,-69537.51,2.4751
13.50,49.8405,-4.1649,-0.0302,15.4568,11.4900,5801.37,66658.04,2.5548
14.00,37.1812,-4.0474,0.4887,21.1093,10.8251,8202.78,88795.98,2.6205
14.50,19.8582,-3.6943,0.8999,25.9395,8.1340,5127.33,41705.51,2.6632
15.00,0.0000,-3.1753,1.1461,28.8761,3.2683,1540.65,5035.34,2.6813
15.50,-19.8582,-2.5798,1.2050,28.9051,-3.3867,-3673.41,12440.58,2.6782
16.00,-37.1812,-1.9990,1.0931,25.3414,-10.9147,-8574.14,93584.56,2.6601
16.50,-49.8405,-1.5068,0.8617,18.0582,-18.0360,-10596.68,191121.31,2.6334
17.00,-56.4383,-1.1453,0.5830,7.6051,-23.3750,-11351.12,265332.56,2.6028
17.50,-56.4873,-0.9189,0.3328,-4.8194,-25.7618,-11122.72,286541.73,2.5709
18.00,-50.4157,-0.7973,0.1724,-17.5439,-24.5137,-9995.37,245023.89,2.5393
18.50,-39.4089,-0.7258,0.1345,-28.7169,-19.6119,-5195.82,101900.02,2.5085
19.00,-25.1359,-0.6424,0.2171,-36.6548,-11.7365,7881.69,-92503.06,2.4782
19.50,-9.4267,-0.4940,0.3869,-40.1656,-2.1412,6364.97,-13628.48,2.4483
20.00,6.0227,-0.2500,0.5899,-38.7592,7.6692,5653.66,43358.77,2.4186
20.50,19.8582,0.0915,0.7672,-32.7189,16.1596,6426.47,103849.28,2.3896
21.00,31.1586,0.5048,0.8714,-23.0284,22.1096,7265.42,160635.88,2.3629
21.50,39.4089,0.9465,0.8788,-11.1524,24.8412,7818.86,194229.59,2.3403
22.00,44.3930,1.3682,0.7946,1.2617,24.3048,8252.90,200585.25,2.3231
22.50,46.0558,1.7309,0.6494,12.6893,21.0194,7308.99,153630.54,2.3119
23.00,44.3930,2.0150,0.4887,21.9717,15.8918,-4872.78,-77437.23,2.3059
23.50,39.4089,2.2248,0.3584,28.4535,9.9835,-9506.36,-94906.68,2.3043
24.00,31.1586,2.3839,0.2896,31.9764,4.1847,-8114.13,-33955.40,2.3059
24.50,19.8582,2.5259,0.2885,32.7568,-0.9193,-6372.70,5858.64,2.3105
25.00,6.0227,2.6802,0.3333,31.2116,-5.1122,-4429.11,22642.42,2.3183
25.50,-9.4267,2.8595,0.3795,27.7785,-8.5108,-2907.99,24749.39,2.3299
26.00,-25.1359,3.0507,0.3723,22.7833,-11.4147,-3369.84,38465.77,2.3456
26.50,-39.4089,3.2146,0.2629,16.3983,-14.1048,-6502.10,91710.73,2.3646
27.00,-50.4157,3.2918,0.0237,8.6990,-16.6631,-9433.97,157198.92,2.3847
27.50,-56.4873,3.2171,-0.3408,-0.2084,-18.8745,-10895.04,205638.41,2.4021
28.00,-56.4383,2.9364,-0.7917,-10.0332,-20.2283,-11029.53,223108.74,2.4125
28.50,-49.8405,2.4221,-1.2623,-20.1781,-20.0372,-9937.40,199117.40,2.4126
29.00,-37.1812,1.6843,-1.6721,-29.7008,-17.6468,-6708.05,118375.66,2.4021
29.50,-19.8582,0.7729,-1.9453,-37.3906,-12.6766,3425.24,-43420.42,2.3841
30.00,-0.0000,-0.2290,-2.0282,-41.9603,-5.2263,6522.83,-34090.39,2.3647
30.50,19.8582,-1.2202,-1.9026,-42.3037,4.0754,7252.56,29556.94,2.3506
31.00,37.1812,-2.1002,-1.5899,-37.7669,14.0661,10257.44,144282.58,2.3469
31.50,49.8405,-2.7881,-1.1462,-28.3750,23.2336,11455.62,266155.39,2.3544
32.00,56.4383,-3.2374,-0.6492,-14.9326,30.0249,11652.62,349868.63,2.3705
32.50,56.4873,-3.4421,-0.1802,1.0343,33.1596,11109.15,368375.15,2.3903
33.00,50.4157,-3.4337,0.1941,17.4895,31.9175,9926.09,316815.46,2.4092
33.50,39.4089,-3.2704,0.4358,32.2167,26.3146,5314.46,139847.96,2.4241
34.00,25.1359,-3.0207,0.5417,43.2013,17.1319,-9059.09,-155199.67,2.4338
34.50,9.4267,-2.7466,0.5407,48.9858,5.7812,-7659.93,-44283.61,2.4385
35.00,-6.0227,-2.4896,0.4825,48.9017,-6.0462,-8078.14,48842.01,2.4392
35.50,-19.8582,-2.2644,0.4226,43.1533,-16.6076,-8926.00,148239.47,2.4369
36.00,-31.1586,-2.0597,0.4055,32.7471,-24.4846,-8935.92,218792.94,2.4321
36.50,-39.4089,-1.8478,0.4531,19.2652,-28.8245,-8698.16,250719.86,2.4252
37.00,-44.3930,-1.5968,0.5589,4.5504,-29.4396,-8692.13,255892.82,2.4160
37.50,-46.0558,-1.2843,0.6919,-9.6198,-26.7604,-8733.02,233698.79,2.4046
38.00,-44.3930,-0.9079,0.8070,-21.8029,-21.6589,-3458.68,74911.23,2.3911
38.50,-39.4089,-0.4879,0.8597,-31.0542,-15.2084,9817.80,-149312.92,2.3764
39.00,-31.1586,-0.0636,0.8211,-36.9585,-8.4157,8607.00,-72434.17,2.3613
39.50,-19.8582,0.3172,0.6876,-39.5289,-1.9627,7274.31,-14277.64,2.3468
40.00,-6.0227,0.6122,0.4846,-39.0408,3.7874,5947.92,22527.20,2.3333
40.50,9.4267,0.7982,0.2606,-35.8673,8.7924,5353.27,47068.16,2.3207
41.00,25.1359,0.8793,0.0750,-30.3491,13.1952,6617.53,87319.72,2.3087
41.50,39.4089,0.8887,-0.0186,-22.7479,17.1392,8712.23,149320.64,2.2969
42.00,50.4157,0.8817,0.0125,-13.2887,20.6031,10288.78,211980.51,2.2854
42.50,56.4873,0.9224,0.1691,-2.2710,23.3030,11152.46,259885.93,2.2742
43.00,56.4383,1.0663,0.4174,9.7973,24.7002,11105.77,274314.52,2.2640
43.50,49.8405,1.3449,0.6957,22.0986,24.1238,9996.84,241161.65,2.2557
44.00,37.1812,1.7544,0.9283,33.4891,20.9768,2510.97,52672.28,2.2506
44.50,19.8582,2.2535,1.0437,42.5965,14.9793,-8140.20,-121934.19,2.2507
45.00,0.0000,2.7699,0.9920,48.0231,6.3331,-6607.35,-41844.97,2.2570
45.50,-19.8582,3.2148,0.7582,48.6056,-4.2229,-8687.02,36684.70,2.2696
46.00,-37.1812,3.5016,0.3664,43.6956,-15.3895,-11293.85,173806.99,2.2864
46.50,-49.8405,3.5644,-0.1256,33.3842,-25.5501,-11996.93,306522.86,2.3037
47.00,-56.4383,3.3724,-0.6390,18.5898,-33.0661,-11874.68,392649.40,2.3175
47.50,-56.4873,2.9355,-1.0922,0.9882,-36.6006,-11126.91,407252.14,2.3248
48.00,-50.4157,2.3014,-1.4192,-17.2150,-35.4108,-9878.58,349807.95,2.3246
48.50,-39.4089,1.5437,-1.5834,-33.6311,-29.5243,-5828.86,172093.08,2.3179
49.00,-25.1359,0.7456,-1.5835,-46.0869,-19.7641,9409.07,-185961.59,2.3074
49.50,-9.4267,-0.0176,-1.4513,-52.9954,-7.6147,8369.54,-63731.97,2.2959
50.00,6.0227,-0.6925,-1.2400,-53.5983,5.1465,9176.48,47226.66,2.2855
50.50,19.8582,-1.2543,-1.0088,-48.0560,16.6812,9964.76,166223.80,2.2777
51.00,31.1586,-1.7063,-0.8068,-37.3793,25.4771,9680.04,246619.51,2.2728
51.50,39.4089,-2.0706,-0.6603,-23.1987,30.5970,9112.56,278817.18,2.2710
52.00,44.3930,-2.3758,-0.5679,-7.4446,31.7857,8838.03,280923.30,2.2720
52.50,46.0558,-2.6433,-0.5034,7.9902,29.4288,8782.74,258465.56,2.2758
53.00,44.3930,-2.8772,-0.4267,21.5318,24.3794,6966.50,169839.28,2.2821
53.50,39.4089,-3.0612,-0.2981,32.0989,17.7104,-10112.25,-179091.72,2.2905
54.00,31.1586,-3.1624,-0.0930,39.1533,10.4801,-8951.26,-93810.29,2.3000
54.50,19.8582,-3.1413,0.1881,42.6085,3.4139,-7744.62,-26439.60,2.3091
55.00,6.0227,-2.9663,0.5161,42.6686,-3.0578,-6682.88,20434.80,2.3158
55.50,-9.4267,-2.6259,0.8395,39.6709,-8.8182,-6373.49,56202.54,2.3188
56.00,-25.1359,-2.1378,1.0968,33.9579,-13.9364,-7568.33,105475.24,2.3172
56.50,-39.4089,-1.5496,1.2325,25.8281,-18.4903,-9206.60,170232.98,2.3116
57.00,-50.4157,-0.9315,1.2130,15.5728,-22.4065,-10473.16,234666.67,2.3032
57.50,-56.4873,-0.3628,1.0376,3.5802,-25.3652,-11193.13,283916.42,2.2935
58.00,-56.4383,0.0856,0.7405,-9.5403,-26.8121,-11096.20,297511.94,2.2837
58.50,-49.8405,0.3677,0.3847,-22.8670,-26.0814,-9994.67,260674.99,2.2742
59.00,-37.1812,0.4735,0.0483,-35.1596,-22.6008,-704.44,15921.03,2.2651
59.50,-19.8582,0.4317,-0.1947,-44.9667,-16.1352,8167.73,-131787.58,2.2560
60.00,-0.0000,0.3035,-0.2912,-50.8337,-6.9291,7103.41,-49220.27,2.2468
60.50,19.8582,0.1684,-0.2223,-51.5671,4.2153,9442.04,39800.75,2.2376
61.00,37.1812,0.1057,-0.0078,-46.5187,15.9416,11776.60,187738.26,2.2285
61.50,49.8405,0.1761,0.2987,-35.8069,26.5826,12273.80,326269.94,2.2196
62.00,56.4383,0.4075,0.6233,-20.4008,34.4576,11997.11,413391.18,2.2110
62.50,56.4873,0.7895,0.8891,-2.0446,38.2010,11141.98,425635.15,2.2033
63.00,50.4157,1.2763,1.0346,16.9771,37.0574,9852.87,365121.58,2.1975
63.50,39.4089,1.7984,1.0278,34.1946,31.0578,6312.18,196042.19,2.1947
64.00,25.1359,2.2790,0.8716,47.3586,21.0423,-9605.42,-202120.39,2.1954
64.50,9.4267,2.6509,0.6016,54.8191,8.5298,-8709.27,-74288.32,2.1992
65.00,-6.0227,2.8709,0.2743,55.7734,-4.6639,-9676.43,45130.21,2.2051
65.50,-19.8582,2.9261,-0.0483,50.3582,-16.6557,-10439.73,173880.92,2.2115
66.00,-31.1586,2.8322,-0.3149,39.5831,-25.8890,-10037.56,259861.89,2.2168
66.50,-39.4089,2.6253,-0.4978,25.0992,-31.3858,-9323.29,292618.65,2.2201
67.00,-44.3930,2.3484,-0.5976,8.8753,-32.8581,-8915.42,292943.82,2.2211
67.50,-46.0558,2.0374,-0.6404,-7.1427,-30.6689,-8793.88,269698.49,2.2198
68.00,-44.3930,1.7107,-0.6671,-21.3199,-25.6608,-8071.84,207129.92,2.2165
68.50,-39.4089,1.3661,-0.7187,-32.5112,-18.9061,10089.93,-190761.20,2.2115
69.00,-31.1586,0.9833,-0.8219,-40.1193,-11.4828,9101.83,-104514.54,2.2051
69.50,-19.8582,0.5350,-0.9788,-44.0091,-4.1377,7959.75,-32934.86,2.1977
70.00,-6.0227,-0.0003,-1.1636,-44.3491,2.6683,7023.86,18741.86,2.1899
70.50,9.4267,-0.6253,-1.3284,-41.4575,8.7836,6830.07,59992.32,2.1828
71.00,25.1359,-1.3158,-1.4157,-35.6754,14.2424,7969.80,113508.74,2.1779
71.50,39.4089,-2.0194,-1.3742,-27.3164,19.0912,9421.73,179871.80,2.1769
72.00,50.4157,-2.6635,-1.1751,-16.7014,23.2309,10559.30,245302.40,2.1806
72.50,56.4873,-3.1685,-0.8217,-4.2591,26.3240,11212.13,295148.08,2.1889
73.00,56.4383,-3.4657,-0.3530,9.3540,27.8072,11089.27,308361.39,2.2001
73.50,49.8405,-3.5134,0.1639,23.1671,27.0162,9992.27,269953.14,2.2116
74.00,37.1812,-3.3075,0.6470,35.8936,23.3890,-20.89,-488.57,2.2207
74.50,19.8582,-2.8851,1.0187,46.0439,16.7103,-8225.19,-137445.26,2.2258
75.00,0.0000,-2.3171,1.2226,52.1349,7.2451,-7360.32,-53326.32,2.2264
75.50,-19.8582,-1.6943,1.2375,52.9575,-4.1755,-9787.31,40866.48,2.2233
76.00,-37.1812,-1.1084,1.0812,47.8614,-16.1681,-12004.78,194094.69,2.2179
76.50,-49.8405,-0.6332,0.8057,36.9765,-27.0411,-12411.21,335612.86,2.2113
77.00,-56.4383,-0.3104,0.4845,21.2942,-35.0931,-12060.63,423245.40,2.2043
77.50,-56.4873,-0.1433,0.1947,2.5902,-38.9446,-11151.68,434297.60,2.1972
78.00,-50.4157,-0.0999,-0.0019,-16.8144,-37.8328,-9839.97,372273.29,2.1902
78.50,-39.4089,-0.1237,-0.0714,-34.4117,-31.7895,-6652.93,211493.38,2.1833
79.00,-25.1359,-0.1501,-0.0151,-47.9160,-21.6618,9710.67,-210350.76,2.1764
79.50,-9.4267,-0.1232,0.1343,-55.6469,-8.9844,8868.31,-79676.84,2.1697
80.00,6.0227,-0.0092,0.3232,-56.7795,4.4094,9905.73,43678.10,2.1629
80.50,19.8582,0.1968,0.4932,-51.4382,16.6156,10660.57,177131.71,2.1563
81.00,31.1586,0.4728,0.5970,-40.6305,26.0567,10208.68,266004.63,2.1500
81.50,39.4089,0.7786,0.6108,-26.0157,31.7353,9427.65,299189.72,2.1443
82.00,44.3930,1.0693,0.5396,-9.5802,33.3474,8955.54,298644.15,2.1394
