t,DeltaT_ref,DeltaT,T_max,T_min,T_avg,flow_pattern,phi_b_kWm3,soc,n_switches,iae_cumulative
21.0,0.000,0.0211,298.8328,298.8117,298.8256,J,68.48,0.9708,0,0.16
22.0,0.000,0.0231,298.8642,298.8410,298.8563,J,68.45,0.9694,0,0.18
23.0,0.000,0.0253,298.8954,298.8702,298.8869,J,68.42,0.9681,0,0.21
24.0,0.000,0.0275,298.9266,298.8992,298.9173,J,68.38,0.9667,0,0.23
25.0,0.000,0.0298,298.9577,298.9280,298.9476,J,68.35,0.9653,0,0.26
26.0,0.000,0.0321,298.9887,298.9566,298.9778,J,68.32,0.9639,0,0.29
27.0,0.000,0.0346,299.0196,298.9850,299.0078,J,68.29,0.9625,0,0.33
28.0,0.000,0.0371,299.0504,299.0132,299.0377,J,68.26,0.9611,0,0.37
29.0,0.000,0.0398,299.0811,299.0413,299.0675,J,68.23,0.9597,0,0.41
30.0,0.000,0.0425,299.1117,299.0692,299.0972,J,68.20,0.9583,0,0.45
31.0,0.000,0.0453,299.1422,299.0969,299.1267,J,68.17,0.9569,0,0.49
32.0,0.000,0.0481,299.1726,299.1244,299.1562,J,68.14,0.9556,0,0.54
33.0,0.000,0.0511,299.2029,299.1518,299.1855,J,68.11,0.9542,0,0.59
34.0,0.000,0.0541,299.2331,299.1790,299.2146,J,68.08,0.9528,0,0.65
35.0,0.000,0.0572,299.2632,299.2060,299.2437,J,68.05,0.9514,0,0.70
36.0,0.000,0.0604,299.2932,299.2328,299.2726,J,68.02,0.9500,0,0.77
37.0,0.000,0.0636,299.3231,299.2595,299.3014,J,67.99,0.9486,0,0.83
38.0,0.000,0.0670,299.3530,299.2860,299.3301,J,67.97,0.9472,0,0.90
39.0,0.000,0.0704,299.3827,299.3124,299.3587,J,67.94,0.9458,0,0.97
40.0,0.000,0.0738,299.4124,299.3385,299.3871,J,67.91,0.9444,0,1.04
41.0,0.000,0.0774,299.4419,299.3645,299.4155,J,67.89,0.9431,0,1.12
42.0,0.000,0.0810,299.4714,299.3904,299.4437,J,67.86,0.9417,0,1.20
43.0,0.000,0.0847,299.5008,299.4161,299.4718,J,67.84,0.9403,0,1.28
44.0,0.000,0.0885,299.5301,299.4416,299.4997,J,67.81,0.9389,0,1.37
45.0,0.000,0.0923,299.5593,299.4670,299.5276,J,67.79,0.9375,0,1.46
46.0,0.000,0.0962,299.5884,299.4922,299.5554,J,67.76,0.9361,0,1.56
47.0,0.000,0.1002,299.6174,299.5172,299.5830,J,67.74,0.9347,0,1.66
48.0,0.000,0.1042,299.6463,299.5421,299.6105,J,67.71,0.9333,0,1.76
49.0,0.000,0.1083,299.6752,299.5669,299.6379,J,67.69,0.9319,0,1.87
50.0,0.000,0.1125,299.7039,299.5914,299.6652,J,67.67,0.9306,0,1.98
51.0,0.000,0.1167,299.7326,299.6159,299.6924,J,67.64,0.9292,0,2.10
52.0,0.000,0.1210,299.7611,299.6401,299.7195,J,67.62,0.9278,0,2.22
53.0,0.000,0.1254,299.7896,299.6643,299.7465,J,67.60,0.9264,0,2.35
54.0,0.000,0.1298,299.8180,299.6883,299.7733,J,67.58,0.9250,0,2.48
55.0,0.000,0.1343,299.8463,299.7121,299.8001,J,67.56,0.9236,0,2.61
56.0,0.000,0.1388,299.8746,299.7358,299.8267,J,67.54,0.9222,0,2.75
57.0,0.000,0.1434,299.9027,299.7593,299.8532,J,67.51,0.9208,0,2.89
58.0,0.000,0.1481,299.9308,299.7827,299.8796,J,67.49,0.9194,0,3.04
59.0,0.000,0.1528,299.9588,299.8059,299.9059,J,67.47,0.9181,0,3.20
60.0,0.000,0.1576,299.9866,299.8290,299.9321,J,67.45,0.9167,0,3.35
61.0,0.000,0.1625,300.0144,299.8520,299.9582,J,67.44,0.9153,0,3.52
62.0,0.000,0.1674,300.0422,299.8748,299.9842,J,67.42,0.9139,0,3.68
63.0,0.000,0.1724,300.0698,299.8975,300.0101,J,67.40,0.9125,0,3.86
64.0,0.000,0.1774,300.0974,299.9200,300.0359,J,67.38,0.9111,0,4.03
65.0,0.000,0.1825,300.1248,299.9424,300.0616,J,67.36,0.9097,0,4.21
66.0,0.000,0.1876,300.1522,299.9646,300.0872,J,67.34,0.9083,0,4.40
67.0,0.000,0.1928,300.1795,299.9868,300.1126,J,67.33,0.9069,0,4.60
68.0,0.000,0.1980,300.2068,300.0087,300.1380,J,67.31,0.9056,0,4.79
69.0,0.000,0.2033,300.2339,300.0306,300.1633,J,67.29,0.9042,0,5.00
70.0,0.000,0.2087,300.2610,300.0523,300.1885,J,67.28,0.9028,0,5.21
71.0,0.000,0.2141,300.2880,300.0739,300.2135,J,67.26,0.9014,0,5.42
72.0,0.000,0.2195,300.3149,300.0953,300.2385,J,67.24,0.9000,0,5.64
73.0,0.000,0.2250,300.3417,300.1167,300.2634,J,67.23,0.8986,0,5.86
74.0,0.000,0.2306,300.3684,300.1378,300.2881,J,67.21,0.8972,0,6.09
75.0,0.000,0.2362,300.3951,300.1589,300.3128,J,67.20,0.8958,0,6.33
76.0,0.000,0.2419,300.4217,300.1798,300.3374,J,67.18,0.8944,0,6.57
77.0,0.000,0.2476,300.4482,300.2006,300.3619,J,67.17,0.8931,0,6.82
78.0,0.000,0.2533,300.4746,300.2213,300.3862,J,67.16,0.8917,0,7.07
79.0,0.000,0.2591,300.5010,300.2419,300.4105,J,67.14,0.8903,0,7.33
80.0,0.000,0.2650,300.5273,300.2623,300.4347,J,67.13,0.8889,0,7.60
81.0,0.000,0.2709,300.5535,300.2826,300.4588,J,67.12,0.8875,0,7.87
82.0,0.000,0.2768,300.5796,300.3028,300.4828,J,67.10,0.8861,0,8.15
83.0,0.000,0.2828,300.6057,300.3228,300.5067,J,67.09,0.8847,0,8.43
84.0,0.000,0.2889,300.6316,300.3428,300.5305,J,67.08,0.8833,0,8.72
85.0,0.000,0.2950,300.6575,300.3626,300.5542,J,67.07,0.8819,0,9.01
86.0,0.000,0.3011,300.6834,300.3823,300.5779,J,67.06,0.8806,0,9.31
87.0,0.000,0.3073,300.7091,300.4019,300.6014,J,67.04,0.8792,0,9.62
88.0,0.000,0.3135,300.7348,300.4213,300.6248,J,67.03,0.8778,0,9.93
89.0,0.000,0.3197,300.7604,300.4407,300.6482,J,67.02,0.8764,0,10.25
90.0,0.000,0.3260,300.7859,300.4599,300.6714,J,67.01,0.8750,0,10.58
91.0,0.000,0.3324,300.8114,300.4790,300.6946,J,67.00,0.8736,0,10.91
92.0,0.000,0.3388,300.8368,300.4980,300.7177,J,66.99,0.8722,0,11.25
93.0,0.000,0.3452,300.8621,300.5169,300.7407,J,66.98,0.8708,0,11.60
94.0,0.000,0.3517,300.8873,300.5357,300.7636,J,66.97,0.8694,0,11.95
95.0,0.000,0.3582,300.9125,300.5543,300.7864,J,66.97,0.8681,0,12.31
96.0,0.000,0.3647,300.9376,300.5729,300.8091,J,66.96,0.8667,0,12.67
97.0,0.000,0.3713,300.9626,300.5913,300.8318,J,66.95,0.8653,0,13.04
98.0,0.000,0.3779,300.9876,300.6096,300.8543,J,66.94,0.8639,0,13.42
99.0,0.000,0.3846,301.0125,300.6279,300.8768,J,66.93,0.8625,0,13.80
100.0,0.000,0.3913,301.0373,300.6460,300.8992,J,66.93,0.8611,0,14.20
101.0,0.000,0.3980,301.0620,300.6640,300.9215,J,66.92,0.8597,0,14.59
102.0,0.000,0.4048,301.0867,300.6819,300.9437,J,66.91,0.8583,0,15.00
103.0,0.000,0.4116,301.1113,300.6997,300.9658,J,66.90,0.8569,0,15.41
104.0,0.000,0.4185,301.1358,300.7174,300.9878,J,66.90,0.8556,0,15.83
105.0,0.000,0.4254,301.1603,300.7349,301.0098,J,66.89,0.8542,0,16.25
106.0,0.000,0.4323,301.1847,300.7524,301.0317,J,66.89,0.8528,0,16.69
107.0,0.000,0.4392,301.2090,300.7698,301.0535,J,66.88,0.8514,0,17.13
108.0,0.000,0.4462,301.2333,300.7871,301.0752,J,66.88,0.8500,0,17.57
109.0,0.000,0.4533,301.2575,300.8042,301.0968,J,66.87,0.8486,0,18.03
110.0,0.000,0.4603,301.2816,300.8213,301.1184,J,66.87,0.8472,0,18.49
111.0,0.000,0.4674,301.3057,300.8383,301.1398,J,66.86,0.8458,0,18.95
112.0,0.000,0.4745,301.3297,300.8552,301.1612,J,66.86,0.8444,0,19.43
113.0,0.000,0.4817,301.3536,300.8719,301.1825,J,66.85,0.8431,0,19.91
114.0,0.000,0.4889,301.3775,300.8886,301.2037,J,66.85,0.8417,0,20.40
115.0,0.000,0.4961,301.4013,300.9052,301.2249,J,66.85,0.8403,0,20.89
116.0,0.000,0.5033,301.4250,300.9217,301.2459,J,66.84,0.8389,0,21.40
117.0,0.000,0.5106,301.4487,300.9381,301.2669,J,66.84,0.8375,0,21.91
118.0,0.000,0.5179,301.4723,300.9544,301.2879,J,66.84,0.8361,0,22.43
119.0,0.000,0.5252,301.4958,300.9706,301.3087,J,66.84,0.8347,0,22.95
120.0,0.000,0.5326,301.5193,300.9867,301.3294,J,66.83,0.8333,0,23.48
121.0,0.000,0.5400,301.5427,301.0027,301.3501,J,66.83,0.8319,0,24.02
122.0,0.000,0.5474,301.5661,301.0186,301.3707,J,66.83,0.8306,0,24.57
123.0,0.000,0.5549,301.5893,301.0345,301.3913,J,66.83,0.8292,0,25.13
124.0,0.000,0.5624,301.6126,301.0502,301.4117,J,66.83,0.8278,0,25.69
125.0,0.000,0.5699,301.6357,301.0658,301.4321,J,66.83,0.8264,0,26.26
126.0,0.000,0.5774,301.6588,301.0814,301.4524,J,66.82,0.8250,0,26.84
127.0,0.000,0.5850,301.6819,301.0969,301.4726,J,66.82,0.8236,0,27.42
128.0,0.000,0.5926,301.7048,301.1123,301.4928,J,66.82,0.8222,0,28.01
129.0,0.000,0.6002,301.7277,301.1276,301.5129,J,66.82,0.8208,0,28.61
130.0,0.000,0.6078,301.7506,301.1428,301.5329,J,66.82,0.8194,0,29.22
131.0,0.000,0.6155,301.7734,301.1579,301.5528,J,66.82,0.8181,0,29.84
132.0,0.000,0.6232,301.7961,301.1729,301.5727,J,66.83,0.8167,0,30.46
133.0,0.000,0.6309,301.8188,301.1879,301.5925,J,66.83,0.8153,0,31.09
134.0,0.000,0.6386,301.8414,301.2027,301.6122,J,66.83,0.8139,0,31.73
135.0,0.000,0.6464,301.8639,301.2175,301.6318,J,66.83,0.8125,0,32.38
136.0,0.000,0.6542,301.8864,301.2322,301.6514,J,66.83,0.8111,0,33.03
137.0,0.000,0.6620,301.9089,301.2468,301.6709,J,66.83,0.8097,0,33.69
138.0,0.000,0.6699,301.9312,301.2614,301.6904,J,66.83,0.8083,0,34.36
139.0,0.000,0.6777,301.9535,301.2758,301.7097,J,66.84,0.8069,0,35.04
140.0,0.000,0.6856,301.9758,301.2902,301.7290,J,66.84,0.8056,0,35.73
141.0,0.000,0.6935,301.9980,301.3045,301.7483,J,66.84,0.8042,0,36.42
142.0,0.000,0.7014,302.0201,301.3187,301.7674,J,66.84,0.8028,0,37.12
143.0,0.000,0.7094,302.0422,301.3328,301.7865,J,66.85,0.8014,0,37.83
144.0,0.000,0.7173,302.0642,301.3469,301.8055,J,66.85,0.8000,0,38.55
145.0,0.000,0.7253,302.0862,301.3609,301.8245,J,66.85,0.7986,0,39.27
146.0,0.000,0.7333,302.1081,301.3748,301.8434,J,66.86,0.7972,0,40.01
147.0,0.000,0.7414,302.1300,301.3886,301.8622,J,66.86,0.7958,0,40.75
148.0,0.000,0.7494,302.1518,301.4023,301.8810,J,66.86,0.7944,0,41.50
149.0,0.000,0.7575,302.1735,301.4160,301.8997,J,66.87,0.7931,0,42.25
150.0,0.000,0.7656,302.1952,301.4296,301.9183,J,66.87,0.7917,0,43.02
151.0,0.000,0.7737,302.2168,301.4431,301.9369,J,66.88,0.7903,0,43.79
152.0,0.000,0.7818,302.2384,301.4566,301.9554,J,66.88,0.7889,0,44.57
153.0,0.000,0.7899,302.2599,301.4699,301.9738,J,66.89,0.7875,0,45.36
154.0,0.000,0.7981,302.2813,301.4832,301.9922,J,66.89,0.7861,0,46.16
155.0,0.000,0.8063,302.3027,301.4965,302.0105,J,66.90,0.7847,0,46.97
156.0,0.000,0.8145,302.3241,301.5096,302.0287,J,66.90,0.7833,0,47.78
157.0,0.000,0.8227,302.3454,301.5227,302.0469,J,66.91,0.7819,0,48.61
158.0,0.000,0.8309,302.3666,301.5357,302.0650,J,66.92,0.7806,0,49.44
159.0,0.000,0.8392,302.3878,301.5486,302.0830,J,66.92,0.7792,0,50.28
160.0,0.000,0.8474,302.4090,301.5615,302.1010,J,66.93,0.7778,0,51.12
161.0,0.000,0.8557,302.4300,301.5743,302.1190,J,66.93,0.7764,0,51.98
162.0,0.000,0.8640,302.4511,301.5870,302.1368,J,66.94,0.7750,0,52.84
163.0,0.000,0.8723,302.4720,301.5997,302.1546,J,66.95,0.7736,0,53.72
164.0,0.000,0.8807,302.4930,301.6123,302.1724,J,66.95,0.7722,0,54.60
165.0,0.000,0.8890,302.5138,301.6248,302.1901,J,66.96,0.7708,0,55.49
166.0,0.000,0.8974,302.5347,301.6373,302.2077,J,66.97,0.7694,0,56.38
167.0,0.000,0.9057,302.5554,301.6497,302.2252,J,66.98,0.7681,0,57.29
168.0,0.000,0.9141,302.5761,301.6620,302.2427,J,66.98,0.7667,0,58.20
169.0,0.000,0.9225,302.5968,301.6743,302.2602,U,66.99,0.7653,1,59.13
170.0,0.000,0.9067,302.6074,301.7007,302.2804,U,67.00,0.7639,1,60.03
171.0,0.000,0.8909,302.6180,301.7271,302.3006,U,67.01,0.7625,1,60.92
172.0,0.000,0.8750,302.6285,301.7535,302.3207,U,67.02,0.7611,1,61.80
173.0,0.000,0.8592,302.6390,301.7799,302.3408,U,67.02,0.7597,1,62.66
174.0,0.000,0.8433,302.6495,301.8061,302.3608,U,67.03,0.7583,1,63.50
175.0,0.000,0.8275,302.6599,301.8324,302.3808,U,67.04,0.7569,1,64.33
176.0,0.000,0.8116,302.6702,301.8586,302.4007,U,67.05,0.7556,1,65.14
177.0,0.000,0.7958,302.6806,301.8848,302.4206,U,67.06,0.7542,1,65.94
178.0,0.000,0.7799,302.6908,301.9109,302.4404,U,67.07,0.7528,1,66.72
179.0,0.000,0.7641,302.7011,301.9370,302.4601,U,67.08,0.7514,1,67.48
180.0,0.000,0.7482,302.7113,301.9630,302.4799,U,67.09,0.7500,1,68.23
181.0,0.000,0.7324,302.7214,301.9890,302.4995,U,67.10,0.7486,1,68.96
182.0,0.000,0.7187,302.7337,302.0150,302.5192,U,67.11,0.7472,1,69.68
183.0,0.000,0.7111,302.7521,302.0409,302.5387,U,67.12,0.7458,1,70.39
184.0,0.000,0.7035,302.7703,302.0668,302.5583,U,67.13,0.7444,1,71.09
185.0,0.000,0.6959,302.7886,302.0926,302.5777,U,67.14,0.7431,1,71.79
186.0,0.000,0.6883,302.8067,302.1184,302.5972,U,67.15,0.7417,1,72.48
187.0,0.000,0.6807,302.8249,302.1442,302.6165,U,67.16,0.7403,1,73.16
188.0,0.000,0.6730,302.8429,302.1699,302.6359,U,67.17,0.7389,1,73.83
189.0,0.000,0.6654,302.8609,302.1956,302.6552,U,67.18,0.7375,1,74.50
190.0,0.000,0.6577,302.8789,302.2212,302.6744,U,67.19,0.7361,1,75.15
191.0,0.000,0.6500,302.8968,302.2468,302.6936,U,67.20,0.7347,1,75.80
192.0,0.000,0.6423,302.9147,302.2724,302.7127,U,67.21,0.7333,1,76.45
193.0,0.000,0.6346,302.9325,302.2979,302.7318,U,67.22,0.7319,1,77.08
194.0,0.000,0.6269,302.9503,302.3234,302.7509,U,67.23,0.7306,1,77.71
195.0,0.000,0.6192,302.9680,302.3488,302.7699,U,67.25,0.7292,1,78.33
196.0,0.000,0.6115,302.9857,302.3742,302.7888,U,67.26,0.7278,1,78.94
197.0,0.000,0.6037,303.0033,302.3996,302.8078,U,67.27,0.7264,1,79.54
198.0,0.000,0.5960,303.0209,302.4249,302.8266,U,67.28,0.7250,1,80.14
199.0,0.000,0.5882,303.0384,302.4502,302.8454,U,67.29,0.7236,1,80.73
200.0,0.000,0.5805,303.0559,302.4755,302.8642,U,67.30,0.7222,1,81.31
201.0,0.000,0.5727,303.0733,302.5007,302.8829,U,67.32,0.7208,1,81.88
202.0,0.000,0.5649,303.0907,302.5258,302.9016,U,67.33,0.7194,1,82.45
203.0,0.000,0.5571,303.1081,302.5510,302.9203,U,67.34,0.7181,1,83.00
204.0,0.000,0.5493,303.1254,302.5761,302.9389,U,67.35,0.7167,1,83.55
205.0,0.000,0.5415,303.1426,302.6011,302.9574,U,67.36,0.7153,1,84.09
206.0,0.000,0.5337,303.1598,302.6261,302.9759,U,67.38,0.7139,1,84.63
207.0,0.000,0.5258,303.1769,302.6511,302.9944,U,67.39,0.7125,1,85.15
208.0,0.000,0.5180,303.1940,302.6761,303.0128,U,67.40,0.7111,1,85.67
209.0,0.000,0.5101,303.2111,302.7010,303.0312,U,67.41,0.7097,1,86.18
210.0,0.000,0.5023,303.2281,302.7258,303.0495,U,67.43,0.7083,1,86.68
211.0,0.000,0.4944,303.2451,302.7507,303.0678,U,67.44,0.7069,1,87.18
212.0,0.000,0.4866,303.2620,302.7754,303.0860,U,67.45,0.7056,1,87.66
213.0,0.000,0.4787,303.2789,302.8002,303.1042,U,67.47,0.7042,1,88.14
214.0,0.000,0.4708,303.2957,302.8249,303.1224,U,67.48,0.7028,1,88.61
215.0,0.000,0.4629,303.3125,302.8496,303.1405,U,67.49,0.7014,1,89.08
216.0,0.000,0.4550,303.3292,302.8742,303.1586,U,67.51,0.7000,1,89.53
217.0,0.000,0.4471,303.3459,302.8988,303.1766,U,67.52,0.6986,1,89.98
218.0,0.000,0.4391,303.3626,302.9234,303.1946,U,67.53,0.6972,1,90.42
219.0,0.000,0.4312,303.3792,302.9479,303.2125,U,67.55,0.6958,1,90.85
220.0,0.000,0.4233,303.3957,302.9724,303.2304,U,67.56,0.6944,1,91.27
221.0,0.000,0.4153,303.4122,302.9969,303.2483,U,67.57,0.6931,1,91.69
222.0,0.000,0.4074,303.4287,303.0213,303.2661,U,67.59,0.6917,1,92.09
223.0,0.000,0.3994,303.4451,303.0457,303.2839,U,67.60,0.6903,1,92.49
224.0,0.000,0.3915,303.4615,303.0701,303.3016,U,67.61,0.6889,1,92.89
225.0,0.000,0.3835,303.4778,303.0944,303.3193,U,67.63,0.6875,1,93.27
226.0,0.000,0.3755,303.4941,303.1187,303.3370,U,67.64,0.6861,1,93.64
227.0,0.000,0.3675,303.5104,303.1429,303.3546,U,67.66,0.6847,1,94.01
228.0,0.000,0.3714,303.5266,303.1552,303.3721,U,67.67,0.6833,1,94.38
229.0,0.000,0.3792,303.5428,303.1636,303.3897,U,67.68,0.6819,1,94.76
230.0,0.000,0.3869,303.5589,303.1720,303.4072,U,67.70,0.6806,1,95.15
231.0,0.000,0.3947,303.5750,303.1803,303.4246,U,67.71,0.6792,1,95.54
232.0,0.000,0.4024,303.5910,303.1886,303.4420,U,67.73,0.6778,1,95.95
233.0,0.000,0.4101,303.6070,303.1969,303.4594,U,67.74,0.6764,1,96.36
234.0,0.000,0.4178,303.6230,303.2051,303.4767,U,67.75,0.6750,1,96.77
235.0,0.000,0.4270,303.6404,303.2133,303.4940,U,67.77,0.6736,1,97.20
236.0,0.000,0.4362,303.6577,303.2215,303.5112,U,67.78,0.6722,1,97.64
237.0,0.000,0.4454,303.6751,303.2297,303.5285,U,67.80,0.6708,1,98.08
238.0,0.000,0.4546,303.6923,303.2378,303.5456,U,67.81,0.6694,1,98.54
239.0,0.000,0.4648,303.7106,303.2459,303.5628,U,67.83,0.6681,1,99.00
240.0,0.000,0.4754,303.7293,303.2539,303.5798,U,67.84,0.6667,1,99.48
241.0,0.000,0.4860,303.7479,303.2620,303.5969,U,67.86,0.6653,1,99.96
242.0,0.000,0.4969,303.7669,303.2700,303.6139,U,67.87,0.6639,1,100.46
243.0,0.000,0.5090,303.7869,303.2779,303.6309,U,67.88,0.6625,1,100.97
244.0,0.000,0.5211,303.8070,303.2859,303.6478,U,67.90,0.6611,1,101.49
245.0,0.000,0.5332,303.8269,303.2938,303.6647,U,67.91,0.6597,1,102.02
246.0,0.000,0.5452,303.8469,303.3017,303.6816,U,67.93,0.6583,1,102.57
247.0,0.000,0.5573,303.8668,303.3095,303.6984,U,67.94,0.6569,1,103.13
248.0,0.000,0.5693,303.8867,303.3173,303.7152,U,67.96,0.6556,1,103.70
249.0,0.000,0.5814,303.9065,303.3251,303.7319,U,67.97,0.6542,1,104.28
250.0,0.000,0.5934,303.9263,303.3329,303.7486,U,67.99,0.6528,1,104.87
251.0,0.000,0.6054,303.9461,303.3406,303.7653,U,68.00,0.6514,1,105.48
252.0,0.000,0.6174,303.9658,303.3484,303.7819,U,68.02,0.6500,1,106.09
253.0,0.000,0.6294,303.9855,303.3560,303.7985,U,68.03,0.6486,1,106.72
254.0,0.000,0.6425,304.0062,303.3637,303.8151,U,68.05,0.6472,1,107.37
255.0,0.000,0.6562,304.0275,303.3713,303.8316,U,68.06,0.6458,1,108.02
256.0,0.000,0.6699,304.0488,303.3789,303.8481,U,68.08,0.6444,1,108.69
257.0,0.000,0.6835,304.0700,303.3865,303.8645,U,68.09,0.6431,1,109.37
258.0,0.000,0.6972,304.0913,303.3940,303.8809,U,68.11,0.6417,1,110.07
259.0,0.000,0.7109,304.1125,303.4016,303.8973,U,68.12,0.6403,1,110.78
260.0,0.000,0.7246,304.1336,303.4091,303.9136,U,68.14,0.6389,1,111.51
261.0,0.000,0.7382,304.1547,303.4165,303.9299,U,68.15,0.6375,1,112.25
262.0,0.000,0.7519,304.1758,303.4240,303.9462,U,68.17,0.6361,1,113.00
263.0,0.000,0.7655,304.1969,303.4314,303.9624,U,68.18,0.6347,1,113.76
264.0,0.000,0.7791,304.2179,303.4387,303.9786,U,68.20,0.6333,1,114.54
265.0,0.000,0.7928,304.2389,303.4461,303.9948,U,68.21,0.6319,1,115.34
266.0,0.000,0.8064,304.2598,303.4534,304.0109,U,68.23,0.6306,1,116.14
267.0,0.000,0.8200,304.2807,303.4607,304.0270,U,68.24,0.6292,1,116.96
268.0,0.000,0.8336,304.3016,303.4680,304.0430,U,68.26,0.6278,1,117.80
269.0,0.000,0.8472,304.3225,303.4753,304.0590,U,68.27,0.6264,1,118.64
270.0,0.000,0.8608,304.3433,303.4825,304.0750,U,68.29,0.6250,1,119.50
271.0,0.000,0.8743,304.3641,303.4897,304.0909,U,68.30,0.6236,1,120.38
272.0,0.000,0.8879,304.3848,303.4969,304.1068,U,68.32,0.6222,1,121.27
273.0,0.000,0.9015,304.4055,303.5040,304.1227,U,68.33,0.6208,1,122.17
274.0,0.000,0.9150,304.4262,303.5112,304.1385,U,68.34,0.6194,1,123.08
275.0,0.000,0.9286,304.4468,303.5183,304.1543,J,68.36,0.6181,2,124.01
276.0,0.000,0.9119,304.4525,303.5406,304.1666,J,68.37,0.6167,2,124.92
277.0,0.000,0.8953,304.4582,303.5629,304.1790,J,68.39,0.6153,2,125.82
278.0,0.000,0.8787,304.4639,303.5851,304.1912,J,68.40,0.6139,2,126.70
279.0,0.000,0.8621,304.4695,303.6074,304.2035,J,68.42,0.6125,2,127.56
280.0,0.000,0.8456,304.4751,303.6295,304.2157,J,68.43,0.6111,2,128.40
281.0,0.000,0.8290,304.4807,303.6517,304.2279,J,68.45,0.6097,2,129.23
282.0,0.000,0.8125,304.4863,303.6738,304.2401,J,68.46,0.6083,2,130.05
283.0,0.000,0.7960,304.4918,303.6958,304.2523,J,68.48,0.6069,2,130.84
284.0,0.000,0.7795,304.4973,303.7179,304.2644,J,68.49,0.6056,2,131.62
285.0,0.000,0.7630,304.5028,303.7398,304.2765,J,68.51,0.6042,2,132.38
286.0,0.000,0.7465,304.5083,303.7618,304.2885,J,68.52,0.6028,2,133.13
287.0,0.000,0.7301,304.5138,303.7837,304.3006,J,68.53,0.6014,2,133.86
288.0,0.000,0.7137,304.5193,303.8056,304.3126,J,68.55,0.6000,2,134.57
289.0,0.000,0.7002,304.5276,303.8274,304.3246,J,68.56,0.5986,2,135.27
290.0,0.000,0.6867,304.5358,303.8492,304.3366,J,68.58,0.5972,2,135.96
291.0,0.000,0.6732,304.5441,303.8709,304.3485,J,68.59,0.5958,2,136.63
292.0,0.000,0.6597,304.5523,303.8926,304.3604,J,68.61,0.5944,2,137.29
293.0,0.000,0.6462,304.5605,303.9143,304.3723,J,68.62,0.5931,2,137.94
294.0,0.000,0.6327,304.5686,303.9360,304.3842,J,68.64,0.5917,2,138.57
295.0,0.000,0.6192,304.5768,303.9576,304.3960,J,68.65,0.5903,2,139.19
296.0,0.000,0.6058,304.5849,303.9791,304.4078,J,68.66,0.5889,2,139.80
297.0,0.000,0.5923,304.5930,304.0006,304.4196,J,68.68,0.5875,2,140.39
298.0,0.000,0.5792,304.6013,304.0221,304.4313,J,68.69,0.5861,2,140.97
299.0,0.000,0.5679,304.6115,304.0436,304.4431,J,68.71,0.5847,2,141.54
300.0,0.000,0.5567,304.6217,304.0650,304.4548,J,68.72,0.5833,2,142.09
301.0,0.000,0.5455,304.6318,304.0864,304.4664,J,68.73,0.5819,2,142.64
302.0,0.000,0.5350,304.6427,304.1077,304.4781,J,68.75,0.5806,2,143.17
303.0,0.000,0.5258,304.6548,304.1290,304.4897,J,68.76,0.5792,2,143.70
304.0,0.000,0.5166,304.6669,304.1502,304.5013,J,68.78,0.5778,2,144.22
305.0,0.000,0.5074,304.6789,304.1715,304.5129,J,68.79,0.5764,2,144.72
306.0,0.000,0.4994,304.6920,304.1927,304.5244,J,68.80,0.5750,2,145.22
307.0,0.000,0.5049,304.7060,304.2011,304.5360,J,68.82,0.5736,2,145.73
