t,v_in,v_ref,v_out,i_L,d,mode,error
0.00000000,10.00000000,15.00000000,0.00000000,0.00000000,0.33333333,1,15.00000000
0.00002000,10.00000000,15.00000000,0.01478498,3.99868496,0.33333333,1,14.98521502
0.00004000,10.00000000,15.00000000,0.05900154,7.98949811,0.33333333,1,14.94099846
0.00006000,10.00000000,15.00000000,0.13239954,11.96462314,0.33333333,1,14.86760046
0.00008000,10.00000000,15.00000000,0.23467276,15.91631793,0.33333333,1,14.76532724
0.00010000,10.00000000,15.00000000,0.36545979,19.83692937,0.33333333,1,14.63454021
0.00012000,10.00000000,15.00000000,0.52434508,23.71890802,0.33333333,1,14.47565492
0.00014000,10.00000000,15.00000000,0.71086002,27.55482231,0.33333333,1,14.28913998
0.00016000,10.00000000,15.00000000,0.92448422,31.33737258,0.33333333,1,14.07551578
0.00018000,10.00000000,15.00000000,1.16464674,35.05940472,0.33333333,1,13.83535326
0.00020000,10.00000000,15.00000000,1.43072755,38.71392345,0.33333333,1,13.56927245
0.00022000,10.00000000,15.00000000,1.72205902,42.29410518,0.33333333,1,13.27794098
0.00024000,10.00000000,15.00000000,2.03792747,45.79331057,0.33333333,1,12.96207253
0.00026000,10.00000000,15.00000000,2.37757486,49.20509652,0.33333333,1,12.62242514
0.00028000,10.00000000,15.00000000,2.74020052,52.52322782,0.33333333,1,12.25979948
0.00030000,10.00000000,15.00000000,3.12496294,55.74168824,0.33333333,1,11.87503706
0.00032000,10.00000000,15.00000000,3.53098169,58.85469119,0.33333333,1,11.46901831
0.00034000,10.00000000,15.00000000,3.95733935,61.85668984,0.33333333,1,11.04266065
0.00036000,10.00000000,15.00000000,4.40308353,64.74238670,0.33333333,1,10.59691647
0.00038000,10.00000000,15.00000000,4.86722893,67.50674272,0.33333333,1,10.13277107
0.00040000,10.00000000,15.00000000,5.34875946,70.14498571,0.33333333,1,9.65124054
0.00042000,10.00000000,15.00000000,5.84663043,72.65261832,0.33333333,1,9.15336957
0.00044000,10.00000000,15.00000000,6.35977074,75.02542535,0.33333333,1,8.64022926
0.00046000,10.00000000,15.00000000,6.88708518,77.25948050,0.33333333,1,8.11291482
0.00048000,10.00000000,15.00000000,7.42745666,79.35115248,0.33333333,1,7.57254334
0.00050000,10.00000000,15.00000000,7.97974859,81.29711055,0.33333333,1,7.02025141
0.00052000,10.00000000,15.00000000,8.54280717,83.09432941,0.33333333,1,6.45719283
0.00054000,10.00000000,15.00000000,9.11546381,84.74009346,0.33333333,1,5.88453619
0.00056000,10.00000000,15.00000000,9.69653748,86.23200045,0.33333333,1,5.30346252
0.00058000,10.00000000,15.00000000,10.28483713,87.56796443,0.33333333,1,4.71516287
0.00060000,10.00000000,15.00000000,10.87916405,88.74621818,0.33333333,1,4.12083595
0.00062000,10.00000000,15.00000000,11.47831433,89.76531483,0.33333333,1,3.52168567
0.00064000,10.00000000,15.00000000,12.08108122,90.62412904,0.33333333,1,2.91891878
0.00066000,10.00000000,15.00000000,12.68625752,91.32185735,0.33333333,1,2.31374248
0.00068000,10.00000000,15.00000000,13.29263798,91.85801802,0.33333333,1,1.70736202
0.00070000,10.00000000,15.00000000,13.89902166,92.23245019,0.33333333,1,1.10097834
0.00072000,10.00000000,15.00000000,14.50421428,92.44531240,0.33333333,1,0.49578572
0.00074000,10.00000000,15.00000000,15.10703049,92.49708055,0.33333333,1,-0.10703049
0.00076000,10.00000000,15.00000000,15.70629620,92.38854516,0.33333333,1,-0.70629620
0.00078000,10.00000000,15.00000000,16.30085084,92.12080811,0.33333333,1,-1.30085084
0.00080000,10.00000000,15.00000000,16.88954953,91.69527870,0.33333333,1,-1.88954953
0.00082000,10.00000000,15.00000000,17.47126525,91.11366921,0.33333333,1,-2.47126525
0.00084000,10.00000000,15.00000000,18.04489100,90.37798983,0.33333333,1,-3.04489100
0.00086000,10.00000000,15.00000000,18.60934184,89.49054306,0.33333333,1,-3.60934184
0.00088000,10.00000000,15.00000000,19.16355691,88.45391755,0.33333333,1,-4.16355691
0.00090000,10.00000000,15.00000000,19.70650140,87.27098141,0.33333333,1,-4.70650140
0.00092000,10.00000000,15.00000000,20.23716839,85.94487502,0.33333333,1,-5.23716839
0.00094000,10.00000000,15.00000000,20.75458077,84.47900335,0.33333333,1,-5.75458077
0.00096000,10.00000000,15.00000000,21.25779292,82.87702776,0.33333333,1,-6.25779292
0.00098000,10.00000000,15.00000000,21.74589243,81.14285739,0.33333333,1,-6.74589243
0.00100000,10.00000000,15.00000000,22.21800170,79.28064008,0.33333333,1,-7.21800170
0.00102000,10.00000000,15.00000000,22.67327951,77.29475288,0.33333333,1,-7.67327951
0.00104000,10.00000000,15.00000000,23.11092244,75.18979217,0.33333333,1,-8.11092244
0.00106000,10.00000000,15.00000000,23.53016623,72.97056336,0.33333333,1,-8.53016623
0.00108000,10.00000000,15.00000000,23.93028712,70.64207030,0.33333333,1,-8.93028712
0.00110000,10.00000000,15.00000000,24.31060301,68.20950432,0.33333333,1,-9.31060301
0.00112000,10.00000000,15.00000000,24.67047460,65.67823295,0.33333333,1,-9.67047460
0.00114000,10.00000000,15.00000000,25.00930637,63.05378840,0.33333333,1,-10.00930637
0.00116000,10.00000000,15.00000000,25.32654755,60.34185572,0.33333333,1,-10.32654755
0.00118000,10.00000000,15.00000000,25.62169296,57.54826078,0.33333333,1,-10.62169296
0.00120000,10.00000000,15.00000000,25.89428372,54.67895801,0.33333333,1,-10.89428372
0.00122000,10.00000000,15.00000000,26.14390791,51.74001795,0.33333333,1,-11.14390791
0.00124000,10.00000000,15.00000000,26.37020113,48.73761468,0.33333333,1,-11.37020113
0.00126000,10.00000000,15.00000000,26.57284696,45.67801303,0.33333333,1,-11.57284696
0.00128000,10.00000000,15.00000000,26.75157729,42.56755581,0.33333333,1,-11.75157729
0.00130000,10.00000000,15.00000000,26.90617261,39.41265084,0.33333333,1,-11.90617261
0.00132000,10.00000000,15.00000000,27.03646215,36.21975796,0.33333333,1,-12.03646215
0.00134000,10.00000000,15.00000000,27.14232397,32.99537607,0.33333333,1,-12.14232397
0.00136000,10.00000000,15.00000000,27.22368490,29.74603006,0.33333333,1,-12.22368490
0.00138000,10.00000000,15.00000000,27.28052044,26.47825785,0.33333333,1,-12.28052044
0.00140000,10.00000000,15.00000000,27.31285452,23.19859743,0.33333333,1,-12.31285452
0.00142000,10.00000000,15.00000000,27.32075921,19.91357396,0.33333333,1,-12.32075921
0.00144000,10.00000000,15.00000000,27.30435428,16.62968705,0.33333333,1,-12.30435428
0.00146000,10.00000000,15.00000000,27.26380671,13.35339804,0.33333333,1,-12.26380671
0.00148000,10.00000000,15.00000000,27.19933013,10.09111751,0.33333333,1,-12.19933013
0.00150000,10.00000000,15.00000000,27.11118409,6.84919293,0.33333333,1,-12.11118409
0.00152000,10.00000000,15.00000000,26.99967332,3.63389652,0.33333333,1,-11.99967332
0.00154000,10.00000000,15.00000000,26.86514689,0.45141332,0.33333333,1,-11.86514689
0.00156000,10.00000000,15.00000000,26.70799726,0.00000000,0.33333333,1,-11.70799726
