t,v_in,v_ref,v_out,i_L,d,mode,error
0.00000000,10.00000000,15.00000000,0.00000000,0.00000000,0.11207919,1,15.00000000
0.00002000,10.00000000,15.00000000,0.01968932,3.99766723,0.11701126,1,14.98031068
0.00004000,10.00000000,15.00000000,0.07821601,7.98151788,0.12164648,1,14.92178399
0.00006000,10.00000000,15.00000000,0.17476153,11.93819170,0.12597780,1,14.82523847
0.00008000,10.00000000,15.00000000,0.30842831,15.85481417,0.12999906,1,14.69157169
0.00010000,10.00000000,15.00000000,0.47824777,19.71898799,0.13370494,1,14.52175223
0.00012000,10.00000000,15.00000000,0.68318750,23.51878186,0.13709089,1,14.31681250
0.00014000,10.00000000,15.00000000,0.92215756,27.24271702,0.14015317,1,14.07784244
0.00016000,10.00000000,15.00000000,1.19401589,30.87975239,0.14288879,1,13.80598411
0.00018000,10.00000000,15.00000000,1.49757288,34.41926885,0.14529551,1,13.50242712
0.00020000,10.00000000,15.00000000,1.83159515,37.85105329,0.14737181,1,13.16840485
0.00022000,10.00000000,15.00000000,2.19480848,41.16528303,0.14911689,1,12.80519152
0.00024000,10.00000000,15.00000000,2.58590011,44.35251102,0.15053068,1,12.41409989
0.00026000,10.00000000,15.00000000,3.00352026,47.40365234,0.15161381,1,11.99647974
0.00028000,10.00000000,15.00000000,3.44628306,50.30997255,0.15236767,1,11.55371694
0.00030000,10.00000000,15.00000000,3.91276693,53.06307804,0.15279437,1,11.08723307
0.00032000,10.00000000,15.00000000,4.40151436,55.65490901,0.15289675,1,10.59848564
0.00034000,10.00000000,15.00000000,4.91103132,58.07773532,0.15267845,1,10.08896868
0.00036000,10.00000000,15.00000000,5.43978623,60.32415541,0.15214387,1,9.56021377
0.00038000,10.00000000,15.00000000,5.98620865,62.38709880,0.15129824,1,9.01379135
0.00040000,10.00000000,15.00000000,6.54868776,64.25983217,0.15014761,1,8.45131224
0.00042000,10.00000000,15.00000000,7.12557056,65.93596945,0.14869890,1,7.87442944
0.00044000,10.00000000,15.00000000,7.71516019,67.40948586,0.14695990,1,7.28483981
0.00046000,10.00000000,15.00000000,8.31571413,68.67473620,0.14493933,1,6.68428587
0.00048000,10.00000000,15.00000000,8.92544256,69.72647742,0.14264686,1,6.07455744
0.00050000,10.00000000,15.00000000,9.54250697,70.55989540,0.14009311,1,5.45749303
0.00052000,10.00000000,15.00000000,10.16501905,71.17063604,0.13728971,1,4.83498095
0.00054000,10.00000000,15.00000000,10.79104004,71.55484037,0.13424930,1,4.20895996
0.00056000,10.00000000,15.00000000,11.41858060,71.70918370,0.13098556,1,3.58141940
0.00058000,10.00000000,15.00000000,12.04560134,71.63091835,0.12751321,1,2.95439866
0.00060000,10.00000000,15.00000000,12.67001414,71.31791965,0.12384802,1,2.32998586
0.00062000,10.00000000,15.00000000,13.28968428,70.76873484,0.12000684,1,1.71031572
0.00064000,10.00000000,15.00000000,13.90243363,69.98263410,0.11600755,1,1.09756637
0.00066000,10.00000000,15.00000000,14.50604487,68.95966323,0.11186905,1,0.49395513
0.00068000,10.00000000,15.00000000,15.09826689,67.70069707,0.10761126,1,-0.09826689
0.00070000,10.00000000,15.00000000,15.67682146,66.20749272,0.10325505,1,-0.67682146
0.00072000,10.00000000,15.00000000,16.23941119,64.48274174,0.09882223,1,-1.23941119
0.00074000,10.00000000,15.00000000,16.78372884,62.53011988,0.09433544,1,-1.78372884
0.00076000,10.00000000,15.00000000,17.30746806,60.35433353,0.08981810,1,-2.30746806
0.00078000,10.00000000,15.00000000,17.80833543,57.96116131,0.08529430,1,-2.80833543
