Time,y1,y2,y3,u1,u2,u3,du1,du2,du3
121,84.1512,22.5208,-0.206918,0.16926,0.43063,0.07262,0,0,0
122,84.1791,22.5294,-0.207717,0.16926,0.43063,0.07262,0,0,0
123,84.207,22.5379,-0.208517,0.16926,0.43063,0.07262,0,0,0
124,84.2348,22.5464,-0.209317,0.16926,0.43063,0.07262,0,0,0
125,84.2626,22.5549,-0.210117,0.16926,0.43063,0.07262,0,0,0
126,84.2904,22.5634,-0.210917,0.16926,0.43063,0.07262,0,0,0
127,84.3181,22.5719,-0.211719,0.16926,0.43063,0.07262,0,0,0
128,84.3458,22.5804,-0.21252,0.16926,0.43063,0.07262,0,0,0
129,84.3734,22.5888,-0.213322,0.16926,0.43063,0.07262,0,0,0
130,84.401,22.5973,-0.214124,0.16926,0.43063,0.07262,0,0,0
131,84.4285,22.6057,-0.214926,0.16926,0.43063,0.07262,0,0,0
132,84.456,22.6142,-0.215729,0.16926,0.43063,0.07262,0,0,0
133,84.4835,22.6226,-0.216532,0.16926,0.43063,0.07262,0,0,0
134,84.5109,22.631,-0.217336,0.16926,0.43063,0.07262,0,0,0
135,84.5383,22.6394,-0.21814,0.16926,0.43063,0.07262,0,0,0
136,84.5656,22.6478,-0.218944,0.16926,0.43063,0.07262,0,0,0
137,84.5929,22.6561,-0.219749,0.16926,0.43063,0.07262,0,0,0
138,84.6202,22.6645,-0.220554,0.16926,0.43063,0.07262,0,0,0
139,84.6474,22.6728,-0.221359,0.16926,0.43063,0.07262,0,0,0
140,84.6745,22.6812,-0.222165,0.16926,0.43063,0.07262,0,0,0
141,84.7017,22.6895,-0.222971,0.16926,0.43063,0.07262,0,0,0
142,84.7287,22.6978,-0.223778,0.16926,0.43063,0.07262,0,0,0
143,84.7558,22.7061,-0.224585,0.16926,0.43063,0.07262,0,0,0
144,84.7828,22.7144,-0.225392,0.16926,0.43063,0.07262,0,0,0
145,84.8098,22.7227,-0.226199,0.16926,0.43063,0.07262,0,0,0
146,84.8367,22.7309,-0.227007,0.16926,0.43063,0.07262,0,0,0
147,84.8636,22.7392,-0.227815,0.16926,0.43063,0.07262,0,0,0
148,84.8904,22.7474,-0.228624,0.16926,0.43063,0.07262,0,0,0
149,84.9172,22.7557,-0.229433,0.16926,0.43063,0.07262,0,0,0
150,84.944,22.7639,-0.230243,0.16926,0.43063,0.07262,0,0,0
151,84.9707,22.7721,-0.231052,0.16926,0.43063,0.07262,0,0,0
152,84.9974,22.7803,-0.231862,0.16926,0.43063,0.07262,0,0,0
153,85.024,22.7884,-0.232672,0.16926,0.43063,0.07262,0,0,0
154,85.0506,22.7966,-0.233483,0.16926,0.43063,0.07262,0,0,0
155,85.0771,22.8048,-0.234294,0.16926,0.43063,0.07262,0,0,0
156,85.1037,22.8129,-0.235106,0.16926,0.43063,0.07262,0,0,0
157,85.1301,22.821,-0.235917,0.16926,0.43063,0.07262,0,0,0
158,85.1566,22.8292,-0.236729,0.16926,0.43063,0.07262,0,0,0
159,85.183,22.8373,-0.237542,0.16926,0.43063,0.07262,0,0,0
160,85.2093,22.8454,-0.238354,0.16926,0.43063,0.07262,0,0,0
161,85.2356,22.8535,-0.239168,0.16926,0.43063,0.07262,0,0,0
162,85.2619,22.8615,-0.239981,0.16926,0.43063,0.07262,0,0,0
163,85.2881,22.8696,-0.240795,0.16926,0.43063,0.07262,0,0,0
164,85.3143,22.8776,-0.241609,0.16926,0.43063,0.07262,0,0,0
165,85.3405,22.8857,-0.242423,0.16926,0.43063,0.07262,0,0,0
166,85.3666,22.8937,-0.243238,0.16926,0.43063,0.07262,0,0,0
167,85.3927,22.9017,-0.244053,0.16926,0.43063,0.07262,0,0,0
168,85.4187,22.9097,-0.244868,0.16926,0.43063,0.07262,0,0,0
169,85.4447,22.9177,-0.245684,0.16926,0.43063,0.07262,0,0,0
170,85.4707,22.9257,-0.2465,0.16926,0.43063,0.07262,0,0,0
171,85.4966,22.9336,-0.247316,0.16926,0.43063,0.07262,0,0,0
172,85.5225,22.9416,-0.248133,0.16926,0.43063,0.07262,0,0,0
173,85.5483,22.9495,-0.24895,0.16926,0.43063,0.07262,0,0,0
174,85.5741,22.9575,-0.249768,0.16926,0.43063,0.07262,0,0,0
175,85.5999,22.9654,-0.250585,0.16926,0.43063,0.07262,0,0,0
176,85.6256,22.9733,-0.251403,0.16926,0.43063,0.07262,0,0,0
177,85.6513,22.9812,-0.252221,0.16926,0.43063,0.07262,0,0,0
178,85.6769,22.9891,-0.25304,0.16926,0.43063,0.07262,0,0,0
179,85.7025,22.997,-0.253859,0.16926,0.43063,0.07262,0,0,0
180,85.7281,23.0048,-0.254678,0.16926,0.43063,0.07262,0,0,0
181,85.7536,23.0127,-0.255498,0.16926,0.43063,0.07262,0,0,0
182,85.7791,23.0205,-0.256318,0.16926,0.43063,0.07262,0,0,0
183,85.8045,23.0283,-0.257138,0.16926,0.43063,0.07262,0,0,0
184,85.8299,23.0361,-0.257958,0.16926,0.43063,0.07262,0,0,0
185,85.8553,23.0439,-0.258779,0.16926,0.43063,0.07262,0,0,0
186,85.8806,23.0517,-0.2596,0.16926,0.43063,0.07262,0,0,0
187,85.9059,23.0595,-0.260421,0.16926,0.43063,0.07262,0,0,0
188,85.9312,23.0673,-0.261243,0.16926,0.43063,0.07262,0,0,0
189,85.9564,23.075,-0.262065,0.16926,0.43063,0.07262,0,0,0
190,85.9816,23.0828,-0.262887,0.16926,0.43063,0.07262,0,0,0
191,86.0067,23.0905,-0.26371,0.16926,0.43063,0.07262,0,0,0
192,86.0318,23.0982,-0.264533,0.16926,0.43063,0.07262,0,0,0
193,86.0569,23.1059,-0.265356,0.16926,0.43063,0.07262,0,0,0
194,86.0819,23.1136,-0.266179,0.16926,0.43063,0.07262,0,0,0
195,86.1069,23.1213,-0.267003,0.16926,0.43063,0.07262,0,0,0
196,86.1318,23.129,-0.267827,0.16926,0.43063,0.07262,0,0,0
197,86.1568,23.1367,-0.268651,0.16926,0.43063,0.07262,0,0,0
198,86.1816,23.1443,-0.269476,0.16926,0.43063,0.07262,0,0,0
199,86.2065,23.152,-0.270301,0.16926,0.43063,0.07262,0,0,0
200,86.2313,23.1596,-0.271127,0.16926,0.43063,0.07262,0,0,0
201,86.256,23.1672,-0.271952,0.16926,0.43063,0.07262,0,0,0
202,86.2807,23.1748,-0.272778,0.16926,0.43063,0.07262,0,0,0
203,86.3054,23.1824,-0.273604,0.16926,0.43063,0.07262,0,0,0
204,86.3301,23.19,-0.27443,0.16926,0.43063,0.07262,0,0,0
205,86.3547,23.1976,-0.275257,0.16926,0.43063,0.07262,0,0,0
206,86.3792,23.2051,-0.276084,0.16926,0.43063,0.07262,0,0,0
207,86.4038,23.2127,-0.276911,0.16926,0.43063,0.07262,0,0,0
208,86.4283,23.2202,-0.277739,0.16926,0.43063,0.07262,0,0,0
209,86.4527,23.2278,-0.278566,0.16926,0.43063,0.07262,0,0,0
210,86.4772,23.2353,-0.279395,0.16926,0.43063,0.07262,0,0,0
211,86.5015,23.2428,-0.280223,0.16926,0.43063,0.07262,0,0,0
212,86.5259,23.2503,-0.281052,0.16926,0.43063,0.07262,0,0,0
213,86.5502,23.2578,-0.28188,0.16926,0.43063,0.07262,0,0,0
214,86.5745,23.2652,-0.28271,0.16926,0.43063,0.07262,0,0,0
215,86.5987,23.2727,-0.283539,0.16926,0.43063,0.07262,0,0,0
216,86.6229,23.2801,-0.284369,0.16926,0.43063,0.07262,0,0,0
217,86.6471,23.2876,-0.285199,0.16926,0.43063,0.07262,0,0,0
218,86.6712,23.295,-0.286029,0.16926,0.43063,0.07262,0,0,0
219,86.6953,23.3024,-0.28686,0.16926,0.43063,0.07262,0,0,0
220,86.7194,23.3098,-0.28769,0.16926,0.43063,0.07262,0,0,0
221,86.7434,23.3172,-0.288521,0.16926,0.43063,0.07262,0,0,0
222,86.7674,23.3246,-0.289353,0.16926,0.43063,0.07262,0,0,0
223,86.7913,23.332,-0.290184,0.16926,0.43063,0.07262,0,0,0
224,86.8152,23.3394,-0.291016,0.16926,0.43063,0.07262,0,0,0
225,86.8391,23.3467,-0.291848,0.16926,0.43063,0.07262,0,0,0
226,86.8629,23.354,-0.292681,0.16926,0.43063,0.07262,0,0,0
227,86.8867,23.3614,-0.293514,0.16926,0.43063,0.07262,0,0,0
228,86.9105,23.3687,-0.294346,0.16926,0.43063,0.07262,0,0,0
229,86.9342,23.376,-0.29518,0.16926,0.43063,0.07262,0,0,0
230,86.9579,23.3833,-0.296013,0.16926,0.43063,0.07262,0,0,0
231,86.9815,23.3906,-0.296847,0.16926,0.43063,0.07262,0,0,0
232,87.0052,23.3979,-0.29768,0.16926,0.43063,0.07262,0,0,0
233,87.0287,23.4051,-0.298515,0.16926,0.43063,0.07262,0,0,0
234,87.0523,23.4124,-0.299349,0.16926,0.43063,0.07262,0,0,0
235,87.0758,23.4196,-0.300184,0.16926,0.43063,0.07262,0,0,0
236,87.0993,23.4269,-0.301019,0.16926,0.43063,0.07262,0,0,0
237,87.1227,23.4341,-0.301854,0.16926,0.43063,0.07262,0,0,0
238,87.1461,23.4413,-0.302689,0.16926,0.43063,0.07262,0,0,0
239,87.1695,23.4485,-0.303525,0.16926,0.43063,0.07262,0,0,0
240,87.1928,23.4557,-0.304361,0.16926,0.43063,0.07262,0,0,0
241,87.2161,23.4629,-0.305197,0.16926,0.43063,0.07262,0,0,0
242,87.2394,23.47,-0.306033,0.16926,0.43063,0.07262,0,0,0
243,87.2626,23.4772,-0.30687,0.16926,0.43063,0.07262,0,0,0
244,87.2858,23.4843,-0.307707,0.16926,0.43063,0.07262,0,0,0
245,87.3089,23.4915,-0.308544,0.16926,0.43063,0.07262,0,0,0
246,87.332,23.4986,-0.309381,0.16926,0.43063,0.07262,0,0,0
247,87.3551,23.5057,-0.310219,0.16926,0.43063,0.07262,0,0,0
248,87.3782,23.5128,-0.311057,0.16926,0.43063,0.07262,0,0,0
249,87.4012,23.5199,-0.311895,0.16926,0.43063,0.07262,0,0,0
250,87.4242,23.527,-0.312733,0.16926,0.43063,0.07262,0,0,0
251,87.4471,23.5341,-0.313572,0.16926,0.43063,0.07262,0,0,0
252,87.47,23.5411,-0.314411,0.16926,0.43063,0.07262,0,0,0
253,87.4929,23.5482,-0.31525,0.16926,0.43063,0.07262,0,0,0
254,87.5157,23.5552,-0.316089,0.16926,0.43063,0.07262,0,0,0
255,87.5385,23.5622,-0.316928,0.16926,0.43063,0.07262,0,0,0
256,87.5613,23.5693,-0.317768,0.16926,0.43063,0.07262,0,0,0
257,87.584,23.5763,-0.318608,0.16926,0.43063,0.07262,0,0,0
258,87.6067,23.5833,-0.319448,0.16926,0.43063,0.07262,0,0,0
259,87.6294,23.5903,-0.320288,0.16926,0.43063,0.07262,0,0,0
260,87.652,23.5972,-0.321129,0.16926,0.43063,0.07262,0,0,0
261,87.6746,23.6042,-0.32197,0.16926,0.43063,0.07262,0,0,0
262,87.6972,23.6112,-0.322811,0.16926,0.43063,0.07262,0,0,0
263,87.7197,23.6181,-0.323652,0.16926,0.43063,0.07262,0,0,0
264,87.7422,23.625,-0.324493,0.16926,0.43063,0.07262,0,0,0
265,87.7647,23.632,-0.325335,0.16926,0.43063,0.07262,0,0,0
266,87.7871,23.6389,-0.326177,0.16926,0.43063,0.07262,0,0,0
267,87.8095,23.6458,-0.327019,0.16926,0.43063,0.07262,0,0,0
268,87.8318,23.6527,-0.327861,0.16926,0.43063,0.07262,0,0,0
269,87.8542,23.6596,-0.328704,0.16926,0.43063,0.07262,0,0,0
270,87.8764,23.6665,-0.329547,0.16926,0.43063,0.07262,0,0,0
271,87.8987,23.6733,-0.33039,0.16926,0.43063,0.07262,0,0,0
272,87.9209,23.6802,-0.331233,0.16926,0.43063,0.07262,0,0,0
273,87.9431,23.687,-0.332076,0.16926,0.43063,0.07262,0,0,0
274,87.9653,23.6938,-0.33292,0.16926,0.43063,0.07262,0,0,0
275,87.9874,23.7007,-0.333764,0.16926,0.43063,0.07262,0,0,0
276,88.0095,23.7075,-0.334608,0.16926,0.43063,0.07262,0,0,0
277,88.0315,23.7143,-0.335452,0.16926,0.43063,0.07262,0,0,0
278,88.0535,23.7211,-0.336296,0.16926,0.43063,0.07262,0,0,0
279,88.0755,23.7279,-0.337141,0.16926,0.43063,0.07262,0,0,0
280,88.0975,23.7346,-0.337986,0.16926,0.43063,0.07262,0,0,0
281,88.1194,23.7414,-0.338831,0.16926,0.43063,0.07262,0,0,0
282,88.1413,23.7481,-0.339676,0.16926,0.43063,0.07262,0,0,0
283,88.1631,23.7549,-0.340521,0.16926,0.43063,0.07262,0,0,0
284,88.1849,23.7616,-0.341367,0.16926,0.43063,0.07262,0,0,0
285,88.2067,23.7683,-0.342213,0.16926,0.43063,0.07262,0,0,0
286,88.2285,23.7751,-0.343059,0.16926,0.43063,0.07262,0,0,0
287,88.2502,23.7818,-0.343905,0.16926,0.43063,0.07262,0,0,0
288,88.2719,23.7885,-0.344751,0.16926,0.43063,0.07262,0,0,0
289,88.2935,23.7951,-0.345598,0.16926,0.43063,0.07262,0,0,0
290,88.3151,23.8018,-0.346445,0.16926,0.43063,0.07262,0,0,0
291,88.3367,23.8085,-0.347292,0.16926,0.43063,0.07262,0,0,0
292,88.3583,23.8151,-0.348139,0.16926,0.43063,0.07262,0,0,0
293,88.3798,23.8218,-0.348986,0.16926,0.43063,0.07262,0,0,0
294,88.4013,23.8284,-0.349834,0.16926,0.43063,0.07262,0,0,0
295,88.4227,23.835,-0.350682,0.16926,0.43063,0.07262,0,0,0
296,88.4441,23.8416,-0.351529,0.16926,0.43063,0.07262,0,0,0
297,88.4655,23.8482,-0.352377,0.16926,0.43063,0.07262,0,0,0
298,88.4869,23.8548,-0.353226,0.16926,0.43063,0.07262,0,0,0
299,88.5082,23.8614,-0.354074,0.16926,0.43063,0.07262,0,0,0
300,88.5295,23.868,-0.354923,0.16926,0.43063,0.07262,0,0,0
301,88.5507,23.8745,-0.355772,0.16926,0.43063,0.07262,0,0,0
302,88.572,23.8811,-0.35662,0.16926,0.43063,0.07262,0,0,0
303,88.5931,23.8876,-0.35747,0.16926,0.43063,0.07262,0,0,0
304,88.6143,23.8942,-0.358319,0.16926,0.43063,0.07262,0,0,0
305,88.6354,23.9007,-0.359168,0.16926,0.43063,0.07262,0,0,0
306,88.6565,23.9072,-0.360018,0.16926,0.43063,0.07262,0,0,0
307,88.6776,23.9137,-0.360868,0.16926,0.43063,0.07262,0,0,0
308,88.6986,23.9202,-0.361718,0.16926,0.43063,0.07262,0,0,0
309,88.7196,23.9267,-0.362568,0.16926,0.43063,0.07262,0,0,0
310,88.7406,23.9332,-0.363419,0.16926,0.43063,0.07262,0,0,0
311,88.7615,23.9396,-0.364269,0.16926,0.43063,0.07262,0,0,0
312,88.7824,23.9461,-0.36512,0.16926,0.43063,0.07262,0,0,0
313,88.8033,23.9525,-0.365971,0.16926,0.43063,0.07262,0,0,0
314,88.8241,23.959,-0.366822,0.16926,0.43063,0.07262,0,0,0
315,88.8449,23.9654,-0.367673,0.16926,0.43063,0.07262,0,0,0
316,88.8657,23.9718,-0.368524,0.16926,0.43063,0.07262,0,0,0
317,88.8864,23.9782,-0.369376,0.16926,0.43063,0.07262,0,0,0
318,88.9072,23.9846,-0.370227,0.16926,0.43063,0.07262,0,0,0
319,88.9278,23.991,-0.371079,0.16926,0.43063,0.07262,0,0,0
320,88.9485,23.9974,-0.371931,0.16926,0.43063,0.07262,0,0,0
321,88.9691,24.0038,-0.372783,0.16926,0.43063,0.07262,0,0,0
322,88.9897,24.0101,-0.373636,0.16926,0.43063,0.07262,0,0,0
323,89.0102,24.0165,-0.374488,0.16926,0.43063,0.07262,0,0,0
324,89.0308,24.0228,-0.37534,0.16926,0.43063,0.07262,0,0,0
325,89.0512,24.0291,-0.376194,0.16926,0.43063,0.07262,0,0,0
326,89.0717,24.0355,-0.377046,0.16926,0.43063,0.07262,0,0,0
327,89.0921,24.0418,-0.3779,0.16926,0.43063,0.07262,0,0,0
328,89.1125,24.0481,-0.378753,0.16926,0.43063,0.07262,0,0,0
329,89.1329,24.0544,-0.379606,0.16926,0.43063,0.07262,0,0,0
330,89.1532,24.0607,-0.380459,0.16926,0.43063,0.07262,0,0,0
331,89.1735,24.0669,-0.381313,0.16926,0.43063,0.07262,0,0,0
332,89.1938,24.0732,-0.382167,0.16926,0.43063,0.07262,0,0,0
333,89.214,24.0795,-0.383021,0.16926,0.43063,0.07262,0,0,0
334,89.2342,24.0857,-0.383875,0.16926,0.43063,0.07262,0,0,0
335,89.2544,24.0919,-0.384729,0.16926,0.43063,0.07262,0,0,0
336,89.2746,24.0982,-0.385584,0.16926,0.43063,0.07262,0,0,0
337,89.2947,24.1044,-0.386438,0.16926,0.43063,0.07262,0,0,0
338,89.3148,24.1106,-0.387293,0.16926,0.43063,0.07262,0,0,0
339,89.3348,24.1168,-0.388148,0.16926,0.43063,0.07262,0,0,0
340,89.3549,24.123,-0.389002,0.16926,0.43063,0.07262,0,0,0
