Time,y1,y2,y3,u1,u2,u3,du3,theta
898,132.948,120.855,-0.240934,0.59589,0.89447,1,0,2.72428
899,132.94,120.846,-0.240325,0.59589,0.89447,1,0,2.72577
900,132.931,120.838,-0.23971,0.59589,0.89447,1,0,2.7272
901,132.923,120.829,-0.239088,0.59589,0.89447,1,0,2.72856
902,132.915,120.821,-0.23846,0.59589,0.89447,1,0,2.72982
903,132.907,120.812,-0.237826,0.59589,0.89447,1,0,2.731
904,132.899,120.804,-0.237186,0.59589,0.89447,1,0,2.73207
905,132.891,120.795,-0.236539,0.59589,0.89447,1,0,2.73305
906,132.883,120.787,-0.235887,0.59589,0.89447,1,0,2.73393
907,132.875,120.779,-0.235228,0.59589,0.89447,1,0,2.73473
908,132.868,120.77,-0.234563,0.59589,0.89447,1,0,2.73545
909,132.86,120.762,-0.233893,0.59589,0.89447,1,0,2.7361
910,132.852,120.754,-0.233216,0.59589,0.89447,1,0,2.73669
911,132.844,120.745,-0.232533,0.59589,0.89447,1,0,2.73723
912,132.836,120.737,-0.231844,0.59589,0.89447,1,0,2.73775
913,132.828,120.729,-0.231149,0.59589,0.89447,1,0,2.73823
914,132.821,120.721,-0.230448,0.59589,0.89447,1,0,2.73871
915,132.813,120.713,-0.229741,0.59589,0.89447,1,0,2.73919
916,132.805,120.704,-0.229029,0.59589,0.89447,1,0,2.73967
917,132.798,120.696,-0.22831,0.59589,0.89447,1,0,2.74017
918,132.79,120.688,-0.227585,0.59589,0.89447,1,0,2.74068
919,132.782,120.68,-0.226855,0.59589,0.89447,1,0,2.74121
920,132.775,120.672,-0.226119,0.59589,0.89447,1,0,2.74175
921,132.767,120.664,-0.225377,0.59589,0.89447,1,0,2.74231
922,132.76,120.656,-0.22463,0.59589,0.89447,1,0,2.74287
923,132.752,120.648,-0.223876,0.59589,0.89447,1,0,2.74343
924,132.745,120.64,-0.223117,0.59589,0.89447,1,0,2.74397
925,132.737,120.632,-0.222352,0.59589,0.89447,1,0,2.74447
926,132.73,120.625,-0.221582,0.59589,0.89447,1,0,2.74493
927,132.722,120.617,-0.220805,0.59589,0.89447,1,0,2.74533
928,132.715,120.609,-0.220024,0.59589,0.89447,1,0,2.74564
929,132.708,120.601,-0.219236,0.59589,0.89447,1,0,2.74585
930,132.7,120.593,-0.218443,0.59589,0.89447,1,0,2.74594
931,132.693,120.586,-0.217644,0.59589,0.89447,1,0,2.74589
932,132.686,120.578,-0.21684,0.59589,0.89447,1,0,2.74568
933,132.678,120.57,-0.216031,0.59589,0.89447,1,0,2.7453
934,132.671,120.563,-0.215215,0.59589,0.89447,1,0,2.74474
935,132.664,120.555,-0.214394,0.59589,0.89447,1,0,2.74397
936,132.657,120.547,-0.213568,0.59589,0.89447,1,0,2.74301
937,132.65,120.54,-0.212736,0.59589,0.89447,1,0,2.74183
938,132.643,120.532,-0.211899,0.59589,0.89447,1,0,2.74045
939,132.635,120.525,-0.211057,0.59589,0.89447,1,0,2.73887
940,132.628,120.517,-0.210209,0.59589,0.89447,1,0,2.7371
941,132.621,120.51,-0.209355,0.59589,0.89447,1,0,2.73515
942,132.614,120.502,-0.208496,0.59589,0.89447,1,0,2.73303
943,132.607,120.495,-0.207632,0.59589,0.89447,1,0,2.73079
944,132.6,120.488,-0.206763,0.59589,0.89447,1,0,2.72843
945,132.593,120.48,-0.205888,0.59589,0.89447,1,0,2.72599
946,132.586,120.473,-0.205008,0.59589,0.89447,1,0,2.72351
947,132.579,120.466,-0.204122,0.59589,0.89447,1,0,2.72102
948,132.572,120.458,-0.203232,0.59589,0.89447,1,0,2.71856
949,132.565,120.451,-0.202336,0.59589,0.89447,1,0,2.71618
950,132.559,120.444,-0.201435,0.59589,0.89447,1,0,2.71392
951,132.552,120.436,-0.200529,0.59589,0.89447,1,0,2.71182
952,132.545,120.429,-0.199618,0.59589,0.89447,1,0,2.70992
953,132.538,120.422,-0.198701,0.59589,0.89447,1,0,2.70826
954,132.531,120.415,-0.19778,0.59589,0.89447,1,0,2.70689
955,132.525,120.408,-0.196853,0.59589,0.89447,1,0,2.70583
956,132.518,120.401,-0.195921,0.59589,0.89447,1,0,2.70513
957,132.511,120.394,-0.194984,0.59589,0.89447,1,0,2.70481
958,132.505,120.387,-0.194042,0.59589,0.89447,1,0,2.70488
959,132.498,120.38,-0.193095,0.59589,0.89447,1,0,2.70538
960,132.491,120.372,-0.192143,0.59589,0.89447,1,0,2.7063
961,132.485,120.366,-0.191186,0.59589,0.89447,1,0,2.70765
962,132.478,120.359,-0.190224,0.59589,0.89447,1,0,2.70942
963,132.471,120.352,-0.189257,0.59589,0.89447,1,0,2.71161
964,132.465,120.345,-0.188285,0.59589,0.89447,1,0,2.71419
965,132.458,120.338,-0.187309,0.59589,0.89447,1,0,2.71714
966,132.452,120.331,-0.186327,0.59589,0.89447,1,0,2.72042
967,132.445,120.324,-0.18534,0.59589,0.89447,1,0,2.724
968,132.439,120.317,-0.184348,0.59589,0.89447,1,0,2.72782
969,132.433,120.31,-0.183352,0.59589,0.89447,1,0,2.73184
970,132.426,120.304,-0.182351,0.59589,0.89447,1,0,2.73599
971,132.42,120.297,-0.181345,0.59589,0.89447,1,0,2.74021
972,132.413,120.29,-0.180334,0.59589,0.89447,1,0,2.74445
973,132.407,120.283,-0.179318,0.59589,0.89447,1,0,2.74862
974,132.401,120.277,-0.178297,0.59589,0.89447,1,0,2.75267
975,132.394,120.27,-0.177272,0.59589,0.89447,1,0,2.75653
976,132.388,120.263,-0.176242,0.59589,0.89447,1,0,2.76012
977,132.382,120.257,-0.175208,0.59589,0.89447,1,0,2.76338
978,132.376,120.25,-0.174168,0.59589,0.89447,1,0,2.76625
979,132.369,120.244,-0.173124,0.59589,0.89447,1,0,2.76868
980,132.363,120.237,-0.172075,0.59589,0.89447,1,0,2.7706
981,132.357,120.23,-0.171022,0.59589,0.89447,1,0,2.77199
982,132.351,120.224,-0.169964,0.59589,0.89447,1,0,2.7728
983,132.345,120.217,-0.168901,0.59589,0.89447,1,0,2.77299
984,132.338,120.211,-0.167834,0.59589,0.89447,1,0,2.77257
985,132.332,120.205,-0.166762,0.59589,0.89447,1,0,2.77151
986,132.326,120.198,-0.165686,0.59589,0.89447,1,0,2.76981
987,132.32,120.192,-0.164604,0.59589,0.89447,1,0,2.76749
988,132.314,120.185,-0.163519,0.59589,0.89447,1,0,2.76457
989,132.308,120.179,-0.162429,0.59589,0.89447,1,0,2.76108
990,132.302,120.173,-0.161334,0.59589,0.89447,1,0,2.75706
991,132.296,120.166,-0.160235,0.59589,0.89447,1,0,2.75257
992,132.29,120.16,-0.159131,0.59589,0.89447,1,0,2.74767
993,132.284,120.154,-0.158023,0.59589,0.89447,1,0,2.74242
994,132.278,120.147,-0.156911,0.59589,0.89447,1,0,2.7369
995,132.272,120.141,-0.155794,0.59589,0.89447,1,0,2.73119
996,132.267,120.135,-0.154672,0.59589,0.89447,1,0,2.72538
997,132.261,120.129,-0.153547,0.59589,0.89447,1,0,2.71956
998,132.255,120.123,-0.152417,0.59589,0.89447,1,0,2.71382
999,132.249,120.117,-0.151282,0.59589,0.89447,1,0,2.70826
1000,132.243,120.11,-0.150143,0.59589,0.89447,1,0,2.70296
1001,132.237,120.104,-0.149,0.59589,0.89447,1,0,2.69802
1002,132.232,120.098,-0.147852,0.59589,0.89447,1,0,2.69353
1003,132.226,120.092,-0.146701,0.59589,0.89447,1,0,2.68955
1004,132.22,120.086,-0.145544,0.59589,0.89447,1,0,2.68617
1005,132.214,120.08,-0.144384,0.59589,0.89447,1,0,2.68345
1006,132.209,120.074,-0.143219,0.59589,0.89447,1,0,2.68145
1007,132.203,120.068,-0.14205,0.59589,0.89447,1,0,2.6802
1008,132.197,120.062,-0.140877,0.59589,0.89447,1,0,2.67976
1009,132.192,120.056,-0.1397,0.59589,0.89447,1,0,2.68012
1010,132.186,120.05,-0.138518,0.59589,0.89447,1,0,2.68132
1011,132.181,120.044,-0.137332,0.59589,0.89447,1,0,2.68333
1012,132.175,120.038,-0.136142,0.59589,0.89447,1,0,2.68614
1013,132.169,120.032,-0.134948,0.59589,0.89447,1,0,2.68973
1014,132.164,120.027,-0.13375,0.59589,0.89447,1,0,2.69404
1015,132.158,120.021,-0.132547,0.59589,0.89447,1,0,2.69903
1016,132.153,120.015,-0.13134,0.59589,0.89447,1,0,2.70462
1017,132.147,120.009,-0.13013,0.59589,0.89447,1,0,2.71073
1018,132.142,120.003,-0.128915,0.59589,0.89447,1,0,2.71728
1019,132.136,119.998,-0.127697,0.59589,0.89447,1,0,2.72417
1020,132.131,119.992,-0.126474,0.59589,0.89447,1,0,2.73129
1021,132.126,119.986,-0.125247,0.59589,0.89447,1,0,2.73854
1022,132.12,119.98,-0.124016,0.59589,0.89447,1,0,2.7458
1023,132.115,119.975,-0.122781,0.59589,0.89447,1,0,2.75295
1024,132.11,119.969,-0.121542,0.59589,0.89447,1,0,2.75989
1025,132.104,119.963,-0.120299,0.59589,0.89447,1,0,2.7665
1026,132.099,119.958,-0.119052,0.59589,0.89447,1,0,2.77267
1027,132.094,119.952,-0.117801,0.59589,0.89447,1,0,2.77829
1028,132.088,119.947,-0.116546,0.59589,0.89447,1,0,2.78327
1029,132.083,119.941,-0.115287,0.59589,0.89447,1,0,2.78751
1030,132.078,119.936,-0.114024,0.59589,0.89447,1,0,2.79095
1031,132.072,119.93,-0.112757,0.59589,0.89447,1,0,2.79352
1032,132.067,119.925,-0.111486,0.59589,0.89447,1,0,2.79516
1033,132.062,119.919,-0.110212,0.59589,0.89447,1,0,2.79584
1034,132.057,119.914,-0.108934,0.59589,0.89447,1,0,2.79552
1035,132.052,119.908,-0.107652,0.59589,0.89447,1,0,2.79421
1036,132.047,119.903,-0.106366,0.59589,0.89447,1,0,2.79191
1037,132.041,119.897,-0.105075,0.59589,0.89447,1,0,2.78864
1038,132.036,119.892,-0.103782,0.59589,0.89447,1,0,2.78445
1039,132.031,119.886,-0.102485,0.59589,0.89447,1,0,2.77938
1040,132.026,119.881,-0.101183,0.59589,0.89447,1,0,2.77351
1041,132.021,119.876,-0.0998779,0.59589,0.89447,1,0,2.76692
1042,132.016,119.87,-0.0985691,0.59589,0.89447,1,0,2.75971
1043,132.011,119.865,-0.0972565,0.59589,0.89447,1,0,2.75198
1044,132.006,119.86,-0.0959404,0.59589,0.89447,1,0,2.74385
1045,132.001,119.855,-0.0946198,0.59589,0.89447,1,0,2.73544
1046,131.996,119.849,-0.0932957,0.59589,0.89447,1,0,2.72688
1047,131.991,119.844,-0.0919682,0.59589,0.89447,1,0,2.71831
1048,131.986,119.839,-0.0906368,0.59589,0.89447,1,0,2.70986
1049,131.981,119.834,-0.0893021,0.59589,0.89447,1,0,2.70167
1050,131.976,119.828,-0.0879635,0.59589,0.89447,1,0,2.69387
1051,131.971,119.823,-0.0866211,0.59589,0.89447,1,0,2.68659
1052,131.967,119.818,-0.0852753,0.59589,0.89447,1,0,2.67994
1053,131.962,119.813,-0.0839256,0.59589,0.89447,1,0,2.67405
1054,131.957,119.808,-0.0825726,0.59589,0.89447,1,0,2.66901
1055,131.952,119.803,-0.0812157,0.59589,0.89447,1,0,2.66492
1056,131.947,119.798,-0.0798557,0.59589,0.89447,1,0,2.66184
1057,131.942,119.793,-0.0784916,0.59589,0.89447,1,0,2.65984
1058,131.938,119.787,-0.077124,0.59589,0.89447,1,0,2.65896
1059,131.933,119.782,-0.0757526,0.59589,0.89447,1,0,2.65922
1060,131.928,119.777,-0.0743778,0.59589,0.89447,1,0,2.66065
1061,131.923,119.772,-0.0729996,0.59589,0.89447,1,0,2.66321
1062,131.919,119.767,-0.0716179,0.59589,0.89447,1,0,2.66689
1063,131.914,119.762,-0.0702328,0.59589,0.89447,1,0,2.67164
1064,131.909,119.758,-0.0688438,0.59589,0.89447,1,0,2.67739
1065,131.905,119.753,-0.0674519,0.59589,0.89447,1,0,2.68406
1066,131.9,119.748,-0.0660561,0.59589,0.89447,1,0,2.69156
1067,131.895,119.743,-0.0646568,0.59589,0.89447,1,0,2.69978
1068,131.891,119.738,-0.0632542,0.59589,0.89447,1,0,2.70859
1069,131.886,119.733,-0.0618481,0.59589,0.89447,1,0,2.71786
1070,131.881,119.728,-0.0604385,0.59589,0.89447,1,0,2.72744
1071,131.877,119.723,-0.0590252,0.59589,0.89447,1,0,2.73719
1072,131.872,119.719,-0.0576092,0.59589,0.89447,1,0,2.74696
1073,131.868,119.714,-0.056189,0.59589,0.89447,1,0,2.75659
1074,131.863,119.709,-0.0547661,0.59589,0.89447,1,0,2.76592
1075,131.859,119.704,-0.0533398,0.59589,0.89447,1,0,2.77481
1076,131.854,119.699,-0.0519093,0.59589,0.89447,1,0,2.78311
1077,131.85,119.695,-0.0504761,0.59589,0.89447,1,0,2.79069
1078,131.845,119.69,-0.0490398,0.59589,0.89447,1,0,2.79741
1079,131.841,119.685,-0.0475998,0.59589,0.89447,1,0,2.80317
1080,131.836,119.681,-0.0461563,0.59589,0.89447,1,0,2.80787
1081,131.832,119.676,-0.0447098,0.59589,0.89447,1,0,2.81141
1082,131.827,119.671,-0.0432598,0.59589,0.89447,1,0,2.81374
1083,131.823,119.667,-0.0418068,0.59589,0.89447,1,0,2.81481
1084,131.819,119.662,-0.04035,0.59589,0.89447,1,0,2.81458
1085,131.814,119.657,-0.0388905,0.59589,0.89447,1,0,2.81306
1086,131.81,119.653,-0.0374275,0.59589,0.89447,1,0,2.81025
1087,131.806,119.648,-0.0359615,0.59589,0.89447,1,0,2.8062
1088,131.801,119.644,-0.0344917,0.59589,0.89447,1,0,2.80094
1089,131.797,119.639,-0.0330193,0.59589,0.89447,1,0,2.79456
1090,131.793,119.634,-0.0315434,0.59589,0.89447,1,0,2.78715
1091,131.788,119.63,-0.030064,0.59589,0.89447,1,0,2.77882
1092,131.784,119.625,-0.028582,0.59589,0.89447,1,0,2.76969
1093,131.78,119.621,-0.0270966,0.59589,0.89447,1,0,2.75989
1094,131.776,119.616,-0.0256077,0.59589,0.89447,1,0,2.74959
1095,131.771,119.612,-0.0241158,0.59589,0.89447,1,0,2.73893
1096,131.767,119.608,-0.0226208,0.59589,0.89447,1,0,2.72809
1097,131.763,119.603,-0.0211227,0.59589,0.89447,1,0,2.71723
1098,131.759,119.599,-0.0196217,0.59589,0.89447,1,0,2.70653
1099,131.755,119.594,-0.0181171,0.59589,0.89447,1,0,2.69615
1100,131.751,119.59,-0.0166096,0.59589,0.89447,1,0,2.68626
1101,131.746,119.586,-0.0150986,0.59589,0.89447,1,0,2.67703
1102,131.742,119.581,-0.0135853,0.59589,0.89447,1,0,2.6686
1103,131.738,119.577,-0.0120686,0.59589,0.89447,1,0,2.66112
1104,131.734,119.573,-0.0105484,0.59589,0.89447,1,0,2.6547
1105,131.73,119.568,-0.00902557,0.59589,0.89447,1,0,2.64946
1106,131.726,119.564,-0.00749969,0.59589,0.89447,1,0,2.64549
1107,131.722,119.56,-0.00597038,0.59589,0.89447,1,0,2.64286
1108,131.718,119.555,-0.0044384,0.59589,0.89447,1,0,2.64162
1109,131.714,119.551,-0.00290337,0.59589,0.89447,1,0,2.64181
1110,131.71,119.547,-0.00136528,0.59589,0.89447,1,0,2.64342
1111,131.706,119.543,0.000175858,0.59589,0.89447,1,0,2.64645
1112,131.702,119.538,0.00172005,0.59589,0.89447,1,0,2.65085
1113,131.698,119.534,0.00326691,0.59589,0.89447,1,0,2.65657
1114,131.694,119.53,0.0048172,0.59589,0.89447,1,0,2.66352
1115,131.69,119.526,0.00637016,0.59589,0.89447,1,0,2.67161
1116,131.686,119.522,0.0079258,0.59589,0.89447,1,0,2.6807
1117,131.682,119.517,0.00948524,0.59589,0.89447,1,0,2.69067
1118,131.678,119.513,0.011047,0.59589,0.89447,1,0,2.70137
1119,131.674,119.509,0.0126118,0.59589,0.89447,1,0,2.71262
1120,131.67,119.505,0.0141796,0.59589,0.89447,1,0,2.72426
1121,131.666,119.501,0.0157505,0.59589,0.89447,1,0,2.7361
1122,131.662,119.497,0.0173237,0.59589,0.89447,1,0,2.74796
1123,131.659,119.493,0.0189003,0.59589,0.89447,1,0,2.75965
1124,131.655,119.489,0.02048,0.59589,0.89447,1,0,2.77099
1125,131.651,119.485,0.0220619,0.59589,0.89447,1,0,2.78178
1126,131.647,119.481,0.0236469,0.59589,0.89447,1,0,2.79187
1127,131.643,119.477,0.025235,0.59589,0.89447,1,0,2.80107
1128,131.64,119.473,0.0268257,0.59589,0.89447,1,0,2.80926
1129,131.636,119.469,0.0284195,0.59589,0.89447,1,0,2.81628
1130,131.632,119.465,0.0300159,0.59589,0.89447,1,0,2.82201
1131,131.628,119.461,0.0316151,0.59589,0.89447,1,0,2.82637
1132,131.625,119.457,0.0332172,0.59589,0.89447,1,0,2.82928
1133,131.621,119.453,0.0348221,0.59589,0.89447,1,0,2.83067
1134,131.617,119.449,0.03643,0.59589,0.89447,1,0,2.83052
1135,131.613,119.445,0.0380405,0.59589,0.89447,1,0,2.82882
1136,131.61,119.441,0.0396534,0.59589,0.89447,1,0,2.82559
1137,131.606,119.437,0.0412697,0.59589,0.89447,1,0,2.82087
1138,131.602,119.433,0.0428886,0.59589,0.89447,1,0,2.81473
1139,131.599,119.43,0.0445103,0.59589,0.89447,1,0,2.80725
1140,131.595,119.426,0.0461342,0.59589,0.89447,1,0,2.79855
1141,131.591,119.422,0.0477615,0.59589,0.89447,1,0,2.78875
1142,131.588,119.418,0.0493912,0.59589,0.89447,1,0,2.77801
1143,131.584,119.414,0.0510235,0.59589,0.89447,1,0,2.76649
1144,131.581,119.411,0.0526588,0.59589,0.89447,1,0,2.75436
1145,131.577,119.407,0.0542969,0.59589,0.89447,1,0,2.74183
1146,131.574,119.403,0.0559376,0.59589,0.89447,1,0,2.72907
1147,131.57,119.399,0.0575809,0.59589,0.89447,1,0,2.71629
1148,131.566,119.396,0.0592266,0.59589,0.89447,1,0,2.7037
1149,131.563,119.392,0.0608753,0.59589,0.89447,1,0,2.69149
1150,131.559,119.388,0.0625263,0.59589,0.89447,1,0,2.67986
1151,131.556,119.384,0.0641804,0.59589,0.89447,1,0,2.66899
1152,131.552,119.381,0.0658367,0.59589,0.89447,1,0,2.65907
1153,131.549,119.377,0.0674961,0.59589,0.89447,1,0,2.65025
1154,131.545,119.373,0.0691578,0.59589,0.89447,1,0,2.64268
1155,131.542,119.37,0.0708221,0.59589,0.89447,1,0,2.63648
1156,131.538,119.366,0.0724892,0.59589,0.89447,1,0,2.63176
1157,131.535,119.362,0.0741592,0.59589,0.89447,1,0,2.62861
1158,131.532,119.359,0.0758316,0.59589,0.89447,1,0,2.62708
1159,131.528,119.355,0.0775063,0.59589,0.89447,1,0,2.62719
1160,131.525,119.352,0.0791836,0.59589,0.89447,1,0,2.62897
1161,131.521,119.348,0.080864,0.59589,0.89447,1,0,2.63239
1162,131.518,119.344,0.0825466,0.59589,0.89447,1,0,2.6374
1163,131.515,119.341,0.0842316,0.59589,0.89447,1,0,2.64393
1164,131.511,119.337,0.0859192,0.59589,0.89447,1,0,2.65189
1165,131.508,119.334,0.0876095,0.59589,0.89447,1,0,2.66116
1166,131.505,119.33,0.0893021,0.59589,0.89447,1,0,2.6716
1167,131.501,119.327,0.0909973,0.59589,0.89447,1,0,2.68305
1168,131.498,119.323,0.0926952,0.59589,0.89447,1,0,2.69533
1169,131.495,119.32,0.0943955,0.59589,0.89447,1,0,2.70825
1170,131.491,119.316,0.0960983,0.59589,0.89447,1,0,2.72162
1171,131.488,119.313,0.0978035,0.59589,0.89447,1,0,2.73522
1172,131.485,119.309,0.0995113,0.59589,0.89447,1,0,2.74884
1173,131.482,119.306,0.101221,0.59589,0.89447,1,0,2.76226
1174,131.478,119.303,0.102934,0.59589,0.89447,1,0,2.77527
1175,131.475,119.299,0.104649,0.59589,0.89447,1,0,2.78767
1176,131.472,119.296,0.106367,0.59589,0.89447,1,0,2.79925
1177,131.469,119.292,0.108087,0.59589,0.89447,1,0,2.80983
1178,131.465,119.289,0.109809,0.59589,0.89447,1,0,2.81924
1179,131.462,119.286,0.111534,0.59589,0.89447,1,0,2.82732
1180,131.459,119.282,0.113262,0.59589,0.89447,1,0,2.83394
1181,131.456,119.279,0.114992,0.59589,0.89447,1,0,2.83898
1182,131.453,119.276,0.116724,0.59589,0.89447,1,0,2.84237
1183,131.45,119.272,0.118459,0.59589,0.89447,1,0,2.84403
1184,131.446,119.269,0.120195,0.59589,0.89447,1,0,2.84394
1185,131.443,119.266,0.121935,0.59589,0.89447,1,0,2.84209
1186,131.44,119.262,0.123677,0.59589,0.89447,1,0,2.8385
1187,131.437,119.259,0.125421,0.59589,0.89447,1,0,2.83322
1188,131.434,119.256,0.127168,0.59589,0.89447,1,0,2.82633
1189,131.431,119.252,0.128917,0.59589,0.89447,1,0,2.81792
1190,131.428,119.249,0.130668,0.59589,0.89447,1,0,2.80813
1191,131.425,119.246,0.132422,0.59589,0.89447,1,0,2.7971
1192,131.422,119.243,0.134178,0.59589,0.89447,1,0,2.785
1193,131.419,119.24,0.135936,0.59589,0.89447,1,0,2.77203
1194,131.416,119.236,0.137696,0.59589,0.89447,1,0,2.75837
1195,131.413,119.233,0.13946,0.59589,0.89447,1,0,2.74424
1196,131.41,119.23,0.141225,0.59589,0.89447,1,0,2.72987
1197,131.407,119.227,0.142992,0.59589,0.89447,1,0,2.71547
1198,131.404,119.224,0.144762,0.59589,0.89447,1,0,2.70129
1199,131.401,119.22,0.146534,0.59589,0.89447,1,0,2.68753
1200,131.398,119.217,0.148309,0.59589,0.89447,1,0,2.67443
1201,131.395,119.214,0.150086,0.59589,0.89447,1,0,2.66219
1202,131.392,119.211,0.151865,0.59589,0.89447,1,0,2.651
1203,131.389,119.208,0.153646,0.59589,0.89447,1,0,2.64106
1204,131.386,119.205,0.155429,0.59589,0.89447,1,0,2.63251
1205,131.383,119.202,0.157215,0.59589,0.89447,1,0,2.62551
1206,131.38,119.199,0.159003,0.59589,0.89447,1,0,2.62016
1207,131.377,119.196,0.160793,0.59589,0.89447,1,0,2.61657
1208,131.374,119.193,0.162586,0.59589,0.89447,1,0,2.61478
1209,131.371,119.19,0.16438,0.59589,0.89447,1,0,2.61485
1210,131.368,119.186,0.166177,0.59589,0.89447,1,0,2.61676
1211,131.366,119.183,0.167976,0.59589,0.89447,1,0,2.62051
1212,131.363,119.18,0.169778,0.59589,0.89447,1,0,2.62604
1213,131.36,119.177,0.171582,0.59589,0.89447,1,0,2.63326
1214,131.357,119.174,0.173387,0.59589,0.89447,1,0,2.64208
1215,131.354,119.171,0.175195,0.59589,0.89447,1,0,2.65235
1216,131.351,119.168,0.177005,0.59589,0.89447,1,0,2.66393
1217,131.348,119.165,0.178817,0.59589,0.89447,1,0,2.67662
1218,131.346,119.163,0.180632,0.59589,0.89447,1,0,2.69025
1219,131.343,119.16,0.182449,0.59589,0.89447,1,0,2.70458
1220,131.34,119.157,0.184267,0.59589,0.89447,1,0,2.71941
1221,131.337,119.154,0.186088,0.59589,0.89447,1,0,2.7345
1222,131.335,119.151,0.187911,0.59589,0.89447,1,0,2.7496
1223,131.332,119.148,0.189737,0.59589,0.89447,1,0,2.76449
1224,131.329,119.145,0.191564,0.59589,0.89447,1,0,2.77893
1225,131.326,119.142,0.193393,0.59589,0.89447,1,0,2.79268
1226,131.324,119.139,0.195225,0.59589,0.89447,1,0,2.80553
1227,131.321,119.136,0.197058,0.59589,0.89447,1,0,2.81727
1228,131.318,119.133,0.198894,0.59589,0.89447,1,0,2.82772
1229,131.315,119.131,0.200732,0.59589,0.89447,1,0,2.83669
1230,131.313,119.128,0.202572,0.59589,0.89447,1,0,2.84405
1231,131.31,119.125,0.204414,0.59589,0.89447,1,0,2.84968
1232,131.307,119.122,0.206258,0.59589,0.89447,1,0,2.85347
1233,131.305,119.119,0.208104,0.59589,0.89447,1,0,2.85536
1234,131.302,119.116,0.209952,0.59589,0.89447,1,0,2.85532
1235,131.299,119.114,0.211803,0.59589,0.89447,1,0,2.85334
1236,131.297,119.111,0.213655,0.59589,0.89447,1,0,2.84945
1237,131.294,119.108,0.215509,0.59589,0.89447,1,0,2.84369
1238,131.292,119.105,0.217366,0.59589,0.89447,1,0,2.83616
1239,131.289,119.103,0.219225,0.59589,0.89447,1,0,2.82697
1240,131.286,119.1,0.221085,0.59589,0.89447,1,0,2.81625
1241,131.284,119.097,0.222948,0.59589,0.89447,1,0,2.80417
1242,131.281,119.094,0.224812,0.59589,0.89447,1,0,2.79092
1243,131.279,119.092,0.226679,0.59589,0.89447,1,0,2.77671
1244,131.276,119.089,0.228548,0.59589,0.89447,1,0,2.76174
1245,131.273,119.086,0.230418,0.59589,0.89447,1,0,2.74627
1246,131.271,119.084,0.232291,0.59589,0.89447,1,0,2.73052
1247,131.268,119.081,0.234166,0.59589,0.89447,1,0,2.71476
1248,131.266,119.078,0.236042,0.59589,0.89447,1,0,2.69922
1249,131.263,119.075,0.237921,0.59589,0.89447,1,0,2.68415
1250,131.261,119.073,0.239801,0.59589,0.89447,1,0,2.6698
1251,131.258,119.07,0.241684,0.59589,0.89447,1,0,2.65639
1252,131.256,119.068,0.243568,0.59589,0.89447,1,0,2.64413
1253,131.253,119.065,0.245455,0.59589,0.89447,1,0,2.63323
1254,131.251,119.062,0.247343,0.59589,0.89447,1,0,2.62386
1255,131.248,119.06,0.249234,0.59589,0.89447,1,0,2.61617
1256,131.246,119.057,0.251126,0.59589,0.89447,1,0,2.61029
1257,131.243,119.054,0.25302,0.59589,0.89447,1,0,2.60632
1258,131.241,119.052,0.254916,0.59589,0.89447,1,0,2.60433
1259,131.238,119.049,0.256814,0.59589,0.89447,1,0,2.60434
1260,131.236,119.047,0.258714,0.59589,0.89447,1,0,2.60638
1261,131.234,119.044,0.260616,0.59589,0.89447,1,0,2.61041
1262,131.231,119.042,0.26252,0.59589,0.89447,1,0,2.61638
1263,131.229,119.039,0.264426,0.59589,0.89447,1,0,2.62419
1264,131.226,119.037,0.266333,0.59589,0.89447,1,0,2.63374
1265,131.224,119.034,0.268243,0.59589,0.89447,1,0,2.64487
1266,131.222,119.031,0.270154,0.59589,0.89447,1,0,2.65741
1267,131.219,119.029,0.272068,0.59589,0.89447,1,0,2.67117
1268,131.217,119.026,0.273983,0.59589,0.89447,1,0,2.68593
1269,131.214,119.024,0.2759,0.59589,0.89447,1,0,2.70148
1270,131.212,119.021,0.277819,0.59589,0.89447,1,0,2.71755
1271,131.21,119.019,0.279739,0.59589,0.89447,1,0,2.7339
1272,131.207,119.017,0.281662,0.59589,0.89447,1,0,2.75028
1273,131.205,119.014,0.283587,0.59589,0.89447,1,0,2.76642
1274,131.203,119.012,0.285513,0.59589,0.89447,1,0,2.78206
1275,131.2,119.009,0.287441,0.59589,0.89447,1,0,2.79697
1276,131.198,119.007,0.289371,0.59589,0.89447,1,0,2.8109
1277,131.196,119.004,0.291303,0.59589,0.89447,1,0,2.82363
1278,131.194,119.002,0.293237,0.59589,0.89447,1,0,2.83496
1279,131.191,118.999,0.295172,0.59589,0.89447,1,0,2.8447
1280,131.189,118.997,0.29711,0.59589,0.89447,1,0,2.85269
1281,131.187,118.995,0.299049,0.59589,0.89447,1,0,2.8588
1282,131.184,118.992,0.30099,0.59589,0.89447,1,0,2.86294
1283,131.182,118.99,0.302932,0.59589,0.89447,1,0,2.86503
1284,131.18,118.988,0.304876,0.59589,0.89447,1,0,2.86503
1285,131.178,118.985,0.306823,0.59589,0.89447,1,0,2.86294
1286,131.175,118.983,0.308771,0.59589,0.89447,1,0,2.85878
1287,131.173,118.98,0.310721,0.59589,0.89447,1,0,2.85262
1288,131.171,118.978,0.312672,0.59589,0.89447,1,0,2.84454
1289,131.169,118.976,0.314626,0.59589,0.89447,1,0,2.83467
