t,y,error,u
4.130000,1.304595,-0.304595,-9.192579
4.140000,1.299492,-0.299492,-9.182612
4.150000,1.293415,-0.293415,-9.159451
4.160000,1.286380,-0.286380,-9.123089
4.170000,1.278405,-0.278405,-9.073544
4.180000,1.269508,-0.269508,-9.010858
4.190000,1.259711,-0.259711,-8.935100
4.200000,1.249033,-0.249033,-8.846366
4.210000,1.237498,-0.237498,-8.744779
4.220000,1.225129,-0.225129,-8.630489
4.230000,1.211950,-0.211950,-8.503675
4.240000,1.197987,-0.197987,-8.364543
4.250000,1.183265,-0.183265,-8.213327
4.260000,1.167813,-0.167813,-8.050286
4.270000,1.151657,-0.151657,-7.875710
4.280000,1.134827,-0.134827,-7.689910
4.290000,1.117352,-0.117352,-7.493224
4.300000,1.099263,-0.099263,-7.286015
4.310000,1.080591,-0.080591,-7.068666
4.320000,1.061368,-0.061368,-6.841584
4.330000,1.041625,-0.041625,-6.605195
4.340000,1.021395,-0.021395,-6.359942
4.350000,1.000712,-0.000712,-6.106286
4.360000,0.979609,0.020391,-5.844705
4.370000,0.958120,0.041880,-5.575687
4.380000,0.936279,0.063721,-5.299734
4.390000,0.914122,0.085878,-5.017355
4.400000,0.891682,0.108318,-4.729071
4.410000,0.868994,0.131006,-4.435406
4.420000,0.846094,0.153906,-4.136889
4.430000,0.823016,0.176984,-3.834051
4.440000,0.799795,0.200205,-3.527427
4.450000,0.776466,0.223534,-3.217546
4.460000,0.753063,0.246937,-2.904938
4.470000,0.729622,0.270378,-2.590129
4.480000,0.706175,0.293825,-2.273639
4.490000,0.682757,0.317243,-1.955979
4.500000,0.659401,0.340599,-1.637656
4.510000,0.636140,0.363860,-1.319166
4.520000,0.613008,0.386992,-1.000993
4.530000,0.590035,0.409965,-0.683613
4.540000,0.567254,0.432746,-0.367488
4.550000,0.544695,0.455305,-0.053068
4.560000,0.522390,0.477610,0.259209
4.570000,0.500366,0.499634,0.568921
4.580000,0.478654,0.521346,0.875658
4.590000,0.457282,0.542718,1.179026
4.600000,0.436277,0.563723,1.478643
4.610000,0.415666,0.584334,1.774146
4.620000,0.395474,0.604526,2.065182
4.630000,0.375727,0.624273,2.351417
4.640000,0.356448,0.643552,2.632527
4.650000,0.337662,0.662338,2.908207
4.660000,0.319389,0.680611,3.178163
4.670000,0.301652,0.698348,3.442117
4.680000,0.284471,0.715529,3.699804
4.690000,0.267865,0.732135,3.950973
4.700000,0.251854,0.748146,4.195385
4.710000,0.236453,0.763547,4.432816
4.720000,0.221680,0.778320,4.663054
4.730000,0.207550,0.792450,4.885897
4.740000,0.194078,0.805922,5.101159
4.750000,0.181276,0.818724,5.308663
4.760000,0.169158,0.830842,5.508245
4.770000,0.157735,0.842265,5.699752
4.780000,0.147016,0.852984,5.883041
4.790000,0.137012,0.862988,6.057983
4.800000,0.127730,0.872270,6.224456
4.810000,0.119178,0.880822,6.382352
4.820000,0.111361,0.888639,6.531572
4.830000,0.104286,0.895714,6.672028
4.840000,0.097955,0.902045,6.803644
4.850000,0.092373,0.907627,6.926351
4.860000,0.087541,0.912459,7.040094
4.870000,0.083460,0.916540,7.144828
4.880000,0.080131,0.919869,7.240518
4.890000,0.077553,0.922447,7.327139
4.900000,0.075724,0.924276,7.404679
4.910000,0.074640,0.925360,7.473135
4.920000,0.074299,0.925701,7.532516
4.930000,0.074696,0.925304,7.582842
4.940000,0.075825,0.924175,7.624143
4.950000,0.077680,0.922320,7.656463
4.960000,0.080254,0.919746,7.679855
4.970000,0.083537,0.916463,7.694382
4.980000,0.087523,0.912477,7.700121
4.990000,0.092199,0.907801,7.697160
