Time,y1,y2,y3,u1,u2,u3,du1,du2,du3
112,145.68,143.71,-0.0460068,0.64589,0.94447,0.764294,0,0,-9.53674e-07
113,145.685,143.715,-0.0460117,0.64589,0.94447,0.764293,0,0,-7.7486e-07
114,145.69,143.721,-0.0460155,0.64589,0.94447,0.764292,0,0,-5.96046e-07
115,145.695,143.727,-0.0460175,0.64589,0.94447,0.764292,0,0,-2.38419e-07
116,145.7,143.733,-0.0460186,0.64589,0.94447,0.764292,0,0,-1.78814e-07
117,145.705,143.738,-0.0460178,0.64589,0.94447,0.764292,0,0,1.78814e-07
118,145.71,143.744,-0.0460163,0.64589,0.94447,0.764292,0,0,2.98023e-07
119,145.715,143.75,-0.0460133,0.64589,0.94447,0.764293,0,0,5.36442e-07
120,145.72,143.755,-0.0460087,0.64589,0.94447,0.764294,0,0,8.34465e-07
121,145.725,143.761,-0.046003,0.64589,0.94447,0.764295,0,0,1.01328e-06
122,145.73,143.767,-0.0459957,0.64589,0.94447,0.764296,0,0,1.2517e-06
123,145.735,143.772,-0.0459873,0.64589,0.94447,0.764297,0,0,1.43051e-06
124,145.739,143.778,-0.0459774,0.64589,0.94447,0.764299,0,0,1.66893e-06
125,145.744,143.783,-0.045966,0.64589,0.94447,0.764301,0,0,1.96695e-06
126,145.749,143.789,-0.0459534,0.64589,0.94447,0.764303,0,0,2.14577e-06
127,145.754,143.794,-0.0459393,0.64589,0.94447,0.764306,0,0,2.38419e-06
128,145.759,143.8,-0.045924,0.64589,0.94447,0.764308,0,0,2.6226e-06
129,145.763,143.805,-0.0459072,0.64589,0.94447,0.764311,0,0,2.86102e-06
130,145.768,143.811,-0.0458889,0.64589,0.94447,0.764314,0,0,3.09944e-06
131,145.773,143.816,-0.0458694,0.64589,0.94447,0.764317,0,0,3.27826e-06
132,145.777,143.822,-0.0458485,0.64589,0.94447,0.764321,0,0,3.51667e-06
133,145.782,143.827,-0.0458263,0.64589,0.94447,0.764325,0,0,3.75509e-06
134,145.787,143.832,-0.0458019,0.64589,0.94447,0.764329,0,0,4.11272e-06
135,145.791,143.838,-0.0457768,0.64589,0.94447,0.764333,0,0,4.23193e-06
136,145.796,143.843,-0.04575,0.64589,0.94447,0.764338,0,0,4.52995e-06
137,145.801,143.848,-0.0457218,0.64589,0.94447,0.764342,0,0,4.70877e-06
138,145.805,143.854,-0.0456924,0.64589,0.94447,0.764347,0,0,4.94719e-06
139,145.81,143.859,-0.0456615,0.64589,0.94447,0.764352,0,0,5.1856e-06
140,145.814,143.864,-0.0456291,0.64589,0.94447,0.764358,0,0,5.48363e-06
141,145.819,143.87,-0.0455956,0.64589,0.94447,0.764364,0,0,5.60284e-06
142,145.824,143.875,-0.0455601,0.64589,0.94447,0.76437,0,0,6.02007e-06
143,145.828,143.88,-0.0455235,0.64589,0.94447,0.764376,0,0,6.13928e-06
144,145.833,143.885,-0.0454853,0.64589,0.94447,0.764382,0,0,6.3777e-06
145,145.837,143.89,-0.0454453,0.64589,0.94447,0.764389,0,0,6.73532e-06
146,145.842,143.896,-0.0454044,0.64589,0.94447,0.764396,0,0,6.85453e-06
147,145.846,143.901,-0.0453621,0.64589,0.94447,0.764403,0,0,7.09295e-06
148,145.85,143.906,-0.0453182,0.64589,0.94447,0.76441,0,0,7.39098e-06
149,145.855,143.911,-0.0452724,0.64589,0.94447,0.764418,0,0,7.689e-06
150,145.859,143.916,-0.0452259,0.64589,0.94447,0.764426,0,0,7.7486e-06
151,145.864,143.921,-0.0451775,0.64589,0.94447,0.764434,0,0,8.16584e-06
152,145.868,143.926,-0.0451271,0.64589,0.94447,0.764442,0,0,8.46386e-06
153,145.872,143.931,-0.045076,0.64589,0.94447,0.764451,0,0,8.52346e-06
154,145.877,143.936,-0.045023,0.64589,0.94447,0.76446,0,0,8.88109e-06
155,145.881,143.941,-0.0449688,0.64589,0.94447,0.764469,0,0,9.05991e-06
156,145.885,143.946,-0.0449127,0.64589,0.94447,0.764478,0,0,9.41753e-06
157,145.889,143.951,-0.0448555,0.64589,0.94447,0.764488,0,0,9.59635e-06
158,145.894,143.956,-0.0447964,0.64589,0.94447,0.764498,0,0,9.89437e-06
159,145.898,143.961,-0.0447361,0.64589,0.94447,0.764508,0,0,1.01328e-05
160,145.902,143.966,-0.0446743,0.64589,0.94447,0.764518,0,0,1.03116e-05
161,145.906,143.97,-0.044611,0.64589,0.94447,0.764529,0,0,1.06096e-05
162,145.911,143.975,-0.0445461,0.64589,0.94447,0.764539,0,0,1.0848e-05
163,145.915,143.98,-0.0444794,0.64589,0.94447,0.764551,0,0,1.12057e-05
164,145.919,143.985,-0.0444115,0.64589,0.94447,0.764562,0,0,1.13845e-05
165,145.923,143.99,-0.044342,0.64589,0.94447,0.764574,0,0,1.15633e-05
166,145.927,143.994,-0.0442707,0.64589,0.94447,0.764586,0,0,1.19805e-05
167,145.931,143.999,-0.0441978,0.64589,0.94447,0.764598,0,0,1.2219e-05
168,145.935,144.004,-0.0441242,0.64589,0.94447,0.76461,0,0,1.22786e-05
169,145.94,144.009,-0.0440483,0.64589,0.94447,0.764623,0,0,1.26958e-05
170,145.944,144.013,-0.0439709,0.64589,0.94447,0.764636,0,0,1.29938e-05
171,145.948,144.018,-0.0438923,0.64589,0.94447,0.764649,0,0,1.3113e-05
172,145.952,144.023,-0.0438122,0.64589,0.94447,0.764662,0,0,1.3411e-05
173,145.956,144.027,-0.0437302,0.64589,0.94447,0.764676,0,0,1.37091e-05
174,145.96,144.032,-0.0436466,0.64589,0.94447,0.76469,0,0,1.40071e-05
175,145.964,144.037,-0.0435612,0.64589,0.94447,0.764704,0,0,1.43051e-05
176,145.968,144.041,-0.043475,0.64589,0.94447,0.764719,0,0,1.43647e-05
177,145.972,144.046,-0.0433865,0.64589,0.94447,0.764734,0,0,1.48416e-05
178,145.976,144.05,-0.0432964,0.64589,0.94447,0.764749,0,0,1.508e-05
179,145.979,144.055,-0.0432049,0.64589,0.94447,0.764764,0,0,1.53184e-05
180,145.983,144.059,-0.0431118,0.64589,0.94447,0.76478,0,0,1.55568e-05
181,145.987,144.064,-0.0430176,0.64589,0.94447,0.764795,0,0,1.57356e-05
182,145.991,144.068,-0.0429214,0.64589,0.94447,0.764811,0,0,1.60933e-05
183,145.995,144.073,-0.0428234,0.64589,0.94447,0.764828,0,0,1.63913e-05
184,145.999,144.077,-0.0427246,0.64589,0.94447,0.764844,0,0,1.65105e-05
185,146.003,144.082,-0.0426235,0.64589,0.94447,0.764861,0,0,1.69277e-05
186,146.006,144.086,-0.0425209,0.64589,0.94447,0.764878,0,0,1.71065e-05
187,146.01,144.09,-0.0424168,0.64589,0.94447,0.764896,0,0,1.74046e-05
188,146.014,144.095,-0.0423111,0.64589,0.94447,0.764913,0,0,1.77026e-05
189,146.018,144.099,-0.0422035,0.64589,0.94447,0.764931,0,0,1.80006e-05
190,146.021,144.103,-0.0420944,0.64589,0.94447,0.76495,0,0,1.8239e-05
191,146.025,144.108,-0.0419838,0.64589,0.94447,0.764968,0,0,1.84774e-05
192,146.029,144.112,-0.0418716,0.64589,0.94447,0.764987,0,0,1.87159e-05
193,146.033,144.116,-0.0417576,0.64589,0.94447,0.765006,0,0,1.90735e-05
194,146.036,144.121,-0.0416416,0.64589,0.94447,0.765025,0,0,1.93715e-05
195,146.04,144.125,-0.0415249,0.64589,0.94447,0.765045,0,0,1.94907e-05
196,146.044,144.129,-0.0414059,0.64589,0.94447,0.765065,0,0,1.9908e-05
197,146.047,144.133,-0.0412853,0.64589,0.94447,0.765085,0,0,2.01464e-05
198,146.051,144.137,-0.0411629,0.64589,0.94447,0.765105,0,0,2.0504e-05
199,146.054,144.142,-0.0410389,0.64589,0.94447,0.765126,0,0,2.06828e-05
200,146.058,144.146,-0.0409134,0.64589,0.94447,0.765147,0,0,2.09808e-05
201,146.062,144.15,-0.0407864,0.64589,0.94447,0.765168,0,0,2.12193e-05
202,146.065,144.154,-0.0406574,0.64589,0.94447,0.76519,0,0,2.15769e-05
203,146.069,144.158,-0.0405273,0.64589,0.94447,0.765211,0,0,2.16961e-05
204,146.072,144.162,-0.040395,0.64589,0.94447,0.765234,0,0,2.21729e-05
205,146.076,144.166,-0.0402615,0.64589,0.94447,0.765256,0,0,2.22921e-05
206,146.079,144.17,-0.0401257,0.64589,0.94447,0.765279,0,0,2.26498e-05
207,146.083,144.174,-0.0399883,0.64589,0.94447,0.765302,0,0,2.29478e-05
208,146.086,144.178,-0.0398499,0.64589,0.94447,0.765325,0,0,2.31266e-05
209,146.089,144.182,-0.0397099,0.64589,0.94447,0.765348,0,0,2.34246e-05
210,146.093,144.186,-0.0395676,0.64589,0.94447,0.765372,0,0,2.37823e-05
211,146.096,144.19,-0.0394238,0.64589,0.94447,0.765396,0,0,2.40207e-05
212,146.1,144.194,-0.039278,0.64589,0.94447,0.76542,0,0,2.43187e-05
213,146.103,144.198,-0.0391304,0.64589,0.94447,0.765445,0,0,2.46763e-05
214,146.106,144.202,-0.0389816,0.64589,0.94447,0.76547,0,0,2.48551e-05
215,146.11,144.206,-0.0388309,0.64589,0.94447,0.765495,0,0,2.51532e-05
216,146.113,144.21,-0.0386787,0.64589,0.94447,0.76552,0,0,2.54512e-05
217,146.116,144.214,-0.0385246,0.64589,0.94447,0.765546,0,0,2.57492e-05
218,146.12,144.217,-0.0383686,0.64589,0.94447,0.765572,0,0,2.60472e-05
219,146.123,144.221,-0.0382111,0.64589,0.94447,0.765598,0,0,2.62856e-05
220,146.126,144.225,-0.0380516,0.64589,0.94447,0.765625,0,0,2.66433e-05
221,146.129,144.229,-0.0378906,0.64589,0.94447,0.765652,0,0,2.68817e-05
222,146.133,144.233,-0.0377281,0.64589,0.94447,0.765679,0,0,2.71201e-05
223,146.136,144.236,-0.0375637,0.64589,0.94447,0.765707,0,0,2.74777e-05
224,146.139,144.24,-0.037397,0.64589,0.94447,0.765734,0,0,2.7895e-05
225,146.142,144.244,-0.0372295,0.64589,0.94447,0.765762,0,0,2.7895e-05
226,146.145,144.248,-0.0370598,0.64589,0.94447,0.765791,0,0,2.83718e-05
227,146.149,144.251,-0.0368881,0.64589,0.94447,0.765819,0,0,2.86698e-05
228,146.152,144.255,-0.0367153,0.64589,0.94447,0.765848,0,0,2.88486e-05
229,146.155,144.259,-0.0365398,0.64589,0.94447,0.765878,0,0,2.93255e-05
230,146.158,144.262,-0.0363636,0.64589,0.94447,0.765907,0,0,2.94447e-05
231,146.161,144.266,-0.0361851,0.64589,0.94447,0.765937,0,0,2.98023e-05
232,146.164,144.269,-0.036005,0.64589,0.94447,0.765967,0,0,3.00407e-05
233,146.167,144.273,-0.0358231,0.64589,0.94447,0.765997,0,0,3.03984e-05
234,146.17,144.277,-0.0356392,0.64589,0.94447,0.766028,0,0,3.06964e-05
235,146.173,144.28,-0.0354538,0.64589,0.94447,0.766059,0,0,3.09944e-05
236,146.176,144.284,-0.0352665,0.64589,0.94447,0.76609,0,0,3.12328e-05
237,146.179,144.287,-0.0350773,0.64589,0.94447,0.766122,0,0,3.16501e-05
238,146.182,144.291,-0.0348866,0.64589,0.94447,0.766154,0,0,3.18289e-05
239,146.185,144.294,-0.0346939,0.64589,0.94447,0.766186,0,0,3.21865e-05
240,146.188,144.298,-0.0344997,0.64589,0.94447,0.766218,0,0,3.23653e-05
241,146.191,144.301,-0.0343037,0.64589,0.94447,0.766251,0,0,3.27826e-05
242,146.194,144.304,-0.0341057,0.64589,0.94447,0.766284,0,0,3.3021e-05
243,146.197,144.308,-0.0339062,0.64589,0.94447,0.766317,0,0,3.3319e-05
244,146.2,144.311,-0.0337048,0.64589,0.94447,0.766351,0,0,3.3617e-05
245,146.203,144.315,-0.0335011,0.64589,0.94447,0.766385,0,0,3.40343e-05
246,146.206,144.318,-0.0332962,0.64589,0.94447,0.766419,0,0,3.42131e-05
247,146.209,144.321,-0.0330898,0.64589,0.94447,0.766454,0,0,3.44515e-05
248,146.211,144.325,-0.0328808,0.64589,0.94447,0.766489,0,0,3.49283e-05
249,146.214,144.328,-0.0326706,0.64589,0.94447,0.766524,0,0,3.50475e-05
250,146.217,144.331,-0.0324581,0.64589,0.94447,0.766559,0,0,3.54648e-05
251,146.22,144.334,-0.0322445,0.64589,0.94447,0.766595,0,0,3.56436e-05
252,146.223,144.338,-0.0320282,0.64589,0.94447,0.766631,0,0,3.618e-05
253,146.225,144.341,-0.0318108,0.64589,0.94447,0.766667,0,0,3.62396e-05
254,146.228,144.344,-0.0315914,0.64589,0.94447,0.766704,0,0,3.66569e-05
255,146.231,144.347,-0.0313702,0.64589,0.94447,0.766741,0,0,3.68953e-05
256,146.234,144.351,-0.031147,0.64589,0.94447,0.766778,0,0,3.72529e-05
257,146.236,144.354,-0.0309223,0.64589,0.94447,0.766815,0,0,3.75509e-05
258,146.239,144.357,-0.0306953,0.64589,0.94447,0.766853,0,0,3.79086e-05
259,146.242,144.36,-0.0304668,0.64589,0.94447,0.766891,0,0,3.80874e-05
260,146.244,144.363,-0.0302364,0.64589,0.94447,0.76693,0,0,3.85046e-05
261,146.247,144.366,-0.0300041,0.64589,0.94447,0.766969,0,0,3.8743e-05
262,146.25,144.369,-0.0297707,0.64589,0.94447,0.767008,0,0,3.89814e-05
263,146.252,144.372,-0.0295345,0.64589,0.94447,0.767047,0,0,3.94583e-05
264,146.255,144.375,-0.0292973,0.64589,0.94447,0.767087,0,0,3.95775e-05
265,146.257,144.378,-0.0290577,0.64589,0.94447,0.767127,0,0,3.99947e-05
266,146.26,144.381,-0.0288166,0.64589,0.94447,0.767167,0,0,4.02331e-05
267,146.262,144.384,-0.0285732,0.64589,0.94447,0.767208,0,0,4.06504e-05
268,146.265,144.387,-0.0283283,0.64589,0.94447,0.767248,0,0,4.08292e-05
269,146.268,144.39,-0.0280819,0.64589,0.94447,0.76729,0,0,4.11272e-05
270,146.27,144.393,-0.0278332,0.64589,0.94447,0.767331,0,0,4.15444e-05
271,146.272,144.396,-0.0275826,0.64589,0.94447,0.767373,0,0,4.18425e-05
272,146.275,144.399,-0.0273304,0.64589,0.94447,0.767415,0,0,4.20809e-05
273,146.277,144.402,-0.0270763,0.64589,0.94447,0.767457,0,0,4.23789e-05
274,146.28,144.405,-0.0268204,0.64589,0.94447,0.7675,0,0,4.27365e-05
275,146.282,144.408,-0.0265625,0.64589,0.94447,0.767543,0,0,4.30346e-05
276,146.285,144.411,-0.0263027,0.64589,0.94447,0.767587,0,0,4.33922e-05
277,146.287,144.414,-0.026041,0.64589,0.94447,0.76763,0,0,4.36306e-05
278,146.289,144.416,-0.0257778,0.64589,0.94447,0.767674,0,0,4.39286e-05
279,146.292,144.419,-0.0255123,0.64589,0.94447,0.767718,0,0,4.43459e-05
280,146.294,144.422,-0.0252457,0.64589,0.94447,0.767763,0,0,4.44651e-05
281,146.297,144.425,-0.0249767,0.64589,0.94447,0.767808,0,0,4.48823e-05
282,146.299,144.427,-0.0247055,0.64589,0.94447,0.767853,0,0,4.52995e-05
283,146.301,144.43,-0.0244331,0.64589,0.94447,0.767899,0,0,4.54187e-05
284,146.303,144.433,-0.0241589,0.64589,0.94447,0.767944,0,0,4.57764e-05
285,146.306,144.436,-0.0238827,0.64589,0.94447,0.76799,0,0,4.6134e-05
286,146.308,144.438,-0.0236042,0.64589,0.94447,0.768037,0,0,4.64916e-05
287,146.31,144.441,-0.0233238,0.64589,0.94447,0.768084,0,0,4.67896e-05
288,146.312,144.444,-0.0230419,0.64589,0.94447,0.768131,0,0,4.70281e-05
289,146.315,144.446,-0.0227581,0.64589,0.94447,0.768178,0,0,4.73261e-05
290,146.317,144.449,-0.0224728,0.64589,0.94447,0.768226,0,0,4.76241e-05
291,146.319,144.451,-0.0221848,0.64589,0.94447,0.768274,0,0,4.81009e-05
292,146.321,144.454,-0.0218956,0.64589,0.94447,0.768322,0,0,4.82202e-05
293,146.323,144.456,-0.0216042,0.64589,0.94447,0.768371,0,0,4.86374e-05
294,146.325,144.459,-0.0213112,0.64589,0.94447,0.76842,0,0,4.88758e-05
295,146.328,144.462,-0.0210155,0.64589,0.94447,0.768469,0,0,4.94123e-05
296,146.33,144.464,-0.0207191,0.64589,0.94447,0.768518,0,0,4.94123e-05
297,146.332,144.467,-0.0204201,0.64589,0.94447,0.768568,0,0,4.99487e-05
298,146.334,144.469,-0.0201199,0.64589,0.94447,0.768618,0,0,5.00679e-05
299,146.336,144.471,-0.019817,0.64589,0.94447,0.768669,0,0,5.05447e-05
300,146.338,144.474,-0.0195129,0.64589,0.94447,0.76872,0,0,5.07236e-05
301,146.34,144.476,-0.0192066,0.64589,0.94447,0.768771,0,0,5.11408e-05
302,146.342,144.479,-0.0188984,0.64589,0.94447,0.768822,0,0,5.14388e-05
303,146.344,144.481,-0.0185883,0.64589,0.94447,0.768874,0,0,5.17368e-05
304,146.346,144.484,-0.0182766,0.64589,0.94447,0.768926,0,0,5.19753e-05
305,146.348,144.486,-0.0179623,0.64589,0.94447,0.768978,0,0,5.25117e-05
306,146.35,144.488,-0.0176464,0.64589,0.94447,0.769031,0,0,5.26905e-05
307,146.352,144.491,-0.017329,0.64589,0.94447,0.769084,0,0,5.29289e-05
308,146.354,144.493,-0.0170097,0.64589,0.94447,0.769137,0,0,5.32866e-05
309,146.356,144.495,-0.0166882,0.64589,0.94447,0.769191,0,0,5.36442e-05
310,146.358,144.497,-0.0163647,0.64589,0.94447,0.769245,0,0,5.40018e-05
311,146.359,144.5,-0.0160397,0.64589,0.94447,0.769299,0,0,5.42402e-05
312,146.361,144.502,-0.015712,0.64589,0.94447,0.769354,0,0,5.46575e-05
313,146.363,144.504,-0.0153831,0.64589,0.94447,0.769409,0,0,5.48959e-05
314,146.365,144.506,-0.015052,0.64589,0.94447,0.769464,0,0,5.52535e-05
