Time,y1,y2,y3,u1,u2,u3,du1,du2,du3
56,103.387,60.7103,-0.145668,0.32049,0.67082,0.299315,0,0,-0.000122339
57,103.408,60.7261,-0.146404,0.32049,0.67082,0.299192,0,0,-0.000122726
58,103.428,60.7417,-0.147141,0.32049,0.67082,0.299069,0,0,-0.000122875
59,103.449,60.7571,-0.147879,0.32049,0.67082,0.298946,0,0,-0.000123113
60,103.469,60.7723,-0.14862,0.32049,0.67082,0.298822,0,0,-0.000123471
61,103.49,60.7874,-0.149361,0.32049,0.67082,0.298699,0,0,-0.00012356
62,103.51,60.8023,-0.150104,0.32049,0.67082,0.298575,0,0,-0.000123918
63,103.531,60.8171,-0.150848,0.32049,0.67082,0.298451,0,0,-0.000124097
64,103.551,60.8317,-0.151595,0.32049,0.67082,0.298326,0,0,-0.000124425
65,103.572,60.8462,-0.152342,0.32049,0.67082,0.298202,0,0,-0.000124574
66,103.592,60.8607,-0.153091,0.32049,0.67082,0.298077,0,0,-0.000124872
67,103.612,60.875,-0.153841,0.32049,0.67082,0.297952,0,0,-0.00012508
68,103.632,60.8893,-0.154593,0.32049,0.67082,0.297826,0,0,-0.000125378
69,103.653,60.9034,-0.155346,0.32049,0.67082,0.297701,0,0,-0.000125617
70,103.673,60.9175,-0.156101,0.32049,0.67082,0.297575,0,0,-0.000125796
71,103.693,60.9315,-0.156857,0.32049,0.67082,0.297449,0,0,-0.000126123
72,103.713,60.9455,-0.157615,0.32049,0.67082,0.297323,0,0,-0.000126332
73,103.733,60.9594,-0.158374,0.32049,0.67082,0.297196,0,0,-0.00012657
74,103.753,60.9732,-0.159135,0.32049,0.67082,0.297069,0,0,-0.000126809
75,103.773,60.987,-0.159896,0.32049,0.67082,0.296942,0,0,-0.000127017
76,103.793,61.0007,-0.16066,0.32049,0.67082,0.296815,0,0,-0.000127256
77,103.813,61.0144,-0.161425,0.32049,0.67082,0.296687,0,0,-0.000127614
78,103.833,61.028,-0.162191,0.32049,0.67082,0.29656,0,0,-0.000127763
79,103.853,61.0416,-0.162959,0.32049,0.67082,0.296432,0,0,-0.000128031
80,103.873,61.0552,-0.163728,0.32049,0.67082,0.296303,0,0,-0.00012821
81,103.893,61.0687,-0.164499,0.32049,0.67082,0.296175,0,0,-0.000128567
82,103.913,61.0822,-0.165271,0.32049,0.67082,0.296046,0,0,-0.000128716
83,103.933,61.0957,-0.166045,0.32049,0.67082,0.295917,0,0,-0.000128984
84,103.953,61.1091,-0.16682,0.32049,0.67082,0.295788,0,0,-0.000129253
85,103.972,61.1225,-0.167596,0.32049,0.67082,0.295658,0,0,-0.000129402
86,103.992,61.1358,-0.168375,0.32049,0.67082,0.295529,0,0,-0.000129759
87,104.012,61.1492,-0.169154,0.32049,0.67082,0.295399,0,0,-0.000129938
88,104.031,61.1625,-0.169934,0.32049,0.67082,0.295269,0,0,-0.000130117
89,104.051,61.1758,-0.170717,0.32049,0.67082,0.295138,0,0,-0.000130475
90,104.071,61.189,-0.1715,0.32049,0.67082,0.295007,0,0,-0.000130624
91,104.09,61.2022,-0.172285,0.32049,0.67082,0.294877,0,0,-0.000130892
92,104.11,61.2154,-0.173072,0.32049,0.67082,0.294745,0,0,-0.00013116
93,104.129,61.2286,-0.17386,0.32049,0.67082,0.294614,0,0,-0.000131398
94,104.149,61.2418,-0.17465,0.32049,0.67082,0.294482,0,0,-0.000131667
95,104.168,61.2549,-0.175441,0.32049,0.67082,0.294351,0,0,-0.000131816
96,104.188,61.268,-0.176233,0.32049,0.67082,0.294219,0,0,-0.000132024
97,104.207,61.2811,-0.177026,0.32049,0.67082,0.294086,0,0,-0.000132382
98,104.227,61.2942,-0.177821,0.32049,0.67082,0.293954,0,0,-0.000132531
99,104.246,61.3072,-0.178618,0.32049,0.67082,0.293821,0,0,-0.000132799
100,104.265,61.3203,-0.179416,0.32049,0.67082,0.293688,0,0,-0.000133067
101,104.285,61.3333,-0.180215,0.32049,0.67082,0.293554,0,0,-0.000133246
102,104.304,61.3463,-0.181016,0.32049,0.67082,0.293421,0,0,-0.000133574
103,104.323,61.3592,-0.181818,0.32049,0.67082,0.293287,0,0,-0.000133663
104,104.342,61.3722,-0.182622,0.32049,0.67082,0.293153,0,0,-0.000134021
105,104.362,61.3851,-0.183426,0.32049,0.67082,0.293019,0,0,-0.00013411
106,104.381,61.398,-0.184233,0.32049,0.67082,0.292885,0,0,-0.000134468
107,104.4,61.4109,-0.185041,0.32049,0.67082,0.29275,0,0,-0.000134706
108,104.419,61.4238,-0.18585,0.32049,0.67082,0.292615,0,0,-0.000134885
109,104.438,61.4366,-0.18666,0.32049,0.67082,0.29248,0,0,-0.000135154
110,104.457,61.4495,-0.187473,0.32049,0.67082,0.292344,0,0,-0.000135422
111,104.476,61.4623,-0.188286,0.32049,0.67082,0.292209,0,0,-0.000135571
112,104.495,61.4751,-0.189101,0.32049,0.67082,0.292073,0,0,-0.000135869
113,104.514,61.4879,-0.189917,0.32049,0.67082,0.291937,0,0,-0.000136107
114,104.533,61.5006,-0.190734,0.32049,0.67082,0.291801,0,0,-0.000136286
115,104.552,61.5134,-0.191554,0.32049,0.67082,0.291664,0,0,-0.000136554
116,104.571,61.5261,-0.192374,0.32049,0.67082,0.291527,0,0,-0.000136733
117,104.59,61.5388,-0.193196,0.32049,0.67082,0.29139,0,0,-0.000137061
118,104.609,61.5515,-0.194019,0.32049,0.67082,0.291253,0,0,-0.00013724
119,104.628,61.5642,-0.194844,0.32049,0.67082,0.291116,0,0,-0.000137508
120,104.647,61.5768,-0.195669,0.32049,0.67082,0.290978,0,0,-0.000137597
121,104.665,61.5895,-0.196497,0.32049,0.67082,0.29084,0,0,-0.000137985
122,104.684,61.6021,-0.197326,0.32049,0.67082,0.290702,0,0,-0.000138193
123,104.703,61.6147,-0.198156,0.32049,0.67082,0.290563,0,0,-0.000138402
124,104.722,61.6273,-0.198987,0.32049,0.67082,0.290425,0,0,-0.000138551
125,104.74,61.6398,-0.19982,0.32049,0.67082,0.290286,0,0,-0.000138938
126,104.759,61.6524,-0.200654,0.32049,0.67082,0.290147,0,0,-0.000139028
127,104.778,61.6649,-0.201489,0.32049,0.67082,0.290008,0,0,-0.000139296
128,104.796,61.6775,-0.202327,0.32049,0.67082,0.289868,0,0,-0.000139564
129,104.815,61.69,-0.203165,0.32049,0.67082,0.28979,0,0,-7.80225e-05
130,104.833,61.7025,-0.204006,0.32049,0.67082,0.28979,0,0,0
131,104.852,61.7149,-0.204848,0.32049,0.67082,0.28979,0,0,0
132,104.87,61.7274,-0.205691,0.32049,0.67082,0.28979,0,0,0
133,104.889,61.7398,-0.206534,0.32049,0.67082,0.28979,0,0,0
134,104.907,61.7522,-0.207378,0.32049,0.67082,0.28979,0,0,0
135,104.926,61.7646,-0.208222,0.32049,0.67082,0.28979,0,0,0
136,104.944,61.777,-0.209066,0.32049,0.67082,0.28979,0,0,0
137,104.962,61.7893,-0.209911,0.32049,0.67082,0.28979,0,0,0
138,104.98,61.8017,-0.210756,0.32049,0.67082,0.28979,0,0,0
139,104.999,61.814,-0.211601,0.32049,0.67082,0.28979,0,0,0
140,105.017,61.8263,-0.212447,0.32049,0.67082,0.28979,0,0,0
141,105.035,61.8385,-0.213293,0.32049,0.67082,0.28979,0,0,0
142,105.053,61.8508,-0.21414,0.32049,0.67082,0.28979,0,0,0
143,105.071,61.863,-0.214986,0.32049,0.67082,0.28979,0,0,0
144,105.089,61.8751,-0.215833,0.32049,0.67082,0.28979,0,0,0
145,105.107,61.8873,-0.216681,0.32049,0.67082,0.28979,0,0,0
146,105.125,61.8994,-0.217529,0.32049,0.67082,0.28979,0,0,0
147,105.143,61.9115,-0.218377,0.32049,0.67082,0.28979,0,0,0
148,105.16,61.9236,-0.219225,0.32049,0.67082,0.28979,0,0,0
149,105.178,61.9356,-0.220074,0.32049,0.67082,0.28979,0,0,0
150,105.196,61.9477,-0.220922,0.32049,0.67082,0.28979,0,0,0
151,105.213,61.9597,-0.221772,0.32049,0.67082,0.28979,0,0,0
152,105.231,61.9716,-0.222621,0.32049,0.67082,0.28979,0,0,0
153,105.249,61.9836,-0.223471,0.32049,0.67082,0.28979,0,0,0
154,105.266,61.9955,-0.224321,0.32049,0.67082,0.28979,0,0,0
155,105.284,62.0074,-0.225172,0.32049,0.67082,0.28979,0,0,0
156,105.301,62.0192,-0.226023,0.32049,0.67082,0.28979,0,0,0
157,105.318,62.0311,-0.226874,0.32049,0.67082,0.28979,0,0,0
158,105.336,62.0429,-0.227725,0.32049,0.67082,0.28979,0,0,0
159,105.353,62.0546,-0.228577,0.32049,0.67082,0.28979,0,0,0
160,105.37,62.0664,-0.229428,0.32049,0.67082,0.28979,0,0,0
161,105.388,62.0781,-0.230281,0.32049,0.67082,0.28979,0,0,0
162,105.405,62.0898,-0.231133,0.32049,0.67082,0.28979,0,0,0
163,105.422,62.1015,-0.231986,0.32049,0.67082,0.28979,0,0,0
164,105.439,62.1131,-0.232839,0.32049,0.67082,0.28979,0,0,0
165,105.456,62.1247,-0.233692,0.32049,0.67082,0.28979,0,0,0
166,105.473,62.1363,-0.234546,0.32049,0.67082,0.28979,0,0,0
167,105.49,62.1478,-0.2354,0.32049,0.67082,0.28979,0,0,0
168,105.507,62.1594,-0.236254,0.32049,0.67082,0.28979,0,0,0
169,105.524,62.1708,-0.237108,0.32049,0.67082,0.28979,0,0,0
170,105.541,62.1823,-0.237963,0.32049,0.67082,0.28979,0,0,0
171,105.558,62.1938,-0.238818,0.32049,0.67082,0.28979,0,0,0
172,105.574,62.2052,-0.239673,0.32049,0.67082,0.28979,0,0,0
173,105.591,62.2166,-0.240528,0.32049,0.67082,0.28979,0,0,0
174,105.608,62.2279,-0.241384,0.32049,0.67082,0.28979,0,0,0
175,105.625,62.2393,-0.24224,0.32049,0.67082,0.28979,0,0,0
176,105.641,62.2506,-0.243096,0.32049,0.67082,0.28979,0,0,0
177,105.658,62.2618,-0.243953,0.32049,0.67082,0.28979,0,0,0
178,105.674,62.2731,-0.244809,0.32049,0.67082,0.28979,0,0,0
179,105.691,62.2843,-0.245666,0.32049,0.67082,0.28979,0,0,0
180,105.707,62.2955,-0.246523,0.32049,0.67082,0.28979,0,0,0
181,105.724,62.3067,-0.247381,0.32049,0.67082,0.28979,0,0,0
182,105.74,62.3178,-0.248238,0.32049,0.67082,0.28979,0,0,0
183,105.756,62.329,-0.249096,0.32049,0.67082,0.28979,0,0,0
184,105.773,62.34,-0.249954,0.32049,0.67082,0.28979,0,0,0
185,105.789,62.3511,-0.250812,0.32049,0.67082,0.28979,0,0,0
186,105.805,62.3621,-0.251671,0.32049,0.67082,0.28979,0,0,0
187,105.821,62.3732,-0.252529,0.32049,0.67082,0.28979,0,0,0
188,105.837,62.3841,-0.253388,0.32049,0.67082,0.28979,0,0,0
189,105.854,62.3951,-0.254247,0.32049,0.67082,0.28979,0,0,0
190,105.87,62.406,-0.255106,0.32049,0.67082,0.28979,0,0,0
191,105.886,62.4169,-0.255966,0.32049,0.67082,0.28979,0,0,0
192,105.902,62.4278,-0.256826,0.32049,0.67082,0.28979,0,0,0
193,105.918,62.4387,-0.257686,0.32049,0.67082,0.28979,0,0,0
194,105.933,62.4495,-0.258546,0.32049,0.67082,0.28979,0,0,0
195,105.949,62.4603,-0.259406,0.32049,0.67082,0.28979,0,0,0
196,105.965,62.4711,-0.260267,0.32049,0.67082,0.28979,0,0,0
197,105.981,62.4818,-0.261127,0.32049,0.67082,0.28979,0,0,0
198,105.997,62.4925,-0.261988,0.32049,0.67082,0.28979,0,0,0
199,106.012,62.5032,-0.262849,0.32049,0.67082,0.28979,0,0,0
200,106.028,62.5139,-0.263711,0.32049,0.67082,0.28979,0,0,0
201,106.044,62.5245,-0.264572,0.32049,0.67082,0.28979,0,0,0
202,106.059,62.5352,-0.265434,0.32049,0.67082,0.28979,0,0,0
203,106.075,62.5458,-0.266295,0.32049,0.67082,0.28979,0,0,0
204,106.09,62.5563,-0.267157,0.32049,0.67082,0.28979,0,0,0
205,106.106,62.5669,-0.268019,0.32049,0.67082,0.28979,0,0,0
206,106.121,62.5774,-0.268882,0.32049,0.67082,0.28979,0,0,0
207,106.137,62.5879,-0.269744,0.32049,0.67082,0.28979,0,0,0
208,106.152,62.5983,-0.270607,0.32049,0.67082,0.28979,0,0,0
209,106.167,62.6088,-0.27147,0.32049,0.67082,0.28979,0,0,0
210,106.183,62.6192,-0.272333,0.32049,0.67082,0.28979,0,0,0
211,106.198,62.6296,-0.273196,0.32049,0.67082,0.28979,0,0,0
212,106.213,62.6399,-0.274059,0.32049,0.67082,0.28979,0,0,0
213,106.228,62.6503,-0.274922,0.32049,0.67082,0.28979,0,0,0
214,106.243,62.6606,-0.275786,0.32049,0.67082,0.28979,0,0,0
215,106.259,62.6709,-0.27665,0.32049,0.67082,0.28979,0,0,0
216,106.274,62.6812,-0.277514,0.32049,0.67082,0.28979,0,0,0
217,106.289,62.6914,-0.278378,0.32049,0.67082,0.28979,0,0,0
218,106.304,62.7016,-0.279242,0.32049,0.67082,0.28979,0,0,0
219,106.319,62.7118,-0.280106,0.32049,0.67082,0.28979,0,0,0
220,106.334,62.722,-0.28097,0.32049,0.67082,0.28979,0,0,0
221,106.348,62.7321,-0.281835,0.32049,0.67082,0.28979,0,0,0
222,106.363,62.7422,-0.282699,0.32049,0.67082,0.28979,0,0,0
223,106.378,62.7523,-0.283564,0.32049,0.67082,0.28979,0,0,0
224,106.393,62.7624,-0.284429,0.32049,0.67082,0.28979,0,0,0
225,106.408,62.7724,-0.285294,0.32049,0.67082,0.28979,0,0,0
226,106.422,62.7825,-0.286159,0.32049,0.67082,0.28979,0,0,0
227,106.437,62.7925,-0.287024,0.32049,0.67082,0.28979,0,0,0
228,106.452,62.8024,-0.28789,0.32049,0.67082,0.28979,0,0,0
229,106.466,62.8124,-0.288755,0.32049,0.67082,0.28979,0,0,0
230,106.481,62.8223,-0.289621,0.32049,0.67082,0.28979,0,0,0
231,106.495,62.8322,-0.290487,0.32049,0.67082,0.28979,0,0,0
232,106.51,62.8421,-0.291353,0.32049,0.67082,0.28979,0,0,0
233,106.524,62.8519,-0.292219,0.32049,0.67082,0.28979,0,0,0
234,106.539,62.8617,-0.293084,0.32049,0.67082,0.28979,0,0,0
235,106.553,62.8716,-0.293951,0.32049,0.67082,0.28979,0,0,0
236,106.568,62.8813,-0.294817,0.32049,0.67082,0.28979,0,0,0
237,106.582,62.8911,-0.295683,0.32049,0.67082,0.28979,0,0,0
238,106.596,62.9008,-0.296549,0.32049,0.67082,0.28979,0,0,0
239,106.61,62.9105,-0.297416,0.32049,0.67082,0.28979,0,0,0
240,106.625,62.9202,-0.298282,0.32049,0.67082,0.28979,0,0,0
241,106.639,62.9299,-0.299149,0.32049,0.67082,0.28979,0,0,0
242,106.653,62.9395,-0.300016,0.32049,0.67082,0.28979,0,0,0
243,106.667,62.9491,-0.300882,0.32049,0.67082,0.28979,0,0,0
244,106.681,62.9587,-0.301749,0.32049,0.67082,0.28979,0,0,0
245,106.695,62.9683,-0.302617,0.32049,0.67082,0.28979,0,0,0
246,106.709,62.9778,-0.303483,0.32049,0.67082,0.28979,0,0,0
247,106.723,62.9874,-0.30435,0.32049,0.67082,0.28979,0,0,0
248,106.737,62.9969,-0.305218,0.32049,0.67082,0.28979,0,0,0
249,106.751,63.0063,-0.306085,0.32049,0.67082,0.28979,0,0,0
250,106.765,63.0158,-0.306952,0.32049,0.67082,0.28979,0,0,0
251,106.779,63.0252,-0.307819,0.32049,0.67082,0.28979,0,0,0
252,106.793,63.0346,-0.308687,0.32049,0.67082,0.28979,0,0,0
253,106.806,63.044,-0.309554,0.32049,0.67082,0.28979,0,0,0
254,106.82,63.0534,-0.310422,0.32049,0.67082,0.28979,0,0,0
255,106.834,63.0627,-0.31129,0.32049,0.67082,0.28979,0,0,0
256,106.847,63.0721,-0.312157,0.32049,0.67082,0.28979,0,0,0
257,106.861,63.0814,-0.313025,0.32049,0.67082,0.28979,0,0,0
258,106.875,63.0906,-0.313892,0.32049,0.67082,0.28979,0,0,0
259,106.888,63.0999,-0.31476,0.32049,0.67082,0.28979,0,0,0
260,106.902,63.1091,-0.315628,0.32049,0.67082,0.28979,0,0,0
261,106.915,63.1183,-0.316496,0.32049,0.67082,0.28979,0,0,0
262,106.929,63.1275,-0.317363,0.32049,0.67082,0.28979,0,0,0
263,106.942,63.1367,-0.318231,0.32049,0.67082,0.28979,0,0,0
264,106.956,63.1458,-0.319099,0.32049,0.67082,0.28979,0,0,0
265,106.969,63.1549,-0.319967,0.32049,0.67082,0.28979,0,0,0
266,106.982,63.164,-0.320835,0.32049,0.67082,0.28979,0,0,0
267,106.996,63.1731,-0.321703,0.32049,0.67082,0.28979,0,0,0
268,107.009,63.1821,-0.322571,0.32049,0.67082,0.28979,0,0,0
269,107.022,63.1912,-0.323439,0.32049,0.67082,0.28979,0,0,0
270,107.035,63.2002,-0.324307,0.32049,0.67082,0.28979,0,0,0
271,107.049,63.2092,-0.325175,0.32049,0.67082,0.28979,0,0,0
272,107.062,63.2181,-0.326043,0.32049,0.67082,0.28979,0,0,0
273,107.075,63.2271,-0.326911,0.32049,0.67082,0.28979,0,0,0
274,107.088,63.236,-0.327779,0.32049,0.67082,0.28979,0,0,0
275,107.101,63.2449,-0.328647,0.32049,0.67082,0.28979,0,0,0
276,107.114,63.2538,-0.329515,0.32049,0.67082,0.28979,0,0,0
277,107.127,63.2626,-0.330383,0.32049,0.67082,0.28979,0,0,0
278,107.14,63.2715,-0.331251,0.32049,0.67082,0.28979,0,0,0
279,107.153,63.2803,-0.332119,0.32049,0.67082,0.28979,0,0,0
280,107.166,63.2891,-0.332987,0.32049,0.67082,0.28979,0,0,0
281,107.179,63.2978,-0.333855,0.32049,0.67082,0.28979,0,0,0
282,107.191,63.3066,-0.334723,0.32049,0.67082,0.28979,0,0,0
283,107.204,63.3153,-0.335591,0.32049,0.67082,0.28979,0,0,0
284,107.217,63.324,-0.336459,0.32049,0.67082,0.28979,0,0,0
285,107.23,63.3327,-0.337327,0.32049,0.67082,0.28979,0,0,0
286,107.242,63.3414,-0.338195,0.32049,0.67082,0.28979,0,0,0
287,107.255,63.35,-0.339063,0.32049,0.67082,0.28979,0,0,0
288,107.268,63.3586,-0.339931,0.32049,0.67082,0.28979,0,0,0
289,107.28,63.3672,-0.340798,0.32049,0.67082,0.28979,0,0,0
290,107.293,63.3758,-0.341666,0.32049,0.67082,0.28979,0,0,0
291,107.306,63.3844,-0.342534,0.32049,0.67082,0.28979,0,0,0
292,107.318,63.3929,-0.343402,0.32049,0.67082,0.28979,0,0,0
293,107.331,63.4014,-0.344269,0.32049,0.67082,0.28979,0,0,0
294,107.343,63.4099,-0.345137,0.32049,0.67082,0.28979,0,0,0
295,107.355,63.4184,-0.346004,0.32049,0.67082,0.28979,0,0,0
296,107.368,63.4269,-0.346872,0.32049,0.67082,0.28979,0,0,0
297,107.38,63.4353,-0.34774,0.32049,0.67082,0.28979,0,0,0
298,107.393,63.4437,-0.348607,0.32049,0.67082,0.28979,0,0,0
299,107.405,63.4521,-0.349474,0.32049,0.67082,0.28979,0,0,0
300,107.417,63.4605,-0.350341,0.32049,0.67082,0.28979,0,0,0
301,107.429,63.4688,-0.351209,0.32049,0.67082,0.28979,0,0,0
302,107.442,63.4772,-0.352076,0.32049,0.67082,0.28979,0,0,0
303,107.454,63.4855,-0.352943,0.32049,0.67082,0.28979,0,0,0
304,107.466,63.4938,-0.35381,0.32049,0.67082,0.28979,0,0,0
305,107.478,63.5021,-0.354677,0.32049,0.67082,0.28979,0,0,0
306,107.49,63.5103,-0.355544,0.32049,0.67082,0.28979,0,0,0
307,107.502,63.5186,-0.356411,0.32049,0.67082,0.28979,0,0,0
308,107.514,63.5268,-0.357277,0.32049,0.67082,0.28979,0,0,0
309,107.526,63.535,-0.358144,0.32049,0.67082,0.28979,0,0,0
310,107.538,63.5431,-0.359011,0.32049,0.67082,0.28979,0,0,0
311,107.55,63.5513,-0.359877,0.32049,0.67082,0.28979,0,0,0
312,107.562,63.5594,-0.360744,0.32049,0.67082,0.28979,0,0,0
313,107.574,63.5676,-0.36161,0.32049,0.67082,0.28979,0,0,0
314,107.586,63.5756,-0.362477,0.32049,0.67082,0.28979,0,0,0
315,107.598,63.5837,-0.363343,0.32049,0.67082,0.28979,0,0,0
316,107.61,63.5918,-0.364209,0.32049,0.67082,0.28979,0,0,0
317,107.621,63.5998,-0.365075,0.32049,0.67082,0.28979,0,0,0
318,107.633,63.6078,-0.36594,0.32049,0.67082,0.28979,0,0,0
319,107.645,63.6158,-0.366806,0.32049,0.67082,0.28979,0,0,0
320,107.657,63.6238,-0.367672,0.32049,0.67082,0.28979,0,0,0
321,107.668,63.6318,-0.368538,0.32049,0.67082,0.28979,0,0,0
322,107.68,63.6397,-0.369403,0.32049,0.67082,0.28979,0,0,0
323,107.692,63.6476,-0.370268,0.32049,0.67082,0.28979,0,0,0
324,107.703,63.6555,-0.371134,0.32049,0.67082,0.28979,0,0,0
325,107.715,63.6634,-0.371999,0.32049,0.67082,0.28979,0,0,0
326,107.726,63.6713,-0.372864,0.32049,0.67082,0.28979,0,0,0
327,107.738,63.6791,-0.373729,0.32049,0.67082,0.28979,0,0,0
328,107.749,63.687,-0.374593,0.32049,0.67082,0.28979,0,0,0
329,107.761,63.6948,-0.375458,0.32049,0.67082,0.28979,0,0,0
330,107.772,63.7026,-0.376322,0.32049,0.67082,0.28979,0,0,0
331,107.783,63.7103,-0.377187,0.32049,0.67082,0.28979,0,0,0
332,107.795,63.7181,-0.378051,0.32049,0.67082,0.28979,0,0,0
333,107.806,63.7258,-0.378915,0.32049,0.67082,0.28979,0,0,0
334,107.817,63.7335,-0.379779,0.32049,0.67082,0.28979,0,0,0
335,107.829,63.7412,-0.380643,0.32049,0.67082,0.28979,0,0,0
336,107.84,63.7489,-0.381507,0.32049,0.67082,0.28979,0,0,0
337,107.851,63.7565,-0.38237,0.32049,0.67082,0.28979,0,0,0
338,107.862,63.7642,-0.383234,0.32049,0.67082,0.28979,0,0,0
339,107.873,63.7718,-0.384097,0.32049,0.67082,0.28979,0,0,0
340,107.885,63.7794,-0.38496,0.32049,0.67082,0.28979,0,0,0
341,107.896,63.787,-0.385823,0.32049,0.67082,0.28979,0,0,0
342,107.907,63.7945,-0.386686,0.32049,0.67082,0.28979,0,0,0
343,107.918,63.8021,-0.387548,0.32049,0.67082,0.28979,0,0,0
344,107.929,63.8096,-0.388411,0.32049,0.67082,0.28979,0,0,0
345,107.94,63.8171,-0.389273,0.32049,0.67082,0.28979,0,0,0
346,107.951,63.8246,-0.390135,0.32049,0.67082,0.28979,0,0,0
347,107.962,63.8321,-0.390997,0.32049,0.67082,0.28979,0,0,0
348,107.973,63.8396,-0.391859,0.32049,0.67082,0.28979,0,0,0
349,107.984,63.847,-0.39272,0.32049,0.67082,0.28979,0,0,0
