t,y,error,u
5.350000,0.953920,0.046350,1.127117
5.360000,0.954192,0.046080,1.127137
5.370000,0.954466,0.045808,1.127152
5.380000,0.954743,0.045534,1.127163
5.390000,0.955021,0.045257,1.127170
5.400000,0.955302,0.044979,1.127172
5.410000,0.955585,0.044698,1.127170
5.420000,0.955870,0.044415,1.127164
5.430000,0.956157,0.044130,1.127154
5.440000,0.956446,0.043843,1.127139
5.450000,0.956737,0.043554,1.127121
5.460000,0.957029,0.043263,1.127099
5.470000,0.957323,0.042971,1.127073
5.480000,0.957619,0.042677,1.127043
5.490000,0.957916,0.042381,1.127009
5.500000,0.958215,0.042084,1.126971
5.510000,0.958515,0.041785,1.126930
5.520000,0.958817,0.041485,1.126885
5.530000,0.959120,0.041183,1.126837
5.540000,0.959425,0.040880,1.126785
5.550000,0.959730,0.040575,1.126730
5.560000,0.960037,0.040270,1.126672
5.570000,0.960345,0.039963,1.126610
5.580000,0.960654,0.039655,1.126545
5.590000,0.960964,0.039346,1.126477
5.600000,0.961275,0.039036,1.126406
5.610000,0.961587,0.038725,1.126332
5.620000,0.961900,0.038413,1.126254
5.630000,0.962213,0.038100,1.126174
5.640000,0.962527,0.037787,1.126091
5.650000,0.962842,0.037473,1.126005
5.660000,0.963158,0.037158,1.125917
5.670000,0.963474,0.036842,1.125825
5.680000,0.963791,0.036526,1.125731
5.690000,0.964108,0.036209,1.125635
5.700000,0.964425,0.035892,1.125536
5.710000,0.964743,0.035575,1.125434
5.720000,0.965061,0.035257,1.125330
5.730000,0.965380,0.034939,1.125224
5.740000,0.965699,0.034620,1.125116
5.750000,0.966018,0.034301,1.125005
5.760000,0.966337,0.033982,1.124892
5.770000,0.966656,0.033663,1.124777
5.780000,0.966975,0.033344,1.124660
5.790000,0.967294,0.033025,1.124541
5.800000,0.967613,0.032706,1.124419
5.810000,0.967932,0.032387,1.124296
5.820000,0.968251,0.032068,1.124172
5.830000,0.968569,0.031749,1.124045
5.840000,0.968888,0.031431,1.123916
5.850000,0.969206,0.031112,1.123786
5.860000,0.969524,0.030794,1.123655
5.870000,0.969841,0.030476,1.123521
5.880000,0.970158,0.030159,1.123386
5.890000,0.970474,0.029842,1.123250
5.900000,0.970790,0.029526,1.123112
5.910000,0.971106,0.029210,1.122973
5.920000,0.971420,0.028894,1.122832
5.930000,0.971735,0.028580,1.122690
5.940000,0.972048,0.028265,1.122547
5.950000,0.972361,0.027952,1.122403
5.960000,0.972673,0.027639,1.122258
5.970000,0.972985,0.027327,1.122111
5.980000,0.973295,0.027015,1.121964
5.990000,0.973605,0.026705,1.121815
6.000000,0.973913,0.026395,1.121666
6.010000,0.974221,0.026087,1.121515
6.020000,0.974528,0.025779,1.121364
6.030000,0.974834,0.025472,1.121212
6.040000,0.975139,0.025166,1.121059
6.050000,0.975443,0.024861,1.120906
6.060000,0.975746,0.024557,1.120751
6.070000,0.976047,0.024254,1.120597
6.080000,0.976348,0.023953,1.120441
6.090000,0.976647,0.023652,1.120285
6.100000,0.976945,0.023353,1.120129
6.110000,0.977242,0.023055,1.119972
6.120000,0.977537,0.022758,1.119814
6.130000,0.977832,0.022463,1.119657
6.140000,0.978124,0.022168,1.119498
6.150000,0.978416,0.021876,1.119340
