Time,y1,y2,y3,u1,u2,u3,du1,du2,du3,dx1_est,dx2_est,dx3_est,u1_ideal,u2_ideal,u3_ideal
1054,75.5787,15.2802,-0.166885,0.120373,0.380143,0.12287,-0.000633113,-0.000573546,0.000197612,-0.0194861,-0.0185558,-0.00385838,0.11926,0.38063,0.12262
1055,75.5803,15.2825,-0.167249,0.119837,0.38021,0.122884,-0.000536047,6.71148e-05,1.37165e-05,-0.0100742,-0.020276,-0.00372684,0.11926,0.38063,0.12262
1056,75.5814,15.2793,-0.167352,0.120165,0.380331,0.122848,0.000328146,0.000120431,-3.55318e-05,-0.0157472,-0.0235802,-0.00317267,0.11926,0.38063,0.12262
1057,75.582,15.277,-0.167218,0.120593,0.380908,0.122635,0.000428066,0.000577122,-0.000212952,-0.0230257,-0.0254805,0.000168698,0.11926,0.38063,0.12262
1058,75.5828,15.2761,-0.166893,0.121019,0.38061,0.122699,0.000425309,-0.000297785,6.33225e-05,-0.0305899,-0.0222592,-0.00123046,0.11926,0.38063,0.12262
1059,75.584,15.2808,-0.166891,0.121065,0.380888,0.122593,4.69238e-05,0.000277579,-0.000106022,-0.0313228,-0.0215716,0.000448449,0.11926,0.38063,0.12262
1060,75.5856,15.2822,-0.166772,0.121354,0.381148,0.122472,0.000288084,0.000260323,-0.000120282,-0.0362897,-0.0196127,0.00217856,0.11926,0.38063,0.12262
1061,75.5872,15.2861,-0.166601,0.120879,0.380901,0.122537,-0.000474527,-0.000246465,6.4142e-05,-0.0281249,-0.0129722,0.00108691,0.11926,0.38063,0.12262
1062,75.589,15.2921,-0.166809,0.121059,0.38094,0.122501,0.000179917,3.8147e-05,-3.51071e-05,-0.0312733,-0.0111256,0.00148594,0.11926,0.38063,0.12262
1063,75.5904,15.2953,-0.166748,0.120745,0.380653,0.12259,-0.000313506,-0.000286728,8.85427e-05,-0.0259184,-0.0070236,2.23338e-05,0.11926,0.38063,0.12262
1064,75.5919,15.2985,-0.16693,0.121093,0.380579,0.122607,0.00034716,-7.37906e-05,1.74195e-05,-0.0320066,-0.00812639,-0.000395816,0.11926,0.38063,0.12262
1065,75.5933,15.2987,-0.166865,0.120956,0.380589,0.122614,-0.000136323,9.50694e-06,6.75768e-06,-0.029615,-0.00864537,-0.000412236,0.11926,0.38063,0.12262
1066,75.595,15.2983,-0.166891,0.121085,0.380606,0.122608,0.000128597,1.72555e-05,-6.05732e-06,-0.0318514,-0.00953823,-0.000341335,0.11926,0.38063,0.12262
1067,75.5965,15.298,-0.166848,0.121436,0.381098,0.12242,0.000350893,0.000492603,-0.000188477,-0.0378188,-0.0101025,0.00258159,0.11926,0.38063,0.12262
1068,75.5982,15.2979,-0.166575,0.120155,0.38044,0.122657,-0.00128028,-0.000658303,0.000237249,-0.015713,-0.00170757,-0.000995797,0.11926,0.38063,0.12262
1069,75.6,15.3026,-0.167138,0.120494,0.380639,0.122584,0.000338279,0.000198901,-7.24047e-05,-0.0215465,-0.00380802,0.000103233,0.11926,0.38063,0.12262
1070,75.6009,15.3005,-0.166976,0.121267,0.380905,0.12247,0.000772856,0.000265658,-0.000114486,-0.0349557,-0.006268,0.00167859,0.11926,0.38063,0.12262
1071,75.602,15.3006,-0.166681,0.121276,0.38045,0.122608,9.09716e-06,-0.000455171,0.000138424,-0.0352939,-0.00291482,-0.000736498,0.11926,0.38063,0.12262
1072,75.6038,15.3033,-0.166842,0.12182,0.380853,0.122464,0.000544645,0.000403881,-0.000144184,-0.0446555,-0.00661418,0.00149825,0.11926,0.38063,0.12262
1073,75.6056,15.3014,-0.166551,0.121625,0.381023,0.122397,-0.000195138,0.000169277,-6.72638e-05,-0.0412037,-0.00429207,0.0025984,0.11926,0.38063,0.12262
1074,75.6079,15.3035,-0.166535,0.121855,0.38079,0.122457,0.000229895,-0.000232816,5.97388e-05,-0.0453168,-0.00253481,0.00142432,0.11926,0.38063,0.12262
1075,75.6099,15.3071,-0.16656,0.121663,0.380629,0.122518,-0.000192508,-0.000160813,6.11842e-05,-0.0420097,-0.00176679,0.000491,0.11926,0.38063,0.12262
1076,75.6122,15.3082,-0.166663,0.121507,0.380886,0.122439,-0.000155382,0.000256658,-7.87601e-05,-0.0391998,-0.00252903,0.0018935,0.11926,0.38063,0.12262
1077,75.6144,15.3077,-0.166605,0.121515,0.381114,0.122346,8.01682e-06,0.000228614,-9.31472e-05,-0.0392759,-0.000919435,0.00334174,0.11926,0.38063,0.12262
1078,75.6164,15.3097,-0.166517,0.120947,0.380607,0.122519,-0.000568181,-0.000507474,0.000172809,-0.0295482,0.00412906,0.000592163,0.11926,0.38063,0.12262
1079,75.6183,15.3137,-0.166846,0.121494,0.380928,0.122403,0.000547379,0.000321656,-0.000116229,-0.0389864,0.000606208,0.00236057,0.11926,0.38063,0.12262
1080,75.6198,15.3126,-0.166587,0.122103,0.381061,0.122325,0.000609025,0.000132442,-7.74264e-05,-0.0495955,0.000762847,0.00330119,0.11926,0.38063,0.12262
1081,75.6217,15.3147,-0.166383,0.120956,0.380766,0.12244,-0.00114721,-0.000294447,0.000115007,-0.0296793,0.0071741,0.00173976,0.11926,0.38063,0.12262
1082,75.6242,15.3178,-0.166779,0.12045,0.380795,0.122445,-0.000506483,2.86698e-05,5.26756e-06,-0.0208208,0.00842228,0.00186396,0.11926,0.38063,0.12262
1083,75.6257,15.3179,-0.166896,0.119659,0.380526,0.122554,-0.000791043,-0.000268996,0.000108518,-0.00710362,0.012028,0.000345381,0.11926,0.38063,0.12262
1084,75.6267,15.3183,-0.167195,0.11899,0.380295,0.122674,-0.000668265,-0.000231326,0.000120483,0.00451386,0.0111613,-0.0012371,0.11926,0.38063,0.12262
1085,75.6271,15.3161,-0.167448,0.119186,0.380426,0.12265,0.000195764,0.000131279,-2.39611e-05,0.00117016,0.00655559,-0.000745764,0.11926,0.38063,0.12262
1086,75.6269,15.312,-0.16735,0.118504,0.380412,0.122689,-0.00068213,-1.37985e-05,3.86611e-05,0.0130977,0.00639304,-0.00101393,0.11926,0.38063,0.12262
1087,75.6268,15.3095,-0.167527,0.118459,0.380603,0.122639,-4.5307e-05,0.000190318,-4.96805e-05,0.0139721,0.0041027,-7.75055e-05,0.11926,0.38063,0.12262
1088,75.6261,15.3072,-0.16747,0.117959,0.380558,0.122664,-0.000500046,-4.48227e-05,2.49296e-05,0.0226863,0.00624204,-0.00031732,0.11926,0.38063,0.12262
1089,75.6254,15.3068,-0.167616,0.118192,0.380433,0.1227,0.000232987,-0.000124902,3.57851e-05,0.0185719,0.00590064,-0.00100935,0.11926,0.38063,0.12262
1090,75.6242,15.3061,-0.167604,0.1187,0.380811,0.122568,0.000508167,0.000377744,-0.000132382,0.0098405,0.002095,0.00105613,0.11926,0.38063,0.12262
1091,75.6232,15.3042,-0.16734,0.118919,0.380865,0.12253,0.000219181,5.44786e-05,-3.73945e-05,0.00601681,0.00316701,0.00150596,0.11926,0.38063,0.12262
1092,75.6227,15.3061,-0.167267,0.118806,0.380268,0.122732,-0.000113167,-0.000597298,0.000201546,0.00777669,0.00557462,-0.00183593,0.11926,0.38063,0.12262
1093,75.6223,15.3082,-0.167517,0.118902,0.380407,0.122703,9.61646e-05,0.000139058,-2.89232e-05,0.00616971,0.00196241,-0.00125491,0.11926,0.38063,0.12262
1094,75.6219,15.3045,-0.16744,0.118804,0.380572,0.122665,-9.82732e-05,0.000165552,-3.80799e-05,0.00796246,-0.00036203,-0.000478989,0.11926,0.38063,0.12262
1095,75.6216,15.3025,-0.167405,0.118441,0.380025,0.122875,-0.000362858,-0.000547618,0.00021027,0.0141226,-2.81266e-05,-0.00374185,0.11926,0.38063,0.12262
1096,75.6211,15.3022,-0.167696,0.117685,0.379821,0.122997,-0.000755489,-0.000203341,0.000122301,0.0272838,-0.0019855,-0.00526055,0.11926,0.38063,0.12262
1097,75.6205,15.2968,-0.167959,0.1177,0.379574,0.123136,1.41263e-05,-0.000247627,0.000138186,0.0270103,-0.00921856,-0.00721036,0.11926,0.38063,0.12262
1098,75.6192,15.29,-0.168042,0.118306,0.379758,0.12312,0.000606008,0.000184357,-1.5974e-05,0.0165613,-0.0204822,-0.00677245,0.11926,0.38063,0.12262
1099,75.6179,15.2814,-0.167815,0.118472,0.380087,0.123039,0.000166379,0.000329077,-8.03843e-05,0.0138121,-0.0269049,-0.00526363,0.11926,0.38063,0.12262
1100,75.6172,15.2755,-0.167646,0.117821,0.380313,0.122983,-0.000651293,0.000225842,-5.67213e-05,0.0252713,-0.0258559,-0.00404142,0.11926,0.38063,0.12262
1101,75.6165,15.2732,-0.167724,0.117882,0.380258,0.122995,6.0901e-05,-5.55515e-05,1.25095e-05,0.0241825,-0.0252293,-0.00430528,0.11926,0.38063,0.12262
1102,75.6152,15.2733,-0.167727,0.118463,0.380548,0.122884,0.000581585,0.000290841,-0.000110716,0.0141313,-0.0282024,-0.00266895,0.11926,0.38063,0.12262
1103,75.614,15.2728,-0.167472,0.118303,0.380797,0.12278,-0.000160165,0.000248998,-0.000104234,0.0169902,-0.0248973,-0.00102565,0.11926,0.38063,0.12262
1104,75.6132,15.2751,-0.167421,0.118039,0.380943,0.122705,-0.000263743,0.000145763,-7.5005e-05,0.0216121,-0.0197978,0.00011519,0.11926,0.38063,0.12262
1105,75.6123,15.2795,-0.167437,0.117475,0.380561,0.122812,-0.000564218,-0.000382185,0.000106908,0.031289,-0.0117404,-0.00169093,0.11926,0.38063,0.12262
1106,75.6111,15.2849,-0.167723,0.117917,0.380487,0.122812,0.000442103,-7.38502e-05,-8.19564e-08,0.0235256,-0.0109856,-0.00195401,0.11926,0.38063,0.12262
1107,75.6094,15.286,-0.16764,0.118247,0.380375,0.12283,0.000329725,-0.000112295,1.81571e-05,0.0177139,-0.0101088,-0.00246174,0.11926,0.38063,0.12262
1108,75.6082,15.2863,-0.167598,0.117767,0.380244,0.122891,-0.000479437,-0.000130624,6.04764e-05,0.0260456,-0.00882023,-0.00325634,0.11926,0.38063,0.12262
1109,75.6073,15.2855,-0.167766,0.118246,0.380632,0.122752,0.000478514,0.000387579,-0.000138506,0.0178316,-0.0120464,-0.00110048,0.11926,0.38063,0.12262
1110,75.606,15.2835,-0.167503,0.118205,0.380955,0.122632,-4.13954e-05,0.000323564,-0.000120424,0.0186564,-0.0110417,0.000846083,0.11926,0.38063,0.12262
1111,75.605,15.2853,-0.167397,0.118354,0.380506,0.122754,0.000149399,-0.000449717,0.000122622,0.0158578,-0.00666525,-0.00142887,0.11926,0.38063,0.12262
1112,75.604,15.2901,-0.167527,0.118924,0.380593,0.122709,0.000569999,8.74698e-05,-4.55454e-05,0.00593212,-0.00851014,-0.000901499,0.11926,0.38063,0.12262
1113,75.6032,15.29,-0.167351,0.118701,0.38076,0.122648,-0.000222929,0.000166744,-6.04093e-05,0.00987424,-0.00684933,0.000130113,0.11926,0.38063,0.12262
1114,75.6029,15.2908,-0.167347,0.118699,0.380825,0.122608,-2.08616e-06,6.52373e-05,-4.0099e-05,0.00991357,-0.0044258,0.000680561,0.11926,0.38063,0.12262
1115,75.6023,15.293,-0.167325,0.118356,0.380636,0.122665,-0.000342526,-0.000189096,5.70565e-05,0.015811,-0.000599418,-0.000240802,0.11926,0.38063,0.12262
1116,75.6018,15.2957,-0.167483,0.119009,0.380702,0.122618,0.000652201,6.63102e-05,-4.73931e-05,0.00443415,-0.0016637,0.000239531,0.11926,0.38063,0.12262
1117,75.601,15.2962,-0.167295,0.118557,0.380736,0.122618,-0.00045193,3.34084e-05,3.27826e-07,0.0123394,-0.000322775,0.000411833,0.11926,0.38063,0.12262
1118,75.6007,15.2974,-0.167399,0.119586,0.381069,0.122464,0.00102976,0.000332832,-0.000153892,-0.00554426,-0.00232728,0.00247722,0.11926,0.38063,0.12262
1119,75.6001,15.2987,-0.167019,0.118989,0.380493,0.12265,-0.00059744,-0.00057596,0.000185892,0.00465794,0.00454197,-0.00055089,0.11926,0.38063,0.12262
1120,75.6003,15.303,-0.167383,0.11888,0.380277,0.122744,-0.000108585,-0.000215948,9.41008e-05,0.0064981,0.00283952,-0.00195802,0.11926,0.38063,0.12262
1121,75.6,15.3015,-0.167489,0.118802,0.379841,0.122917,-7.87601e-05,-0.000435591,0.000172973,0.00774506,0.000851394,-0.00465788,0.11926,0.38063,0.12262
1122,75.5998,15.298,-0.167665,0.118004,0.37969,0.123043,-0.000797428,-0.000151515,0.000126168,0.0216799,-0.00401521,-0.00609037,0.11926,0.38063,0.12262
1123,75.5995,15.2908,-0.167916,0.11842,0.38001,0.122975,0.000416115,0.000320315,-6.86795e-05,0.014583,-0.0133732,-0.00477485,0.11926,0.38063,0.12262
1124,75.5985,15.2828,-0.167689,0.119036,0.380577,0.122787,0.000615582,0.000567019,-0.000187702,0.00405572,-0.0196529,-0.00175249,0.11926,0.38063,0.12262
1125,75.5978,15.2787,-0.167321,0.118979,0.380361,0.122852,-5.65052e-05,-0.00021559,6.44699e-05,0.00495475,-0.0174926,-0.00287176,0.11926,0.38063,0.12262
1126,75.5976,15.2803,-0.167413,0.118994,0.380449,0.122828,1.50278e-05,8.81255e-05,-2.3596e-05,0.00473105,-0.0187158,-0.00244023,0.11926,0.38063,0.12262
1127,75.5974,15.2797,-0.167374,0.119203,0.380499,0.1228,0.000208408,4.94123e-05,-2.76044e-05,0.00110238,-0.018713,-0.00209807,0.11926,0.38063,0.12262
1128,75.5972,15.28,-0.167301,0.119561,0.380427,0.122805,0.000358567,-7.14362e-05,4.44055e-06,-0.00519743,-0.0181561,-0.00238263,0.11926,0.38063,0.12262
1129,75.5971,15.2807,-0.167233,0.120076,0.380773,0.122669,0.000514716,0.000345916,-0.000135586,-0.0140701,-0.0199245,-0.000357433,0.11926,0.38063,0.12262
1130,75.5974,15.2807,-0.166973,0.119378,0.380015,0.122932,-0.000698417,-0.000758171,0.000262573,-0.00215521,-0.0140385,-0.0045434,0.11926,0.38063,0.12262
1131,75.5981,15.284,-0.167424,0.119362,0.38032,0.12286,-1.55047e-05,0.000305355,-7.12872e-05,-0.00174005,-0.0193088,-0.00313863,0.11926,0.38063,0.12262
1132,75.5983,15.2798,-0.16731,0.119236,0.380095,0.122954,-0.000126198,-0.000225484,9.34303e-05,0.000399353,-0.0203114,-0.00455634,0.11926,0.38063,0.12262
1133,75.5985,15.2788,-0.16742,0.121067,0.380801,0.122681,0.00183137,0.000705868,-0.000272401,-0.0313203,-0.0298716,-0.000641382,0.11926,0.38063,0.12262
1134,75.5985,15.2759,-0.166692,0.120679,0.380927,0.122625,-0.000387967,0.000125766,-5.65872e-05,-0.0245263,-0.0255372,0.000296886,0.11926,0.38063,0.12262
1135,75.6001,15.2799,-0.166741,0.121206,0.381169,0.122499,0.00052613,0.000242621,-0.000125453,-0.0336627,-0.0235647,0.00198642,0.11926,0.38063,0.12262
1136,75.6013,15.2848,-0.166517,0.122372,0.381644,0.122254,0.00116646,0.000474602,-0.000244945,-0.0539278,-0.0207099,0.00525605,0.11926,0.38063,0.12262
1137,75.6029,15.2915,-0.166048,0.122606,0.381326,0.122288,0.000233568,-0.000317514,3.32743e-05,-0.058197,-0.0108712,0.00415858,0.11926,0.38063,0.12262
1138,75.6055,15.3021,-0.166105,0.123406,0.381404,0.122201,0.000800654,7.79331e-05,-8.70824e-05,-0.0721984,-0.00786488,0.00503182,0.11926,0.38063,0.12262
1139,75.6084,15.3086,-0.165872,0.12263,0.380592,0.122469,-0.000776209,-0.000811785,0.000268407,-0.05896,0.000453011,0.000684582,0.11926,0.38063,0.12262
1140,75.612,15.3153,-0.166362,0.1222,0.380204,0.122636,-0.000430241,-0.000388801,0.000167325,-0.0515561,-0.000710004,-0.00177527,0.11926,0.38063,0.12262
1141,75.6151,15.3138,-0.166606,0.12183,0.380213,0.12268,-0.00037013,9.32813e-06,4.35784e-05,-0.0450464,-0.00488927,-0.00211107,0.11926,0.38063,0.12262
1142,75.6178,15.3087,-0.166687,0.121616,0.380273,0.122699,-0.000213265,5.96344e-05,1.87159e-05,-0.0412627,-0.00914942,-0.00211873,0.11926,0.38063,0.12262
1143,75.6202,15.3043,-0.16671,0.122316,0.380713,0.122548,0.000699222,0.000439972,-0.000150502,-0.0533001,-0.014842,0.000225799,0.11926,0.38063,0.12262
1144,75.6223,15.301,-0.166365,0.121791,0.380545,0.122619,-0.000524901,-0.000168115,7.04527e-05,-0.0441921,-0.0127566,-0.000742976,0.11926,0.38063,0.12262
1145,75.6251,15.3023,-0.166553,0.12185,0.380593,0.122611,5.9016e-05,4.81904e-05,-7.39098e-06,-0.0451939,-0.014561,-0.000573889,0.11926,0.38063,0.12262
1146,75.6273,15.3018,-0.166514,0.121322,0.37997,0.122846,-0.000527702,-0.000623047,0.000235103,-0.0361871,-0.0128039,-0.00421888,0.11926,0.38063,0.12262
1147,75.6296,15.302,-0.166869,0.120873,0.380262,0.122798,-0.000448778,0.000292122,-4.81457e-05,-0.0282007,-0.0177476,-0.00298023,0.11926,0.38063,0.12262
1148,75.6316,15.2962,-0.166866,0.120472,0.380507,0.122737,-0.000401177,0.000244796,-6.11246e-05,-0.0210939,-0.018747,-0.00172714,0.11926,0.38063,0.12262
1149,75.633,15.2939,-0.166871,0.120762,0.380637,0.122689,0.00028979,0.000130713,-4.84809e-05,-0.0261051,-0.0204596,-0.00101089,0.11926,0.38063,0.12262
1150,75.6341,15.2941,-0.166746,0.121073,0.380805,0.122613,0.000311248,0.000167996,-7.56755e-05,-0.0314936,-0.0203312,5.79973e-05,0.11926,0.38063,0.12262
1151,75.6354,15.2956,-0.166602,0.121237,0.380751,0.12261,0.000164121,-5.46575e-05,-3.20375e-06,-0.0343993,-0.0182083,-6.85577e-05,0.11926,0.38063,0.12262
1152,75.6369,15.2985,-0.166577,0.120986,0.380794,0.12259,-0.000250824,4.37498e-05,-1.98483e-05,-0.0300159,-0.0158848,0.000285359,0.11926,0.38063,0.12262
1153,75.6386,15.3007,-0.166621,0.120861,0.380846,0.122563,-0.000125431,5.12898e-05,-2.7366e-05,-0.0278217,-0.0137288,0.000703877,0.11926,0.38063,0.12262
1154,75.6401,15.3031,-0.166632,0.120769,0.380527,0.122669,-9.24319e-05,-0.000319153,0.000106081,-0.0263258,-0.0119931,-0.00105834,0.11926,0.38063,0.12262
1155,75.6414,15.3058,-0.16677,0.120163,0.380867,0.122569,-0.000605918,0.000340432,-9.99197e-05,-0.0156221,-0.0109206,0.000845347,0.11926,0.38063,0.12262
1156,75.6427,15.3052,-0.166796,0.119637,0.380825,0.122574,-0.000525385,-4.19617e-05,5.21541e-06,-0.00648602,-0.00593191,0.000816339,0.11926,0.38063,0.12262
1157,75.6434,15.308,-0.166945,0.119553,0.38091,0.122526,-8.43182e-05,8.54433e-05,-4.83021e-05,-0.00500721,-0.0028049,0.00151304,0.11926,0.38063,0.12262
1158,75.6437,15.31,-0.166936,0.119673,0.380821,0.122539,0.000119798,-8.91984e-05,1.30609e-05,-0.00714711,-0.000942791,0.00115528,0.11926,0.38063,0.12262
1159,75.6438,15.3127,-0.166941,0.119836,0.380711,0.12256,0.000163153,-0.00011006,2.15769e-05,-0.0100488,0.000468944,0.000655248,0.11926,0.38063,0.12262
1160,75.6441,15.3143,-0.166941,0.119952,0.380832,0.122508,0.000116125,0.000121236,-5.25862e-05,-0.0120434,0.00101417,0.0014304,0.11926,0.38063,0.12262
1161,75.6446,15.3147,-0.166868,0.118989,0.380377,0.122677,-0.000963002,-0.000455201,0.000169441,0.00460346,0.00657911,-0.00108025,0.11926,0.38063,0.12262
1162,75.6451,15.3162,-0.167279,0.119033,0.380275,0.122738,4.37498e-05,-0.000102311,6.04987e-05,0.0038333,0.00284372,-0.00192859,0.11926,0.38063,0.12262
1163,75.6449,15.3133,-0.167305,0.119519,0.380622,0.122624,0.000486657,0.000347048,-0.000113279,-0.00452417,-0.00198173,-0.000119442,0.11926,0.38063,0.12262
1164,75.6447,15.3096,-0.167054,0.11876,0.380524,0.122671,-0.000758946,-9.80794e-05,4.63575e-05,0.00868927,0.00157993,-0.000636605,0.11926,0.38063,0.12262
1165,75.6448,15.3096,-0.167282,0.119154,0.380798,0.122573,0.00039354,0.000273734,-9.76026e-05,0.00191915,-0.00111131,0.000871369,0.11926,0.38063,0.12262
1166,75.6443,15.3087,-0.167083,0.118363,0.380538,0.122664,-0.000791088,-0.000259191,9.10386e-05,0.0156247,0.00449633,-0.000449049,0.11926,0.38063,0.12262
1167,75.6441,15.3105,-0.167381,0.118989,0.381103,0.122453,0.000625737,0.000564188,-0.00021065,0.00489248,0.00157309,0.00279602,0.11926,0.38063,0.12262
1168,75.6433,15.3096,-0.167019,0.119319,0.38087,0.1225,0.000330217,-0.000232279,4.62607e-05,-0.000984471,0.00454499,0.00173654,0.11926,0.38063,0.12262
1169,75.6429,15.3142,-0.167025,0.118757,0.38054,0.122614,-0.000561707,-0.000330329,0.000113986,0.00869475,0.00892922,-2.54866e-05,0.11926,0.38063,0.12262
1170,75.6429,15.3161,-0.167291,0.118488,0.380671,0.122576,-0.000269182,0.000131458,-3.75286e-05,0.013443,0.00943403,0.000706794,0.11926,0.38063,0.12262
1171,75.6424,15.3146,-0.167313,0.118109,0.380914,0.122501,-0.000378482,0.000242412,-7.46995e-05,0.0201371,0.0103419,0.00208636,0.11926,0.38063,0.12262
1172,75.6416,15.3145,-0.167324,0.118144,0.380737,0.122554,3.41088e-05,-0.0001764,5.24744e-05,0.0194715,0.0116006,0.00115536,0.11926,0.38063,0.12262
1173,75.6405,15.3168,-0.167386,0.118372,0.380497,0.122623,0.00022836,-0.000240058,6.93873e-05,0.0153908,0.0123576,-0.000131817,0.11926,0.38063,0.12262
1174,75.6394,15.3171,-0.16742,0.119072,0.380913,0.122468,0.000700049,0.000415862,-0.000155434,0.00331568,0.00859425,0.0022084,0.11926,0.38063,0.12262
1175,75.6386,15.3151,-0.167094,0.119525,0.380976,0.122417,0.000452794,6.23167e-05,-5.10737e-05,-0.0045912,0.00962432,0.00276146,0.11926,0.38063,0.12262
1176,75.6383,15.3172,-0.166961,0.12018,0.38086,0.122431,0.000654727,-0.000115752,1.41039e-05,-0.016077,0.009034,0.00221424,0.11926,0.38063,0.12262
1177,75.6384,15.3196,-0.16684,0.120429,0.380706,0.122472,0.000249848,-0.000154048,4.13209e-05,-0.0205005,0.00927133,0.00139742,0.11926,0.38063,0.12262
1178,75.6392,15.3208,-0.166835,0.120404,0.380936,0.122397,-2.52575e-05,0.000230014,-7.55712e-05,-0.0199756,0.00852228,0.00267911,0.11926,0.38063,0.12262
1179,75.6402,15.3203,-0.166757,0.121171,0.380942,0.122366,0.000767007,6.4671e-06,-3.07411e-05,-0.0333797,0.00734453,0.00283218,0.11926,0.38063,0.12262
1180,75.6411,15.3222,-0.166562,0.121731,0.380664,0.122448,0.000559993,-0.000278294,8.16137e-05,-0.0432574,0.00603373,0.00126216,0.11926,0.38063,0.12262
1181,75.6428,15.3239,-0.166521,0.121704,0.380544,0.122503,-2.67103e-05,-0.000119746,5.50598e-05,-0.042818,0.00444901,0.000445344,0.11926,0.38063,0.12262
1182,75.6449,15.3228,-0.166568,0.122018,0.380701,0.12246,0.00031317,0.000157028,-4.22299e-05,-0.0482105,0.000339112,0.00115222,0.11926,0.38063,0.12262
1183,75.6471,15.3208,-0.166427,0.121558,0.380634,0.122509,-0.00045976,-6.71446e-05,4.84288e-05,-0.0401888,-2.01267e-05,0.000616612,0.11926,0.38063,0.12262
1184,75.6495,15.3205,-0.166564,0.121516,0.380465,0.122581,-4.15742e-05,-0.000168741,7.26506e-05,-0.0395064,-0.00152165,-0.000483718,0.11926,0.38063,0.12262
1185,75.6516,15.3197,-0.166632,0.12162,0.380534,0.122573,0.00010328,6.82771e-05,-8.54582e-06,-0.0412665,-0.00448696,-0.000267959,0.11926,0.38063,0.12262
1186,75.6536,15.3173,-0.166576,0.120998,0.380424,0.12264,-0.000621744,-0.000109345,6.7234e-05,-0.0304302,-0.00427722,-0.00105129,0.11926,0.38063,0.12262
1187,75.6556,15.316,-0.166769,0.121595,0.380567,0.122599,0.000597142,0.000142217,-4.12464e-05,-0.0407842,-0.0097127,-0.000450931,0.11926,0.38063,0.12262
1188,75.6572,15.3137,-0.166561,0.120798,0.380096,0.122792,-0.000797085,-0.000470817,0.000192843,-0.0270156,-0.00783461,-0.00326946,0.11926,0.38063,0.12262
1189,75.6592,15.3131,-0.16693,0.121347,0.380337,0.122723,0.000549451,0.000241607,-6.84559e-05,-0.0364952,-0.0141227,-0.00216189,0.11926,0.38063,0.12262
1190,75.6606,15.3081,-0.166695,0.121607,0.380341,0.122731,0.000259742,3.72529e-06,8.07643e-06,-0.0410125,-0.0172438,-0.00229308,0.11926,0.38063,0.12262
1191,75.6625,15.3059,-0.166621,0.121653,0.380081,0.122842,4.63724e-05,-0.000259876,0.000110194,-0.0418886,-0.0200692,-0.00399519,0.11926,0.38063,0.12262
1192,75.6645,15.3041,-0.166697,0.120536,0.380075,0.122901,-0.0011173,-6.4373e-06,5.9776e-05,-0.0223439,-0.0206506,-0.0043626,0.11926,0.38063,0.12262
1193,75.6667,15.3,-0.166973,0.119524,0.380147,0.122931,-0.00101206,7.18236e-05,2.99886e-05,-0.00461009,-0.0216829,-0.00427824,0.11926,0.38063,0.12262
1194,75.6678,15.2963,-0.167196,0.11951,0.380545,0.122803,-1.35452e-05,0.000398874,-0.000128828,-0.00422493,-0.023506,-0.00208477,0.11926,0.38063,0.12262
1195,75.6681,15.2936,-0.167049,0.11948,0.380526,0.122806,-3.05623e-05,-1.89543e-05,3.83705e-06,-0.00370174,-0.0228804,-0.002159,0.11926,0.38063,0.12262
1196,75.6682,15.2951,-0.167062,0.120036,0.381194,0.122549,0.00055597,0.000667959,-0.000257306,-0.0131933,-0.0239439,0.0018039,0.11926,0.38063,0.12262
1197,75.6683,15.2962,-0.166676,0.12052,0.381311,0.122449,0.00048434,0.000116765,-0.000100337,-0.0216655,-0.0188597,0.00296824,0.11926,0.38063,0.12262
1198,75.6688,15.3035,-0.166513,0.119785,0.380706,0.122629,-0.000735544,-0.000604868,0.000180475,-0.0090826,-0.00879448,-3.90827e-05,0.11926,0.38063,0.12262
1199,75.6697,15.3112,-0.166923,0.119368,0.380451,0.122721,-0.000417143,-0.000255525,9.20817e-05,-0.00189365,-0.00608148,-0.00144543,0.11926,0.38063,0.12262
1200,75.67,15.3124,-0.167122,0.120135,0.381278,0.122422,0.00076782,0.000827491,-0.00029958,-0.0150093,-0.0106837,0.00325301,0.11926,0.38063,0.12262
1201,75.6701,15.3111,-0.166626,0.119475,0.380831,0.122555,-0.000660323,-0.000447392,0.000133015,-0.00367531,-0.00237578,0.00105944,0.11926,0.38063,0.12262
1202,75.6706,15.3178,-0.166961,0.119365,0.380623,0.122623,-0.000110358,-0.000207514,6.84485e-05,-0.00182693,-0.000828115,-6.98866e-05,0.11926,0.38063,0.12262
1203,75.6707,15.3196,-0.167067,0.119008,0.380293,0.122756,-0.000356913,-0.000330567,0.00013236,0.0043019,-0.000460752,-0.00206339,0.11926,0.38063,0.12262
1204,75.6707,15.3192,-0.167279,0.118915,0.380133,0.122831,-9.3095e-05,-0.00015977,7.50571e-05,0.00589187,-0.00241192,-0.00315642,0.11926,0.38063,0.12262
1205,75.6704,15.3157,-0.16736,0.118562,0.380077,0.122886,-0.000352867,-5.60284e-05,5.55366e-05,0.012066,-0.00508588,-0.00376272,0.11926,0.38063,0.12262
1206,75.6701,15.3111,-0.167467,0.118944,0.380429,0.122786,0.000382036,0.000352234,-0.000100195,0.00555121,-0.0113307,-0.00205061,0.11926,0.38063,0.12262
1207,75.6695,15.3064,-0.167239,0.119348,0.380585,0.122718,0.000404418,0.000155717,-6.78822e-05,-0.00146215,-0.0123286,-0.0011085,0.11926,0.38063,0.12262
