t,y,error,u
1.100000,0.268551,0.731449,1.920896
1.110000,0.274689,0.725311,1.934366
1.120000,0.280896,0.719104,1.947717
1.130000,0.287172,0.712828,1.960948
1.140000,0.293516,0.706484,1.974057
1.150000,0.299929,0.700071,1.987043
1.160000,0.306410,0.693590,1.999905
1.170000,0.312958,0.687042,2.012641
1.180000,0.319572,0.680428,2.025250
1.190000,0.326254,0.673746,2.037732
1.200000,0.333001,0.666999,2.050084
1.210000,0.339814,0.660186,2.062305
1.220000,0.346692,0.653308,2.074395
1.230000,0.353634,0.646366,2.086352
1.240000,0.360640,0.639360,2.098175
1.250000,0.367710,0.632290,2.109863
1.260000,0.374842,0.625158,2.121414
1.270000,0.382037,0.617963,2.132828
1.280000,0.389293,0.610707,2.144102
1.290000,0.396611,0.603389,2.155237
1.300000,0.403989,0.596011,2.166231
1.310000,0.411426,0.588574,2.177083
1.320000,0.418924,0.581076,2.187792
1.330000,0.426479,0.573521,2.198356
1.340000,0.434093,0.565907,2.208775
1.350000,0.441764,0.558236,2.219047
1.360000,0.449492,0.550508,2.229172
1.370000,0.457276,0.542724,2.239148
1.380000,0.465115,0.534885,2.248975
1.390000,0.473008,0.526992,2.258651
1.400000,0.480956,0.519044,2.268176
1.410000,0.488956,0.511044,2.277548
1.420000,0.497009,0.502991,2.286767
1.430000,0.505114,0.494886,2.295831
1.440000,0.513269,0.486731,2.304740
1.450000,0.521475,0.478525,2.313492
1.460000,0.529730,0.470270,2.322087
1.470000,0.538034,0.461966,2.330524
1.480000,0.546385,0.453615,2.338803
1.490000,0.554784,0.445216,2.346921
1.500000,0.563229,0.436771,2.354878
1.510000,0.571719,0.428281,2.362674
1.520000,0.580254,0.419746,2.370308
1.530000,0.588832,0.411168,2.377778
1.540000,0.597453,0.402547,2.385085
1.550000,0.606117,0.393883,2.392227
1.560000,0.614821,0.385179,2.399203
1.570000,0.623566,0.376434,2.406013
1.580000,0.632350,0.367650,2.412656
1.590000,0.641173,0.358827,2.419132
1.600000,0.650033,0.349967,2.425439
1.610000,0.658930,0.341070,2.431578
1.620000,0.667863,0.332137,2.437547
1.630000,0.676831,0.323169,2.443345
1.640000,0.685833,0.314167,2.448973
1.650000,0.694868,0.305132,2.454429
1.660000,0.703935,0.296065,2.459713
1.670000,0.713033,0.286967,2.464825
1.680000,0.722162,0.277838,2.469764
1.690000,0.731320,0.268680,2.474528
1.700000,0.740506,0.259494,2.479119
1.710000,0.749719,0.250281,2.483535
1.720000,0.758959,0.241041,2.487776
1.730000,0.768224,0.231776,2.491842
1.740000,0.777514,0.222486,2.495731
1.750000,0.786827,0.213173,2.499444
1.760000,0.796163,0.203837,2.502981
1.770000,0.805520,0.194480,2.506340
1.780000,0.814897,0.185103,2.509522
1.790000,0.824294,0.175706,2.512526
1.800000,0.833709,0.166291,2.515351
1.810000,0.843142,0.156858,2.517998
1.820000,0.852591,0.147409,2.520467
1.830000,0.862056,0.137944,2.522756
1.840000,0.871534,0.128466,2.524867
1.850000,0.881026,0.118974,2.526798
1.860000,0.890530,0.109470,2.528549
1.870000,0.900046,0.099954,2.530120
1.880000,0.909571,0.090429,2.531512
1.890000,0.919106,0.080894,2.532723
1.900000,0.928648,0.071352,2.533754
1.910000,0.938198,0.061802,2.534605
1.920000,0.947753,0.052247,2.535275
1.930000,0.957313,0.042687,2.535765
1.940000,0.966877,0.033123,2.536074
1.950000,0.976444,0.023556,2.536203
1.960000,0.986013,0.013987,2.536152
1.970000,0.995582,0.004418,2.535919
1.980000,1.005150,-0.005150,2.535507
1.990000,1.014717,-0.014717,2.534914
2.000000,1.024281,-0.024281,2.534141
2.010000,1.033842,-0.033842,2.533187
2.020000,1.043397,-0.043397,2.532054
2.030000,1.052947,-0.052947,2.530740
2.040000,1.062490,-0.062490,2.529247
2.050000,1.072024,-0.072024,2.527574
2.060000,1.081550,-0.081550,2.525722
2.070000,1.091065,-0.091065,2.523691
2.080000,1.100569,-0.100569,2.521481
2.090000,1.110060,-0.110060,2.519092
2.100000,1.119538,-0.119538,2.516525
2.110000,1.129002,-0.129002,2.513780
2.120000,1.138449,-0.138449,2.510857
2.130000,1.147880,-0.147880,2.507757
2.140000,1.157293,-0.157293,2.504480
2.150000,1.166687,-0.166687,2.501026
2.160000,1.176062,-0.176062,2.497396
2.170000,1.185414,-0.185414,2.493591
2.180000,1.194745,-0.194745,2.489610
2.190000,1.204053,-0.204053,2.485454
2.200000,1.213336,-0.213336,2.481124
2.210000,1.222593,-0.222593,2.476621
2.220000,1.231824,-0.231824,2.471944
2.230000,1.241028,-0.241028,2.467094
2.240000,1.250203,-0.250203,2.462072
2.250000,1.259348,-0.259348,2.456879
2.260000,1.268462,-0.268462,2.451515
2.270000,1.277544,-0.277544,2.445981
2.280000,1.286594,-0.286594,2.440277
2.290000,1.295609,-0.295609,2.434404
2.300000,1.304590,-0.304590,2.428362
2.310000,1.313534,-0.313534,2.422153
2.320000,1.322441,-0.322441,2.415778
2.330000,1.331309,-0.331309,2.409236
2.340000,1.340139,-0.340139,2.402529
2.350000,1.348928,-0.348928,2.395658
2.360000,1.357676,-0.357676,2.388623
2.370000,1.366381,-0.366381,2.381425
2.380000,1.375043,-0.375043,2.374065
2.390000,1.383660,-0.383660,2.366545
2.400000,1.392232,-0.392232,2.358864
2.410000,1.400758,-0.400758,2.351023
2.420000,1.409236,-0.409236,2.343024
2.430000,1.417665,-0.417665,2.334868
2.440000,1.426045,-0.426045,2.326556
2.450000,1.434374,-0.434374,2.318088
2.460000,1.442651,-0.442651,2.309465
2.470000,1.450876,-0.450876,2.300689
2.480000,1.459048,-0.459048,2.291761
2.490000,1.467165,-0.467165,2.282681
2.500000,1.475226,-0.475226,2.273451
2.510000,1.483231,-0.483231,2.264072
2.520000,1.491179,-0.491179,2.254545
2.530000,1.499068,-0.499068,2.244871
2.540000,1.506898,-0.506898,2.235051
2.550000,1.514668,-0.514668,2.225087
2.560000,1.522376,-0.522376,2.214979
2.570000,1.530022,-0.530022,2.204729
2.580000,1.537605,-0.537605,2.194338
2.590000,1.545124,-0.545124,2.183807
2.600000,1.552579,-0.552579,2.173138
2.610000,1.559967,-0.559967,2.162331
2.620000,1.567288,-0.567288,2.151389
2.630000,1.574542,-0.574542,2.140312
2.640000,1.581728,-0.581728,2.129102
2.650000,1.588844,-0.588844,2.117759
2.660000,1.595890,-0.595890,2.106287
2.670000,1.602864,-0.602864,2.094684
2.680000,1.609767,-0.609767,2.082954
2.690000,1.616597,-0.616597,2.071098
2.700000,1.623353,-0.623353,2.059116
2.710000,1.630035,-0.630035,2.047011
2.720000,1.636641,-0.636641,2.034784
2.730000,1.643171,-0.643171,2.022436
2.740000,1.649625,-0.649625,2.009969
2.750000,1.656000,-0.656000,1.997384
2.760000,1.662297,-0.662297,1.984683
2.770000,1.668515,-0.668515,1.971867
2.780000,1.674652,-0.674652,1.958938
2.790000,1.680709,-0.680709,1.945897
2.800000,1.686684,-0.686684,1.932747
2.810000,1.692577,-0.692577,1.919488
2.820000,1.698387,-0.698387,1.906121
2.830000,1.704113,-0.704113,1.892650
2.840000,1.709754,-0.709754,1.879075
2.850000,1.715310,-0.715310,1.865398
2.860000,1.720781,-0.720781,1.851621
2.870000,1.726164,-0.726164,1.837745
2.880000,1.731461,-0.731461,1.823772
2.890000,1.736669,-0.736669,1.809703
2.900000,1.741789,-0.741789,1.795541
2.910000,1.746820,-0.746820,1.781287
2.920000,1.751760,-0.751760,1.766942
2.930000,1.756610,-0.756610,1.752509
2.940000,1.761369,-0.761369,1.737989
2.950000,1.766036,-0.766036,1.723384
2.960000,1.770611,-0.770611,1.708696
2.970000,1.775093,-0.775093,1.693927
2.980000,1.779482,-0.779482,1.679077
2.990000,1.783776,-0.783776,1.664150
3.000000,1.787976,-0.787976,1.649146
3.010000,1.792080,-0.792080,1.634069
3.020000,1.796089,-0.796089,1.618918
3.030000,1.800002,-0.800002,1.603697
3.040000,1.803818,-0.803818,1.588407
3.050000,1.807537,-0.807537,1.573051
3.060000,1.811158,-0.811158,1.557629
3.070000,1.814681,-0.814681,1.542144
3.080000,1.818105,-0.818105,1.526597
3.090000,1.821430,-0.821430,1.510991
3.100000,1.824656,-0.824656,1.495327
3.110000,1.827782,-0.827782,1.479608
3.120000,1.830807,-0.830807,1.463835
3.130000,1.833731,-0.833731,1.448010
3.140000,1.836555,-0.836555,1.432135
3.150000,1.839277,-0.839277,1.416212
3.160000,1.841897,-0.841897,1.400243
3.170000,1.844414,-0.844414,1.384230
3.180000,1.846829,-0.846829,1.368174
3.190000,1.849141,-0.849141,1.352079
3.200000,1.851350,-0.851350,1.335945
3.210000,1.853455,-0.853455,1.319774
3.220000,1.855457,-0.855457,1.303570
3.230000,1.857354,-0.857354,1.287333
3.240000,1.859147,-0.859147,1.271065
3.250000,1.860835,-0.860835,1.254769
3.260000,1.862418,-0.862418,1.238447
3.270000,1.863896,-0.863896,1.222100
3.280000,1.865269,-0.865269,1.205731
3.290000,1.866536,-0.866536,1.189341
3.300000,1.867697,-0.867697,1.172933
3.310000,1.868752,-0.868752,1.156509
3.320000,1.869701,-0.869701,1.140070
3.330000,1.870544,-0.870544,1.123618
3.340000,1.871280,-0.871280,1.107156
3.350000,1.871910,-0.871910,1.090686
3.360000,1.872433,-0.872433,1.074209
3.370000,1.872849,-0.872849,1.057728
3.380000,1.873159,-0.873159,1.041245
3.390000,1.873361,-0.873361,1.024761
3.400000,1.873456,-0.873456,1.008279
3.410000,1.873444,-0.873444,0.991801
3.420000,1.873325,-0.873325,0.975329
3.430000,1.873099,-0.873099,0.958864
3.440000,1.872766,-0.872766,0.942409
3.450000,1.872325,-0.872325,0.925966
3.460000,1.871778,-0.871778,0.909536
3.470000,1.871123,-0.871123,0.893123
3.480000,1.870361,-0.870361,0.876727
3.490000,1.869491,-0.869491,0.860352
3.500000,1.868515,-0.868515,0.843998
3.510000,1.867432,-0.867432,0.827668
3.520000,1.866242,-0.866242,0.811364
3.530000,1.864945,-0.864945,0.795088
3.540000,1.863542,-0.863542,0.778842
3.550000,1.862032,-0.862032,0.762628
3.560000,1.860415,-0.860415,0.746448
3.570000,1.858693,-0.858693,0.730304
3.580000,1.856864,-0.856864,0.714198
3.590000,1.854929,-0.854929,0.698132
3.600000,1.852889,-0.852889,0.682108
3.610000,1.850743,-0.850743,0.666127
3.620000,1.848492,-0.848492,0.650193
3.630000,1.846135,-0.846135,0.634306
3.640000,1.843674,-0.843674,0.618470
3.650000,1.841109,-0.841109,0.602685
3.660000,1.838439,-0.838439,0.586954
3.670000,1.835665,-0.835665,0.571279
3.680000,1.832787,-0.832787,0.555661
3.690000,1.829806,-0.829806,0.540103
3.700000,1.826721,-0.826721,0.524606
3.710000,1.823534,-0.823534,0.509173
3.720000,1.820245,-0.820245,0.493806
3.730000,1.816853,-0.816853,0.478506
3.740000,1.813360,-0.813360,0.463275
3.750000,1.809765,-0.809765,0.448115
3.760000,1.806069,-0.806069,0.433028
3.770000,1.802273,-0.802273,0.418016
3.780000,1.798377,-0.798377,0.403081
3.790000,1.794381,-0.794381,0.388224
3.800000,1.790286,-0.790286,0.373448
3.810000,1.786092,-0.786092,0.358754
3.820000,1.781799,-0.781799,0.344145
3.830000,1.777409,-0.777409,0.329621
3.840000,1.772921,-0.772921,0.315185
3.850000,1.768337,-0.768337,0.300839
3.860000,1.763656,-0.763656,0.286585
3.870000,1.758879,-0.758879,0.272423
3.880000,1.754008,-0.754008,0.258357
3.890000,1.749041,-0.749041,0.244388
3.900000,1.743980,-0.743980,0.230517
3.910000,1.738826,-0.738826,0.216746
3.920000,1.733578,-0.733578,0.203077
3.930000,1.728238,-0.728238,0.189512
3.940000,1.722807,-0.722807,0.176053
3.950000,1.717284,-0.717284,0.162701
3.960000,1.711671,-0.711671,0.149457
3.970000,1.705967,-0.705967,0.136324
3.980000,1.700175,-0.700175,0.123304
3.990000,1.694294,-0.694294,0.110397
4.000000,1.688325,-0.688325,0.097606
4.010000,1.682268,-0.682268,0.084931
4.020000,1.676126,-0.676126,0.072376
4.030000,1.669897,-0.669897,0.059940
4.040000,1.663583,-0.663583,0.047627
4.050000,1.657185,-0.657185,0.035437
4.060000,1.650704,-0.650704,0.023372
4.070000,1.644139,-0.644139,0.011434
4.080000,1.637492,-0.637492,-0.000376
4.090000,1.630764,-0.630764,-0.012057
4.100000,1.623956,-0.623956,-0.023606
4.110000,1.617067,-0.617067,-0.035023
4.120000,1.610100,-0.610100,-0.046306
4.130000,1.603054,-0.603054,-0.057454
4.140000,1.595932,-0.595932,-0.068465
4.150000,1.588732,-0.588732,-0.079337
4.160000,1.581457,-0.581457,-0.090070
4.170000,1.574108,-0.574108,-0.100661
4.180000,1.566684,-0.566684,-0.111110
4.190000,1.559187,-0.559187,-0.121415
4.200000,1.551618,-0.551618,-0.131575
4.210000,1.543978,-0.543978,-0.141589
4.220000,1.536267,-0.536267,-0.151455
4.230000,1.528487,-0.528487,-0.161172
4.240000,1.520638,-0.520638,-0.170738
4.250000,1.512722,-0.512722,-0.180153
4.260000,1.504739,-0.504739,-0.189415
4.270000,1.496690,-0.496690,-0.198523
4.280000,1.488576,-0.488576,-0.207476
4.290000,1.480398,-0.480398,-0.216273
4.300000,1.472158,-0.472158,-0.224912
4.310000,1.463855,-0.463855,-0.233392
4.320000,1.455492,-0.455492,-0.241713
4.330000,1.447069,-0.447069,-0.249873
4.340000,1.438586,-0.438586,-0.257870
4.350000,1.430046,-0.430046,-0.265705
4.360000,1.421449,-0.421449,-0.273376
4.370000,1.412796,-0.412796,-0.280882
4.380000,1.404088,-0.404088,-0.288221
4.390000,1.395326,-0.395326,-0.295394
4.400000,1.386511,-0.386511,-0.302398
4.410000,1.377645,-0.377645,-0.309234
4.420000,1.368728,-0.368728,-0.315900
4.430000,1.359761,-0.359761,-0.322395
4.440000,1.350746,-0.350746,-0.328718
4.450000,1.341683,-0.341683,-0.334869
4.460000,1.332574,-0.332574,-0.340846
4.470000,1.323419,-0.323419,-0.346649
4.480000,1.314221,-0.314221,-0.352277
4.490000,1.304979,-0.304979,-0.357730
4.500000,1.295695,-0.295695,-0.363006
4.510000,1.286370,-0.286370,-0.368104
4.520000,1.277006,-0.277006,-0.373025
4.530000,1.267603,-0.267603,-0.377767
4.540000,1.258162,-0.258162,-0.382330
4.550000,1.248685,-0.248685,-0.386713
4.560000,1.239173,-0.239173,-0.390915
4.570000,1.229626,-0.229626,-0.394936
4.580000,1.220047,-0.220047,-0.398775
4.590000,1.210435,-0.210435,-0.402431
4.600000,1.200794,-0.200794,-0.405905
4.610000,1.191122,-0.191122,-0.409196
4.620000,1.181422,-0.181422,-0.412302
4.630000,1.171696,-0.171696,-0.415224
4.640000,1.161943,-0.161943,-0.417961
4.650000,1.152165,-0.152165,-0.420513
4.660000,1.142364,-0.142364,-0.422880
4.670000,1.132540,-0.132540,-0.425060
4.680000,1.122695,-0.122695,-0.427054
4.690000,1.112830,-0.112830,-0.428861
4.700000,1.102946,-0.102946,-0.430481
4.710000,1.093045,-0.093045,-0.431913
4.720000,1.083126,-0.083126,-0.433158
4.730000,1.073193,-0.073193,-0.434215
4.740000,1.063246,-0.063246,-0.435084
4.750000,1.053286,-0.053286,-0.435765
4.760000,1.043314,-0.043314,-0.436257
4.770000,1.033331,-0.033331,-0.436560
4.780000,1.023340,-0.023340,-0.436675
4.790000,1.013340,-0.013340,-0.436600
4.800000,1.003334,-0.003334,-0.436337
4.810000,0.993322,0.006678,-0.435885
4.820000,0.983306,0.016694,-0.435243
4.830000,0.973286,0.026714,-0.434413
4.840000,0.963265,0.036735,-0.433393
4.850000,0.953243,0.046757,-0.432184
4.860000,0.943222,0.056778,-0.430786
4.870000,0.933202,0.066798,-0.429199
4.880000,0.923185,0.076815,-0.427424
4.890000,0.913173,0.086827,-0.425459
4.900000,0.903165,0.096835,-0.423306
4.910000,0.893165,0.106835,-0.420965
4.920000,0.883172,0.116828,-0.418435
4.930000,0.873189,0.126811,-0.415717
4.940000,0.863216,0.136784,-0.412811
4.950000,0.853254,0.146746,-0.409718
4.960000,0.843305,0.156695,-0.406437
4.970000,0.833370,0.166630,-0.402970
4.980000,0.823451,0.176549,-0.399316
4.990000,0.813547,0.186453,-0.395475
