Time,y1,y2,y3,u1,u2,u3,du3,theta
1014,102.153,53.4508,-0.386246,0.27049,0.62082,0.331956,0.00115737,0.3272
1015,102.143,53.4461,-0.385877,0.27049,0.62082,0.333082,0.00112641,0.328558
1016,102.133,53.4412,-0.385547,0.27049,0.62082,0.334177,0.00109538,0.329956
1017,102.123,53.4363,-0.385254,0.27049,0.62082,0.335241,0.00106317,0.331388
1018,102.113,53.4312,-0.384997,0.27049,0.62082,0.33627,0.00102898,0.332847
1019,102.103,53.4261,-0.384775,0.27049,0.62082,0.337262,0.00099206,0.334323
1020,102.092,53.4209,-0.384587,0.27049,0.62082,0.338214,0.000951886,0.335805
1021,102.082,53.4155,-0.384433,0.27049,0.62082,0.339122,0.000908196,0.337281
1022,102.071,53.4101,-0.384308,0.27049,0.62082,0.339983,0.000860959,0.338739
1023,102.06,53.4046,-0.384215,0.27049,0.62082,0.340793,0.000810474,0.340166
1024,102.049,53.399,-0.384149,0.27049,0.62082,0.34155,0.000757098,0.34155
1025,102.038,53.3934,-0.38411,0.27049,0.62082,0.342252,0.000701576,0.342879
1026,102.027,53.3876,-0.384097,0.27049,0.62082,0.342897,0.000644773,0.34414
1027,102.016,53.3818,-0.384105,0.27049,0.62082,0.343484,0.000587612,0.345325
1028,102.005,53.3759,-0.384135,0.27049,0.62082,0.344016,0.000531286,0.346424
1029,101.994,53.37,-0.384185,0.27049,0.62082,0.344492,0.000476778,0.347431
1030,101.982,53.3639,-0.384251,0.27049,0.62082,0.344918,0.000425339,0.34834
1031,101.971,53.3578,-0.384333,0.27049,0.62082,0.345296,0.000377893,0.349148
1032,101.959,53.3517,-0.384429,0.27049,0.62082,0.345631,0.000335544,0.349853
1033,101.948,53.3455,-0.384537,0.27049,0.62082,0.34593,0.000299037,0.350454
1034,101.936,53.3392,-0.384657,0.27049,0.62082,0.346199,0.000268996,0.350954
1035,101.925,53.3329,-0.384786,0.27049,0.62082,0.346445,0.000245988,0.351357
1036,101.913,53.3265,-0.384924,0.27049,0.62082,0.346675,0.000230193,0.351665
1037,101.902,53.3201,-0.385071,0.27049,0.62082,0.346897,0.00022167,0.351887
1038,101.89,53.3137,-0.385224,0.27049,0.62082,0.347117,0.000220269,0.352029
1039,101.879,53.3072,-0.385387,0.27049,0.62082,0.347343,0.000225604,0.352098
1040,101.867,53.3007,-0.385556,0.27049,0.62082,0.34758,0.000237077,0.352104
1041,101.856,53.2942,-0.385734,0.27049,0.62082,0.347834,0.000253916,0.352055
1042,101.844,53.2877,-0.38592,0.27049,0.62082,0.348109,0.000275165,0.351962
1043,101.833,53.2811,-0.386116,0.27049,0.62082,0.348409,0.000299722,0.351831
1044,101.821,53.2745,-0.38632,0.27049,0.62082,0.348735,0.000326365,0.351674
1045,101.809,53.2678,-0.386536,0.27049,0.62082,0.349089,0.000353724,0.351498
1046,101.798,53.2612,-0.386763,0.27049,0.62082,0.349469,0.000380367,0.35131
1047,101.786,53.2545,-0.387004,0.27049,0.62082,0.349874,0.000404924,0.351118
1048,101.774,53.2478,-0.387257,0.27049,0.62082,0.3503,0.000425756,0.350926
1049,101.763,53.2411,-0.387525,0.27049,0.62082,0.350741,0.000441432,0.350741
1050,101.751,53.2344,-0.387807,0.27049,0.62082,0.351192,0.000450581,0.350565
1051,101.739,53.2277,-0.388105,0.27049,0.62082,0.351644,0.000451744,0.3504
1052,101.727,53.2209,-0.388418,0.27049,0.62082,0.352087,0.000443727,0.350247
1053,101.715,53.2141,-0.388747,0.27049,0.62082,0.352513,0.000425518,0.350104
1054,101.703,53.2073,-0.389091,0.27049,0.62082,0.352909,0.000396192,0.34997
1055,101.691,53.2005,-0.389449,0.27049,0.62082,0.353264,0.000355273,0.349842
1056,101.679,53.1937,-0.389819,0.27049,0.62082,0.353567,0.000302345,0.349714
1057,101.667,53.1868,-0.390202,0.27049,0.62082,0.353804,0.000237554,0.349583
1058,101.655,53.1799,-0.390594,0.27049,0.62082,0.353965,0.000161231,0.349441
1059,101.643,53.173,-0.390993,0.27049,0.62082,0.35404,7.42674e-05,0.349284
1060,101.631,53.1661,-0.391396,0.27049,0.62082,0.354017,-2.22921e-05,0.349106
1061,101.619,53.1591,-0.391801,0.27049,0.62082,0.353891,-0.000126779,0.348901
1062,101.607,53.1522,-0.392203,0.27049,0.62082,0.353653,-0.000237316,0.348663
1063,101.595,53.1452,-0.392601,0.27049,0.62082,0.353302,-0.000351727,0.34839
1064,101.583,53.1383,-0.392988,0.27049,0.62082,0.352834,-0.00046742,0.348079
1065,101.572,53.1313,-0.393363,0.27049,0.62082,0.352252,-0.000581831,0.347728
1066,101.56,53.1243,-0.39372,0.27049,0.62082,0.35156,-0.00069207,0.347339
1067,101.548,53.1174,-0.394057,0.27049,0.62082,0.350765,-0.000795364,0.346912
1068,101.537,53.1104,-0.394369,0.27049,0.62082,0.349876,-0.000888973,0.346453
1069,101.525,53.1035,-0.394652,0.27049,0.62082,0.348906,-0.000970334,0.345967
1070,101.514,53.0966,-0.394906,0.27049,0.62082,0.347868,-0.00103718,0.34546
1071,101.503,53.0897,-0.395125,0.27049,0.62082,0.346781,-0.00108761,0.34494
1072,101.492,53.0829,-0.395309,0.27049,0.62082,0.345661,-0.00112012,0.344417
1073,101.482,53.0761,-0.395457,0.27049,0.62082,0.344527,-0.00113365,0.3439
1074,101.471,53.0694,-0.395566,0.27049,0.62082,0.343399,-0.00112781,0.343399
1075,101.461,53.0627,-0.395637,0.27049,0.62082,0.342297,-0.00110254,0.342923
1076,101.451,53.0561,-0.395671,0.27049,0.62082,0.341238,-0.00105852,0.342482
1077,101.441,53.0496,-0.395669,0.27049,0.62082,0.340241,-0.000996739,0.342082
1078,101.431,53.0431,-0.395632,0.27049,0.62082,0.339323,-0.000918627,0.341732
1079,101.422,53.0367,-0.395562,0.27049,0.62082,0.338497,-0.00082618,0.341436
1080,101.413,53.0304,-0.395463,0.27049,0.62082,0.337775,-0.000721425,0.341198
1081,101.403,53.0242,-0.395337,0.27049,0.62082,0.337168,-0.000606775,0.341021
1082,101.394,53.0181,-0.395189,0.27049,0.62082,0.336684,-0.000484705,0.340905
1083,101.385,53.012,-0.395022,0.27049,0.62082,0.336326,-0.000357687,0.34085
1084,101.376,53.006,-0.394841,0.27049,0.62082,0.336098,-0.000228137,0.340853
1085,101.368,53.0001,-0.394648,0.27049,0.62082,0.335999,-9.84669e-05,0.340911
1086,101.359,52.9943,-0.39445,0.27049,0.62082,0.336029,2.92063e-05,0.341019
1087,101.35,52.9885,-0.39425,0.27049,0.62082,0.336182,0.000153005,0.341172
1088,101.341,52.9828,-0.394053,0.27049,0.62082,0.336453,0.000271082,0.341364
1089,101.333,52.9772,-0.393863,0.27049,0.62082,0.336835,0.000382155,0.34159
1090,101.324,52.9716,-0.393683,0.27049,0.62082,0.33732,0.000484854,0.341844
1091,101.315,52.966,-0.393518,0.27049,0.62082,0.337898,0.000578254,0.34212
1092,101.306,52.9605,-0.393371,0.27049,0.62082,0.33856,0.000661582,0.342412
1093,101.298,52.9551,-0.393245,0.27049,0.62082,0.339294,0.00073421,0.342717
1094,101.289,52.9496,-0.393141,0.27049,0.62082,0.340089,0.000795603,0.343028
1095,101.28,52.9442,-0.393064,0.27049,0.62082,0.340935,0.000845432,0.343344
1096,101.27,52.9388,-0.393015,0.27049,0.62082,0.341818,0.000883281,0.343659
1097,101.261,52.9334,-0.392995,0.27049,0.62082,0.342727,0.000909001,0.343971
1098,101.252,52.9279,-0.393006,0.27049,0.62082,0.343649,0.000922263,0.344276
1099,101.242,52.9225,-0.393048,0.27049,0.62082,0.344572,0.000922829,0.344572
1100,101.233,52.9171,-0.393121,0.27049,0.62082,0.345483,0.000910521,0.344856
1101,101.223,52.9116,-0.393226,0.27049,0.62082,0.346368,0.000885189,0.345124
1102,101.213,52.9061,-0.393362,0.27049,0.62082,0.347215,0.000846684,0.345374
1103,101.203,52.9006,-0.393527,0.27049,0.62082,0.34801,0.000795007,0.345601
1104,101.193,52.8951,-0.39372,0.27049,0.62082,0.34874,0.000730276,0.345801
1105,101.183,52.8895,-0.393941,0.27049,0.62082,0.349393,0.00065273,0.34597
1106,101.173,52.8839,-0.394185,0.27049,0.62082,0.349955,0.000562906,0.346103
1107,101.162,52.8782,-0.39445,0.27049,0.62082,0.350417,0.000461489,0.346195
1108,101.152,52.8725,-0.394734,0.27049,0.62082,0.350766,0.000349492,0.346242
1109,101.142,52.8668,-0.395031,0.27049,0.62082,0.350995,0.000228226,0.346239
1110,101.131,52.861,-0.395339,0.27049,0.62082,0.351094,9.93311e-05,0.346183
1111,101.121,52.8552,-0.395654,0.27049,0.62082,0.351059,-3.53158e-05,0.346069
1112,101.11,52.8493,-0.395969,0.27049,0.62082,0.350885,-0.00017345,0.345895
1113,101.1,52.8435,-0.396283,0.27049,0.62082,0.350573,-0.000312656,0.345661
1114,101.089,52.8376,-0.396588,0.27049,0.62082,0.350122,-0.000450253,0.345367
1115,101.079,52.8316,-0.396881,0.27049,0.62082,0.349539,-0.00058347,0.345015
1116,101.069,52.8257,-0.397157,0.27049,0.62082,0.348829,-0.000709534,0.344608
1117,101.059,52.8198,-0.397412,0.27049,0.62082,0.348004,-0.000825614,0.344151
1118,101.049,52.8138,-0.397641,0.27049,0.62082,0.347075,-0.000929177,0.343652
1119,101.039,52.8079,-0.39784,0.27049,0.62082,0.346057,-0.00101778,0.343118
1120,101.029,52.802,-0.398007,0.27049,0.62082,0.344967,-0.00108939,0.342559
1121,101.02,52.7961,-0.398139,0.27049,0.62082,0.343825,-0.00114244,0.341984
1122,101.011,52.7902,-0.398233,0.27049,0.62082,0.342649,-0.0011757,0.341406
1123,101.001,52.7844,-0.398287,0.27049,0.62082,0.341461,-0.00118867,0.340834
1124,100.993,52.7787,-0.398302,0.27049,0.62082,0.340279,-0.0011811,0.340279
1125,100.984,52.7729,-0.398277,0.27049,0.62082,0.339126,-0.00115359,0.339753
1126,100.975,52.7673,-0.398211,0.27049,0.62082,0.338019,-0.00110704,0.339262
1127,100.967,52.7617,-0.398108,0.27049,0.62082,0.336976,-0.00104296,0.338817
1128,100.959,52.7562,-0.397966,0.27049,0.62082,0.336013,-0.000963181,0.338421
1129,100.951,52.7507,-0.397791,0.27049,0.62082,0.335143,-0.0008699,0.338082
1130,100.943,52.7453,-0.397584,0.27049,0.62082,0.334377,-0.000765622,0.3378
1131,100.935,52.74,-0.397349,0.27049,0.62082,0.333724,-0.000652879,0.337577
1132,100.928,52.7348,-0.397089,0.27049,0.62082,0.33319,-0.000534296,0.337412
1133,100.92,52.7297,-0.396809,0.27049,0.62082,0.332778,-0.000412524,0.337302
1134,100.913,52.7246,-0.396511,0.27049,0.62082,0.332487,-0.000290006,0.337243
1135,100.906,52.7197,-0.396202,0.27049,0.62082,0.332318,-0.000169009,0.33723
1136,100.899,52.7148,-0.395883,0.27049,0.62082,0.332267,-5.1558e-05,0.337257
1137,100.892,52.7099,-0.395561,0.27049,0.62082,0.332327,6.05583e-05,0.337318
1138,100.885,52.7051,-0.395238,0.27049,0.62082,0.332493,0.00016591,0.337405
1139,100.877,52.7004,-0.394918,0.27049,0.62082,0.332757,0.000263423,0.337512
1140,100.87,52.6958,-0.394605,0.27049,0.62082,0.333109,0.000352204,0.337633
1141,100.863,52.6912,-0.394302,0.27049,0.62082,0.333541,0.000431746,0.337762
1142,100.856,52.6866,-0.394013,0.27049,0.62082,0.334043,0.000501752,0.337895
1143,100.849,52.6821,-0.393739,0.27049,0.62082,0.334605,0.000562102,0.338027
1144,100.841,52.6775,-0.393483,0.27049,0.62082,0.335217,0.000612855,0.338156
1145,100.834,52.6731,-0.393247,0.27049,0.62082,0.335872,0.00065425,0.33828
1146,100.827,52.6686,-0.393033,0.27049,0.62082,0.336558,0.000686467,0.338399
1147,100.819,52.6641,-0.392842,0.27049,0.62082,0.337268,0.000709862,0.338512
1148,100.812,52.6597,-0.392674,0.27049,0.62082,0.337993,0.000724703,0.338619
1149,100.804,52.6552,-0.392531,0.27049,0.62082,0.338724,0.000731319,0.338724
1150,100.796,52.6508,-0.392414,0.27049,0.62082,0.339454,0.000729889,0.338827
1151,100.788,52.6463,-0.392321,0.27049,0.62082,0.340175,0.00072071,0.338931
1152,100.78,52.6418,-0.392254,0.27049,0.62082,0.340879,0.000703931,0.339038
1153,100.772,52.6373,-0.392212,0.27049,0.62082,0.341558,0.000679702,0.33915
1154,100.764,52.6328,-0.392193,0.27049,0.62082,0.342206,0.000648141,0.339268
1155,100.756,52.6283,-0.392198,0.27049,0.62082,0.342816,0.000609517,0.339393
1156,100.748,52.6237,-0.392224,0.27049,0.62082,0.34338,0.00056392,0.339527
1157,100.739,52.6191,-0.392272,0.27049,0.62082,0.343892,0.000511736,0.33967
1158,100.731,52.6144,-0.392338,0.27049,0.62082,0.344345,0.000453293,0.339821
1159,100.722,52.6098,-0.392421,0.27049,0.62082,0.344734,0.000389129,0.339979
1160,100.714,52.6051,-0.39252,0.27049,0.62082,0.345054,0.000319839,0.340142
1161,100.705,52.6003,-0.392631,0.27049,0.62082,0.3453,0.000246346,0.34031
1162,100.697,52.5956,-0.392751,0.27049,0.62082,0.34547,0.000169516,0.34048
1163,100.688,52.5908,-0.39288,0.27049,0.62082,0.34556,9.05395e-05,0.340649
1164,100.679,52.586,-0.393014,0.27049,0.62082,0.345571,1.0699e-05,0.340816
1165,100.671,52.5811,-0.393149,0.27049,0.62082,0.345502,-6.86049e-05,0.340978
1166,100.662,52.5763,-0.393285,0.27049,0.62082,0.345356,-0.000145942,0.341135
1167,100.653,52.5714,-0.393417,0.27049,0.62082,0.345137,-0.000219762,0.341284
1168,100.645,52.5665,-0.393543,0.27049,0.62082,0.344848,-0.000288486,0.341425
1169,100.636,52.5616,-0.393661,0.27049,0.62082,0.344497,-0.000350744,0.341559
1170,100.628,52.5566,-0.393768,0.27049,0.62082,0.344092,-0.000405163,0.341684
1171,100.62,52.5517,-0.393862,0.27049,0.62082,0.343642,-0.000450462,0.341801
1172,100.611,52.5468,-0.393942,0.27049,0.62082,0.343156,-0.000485718,0.341913
1173,100.603,52.5419,-0.394005,0.27049,0.62082,0.342646,-0.000510186,0.342019
1174,100.595,52.537,-0.394053,0.27049,0.62082,0.342123,-0.000523299,0.342123
1175,100.587,52.5321,-0.394081,0.27049,0.62082,0.341598,-0.000524908,0.342224
1176,100.579,52.5272,-0.394093,0.27049,0.62082,0.341083,-0.000515044,0.342326
1177,100.571,52.5224,-0.394085,0.27049,0.62082,0.340589,-0.000494093,0.342429
1178,100.564,52.5175,-0.394061,0.27049,0.62082,0.340126,-0.000462621,0.342535
1179,100.556,52.5128,-0.394021,0.27049,0.62082,0.339704,-0.000421464,0.342643
1180,100.548,52.508,-0.393964,0.27049,0.62082,0.339333,-0.000371695,0.342756
1181,100.541,52.5033,-0.393894,0.27049,0.62082,0.339018,-0.000314415,0.342871
1182,100.534,52.4986,-0.393812,0.27049,0.62082,0.338767,-0.000251025,0.342989
1183,100.526,52.4939,-0.39372,0.27049,0.62082,0.338585,-0.000182718,0.343109
1184,100.519,52.4893,-0.39362,0.27049,0.62082,0.338474,-0.000110984,0.343229
1185,100.512,52.4847,-0.393515,0.27049,0.62082,0.338437,-3.70145e-05,0.343348
1186,100.505,52.4802,-0.393407,0.27049,0.62082,0.338474,3.77595e-05,0.343465
1187,100.497,52.4756,-0.393299,0.27049,0.62082,0.338587,0.000112295,0.343577
1188,100.49,52.4712,-0.393193,0.27049,0.62082,0.338772,0.00018537,0.343683
1189,100.483,52.4667,-0.393093,0.27049,0.62082,0.339028,0.000256032,0.343783
1190,100.476,52.4623,-0.393,0.27049,0.62082,0.339352,0.000323415,0.343876
1191,100.469,52.4579,-0.392916,0.27049,0.62082,0.339738,0.000386655,0.34396
1192,100.462,52.4535,-0.392845,0.27049,0.62082,0.340183,0.000445068,0.344036
1193,100.454,52.4491,-0.392788,0.27049,0.62082,0.340681,0.000498056,0.344104
1194,100.447,52.4447,-0.392748,0.27049,0.62082,0.341226,0.000544906,0.344165
1195,100.44,52.4404,-0.392726,0.27049,0.62082,0.341811,0.000585198,0.34422
1196,100.432,52.436,-0.392723,0.27049,0.62082,0.34243,0.000618309,0.34427
1197,100.425,52.4316,-0.392741,0.27049,0.62082,0.343073,0.00064373,0.344317
1198,100.417,52.4273,-0.392781,0.27049,0.62082,0.343734,0.000660986,0.344361
1199,100.409,52.4229,-0.392845,0.27049,0.62082,0.344404,0.000669539,0.344404
1200,100.402,52.4185,-0.392931,0.27049,0.62082,0.345073,0.000668854,0.344446
1201,100.394,52.4141,-0.393041,0.27049,0.62082,0.345731,0.000658542,0.344488
1202,100.386,52.4097,-0.393174,0.27049,0.62082,0.34637,0.000638187,0.344529
1203,100.378,52.4053,-0.39333,0.27049,0.62082,0.346977,0.000607461,0.344568
1204,100.37,52.4008,-0.393509,0.27049,0.62082,0.347543,0.000566125,0.344604
1205,100.362,52.3963,-0.393708,0.27049,0.62082,0.348057,0.000514179,0.344635
1206,100.353,52.3918,-0.393926,0.27049,0.62082,0.348509,0.000451714,0.344656
1207,100.345,52.3872,-0.394162,0.27049,0.62082,0.348888,0.000379175,0.344667
1208,100.337,52.3826,-0.394412,0.27049,0.62082,0.349185,0.00029707,0.344661
1209,100.328,52.378,-0.394674,0.27049,0.62082,0.349392,0.000206351,0.344636
1210,100.32,52.3734,-0.394946,0.27049,0.62082,0.3495,0.000108182,0.344588
1211,100.312,52.3687,-0.395225,0.27049,0.62082,0.349504,3.96371e-06,0.344514
1212,100.303,52.364,-0.395505,0.27049,0.62082,0.349399,-0.000104517,0.344409
1213,100.295,52.3593,-0.395783,0.27049,0.62082,0.349184,-0.000215322,0.344272
1214,100.286,52.3545,-0.396058,0.27049,0.62082,0.348858,-0.000326276,0.344102
1215,100.278,52.3498,-0.396323,0.27049,0.62082,0.348423,-0.000435084,0.343898
1216,100.27,52.345,-0.396576,0.27049,0.62082,0.347883,-0.000539362,0.343662
1217,100.262,52.3402,-0.396812,0.27049,0.62082,0.347246,-0.000636727,0.343394
1218,100.254,52.3355,-0.397028,0.27049,0.62082,0.346522,-0.000724941,0.343099
1219,100.246,52.3307,-0.397221,0.27049,0.62082,0.34572,-0.000801772,0.342781
1220,100.238,52.3259,-0.397387,0.27049,0.62082,0.344854,-0.000865459,0.342446
1221,100.23,52.3212,-0.397525,0.27049,0.62082,0.34394,-0.000914365,0.342099
1222,100.223,52.3165,-0.397632,0.27049,0.62082,0.342993,-0.000947356,0.341749
1223,100.215,52.3118,-0.397707,0.27049,0.62082,0.342029,-0.000963688,0.341402
1224,100.208,52.3071,-0.397749,0.27049,0.62082,0.341066,-0.000962973,0.341066
1225,100.201,52.3025,-0.397758,0.27049,0.62082,0.34012,-0.000945479,0.340747
1226,100.194,52.298,-0.397733,0.27049,0.62082,0.339209,-0.000911713,0.340452
1227,100.188,52.2935,-0.397676,0.27049,0.62082,0.338346,-0.000862718,0.340187
1228,100.181,52.289,-0.397587,0.27049,0.62082,0.337546,-0.000799894,0.339955
1229,100.175,52.2846,-0.397469,0.27049,0.62082,0.336821,-0.000724941,0.33976
1230,100.168,52.2803,-0.397326,0.27049,0.62082,0.336181,-0.000639677,0.339604
1231,100.162,52.276,-0.397157,0.27049,0.62082,0.335635,-0.000546277,0.339488
1232,100.156,52.2718,-0.396968,0.27049,0.62082,0.335188,-0.000446856,0.33941
1233,100.15,52.2677,-0.396761,0.27049,0.62082,0.334845,-0.000343561,0.339369
1234,100.144,52.2636,-0.396539,0.27049,0.62082,0.334606,-0.000238448,0.339362
1235,100.138,52.2596,-0.396308,0.27049,0.62082,0.334473,-0.000133544,0.339384
1236,100.133,52.2556,-0.396068,0.27049,0.62082,0.334442,-3.05176e-05,0.339432
1237,100.127,52.2517,-0.395826,0.27049,0.62082,0.334511,6.89626e-05,0.339501
1238,100.121,52.2479,-0.395584,0.27049,0.62082,0.334675,0.000163645,0.339586
1239,100.115,52.2441,-0.395346,0.27049,0.62082,0.334927,0.000252366,0.339683
1240,100.11,52.2404,-0.395114,0.27049,0.62082,0.335262,0.000334322,0.339786
1241,100.104,52.2366,-0.394893,0.27049,0.62082,0.33567,0.000408828,0.339892
1242,100.098,52.233,-0.394684,0.27049,0.62082,0.336146,0.000475407,0.339998
1243,100.092,52.2293,-0.39449,0.27049,0.62082,0.33668,0.000533789,0.340102
1244,100.086,52.2257,-0.394314,0.27049,0.62082,0.337263,0.000583738,0.340202
1245,100.08,52.2221,-0.394157,0.27049,0.62082,0.337889,0.000625283,0.340297
1246,100.074,52.2185,-0.394023,0.27049,0.62082,0.338547,0.000658244,0.340387
1247,100.068,52.2149,-0.393909,0.27049,0.62082,0.33923,0.000682682,0.340473
1248,100.062,52.2113,-0.39382,0.27049,0.62082,0.339928,0.000698626,0.340555
1249,100.056,52.2077,-0.393754,0.27049,0.62082,0.340634,0.000706017,0.340634
1250,100.049,52.204,-0.393714,0.27049,0.62082,0.341339,0.000704855,0.340712
1251,100.043,52.2004,-0.393699,0.27049,0.62082,0.342034,0.00069508,0.340791
1252,100.036,52.1968,-0.393708,0.27049,0.62082,0.342711,0.000676721,0.34087
1253,100.03,52.1931,-0.393742,0.27049,0.62082,0.343361,0.000649691,0.340952
1254,100.023,52.1894,-0.393799,0.27049,0.62082,0.343975,0.000614047,0.341036
1255,100.016,52.1857,-0.393879,0.27049,0.62082,0.344544,0.00056988,0.341122
1256,100.009,52.182,-0.39398,0.27049,0.62082,0.345062,0.000517368,0.341209
1257,100.002,52.1782,-0.3941,0.27049,0.62082,0.345519,0.00045684,0.341297
1258,99.995,52.1744,-0.394238,0.27049,0.62082,0.345907,0.000388801,0.341383
1259,99.9879,52.1705,-0.394391,0.27049,0.62082,0.346221,0.000313848,0.341466
1260,99.9808,52.1667,-0.394558,0.27049,0.62082,0.346454,0.000232935,0.341543
1261,99.9736,52.1628,-0.394734,0.27049,0.62082,0.346601,0.000147015,0.341611
1262,99.9664,52.1588,-0.394917,0.27049,0.62082,0.346659,5.75185e-05,0.341669
1263,99.9593,52.1549,-0.395104,0.27049,0.62082,0.346625,-3.42429e-05,0.341713
1264,99.9521,52.1509,-0.395293,0.27049,0.62082,0.346498,-0.000126511,0.341743
1265,99.9449,52.1469,-0.395478,0.27049,0.62082,0.34628,-0.000217617,0.341756
1266,99.9378,52.1428,-0.395659,0.27049,0.62082,0.345975,-0.000305653,0.341753
1267,99.9307,52.1388,-0.395831,0.27049,0.62082,0.345586,-0.000388831,0.341733
1268,99.9237,52.1348,-0.39599,0.27049,0.62082,0.345121,-0.000465244,0.341698
1269,99.9167,52.1307,-0.396136,0.27049,0.62082,0.344587,-0.000533253,0.341649
1270,99.9099,52.1266,-0.396263,0.27049,0.62082,0.343996,-0.000591218,0.341587
1271,99.9031,52.1226,-0.396372,0.27049,0.62082,0.343358,-0.000637859,0.341518
1272,99.8964,52.1185,-0.396459,0.27049,0.62082,0.342686,-0.000672102,0.341443
1273,99.8899,52.1145,-0.396523,0.27049,0.62082,0.341993,-0.000693202,0.341366
1274,99.8835,52.1105,-0.396564,0.27049,0.62082,0.341292,-0.000700772,0.341292
1275,99.8772,52.1065,-0.39658,0.27049,0.62082,0.340598,-0.000694722,0.341224
1276,99.871,52.1025,-0.396571,0.27049,0.62082,0.339922,-0.00067535,0.341166
1277,99.8649,52.0986,-0.396539,0.27049,0.62082,0.339279,-0.000643373,0.341119
1278,99.8589,52.0947,-0.396483,0.27049,0.62082,0.338679,-0.000599593,0.341088
1279,99.8531,52.0908,-0.396405,0.27049,0.62082,0.338134,-0.000545263,0.341073
1280,99.8473,52.087,-0.396307,0.27049,0.62082,0.337652,-0.000481814,0.341075
1281,99.8417,52.0833,-0.39619,0.27049,0.62082,0.337241,-0.000410736,0.341094
1282,99.8361,52.0795,-0.396058,0.27049,0.62082,0.336908,-0.000333637,0.341129
1283,99.8306,52.0759,-0.395912,0.27049,0.62082,0.336656,-0.000252277,0.34118
1284,99.8251,52.0722,-0.395755,0.27049,0.62082,0.336487,-0.000168145,0.341243
1285,99.8198,52.0686,-0.395591,0.27049,0.62082,0.336404,-8.29697e-05,0.341316
1286,99.8144,52.0651,-0.395422,0.27049,0.62082,0.336406,1.90735e-06,0.341396
1287,99.8091,52.0616,-0.395251,0.27049,0.62082,0.336491,8.50856e-05,0.341482
1288,99.8038,52.0581,-0.395082,0.27049,0.62082,0.336657,0.000165433,0.341568
1289,99.7985,52.0547,-0.394916,0.27049,0.62082,0.336899,0.000241935,0.341654
1290,99.7931,52.0513,-0.394757,0.27049,0.62082,0.337213,0.000313789,0.341737
1291,99.7878,52.0479,-0.394608,0.27049,0.62082,0.337593,0.000380188,0.341814
1292,99.7824,52.0446,-0.394472,0.27049,0.62082,0.338033,0.000440627,0.341886
1293,99.777,52.0412,-0.394349,0.27049,0.62082,0.338528,0.000494659,0.341951
1294,99.7715,52.0379,-0.394243,0.27049,0.62082,0.33907,0.000541836,0.342009
1295,99.7659,52.0346,-0.394156,0.27049,0.62082,0.339652,0.00058192,0.342061
1296,99.7603,52.0313,-0.394088,0.27049,0.62082,0.340266,0.000614524,0.342107
1297,99.7546,52.028,-0.394041,0.27049,0.62082,0.340906,0.000639468,0.342149
1298,99.7489,52.0247,-0.394016,0.27049,0.62082,0.341562,0.000656366,0.342189
1299,99.743,52.0214,-0.394015,0.27049,0.62082,0.342227,0.000665039,0.342227
1300,99.7371,52.0181,-0.394036,0.27049,0.62082,0.342892,0.000665218,0.342266
1301,99.7311,52.0148,-0.394082,0.27049,0.62082,0.343549,0.000656545,0.342306
1302,99.7249,52.0114,-0.394151,0.27049,0.62082,0.344188,0.000638872,0.342347
1303,99.7188,52.008,-0.394244,0.27049,0.62082,0.3448,0.000611991,0.342391
1304,99.7125,52.0046,-0.394359,0.27049,0.62082,0.345376,0.000575751,0.342437
1305,99.7061,52.0012,-0.394495,0.27049,0.62082,0.345906,0.000530124,0.342483
1306,99.6997,51.9977,-0.394651,0.27049,0.62082,0.346381,0.000475317,0.342528
1307,99.6932,51.9942,-0.394825,0.27049,0.62082,0.346793,0.00041157,0.342571
1308,99.6867,51.9907,-0.395016,0.27049,0.62082,0.347132,0.000339389,0.342608
1309,99.6801,51.9871,-0.395221,0.27049,0.62082,0.347392,0.000259578,0.342636
1310,99.6734,51.9836,-0.395436,0.27049,0.62082,0.347565,0.000172973,0.342653
1311,99.6668,51.9799,-0.395659,0.27049,0.62082,0.347645,8.09133e-05,0.342655
1312,99.6601,51.9763,-0.395888,0.27049,0.62082,0.34763,-1.51992e-05,0.34264
1313,99.6534,51.9726,-0.396118,0.27049,0.62082,0.347517,-0.000113696,0.342605
1314,99.6468,51.9689,-0.396346,0.27049,0.62082,0.347304,-0.000212729,0.342549
1315,99.6402,51.9652,-0.396569,0.27049,0.62082,0.346993,-0.000310332,0.342469
1316,99.6336,51.9615,-0.396784,0.27049,0.62082,0.346589,-0.000404358,0.342367
1317,99.6271,51.9577,-0.396986,0.27049,0.62082,0.346096,-0.000492871,0.342244
1318,99.6207,51.954,-0.397173,0.27049,0.62082,0.345523,-0.000573665,0.3421
1319,99.6143,51.9502,-0.397341,0.27049,0.62082,0.344878,-0.000644982,0.341939
1320,99.6081,51.9465,-0.397488,0.27049,0.62082,0.344173,-0.000705093,0.341764
1321,99.6019,51.9427,-0.397611,0.27049,0.62082,0.34342,-0.000752479,0.341579
1322,99.5959,51.939,-0.397709,0.27049,0.62082,0.342634,-0.000786096,0.34139
1323,99.59,51.9353,-0.39778,0.27049,0.62082,0.341829,-0.000805169,0.341202
1324,99.5843,51.9316,-0.397823,0.27049,0.62082,0.341019,-0.000809312,0.341019
1325,99.5787,51.928,-0.397837,0.27049,0.62082,0.340221,-0.000798553,0.340848
