t,y,error,u
4.620000,0.948984,0.050946,1.104278
4.630000,0.948920,0.051016,1.104716
4.640000,0.948861,0.051080,1.105148
4.650000,0.948807,0.051139,1.105572
4.660000,0.948760,0.051193,1.105991
4.670000,0.948717,0.051240,1.106403
4.680000,0.948681,0.051283,1.106808
4.690000,0.948649,0.051319,1.107207
4.700000,0.948624,0.051351,1.107599
4.710000,0.948603,0.051376,1.107985
4.720000,0.948588,0.051397,1.108364
4.730000,0.948578,0.051412,1.108738
4.740000,0.948574,0.051422,1.109104
4.750000,0.948575,0.051426,1.109465
4.760000,0.948581,0.051425,1.109819
4.770000,0.948592,0.051419,1.110167
4.780000,0.948608,0.051408,1.110508
4.790000,0.948629,0.051392,1.110844
4.800000,0.948655,0.051371,1.111173
4.810000,0.948686,0.051345,1.111496
4.820000,0.948723,0.051314,1.111813
4.830000,0.948764,0.051277,1.112124
4.840000,0.948809,0.051236,1.112428
4.850000,0.948860,0.051191,1.112727
4.860000,0.948916,0.051140,1.113020
4.870000,0.948976,0.051084,1.113307
4.880000,0.949040,0.051024,1.113587
4.890000,0.949110,0.050960,1.113862
4.900000,0.949184,0.050890,1.114131
4.910000,0.949262,0.050816,1.114395
4.920000,0.949345,0.050738,1.114652
4.930000,0.949432,0.050655,1.114904
4.940000,0.949524,0.050568,1.115150
4.950000,0.949620,0.050476,1.115390
4.960000,0.949720,0.050380,1.115625
4.970000,0.949824,0.050280,1.115854
4.980000,0.949933,0.050176,1.116077
4.990000,0.950045,0.050067,1.116295
