Time,dx1,dx2,dx3,u1,u2,u3
39,0.624068,-0.112966,-0.0178938,0.23487,0.619467,0.342367
40,0.590653,-0.0822107,-0.0155351,0.236762,0.61948,0.342074
41,0.559055,-0.0563137,-0.0134852,0.238554,0.619501,0.341818
42,0.529171,-0.0345967,-0.0117039,0.240249,0.619526,0.341592
43,0.500907,-0.0164721,-0.010156,0.241855,0.619557,0.341394
44,0.47417,-0.00143139,-0.00881109,0.243375,0.61959,0.34122
45,0.448877,0.0109657,-0.00764262,0.244814,0.619627,0.341066
46,0.424947,0.0211,-0.00662753,0.246176,0.619665,0.340931
47,0.402305,0.0293007,-0.00574576,0.247466,0.619704,0.340812
48,0.38088,0.0358524,-0.00497989,0.248687,0.619744,0.340707
49,0.360605,0.0410006,-0.00431475,0.249844,0.619784,0.340614
50,0.341417,0.0449576,-0.00373717,0.250938,0.619825,0.340531
51,0.323258,0.047906,-0.00323568,0.251975,0.619865,0.340458
52,0.30607,0.0500036,-0.00280033,0.252957,0.619905,0.340394
53,0.289801,0.0513858,-0.00242245,0.253886,0.619944,0.340336
54,0.274402,0.0521695,-0.00209451,0.254766,0.619982,0.340285
55,0.259825,0.0524547,-0.00180996,0.2556,0.620019,0.34024
56,0.246026,0.0523274,-0.00156312,0.256389,0.620055,0.340199
57,0.232963,0.0518614,-0.00134904,0.257136,0.62009,0.340163
58,0.220596,0.0511195,-0.00116341,0.257844,0.620124,0.340131
59,0.208888,0.0501555,-0.00100249,0.258514,0.620157,0.340102
60,0.197803,0.0490154,-0.000863049,0.259149,0.620189,0.340076
61,0.187308,0.0477379,-0.000742246,0.25975,0.620219,0.340052
62,0.177372,0.0463563,-0.000637631,0.260319,0.620248,0.340031
63,0.167964,0.0448984,-0.00054707,0.260858,0.620276,0.340012
64,0.159056,0.0433877,-0.000468709,0.261368,0.620303,0.339995
65,0.150621,0.041844,-0.000400936,0.261851,0.620329,0.339979
66,0.142635,0.0402837,-0.000342352,0.262309,0.620353,0.339965
67,0.135073,0.0387205,-0.000291739,0.262742,0.620376,0.339952
68,0.127912,0.0371659,-0.000248042,0.263153,0.620399,0.33994
69,0.121132,0.0356289,-0.000210341,0.263541,0.62042,0.33993
70,0.114711,0.034117,-0.000177839,0.26391,0.62044,0.33992
71,0.108632,0.0326364,-0.000149844,0.264258,0.62046,0.339911
72,0.102874,0.0311916,-0.000125753,0.264588,0.620478,0.339903
73,0.0974227,0.0297864,-0.000105044,0.264901,0.620496,0.339895
74,0.0922602,0.0284235,-8.72629e-05,0.265197,0.620512,0.339888
75,0.0873714,0.0271047,-7.20166e-05,0.265477,0.620528,0.339882
76,0.082742,0.0258315,-5.89628e-05,0.265743,0.620543,0.339876
77,0.078358,0.0246046,-4.78049e-05,0.265994,0.620558,0.339871
78,0.0742065,0.0234242,-3.82854e-05,0.266232,0.620571,0.339866
79,0.070275,0.0222904,-3.0181e-05,0.266458,0.620584,0.339861
80,0.066552,0.0212027,-2.32981e-05,0.266671,0.620596,0.339857
81,0.0630263,0.0201605,-1.74686e-05,0.266874,0.620608,0.339853
82,0.0596875,0.019163,-1.25469e-05,0.267065,0.620619,0.339849
83,0.0565256,0.0182092,-8.40695e-06,0.267247,0.62063,0.339845
84,0.0535313,0.0172979,-4.9393e-06,0.267418,0.62064,0.339842
85,0.0506957,0.016428,-2.04931e-06,0.267581,0.620649,0.339839
86,0.0480104,0.0155981,3.44977e-07,0.267735,0.620658,0.339836
87,0.0454673,0.0148069,2.31448e-06,0.267881,0.620666,0.339833
88,0.043059,0.0140531,3.92054e-06,0.268019,0.620674,0.339831
89,0.0407782,0.0133353,5.21618e-06,0.26815,0.620682,0.339829
90,0.0386183,0.012652,6.24724e-06,0.268274,0.620689,0.339826
91,0.0365729,0.012002,7.05327e-06,0.268391,0.620696,0.339824
92,0.0346358,0.0113837,7.6684e-06,0.268502,0.620703,0.339822
93,0.0328013,0.0107959,8.12206e-06,0.268608,0.620709,0.339821
94,0.031064,0.0102373,8.43962e-06,0.268707,0.620715,0.339819
95,0.0294187,0.00970659,8.64288e-06,0.268802,0.62072,0.339817
96,0.0278606,0.00920247,8.75061e-06,0.268891,0.620726,0.339816
97,0.026385,0.00872375,8.77893e-06,0.268976,0.620731,0.339814
98,0.0249876,0.00826926,8.74163e-06,0.269056,0.620735,0.339813
99,0.0236642,0.00783786,8.65057e-06,0.269132,0.62074,0.339812
100,0.0224109,0.00742846,8.51584e-06,0.269204,0.620744,0.339811
101,0.021224,0.00703999,8.34609e-06,0.269272,0.620748,0.339809
102,0.0200999,0.00667146,8.14867e-06,0.269337,0.620752,0.339808
103,0.0190354,0.00632188,7.92982e-06,0.269398,0.620755,0.339807
104,0.0180273,0.00599033,7.69483e-06,0.269455,0.620759,0.339806
105,0.0170725,0.00567592,7.44817e-06,0.26951,0.620762,0.339806
106,0.0161683,0.00537779,7.19361e-06,0.269562,0.620765,0.339805
107,0.0153121,0.00509512,6.93429e-06,0.269611,0.620768,0.339804
108,0.0145011,0.00482715,6.67284e-06,0.269658,0.620771,0.339803
109,0.0137332,0.00457312,6.41146e-06,0.269702,0.620773,0.339802
110,0.0130058,0.00433234,6.15192e-06,0.269744,0.620776,0.339802
111,0.0123171,0.00410413,5.89569e-06,0.269783,0.620778,0.339801
112,0.0116647,0.00388784,5.64397e-06,0.269821,0.62078,0.339801
113,0.011047,0.00368287,5.39769e-06,0.269856,0.620782,0.3398
114,0.0104619,0.00348864,5.15759e-06,0.26989,0.620784,0.339799
115,0.00990788,0.00330458,4.92424e-06,0.269921,0.620786,0.339799
116,0.00938317,0.00313018,4.69806e-06,0.269952,0.620788,0.339798
117,0.00888624,0.00296494,4.47935e-06,0.26998,0.62079,0.339798
118,0.00841563,0.00280838,4.2683e-06,0.270007,0.620791,0.339798
119,0.00796995,0.00266005,4.06502e-06,0.270033,0.620793,0.339797
120,0.00754786,0.00251953,3.86953e-06,0.270057,0.620794,0.339797
121,0.00714814,0.0023864,3.68182e-06,0.27008,0.620796,0.339796
122,0.00676958,0.00226028,3.5018e-06,0.270102,0.620797,0.339796
123,0.00641107,0.00214081,3.32937e-06,0.270122,0.620798,0.339796
124,0.00607154,0.00202764,3.16437e-06,0.270142,0.620799,0.339795
125,0.00575,0.00192043,3.00663e-06,0.27016,0.6208,0.339795
126,0.00544549,0.00181887,2.85596e-06,0.270177,0.620801,0.339795
127,0.0051571,0.00172268,2.71216e-06,0.270194,0.620802,0.339795
128,0.00488399,0.00163156,2.575e-06,0.27021,0.620803,0.339794
129,0.00462534,0.00154526,2.44426e-06,0.270225,0.620804,0.339794
130,0.00438038,0.00146351,2.31971e-06,0.270239,0.620805,0.339794
131,0.0041484,0.00138608,2.20112e-06,0.270252,0.620806,0.339794
132,0.00392871,0.00131274,2.08826e-06,0.270265,0.620807,0.339794
133,0.00372065,0.00124327,1.98089e-06,0.270276,0.620807,0.339793
134,0.00352361,0.00117748,1.87878e-06,0.270288,0.620808,0.339793
135,0.003337,0.00111517,1.78172e-06,0.270298,0.620809,0.339793
136,0.00316028,0.00105615,1.68948e-06,0.270309,0.620809,0.339793
137,0.00299292,0.00100025,1.60185e-06,0.270318,0.62081,0.339793
138,0.00283442,0.000947303,1.51862e-06,0.270327,0.62081,0.339793
139,0.00268431,0.00089716,1.43959e-06,0.270336,0.620811,0.339792
140,0.00254215,0.000849669,1.36456e-06,0.270344,0.620811,0.339792
141,0.00240752,0.00080469,1.29335e-06,0.270352,0.620812,0.339792
142,0.00228002,0.000762091,1.22577e-06,0.270359,0.620812,0.339792
143,0.00215928,0.000721746,1.16165e-06,0.270366,0.620813,0.339792
144,0.00204492,0.000683535,1.10083e-06,0.270373,0.620813,0.339792
145,0.00193663,0.000647347,1.04313e-06,0.270379,0.620813,0.339792
146,0.00183407,0.000613074,9.88411e-07,0.270385,0.620814,0.339792
147,0.00173694,0.000580614,9.36522e-07,0.27039,0.620814,0.339792
148,0.00164495,0.000549873,8.87321e-07,0.270396,0.620814,0.339791
149,0.00155784,0.000520758,8.40674e-07,0.270401,0.620815,0.339791
150,0.00147534,0.000493185,7.96453e-07,0.270405,0.620815,0.339791
151,0.0013972,0.000467071,7.54535e-07,0.27041,0.620815,0.339791
152,0.00132321,0.00044234,7.14802e-07,0.270414,0.620815,0.339791
153,0.00125314,0.000418917,6.77144e-07,0.270418,0.620816,0.339791
154,0.00118677,0.000396735,6.41455e-07,0.270422,0.620816,0.339791
155,0.00112392,0.000375727,6.07634e-07,0.270425,0.620816,0.339791
156,0.0010644,0.000355832,5.75584e-07,0.270429,0.620816,0.339791
157,0.00100803,0.000336989,5.45214e-07,0.270432,0.620817,0.339791
158,0.000954647,0.000319145,5.16439e-07,0.270435,0.620817,0.339791
159,0.000904091,0.000302245,4.89174e-07,0.270438,0.620817,0.339791
160,0.000856211,0.00028624,4.63342e-07,0.270441,0.620817,0.339791
161,0.000810868,0.000271082,4.38869e-07,0.270443,0.620817,0.339791
162,0.000767925,0.000256727,4.15683e-07,0.270446,0.620817,0.339791
163,0.000727257,0.000243132,3.93718e-07,0.270448,0.620818,0.339791
164,0.000688743,0.000230257,3.72909e-07,0.27045,0.620818,0.339791
165,0.000652268,0.000218063,3.53198e-07,0.270453,0.620818,0.339791
166,0.000617725,0.000206515,3.34525e-07,0.270455,0.620818,0.339791
167,0.000585011,0.000195579,3.16837e-07,0.270456,0.620818,0.339791
168,0.00055403,0.000185222,3.00082e-07,0.270458,0.620818,0.33979
169,0.000524689,0.000175413,2.84211e-07,0.27046,0.620818,0.33979
170,0.000496902,0.000166124,2.69178e-07,0.270461,0.620818,0.33979
171,0.000470587,0.000157327,2.54939e-07,0.270463,0.620818,0.33979
172,0.000445665,0.000148995,2.41451e-07,0.270464,0.620818,0.33979
173,0.000422064,0.000141105,2.28676e-07,0.270466,0.620819,0.33979
174,0.000399712,0.000133632,2.16577e-07,0.270467,0.620819,0.33979
175,0.000378544,0.000126555,2.05116e-07,0.270468,0.620819,0.33979
176,0.000358497,0.000119853,1.94261e-07,0.270469,0.620819,0.33979
177,0.000339511,0.000113506,1.83981e-07,0.270471,0.620819,0.33979
178,0.000321531,0.000107495,1.74243e-07,0.270472,0.620819,0.33979
179,0.000304503,0.000101803,1.65021e-07,0.270473,0.620819,0.33979
180,0.000288377,9.64113e-05,1.56286e-07,0.270473,0.620819,0.33979
181,0.000273105,9.13055e-05,1.48013e-07,0.270474,0.620819,0.33979
182,0.000258642,8.64702e-05,1.40178e-07,0.270475,0.620819,0.33979
183,0.000244945,8.18909e-05,1.32758e-07,0.270476,0.620819,0.33979
184,0.000231973,7.75541e-05,1.25729e-07,0.270477,0.620819,0.33979
185,0.000219688,7.3447e-05,1.19073e-07,0.270477,0.620819,0.33979
186,0.000208053,6.95574e-05,1.12769e-07,0.270478,0.620819,0.33979
187,0.000197035,6.58738e-05,1.06799e-07,0.270479,0.620819,0.33979
188,0.000186601,6.23852e-05,1.01144e-07,0.270479,0.620819,0.33979
189,0.000176718,5.90814e-05,9.57893e-08,0.27048,0.620819,0.33979
190,0.00016736,5.59526e-05,9.07176e-08,0.27048,0.620819,0.33979
191,0.000158497,5.29894e-05,8.59143e-08,0.270481,0.620819,0.33979
192,0.000150103,5.01832e-05,8.13652e-08,0.270481,0.620819,0.33979
193,0.000142154,4.75256e-05,7.7057e-08,0.270482,0.62082,0.33979
194,0.000134625,4.50087e-05,7.29768e-08,0.270482,0.62082,0.33979
195,0.000127496,4.26251e-05,6.91126e-08,0.270483,0.62082,0.33979
196,0.000120744,4.03678e-05,6.5453e-08,0.270483,0.62082,0.33979
197,0.000114349,3.823e-05,6.19871e-08,0.270483,0.62082,0.33979
198,0.000108294,3.62054e-05,5.87048e-08,0.270484,0.62082,0.33979
199,0.000102559,3.4288e-05,5.55962e-08,0.270484,0.62082,0.33979
200,9.71272e-05,3.24722e-05,5.26521e-08,0.270484,0.62082,0.33979
201,9.19835e-05,3.07525e-05,4.9864e-08,0.270485,0.62082,0.33979
202,8.71122e-05,2.91239e-05,4.72235e-08,0.270485,0.62082,0.33979
203,8.24989e-05,2.75815e-05,4.47228e-08,0.270485,0.62082,0.33979
204,7.81299e-05,2.61209e-05,4.23545e-08,0.270486,0.62082,0.33979
205,7.39922e-05,2.47375e-05,4.01116e-08,0.270486,0.62082,0.33979
206,7.00737e-05,2.34275e-05,3.79875e-08,0.270486,0.62082,0.33979
207,6.63627e-05,2.21868e-05,3.59758e-08,0.270486,0.62082,0.33979
208,6.28482e-05,2.10118e-05,3.40707e-08,0.270486,0.62082,0.33979
209,5.95199e-05,1.98991e-05,3.22664e-08,0.270487,0.62082,0.33979
210,5.63678e-05,1.88452e-05,3.05577e-08,0.270487,0.62082,0.33979
211,5.33826e-05,1.78472e-05,2.89395e-08,0.270487,0.62082,0.33979
212,5.05556e-05,1.69021e-05,2.74069e-08,0.270487,0.62082,0.33979
213,4.78782e-05,1.6007e-05,2.59556e-08,0.270487,0.62082,0.33979
214,4.53427e-05,1.51592e-05,2.4581e-08,0.270487,0.62082,0.33979
215,4.29414e-05,1.43564e-05,2.32793e-08,0.270488,0.62082,0.33979
216,4.06673e-05,1.35961e-05,2.20465e-08,0.270488,0.62082,0.33979
217,3.85136e-05,1.28761e-05,2.0879e-08,0.270488,0.62082,0.33979
218,3.6474e-05,1.21942e-05,1.97733e-08,0.270488,0.62082,0.33979
219,3.45424e-05,1.15484e-05,1.87261e-08,0.270488,0.62082,0.33979
220,3.27131e-05,1.09368e-05,1.77344e-08,0.270488,0.62082,0.33979
221,3.09806e-05,1.03576e-05,1.67953e-08,0.270488,0.62082,0.33979
222,2.93399e-05,9.80912e-06,1.59058e-08,0.270488,0.62082,0.33979
223,2.77861e-05,9.28964e-06,1.50635e-08,0.270488,0.62082,0.33979
224,2.63146e-05,8.79767e-06,1.42657e-08,0.270488,0.62082,0.33979
225,2.4921e-05,8.33176e-06,1.35103e-08,0.270489,0.62082,0.33979
226,2.36013e-05,7.89052e-06,1.27948e-08,0.270489,0.62082,0.33979
227,2.23514e-05,7.47265e-06,1.21172e-08,0.270489,0.62082,0.33979
228,2.11677e-05,7.07691e-06,1.14755e-08,0.270489,0.62082,0.33979
229,2.00467e-05,6.70213e-06,1.08678e-08,0.270489,0.62082,0.33979
230,1.8985e-05,6.3472e-06,1.02922e-08,0.270489,0.62082,0.33979
231,1.79796e-05,6.01106e-06,9.74718e-09,0.270489,0.62082,0.33979
232,1.70274e-05,5.69272e-06,9.23099e-09,0.270489,0.62082,0.33979
233,1.61257e-05,5.39124e-06,8.74213e-09,0.270489,0.62082,0.33979
234,1.52717e-05,5.10573e-06,8.27916e-09,0.270489,0.62082,0.33979
235,1.44629e-05,4.83534e-06,7.84071e-09,0.270489,0.62082,0.33979
236,1.3697e-05,4.57927e-06,7.42548e-09,0.270489,0.62082,0.33979
237,1.29716e-05,4.33676e-06,7.03224e-09,0.270489,0.62082,0.33979
238,1.22847e-05,4.10709e-06,6.65983e-09,0.270489,0.62082,0.33979
239,1.16341e-05,3.88958e-06,6.30713e-09,0.270489,0.62082,0.33979
240,1.1018e-05,3.6836e-06,5.97312e-09,0.270489,0.62082,0.33979
241,1.04345e-05,3.48852e-06,5.65679e-09,0.270489,0.62082,0.33979
242,9.88187e-06,3.30377e-06,5.35722e-09,0.270489,0.62082,0.33979
243,9.35854e-06,3.12881e-06,5.07351e-09,0.270489,0.62082,0.33979
244,8.86293e-06,2.96311e-06,4.80482e-09,0.270489,0.62082,0.33979
245,8.39356e-06,2.80619e-06,4.55037e-09,0.27049,0.62082,0.33979
246,7.94905e-06,2.65758e-06,4.30939e-09,0.27049,0.62082,0.33979
247,7.52808e-06,2.51684e-06,4.08117e-09,0.27049,0.62082,0.33979
248,7.1294e-06,2.38355e-06,3.86504e-09,0.27049,0.62082,0.33979
249,6.75184e-06,2.25732e-06,3.66035e-09,0.27049,0.62082,0.33979
250,6.39427e-06,2.13778e-06,3.4665e-09,0.27049,0.62082,0.33979
251,6.05564e-06,2.02456e-06,3.28292e-09,0.27049,0.62082,0.33979
252,5.73494e-06,1.91734e-06,3.10906e-09,0.27049,0.62082,0.33979
253,5.43123e-06,1.8158e-06,2.94441e-09,0.27049,0.62082,0.33979
254,5.1436e-06,1.71964e-06,2.78848e-09,0.27049,0.62082,0.33979
255,4.8712e-06,1.62857e-06,2.64081e-09,0.27049,0.62082,0.33979
256,4.61323e-06,1.54233e-06,2.50095e-09,0.27049,0.62082,0.33979
257,4.36892e-06,1.46065e-06,2.36851e-09,0.27049,0.62082,0.33979
258,4.13755e-06,1.38329e-06,2.24307e-09,0.27049,0.62082,0.33979
259,3.91843e-06,1.31004e-06,2.12428e-09,0.27049,0.62082,0.33979
260,3.71092e-06,1.24066e-06,2.01179e-09,0.27049,0.62082,0.33979
261,3.51439e-06,1.17495e-06,1.90524e-09,0.27049,0.62082,0.33979
262,3.32827e-06,1.11273e-06,1.80435e-09,0.27049,0.62082,0.33979
263,3.15201e-06,1.0538e-06,1.70879e-09,0.27049,0.62082,0.33979
264,2.98509e-06,9.97994e-07,1.6183e-09,0.27049,0.62082,0.33979
265,2.827e-06,9.45142e-07,1.53259e-09,0.27049,0.62082,0.33979
266,2.67729e-06,8.95089e-07,1.45143e-09,0.27049,0.62082,0.33979
267,2.5355e-06,8.47686e-07,1.37456e-09,0.27049,0.62082,0.33979
268,2.40123e-06,8.02794e-07,1.30177e-09,0.27049,0.62082,0.33979
269,2.27406e-06,7.60279e-07,1.23283e-09,0.27049,0.62082,0.33979
270,2.15363e-06,7.20016e-07,1.16754e-09,0.27049,0.62082,0.33979
271,2.03958e-06,6.81885e-07,1.10571e-09,0.27049,0.62082,0.33979
272,1.93156e-06,6.45773e-07,1.04715e-09,0.27049,0.62082,0.33979
273,1.82927e-06,6.11574e-07,9.91697e-10,0.27049,0.62082,0.33979
274,1.7324e-06,5.79186e-07,9.39178e-10,0.27049,0.62082,0.33979
275,1.64065e-06,5.48513e-07,8.89441e-10,0.27049,0.62082,0.33979
276,1.55376e-06,5.19465e-07,8.42337e-10,0.27049,0.62082,0.33979
277,1.47148e-06,4.91955e-07,7.97728e-10,0.27049,0.62082,0.33979
278,1.39355e-06,4.65901e-07,7.55482e-10,0.27049,0.62082,0.33979
279,1.31975e-06,4.41228e-07,7.15472e-10,0.27049,0.62082,0.33979
280,1.24986e-06,4.17861e-07,6.77582e-10,0.27049,0.62082,0.33979
281,1.18367e-06,3.95732e-07,6.41698e-10,0.27049,0.62082,0.33979
282,1.12098e-06,3.74775e-07,6.07715e-10,0.27049,0.62082,0.33979
283,1.06162e-06,3.54927e-07,5.75531e-10,0.27049,0.62082,0.33979
284,1.0054e-06,3.36131e-07,5.45052e-10,0.27049,0.62082,0.33979
285,9.52152e-07,3.1833e-07,5.16187e-10,0.27049,0.62082,0.33979
286,9.01727e-07,3.01471e-07,4.8885e-10,0.27049,0.62082,0.33979
287,8.53973e-07,2.85506e-07,4.62962e-10,0.27049,0.62082,0.33979
288,8.08748e-07,2.70386e-07,4.38444e-10,0.27049,0.62082,0.33979
289,7.65918e-07,2.56067e-07,4.15225e-10,0.27049,0.62082,0.33979
290,7.25356e-07,2.42506e-07,3.93235e-10,0.27049,0.62082,0.33979
291,6.86942e-07,2.29663e-07,3.7241e-10,0.27049,0.62082,0.33979
292,6.50563e-07,2.175e-07,3.52687e-10,0.27049,0.62082,0.33979
293,6.1611e-07,2.05982e-07,3.3401e-10,0.27049,0.62082,0.33979
294,5.83482e-07,1.95073e-07,3.16321e-10,0.27049,0.62082,0.33979
295,5.52581e-07,1.84743e-07,2.99569e-10,0.27049,0.62082,0.33979
296,5.23317e-07,1.74959e-07,2.83704e-10,0.27049,0.62082,0.33979
297,4.95603e-07,1.65693e-07,2.6868e-10,0.27049,0.62082,0.33979
298,4.69357e-07,1.56918e-07,2.54451e-10,0.27049,0.62082,0.33979
299,4.445e-07,1.48608e-07,2.40976e-10,0.27049,0.62082,0.33979
300,4.2096e-07,1.40738e-07,2.28214e-10,0.27049,0.62082,0.33979
301,3.98667e-07,1.33285e-07,2.16128e-10,0.27049,0.62082,0.33979
302,3.77554e-07,1.26226e-07,2.04682e-10,0.27049,0.62082,0.33979
303,3.57559e-07,1.19542e-07,1.93842e-10,0.27049,0.62082,0.33979
304,3.38624e-07,1.13211e-07,1.83577e-10,0.27049,0.62082,0.33979
305,3.20691e-07,1.07215e-07,1.73855e-10,0.27049,0.62082,0.33979
306,3.03707e-07,1.01537e-07,1.64648e-10,0.27049,0.62082,0.33979
307,2.87623e-07,9.61602e-08,1.55928e-10,0.27049,0.62082,0.33979
308,2.72391e-07,9.10677e-08,1.47671e-10,0.27049,0.62082,0.33979
309,2.57966e-07,8.62448e-08,1.3985e-10,0.27049,0.62082,0.33979
310,2.44304e-07,8.16775e-08,1.32444e-10,0.27049,0.62082,0.33979
311,2.31366e-07,7.73519e-08,1.2543e-10,0.27049,0.62082,0.33979
312,2.19114e-07,7.32555e-08,1.18787e-10,0.27049,0.62082,0.33979
313,2.0751e-07,6.9376e-08,1.12497e-10,0.27049,0.62082,0.33979
314,1.9652e-07,6.57019e-08,1.06539e-10,0.27049,0.62082,0.33979
315,1.86113e-07,6.22225e-08,1.00897e-10,0.27049,0.62082,0.33979
316,1.76257e-07,5.89273e-08,9.55534e-11,0.27049,0.62082,0.33979
317,1.66922e-07,5.58066e-08,9.0493e-11,0.27049,0.62082,0.33979
318,1.58082e-07,5.28511e-08,8.57006e-11,0.27049,0.62082,0.33979
319,1.49711e-07,5.00522e-08,8.11621e-11,0.27049,0.62082,0.33979
320,1.41782e-07,4.74015e-08,7.68639e-11,0.27049,0.62082,0.33979
321,1.34273e-07,4.48912e-08,7.27933e-11,0.27049,0.62082,0.33979
322,1.27163e-07,4.25138e-08,6.89382e-11,0.27049,0.62082,0.33979
323,1.20428e-07,4.02624e-08,6.52873e-11,0.27049,0.62082,0.33979
324,1.14051e-07,3.81301e-08,6.18298e-11,0.27049,0.62082,0.33979
325,1.08011e-07,3.61108e-08,5.85553e-11,0.27049,0.62082,0.33979
326,1.02291e-07,3.41984e-08,5.54543e-11,0.27049,0.62082,0.33979
327,9.68733e-08,3.23873e-08,5.25175e-11,0.27049,0.62082,0.33979
328,9.17431e-08,3.06721e-08,4.97363e-11,0.27049,0.62082,0.33979
329,8.68845e-08,2.90478e-08,4.71024e-11,0.27049,0.62082,0.33979
330,8.22832e-08,2.75095e-08,4.46079e-11,0.27049,0.62082,0.33979
331,7.79256e-08,2.60526e-08,4.22455e-11,0.27049,0.62082,0.33979
332,7.37988e-08,2.46729e-08,4.00083e-11,0.27049,0.62082,0.33979
333,6.98905e-08,2.33663e-08,3.78895e-11,0.27049,0.62082,0.33979
334,6.61892e-08,2.21288e-08,3.5883e-11,0.27049,0.62082,0.33979
335,6.26839e-08,2.09569e-08,3.39826e-11,0.27049,0.62082,0.33979
336,5.93643e-08,1.98471e-08,3.21829e-11,0.27049,0.62082,0.33979
337,5.62205e-08,1.8796e-08,3.04785e-11,0.27049,0.62082,0.33979
338,5.32431e-08,1.78006e-08,2.88644e-11,0.27049,0.62082,0.33979
339,5.04234e-08,1.68579e-08,2.73358e-11,0.27049,0.62082,0.33979
340,4.77531e-08,1.59651e-08,2.58881e-11,0.27049,0.62082,0.33979
341,4.52241e-08,1.51196e-08,2.45171e-11,0.27049,0.62082,0.33979
342,4.28291e-08,1.43189e-08,2.32188e-11,0.27049,0.62082,0.33979
343,4.0561e-08,1.35606e-08,2.19891e-11,0.27049,0.62082,0.33979
344,3.84129e-08,1.28425e-08,2.08245e-11,0.27049,0.62082,0.33979
345,3.63786e-08,1.21623e-08,1.97218e-11,0.27049,0.62082,0.33979
346,3.44521e-08,1.15182e-08,1.86774e-11,0.27049,0.62082,0.33979
347,3.26275e-08,1.09083e-08,1.76883e-11,0.27049,0.62082,0.33979
348,3.08996e-08,1.03306e-08,1.67514e-11,0.27049,0.62082,0.33979
349,2.92632e-08,9.78348e-09,1.58643e-11,0.27049,0.62082,0.33979
350,2.77135e-08,9.26536e-09,1.50242e-11,0.27049,0.62082,0.33979
351,2.62458e-08,8.77468e-09,1.42285e-11,0.27049,0.62082,0.33979
352,2.48559e-08,8.30999e-09,1.3475e-11,0.27049,0.62082,0.33979
353,2.35396e-08,7.8699e-09,1.27614e-11,0.27049,0.62082,0.33979
354,2.22929e-08,7.45312e-09,1.20855e-11,0.27049,0.62082,0.33979
355,2.11123e-08,7.05842e-09,1.14455e-11,0.27049,0.62082,0.33979
356,1.99943e-08,6.68461e-09,1.08394e-11,0.27049,0.62082,0.33979
357,1.89354e-08,6.33061e-09,1.02653e-11,0.27049,0.62082,0.33979
358,1.79326e-08,5.99535e-09,9.72171e-12,0.27049,0.62082,0.33979
359,1.69829e-08,5.67784e-09,9.20686e-12,0.27049,0.62082,0.33979
360,1.60835e-08,5.37715e-09,8.71922e-12,0.27049,0.62082,0.33979
361,1.52318e-08,5.09239e-09,8.25745e-12,0.27049,0.62082,0.33979
362,1.44251e-08,4.8227e-09,7.82018e-12,0.27049,0.62082,0.33979
