Time,y1,y2,y3,u1,u2,u3,du1,du2,du3,dx1_est,dx2_est,dx3_est,u1_ideal,u2_ideal,u3_ideal
506,140.017,127.971,-0.145075,0.59582,0.895123,0.788331,0.000490129,0.000661492,-0.000222802,0.00189584,-0.0371032,0.00156659,0.59589,0.89447,0.78829
507,140.016,127.975,-0.144515,0.596329,0.895549,0.788109,0.000508785,0.000426292,-0.000221729,-0.00693673,-0.0293844,0.00484018,0.59589,0.89447,0.78829
508,140.016,127.992,-0.144107,0.59639,0.895015,0.788136,6.07371e-05,-0.000533521,2.6226e-05,-0.00845896,-0.00727177,0.00296701,0.59589,0.89447,0.78829
509,140.015,128.015,-0.144452,0.596391,0.894777,0.788155,1.72853e-06,-0.000238359,1.94311e-05,-0.00868288,0.00164797,0.00206354,0.59589,0.89447,0.78829
510,140.016,128.025,-0.144609,0.595787,0.894023,0.788351,-0.000604272,-0.000754297,0.000196278,0.001471,0.0137183,-0.00190274,0.59589,0.89447,0.78829
511,140.016,128.03,-0.145265,0.594973,0.89328,0.788621,-0.00081414,-0.000742435,0.000269711,0.0154153,0.0159538,-0.00648129,0.59589,0.89447,0.78829
512,140.016,128.02,-0.145966,0.595156,0.894091,0.788513,0.000182807,0.000810385,-0.0001086,0.0128146,-0.00925805,-0.00305816,0.59589,0.89447,0.78829
513,140.016,127.997,-0.14538,0.594643,0.89367,0.788657,-0.000513256,-0.000420928,0.000144601,0.0216097,-0.00665081,-0.00555269,0.59589,0.89447,0.78829
514,140.015,127.992,-0.145797,0.594862,0.894188,0.788568,0.000219584,0.000518441,-8.86321e-05,0.0181238,-0.0205456,-0.00321155,0.59589,0.89447,0.78829
515,140.014,127.979,-0.145403,0.594863,0.894277,0.788537,1.2517e-06,8.85129e-05,-3.12328e-05,0.0181362,-0.0205804,-0.00263977,0.59589,0.89447,0.78829
516,140.013,127.977,-0.145353,0.594972,0.894558,0.788446,0.000108302,0.000281096,-9.07779e-05,0.0163661,-0.0222167,-0.000944162,0.59589,0.89447,0.78829
517,140.012,127.977,-0.145148,0.595531,0.895165,0.788227,0.000559628,0.000607371,-0.000219107,0.00681911,-0.0238506,0.00282545,0.59589,0.89447,0.78829
518,140.011,127.982,-0.14461,0.595282,0.894498,0.788321,-0.000249326,-0.000667512,9.40561e-05,0.0106936,-0.00334633,-3.53317e-06,0.59589,0.89447,0.78829
519,140.011,127.998,-0.145128,0.59546,0.894785,0.78822,0.000178099,0.000287294,-0.00010097,0.00769526,-0.00415852,0.00178492,0.59589,0.89447,0.78829
520,140.01,128,-0.144898,0.595361,0.894423,0.78829,-9.91225e-05,-0.000362456,6.9201e-05,0.00919445,0.00435887,5.6739e-05,0.59589,0.89447,0.78829
521,140.01,128.007,-0.145173,0.59519,0.894021,0.788416,-0.000170708,-0.00040108,0.000126362,0.0119968,0.00719411,-0.00232482,0.59589,0.89447,0.78829
522,140.009,128.006,-0.14549,0.59646,0.895726,0.78796,0.00126928,0.00170463,-0.000455976,-0.0092852,-0.0180224,0.00679621,0.59589,0.89447,0.78829
523,140.009,127.998,-0.144034,0.59672,0.895374,0.787926,0.000259876,-0.000351787,-3.44515e-05,-0.0142095,0.00280623,0.00599064,0.59589,0.89447,0.78829
524,140.009,128.023,-0.144206,0.59679,0.894965,0.787969,7.01547e-05,-0.000408828,4.30346e-05,-0.0157518,0.0165169,0.00432007,0.59589,0.89447,0.78829
525,140.009,128.039,-0.14446,0.59702,0.894935,0.787952,0.000230193,-3.08156e-05,-1.65105e-05,-0.0198278,0.0194111,0.00430668,0.59589,0.89447,0.78829
526,140.01,128.045,-0.144417,0.59752,0.895418,0.787792,0.000500023,0.000483096,-0.000159919,-0.0283582,0.0159335,0.00714266,0.59589,0.89447,0.78829
527,140.01,128.05,-0.143959,0.598153,0.895746,0.78763,0.000633121,0.000328183,-0.000162661,-0.039363,0.0198588,0.00949481,0.59589,0.89447,0.78829
528,140.011,128.064,-0.14357,0.598303,0.895584,0.787591,0.000149965,-0.000162125,-3.9041e-05,-0.042196,0.0325181,0.00934139,0.59589,0.89447,0.78829
529,140.013,128.083,-0.143626,0.598189,0.894928,0.787724,-0.000113845,-0.000655532,0.000133574,-0.040615,0.0465124,0.00610813,0.59589,0.89447,0.78829
530,140.015,128.097,-0.144077,0.598009,0.894682,0.787809,-0.000180602,-0.000246525,8.49366e-05,-0.0375593,0.0475508,0.00460052,0.59589,0.89447,0.78829
531,140.017,128.098,-0.144268,0.597614,0.894127,0.78801,-0.000394166,-0.000554681,0.000201404,-0.0308802,0.0484193,0.00110194,0.59589,0.89447,0.78829
532,140.018,128.094,-0.14472,0.597135,0.893873,0.788177,-0.00047946,-0.000254512,0.000166655,-0.0224836,0.0397845,-0.00112629,0.59589,0.89447,0.78829
533,140.02,128.08,-0.144992,0.596437,0.893414,0.788423,-0.00069809,-0.000458896,0.000245512,-0.0103369,0.0311171,-0.00466222,0.59589,0.89447,0.78829
534,140.021,128.062,-0.145461,0.596568,0.894149,0.788349,0.000130713,0.000735819,-7.39694e-05,-0.0120448,0.00498312,-0.00178439,0.59589,0.89447,0.78829
535,140.022,128.038,-0.144924,0.597013,0.894943,0.788162,0.000445545,0.000793397,-0.000186741,-0.0193729,-0.00969229,0.00226273,0.59589,0.89447,0.78829
536,140.023,128.031,-0.144272,0.596491,0.894096,0.788365,-0.000522017,-0.00084728,0.000202954,-0.0107339,0.00567333,-0.00207686,0.59589,0.89447,0.78829
537,140.024,128.039,-0.144963,0.595979,0.893955,0.788457,-0.000512123,-0.000140309,9.26256e-05,-0.00177517,0.00175395,-0.0032214,0.59589,0.89447,0.78829
538,140.024,128.03,-0.145179,0.596612,0.895073,0.788184,0.000633121,0.00111759,-0.000273585,-0.0122115,-0.0175079,0.00258078,0.59589,0.89447,0.78829
539,140.025,128.02,-0.144269,0.596051,0.893995,0.788434,-0.000560641,-0.00107753,0.000249863,-0.00304096,0.0027772,-0.00289464,0.59589,0.89447,0.78829
540,140.025,128.032,-0.145129,0.596127,0.894333,0.788391,7.56979e-05,0.000337422,-4.26173e-05,-0.00411198,-0.00807802,-0.00149505,0.59589,0.89447,0.78829
541,140.025,128.022,-0.14488,0.595928,0.894182,0.78844,-0.000198603,-0.00015074,4.85778e-05,-0.000709216,-0.00664657,-0.00235084,0.59589,0.89447,0.78829
542,140.025,128.02,-0.145029,0.596023,0.894464,0.788382,9.44734e-05,0.00028199,-5.79357e-05,-0.00218479,-0.0127763,-0.000972251,0.59589,0.89447,0.78829
543,140.025,128.015,-0.144815,0.595887,0.894402,0.788387,-0.000136256,-6.17504e-05,5.30481e-06,0.000145426,-0.00998239,-0.0011587,0.59589,0.89447,0.78829
544,140.025,128.016,-0.144891,0.595156,0.893469,0.788655,-0.000730276,-0.000933051,0.000267804,0.0124431,0.00145521,-0.00631831,0.59589,0.89447,0.78829
545,140.025,128.016,-0.1457,0.595292,0.894071,0.788576,0.000135779,0.000601947,-7.9155e-05,0.0105141,-0.0174738,-0.00379014,0.59589,0.89447,0.78829
546,140.025,127.998,-0.145265,0.595522,0.894547,0.788454,0.000229299,0.000476182,-0.000121295,0.00676586,-0.0248806,-0.00125678,0.59589,0.89447,0.78829
547,140.025,127.993,-0.144893,0.595718,0.894772,0.788349,0.000196278,0.000224173,-0.000105143,0.00338411,-0.0221226,0.00037809,0.59589,0.89447,0.78829
548,140.024,127.998,-0.144699,0.59637,0.895544,0.788071,0.000652611,0.000772774,-0.000278533,-0.00772462,-0.0240054,0.00519401,0.59589,0.89447,0.78829
549,140.024,128.006,-0.144022,0.59644,0.8951,0.788082,6.9499e-05,-0.000444472,1.12057e-05,-0.00933924,-0.00419734,0.00373148,0.59589,0.89447,0.78829
550,140.024,128.028,-0.144305,0.596907,0.895338,0.787958,0.000467479,0.000237703,-0.000124097,-0.0174752,-0.000528368,0.00549384,0.59589,0.89447,0.78829
551,140.024,128.04,-0.144027,0.59784,0.89608,0.787664,0.000932395,0.000742197,-0.000293732,-0.033524,8.67577e-05,0.0102651,0.59589,0.89447,0.78829
552,140.024,128.055,-0.143292,0.597269,0.894633,0.787954,-0.000570357,-0.00144708,0.000289977,-0.024468,0.0328737,0.00329424,0.59589,0.89447,0.78829
553,140.025,128.082,-0.144395,0.59769,0.895267,0.787795,0.00042069,0.000634551,-0.000159323,-0.0314686,0.0222572,0.00660559,0.59589,0.89447,0.78829
554,140.026,128.079,-0.143853,0.597113,0.894156,0.788072,-0.00057739,-0.00111097,0.000277162,-0.0219943,0.0404864,0.000766946,0.59589,0.89447,0.78829
555,140.028,128.089,-0.144731,0.596904,0.89422,0.788141,-0.000208616,6.34789e-05,6.93798e-05,-0.0181822,0.0286912,0.000348069,0.59589,0.89447,0.78829
556,140.029,128.077,-0.144728,0.596424,0.893825,0.788319,-0.000480473,-0.000394583,0.000178158,-0.00988196,0.0252881,-0.00241149,0.59589,0.89447,0.78829
557,140.03,128.068,-0.145103,0.596727,0.894686,0.788163,0.000302911,0.000860453,-0.00015682,-0.0146091,0.0037924,0.00159256,0.59589,0.89447,0.78829
558,140.031,128.052,-0.144443,0.596108,0.893862,0.7884,-0.00061816,-0.000823379,0.000237584,-0.00421336,0.0136247,-0.00298194,0.59589,0.89447,0.78829
559,140.031,128.054,-0.145144,0.59624,0.89439,0.788315,0.000131249,0.000528157,-8.57115e-05,-0.00614437,-0.000807211,-0.000608146,0.59589,0.89447,0.78829
560,140.031,128.04,-0.144753,0.596111,0.894309,0.788348,-0.000129044,-8.17776e-05,3.35574e-05,-0.00391458,-0.000944742,-0.00113615,0.59589,0.89447,0.78829
561,140.032,128.038,-0.144838,0.596037,0.894324,0.788367,-7.32541e-05,1.50204e-05,1.87159e-05,-0.00259175,-0.00395606,-0.00124876,0.59589,0.89447,0.78829
562,140.032,128.034,-0.144845,0.596165,0.894488,0.788336,0.000127494,0.000164866,-3.08156e-05,-0.00471181,-0.00823727,-0.000499902,0.59589,0.89447,0.78829
563,140.032,128.031,-0.144701,0.595863,0.894082,0.788454,-0.000301838,-0.000406086,0.000118256,0.000363755,-0.00354734,-0.00276782,0.59589,0.89447,0.78829
564,140.032,128.032,-0.145048,0.595917,0.894443,0.788388,5.3525e-05,0.00036031,-6.65188e-05,-0.000336119,-0.0121562,-0.00105609,0.59589,0.89447,0.78829
565,140.032,128.024,-0.144793,0.595703,0.894259,0.788437,-0.000213981,-0.000183463,4.94123e-05,0.00330661,-0.0091927,-0.00201236,0.59589,0.89447,0.78829
566,140.032,128.025,-0.144971,0.596552,0.895459,0.788098,0.000849009,0.00119978,-0.000339448,-0.0109268,-0.024237,0.00460679,0.59589,0.89447,0.78829
567,140.032,128.021,-0.143956,0.596074,0.894303,0.788319,-0.000477552,-0.00115633,0.000221133,-0.00332675,0.0034912,-0.000851335,0.59589,0.89447,0.78829
568,140.032,128.041,-0.144851,0.595435,0.893551,0.788554,-0.000639021,-0.000751317,0.000235021,0.00749683,0.0102459,-0.00517822,0.59589,0.89447,0.78829
569,140.032,128.037,-0.145514,0.596312,0.895238,0.788158,0.000876963,0.00168639,-0.000396192,-0.00685556,-0.0207911,0.00344246,0.59589,0.89447,0.78829
570,140.032,128.019,-0.144164,0.596532,0.895164,0.788088,0.000220537,-7.39694e-05,-6.9201e-05,-0.0108852,-0.00854727,0.00382414,0.59589,0.89447,0.78829
571,140.032,128.035,-0.14416,0.596274,0.894494,0.78822,-0.000258684,-0.00066942,0.000131845,-0.00679042,0.00691152,0.000620091,0.59589,0.89447,0.78829
572,140.032,128.048,-0.144673,0.596379,0.894625,0.788193,0.000105202,0.000131011,-2.77758e-05,-0.00854772,0.00394547,0.00124621,0.59589,0.89447,0.78829
573,140.032,128.047,-0.144556,0.596498,0.894687,0.788167,0.000119269,6.13928e-05,-2.52724e-05,-0.0106133,0.00397521,0.00163537,0.59589,0.89447,0.78829
574,140.033,128.048,-0.144482,0.596585,0.89474,0.788136,8.67248e-05,5.33462e-05,-3.0756e-05,-0.012126,0.00525975,0.00206572,0.59589,0.89447,0.78829
575,140.033,128.051,-0.144422,0.595783,0.893611,0.788455,-0.0008021,-0.00112861,0.00031805,0.00132119,0.0196054,-0.00414637,0.59589,0.89447,0.78829
576,140.033,128.054,-0.145376,0.595656,0.893985,0.788454,-0.000127077,0.000373065,-8.34465e-07,0.00389024,0.00206764,-0.002978,0.59589,0.89447,0.78829
577,140.034,128.036,-0.145156,0.595751,0.894364,0.7884,9.51886e-05,0.000379443,-5.4121e-05,0.0024997,-0.00932892,-0.00134695,0.59589,0.89447,0.78829
578,140.033,128.027,-0.144879,0.595852,0.894541,0.78835,0.000101507,0.000176787,-4.95315e-05,0.000815389,-0.0115259,-0.000367695,0.59589,0.89447,0.78829
579,140.033,128.025,-0.144738,0.596012,0.894592,0.788316,0.000159264,5.10216e-05,-3.42727e-05,-0.00197243,-0.00990916,6.46886e-05,0.59589,0.89447,0.78829
580,140.033,128.028,-0.144666,0.59562,0.894005,0.788467,-0.000391662,-0.000587106,0.000151336,0.00455424,-0.000616424,-0.00303755,0.59589,0.89447,0.78829
581,140.033,128.03,-0.145158,0.595828,0.894476,0.788371,0.000207543,0.000471354,-9.60827e-05,0.00122159,-0.0111527,-0.000758634,0.59589,0.89447,0.78829
582,140.033,128.022,-0.144792,0.594413,0.892511,0.788938,-0.00141424,-0.00196487,0.000566661,0.0249643,0.0121059,-0.0116956,0.59589,0.89447,0.78829
583,140.033,128.023,-0.146466,0.593935,0.892845,0.789032,-0.000478745,0.000333726,9.47714e-05,0.0337879,-0.0152779,-0.011459,0.59589,0.89447,0.78829
584,140.032,127.987,-0.146368,0.59468,0.894427,0.7887,0.000744998,0.00158179,-0.000332713,0.0217417,-0.0494212,-0.00372841,0.59589,0.89447,0.78829
585,140.031,127.961,-0.145132,0.594663,0.894401,0.78866,-1.71065e-05,-2.563e-05,-3.96967e-05,0.0219543,-0.0426736,-0.00340646,0.59589,0.89447,0.78829
586,140.03,127.967,-0.145167,0.595033,0.894691,0.788532,0.000370383,0.000289559,-0.000127614,0.0155579,-0.0406748,-0.00141915,0.59589,0.89447,0.78829
587,140.028,127.972,-0.144893,0.595633,0.895136,0.788342,0.000600457,0.000445247,-0.00019002,0.00519032,-0.0385746,0.00156403,0.59589,0.89447,0.78829
588,140.027,127.982,-0.144455,0.594863,0.89364,0.788678,-0.000770569,-0.00149578,0.000335574,0.0177693,-0.00890299,-0.00592845,0.59589,0.89447,0.78829
589,140.027,127.999,-0.145658,0.595055,0.894161,0.788591,0.000191867,0.000520885,-8.66652e-05,0.0147719,-0.0230806,-0.00358896,0.59589,0.89447,0.78829
590,140.026,127.986,-0.145267,0.594386,0.893446,0.788808,-0.000668585,-0.00071454,0.000216722,0.0261176,-0.0154971,-0.00761474,0.59589,0.89447,0.78829
591,140.025,127.984,-0.145922,0.594498,0.894043,0.788707,0.000112236,0.000596642,-0.000101268,0.0245599,-0.0310551,-0.00487592,0.59589,0.89447,0.78829
592,140.024,127.969,-0.145504,0.594683,0.894398,0.788608,0.000184715,0.000354886,-9.92417e-05,0.0215116,-0.0354074,-0.00290488,0.59589,0.89447,0.78829
593,140.023,127.966,-0.145233,0.594512,0.894161,0.788646,-0.000171244,-0.00023663,3.80874e-05,0.0243397,-0.0284751,-0.00392406,0.59589,0.89447,0.78829
594,140.022,127.971,-0.145447,0.594509,0.894131,0.788649,-3.27826e-06,-3.0756e-05,3.09944e-06,0.0243728,-0.0273964,-0.00404544,0.59589,0.89447,0.78829
595,140.021,127.97,-0.145481,0.594055,0.893594,0.788799,-0.000453413,-0.000536978,0.000149846,0.0320219,-0.0200958,-0.00696006,0.59589,0.89447,0.78829
596,140.019,127.969,-0.145968,0.593868,0.893759,0.788799,-0.000187576,0.000165045,8.9407e-07,0.035455,-0.0275318,-0.00640738,0.59589,0.89447,0.78829
597,140.018,127.957,-0.145919,0.594649,0.895037,0.788456,0.000781476,0.0012781,-0.000343025,0.0224699,-0.0456362,0.000505338,0.59589,0.89447,0.78829
598,140.016,127.95,-0.144883,0.594383,0.894215,0.788594,-0.000265658,-0.000821471,0.000137687,0.0265533,-0.0235554,-0.00320734,0.59589,0.89447,0.78829
599,140.015,127.967,-0.145517,0.59469,0.894549,0.788499,0.000306487,0.000333607,-9.50098e-05,0.0213646,-0.0279255,-0.00138706,0.59589,0.89447,0.78829
600,140.014,127.967,-0.145231,0.595277,0.895254,0.788247,0.000587225,0.000704885,-0.00025171,0.0113766,-0.0299324,0.00298565,0.59589,0.89447,0.78829
601,140.012,127.973,-0.144624,0.594769,0.894426,0.788377,-0.000508249,-0.00082773,0.000129879,0.0196791,-0.00556499,-0.000579626,0.59589,0.89447,0.78829
602,140.012,127.992,-0.145318,0.594757,0.894259,0.788419,-1.19209e-05,-0.000166833,4.1604e-05,0.0197959,-0.00310964,-0.00148415,0.59589,0.89447,0.78829
603,140.01,127.993,-0.145445,0.595043,0.894708,0.788298,0.000285983,0.000448704,-0.000120401,0.0150334,-0.00951053,0.000938538,0.59589,0.89447,0.78829
604,140.009,127.991,-0.145084,0.595168,0.894639,0.788271,0.000124633,-6.90818e-05,-2.72393e-05,0.0127487,-0.00289894,0.000955115,0.59589,0.89447,0.78829
605,140.009,127.997,-0.145109,0.595377,0.894727,0.788221,0.000209391,8.76784e-05,-5.05447e-05,0.0090951,-0.00103409,0.00163871,0.59589,0.89447,0.78829
606,140.008,128.002,-0.145007,0.595007,0.894079,0.78838,-0.00036943,-0.000647962,0.000159204,0.0151878,0.010065,-0.00173027,0.59589,0.89447,0.78829
607,140.007,128.007,-0.145541,0.595007,0.894206,0.788379,-4.76837e-07,0.000127912,-6.55651e-07,0.0153158,0.00393819,-0.00134183,0.59589,0.89447,0.78829
608,140.007,128,-0.145462,0.594782,0.894042,0.788446,-0.000224948,-0.00016439,6.66976e-05,0.0191945,0.00364725,-0.00240812,0.59589,0.89447,0.78829
609,140.006,127.995,-0.145637,0.595114,0.894669,0.788297,0.000332415,0.000626624,-0.000148892,0.0137446,-0.00767952,0.000809249,0.59589,0.89447,0.78829
610,140.005,127.988,-0.145143,0.59595,0.895617,0.787983,0.000835299,0.000948727,-0.000313878,-0.00044582,-0.0139716,0.00643153,0.59589,0.89447,0.78829
611,140.004,127.994,-0.144307,0.595353,0.894194,0.788269,-0.000596464,-0.00142372,0.000285685,0.00908127,0.018362,-0.000417967,0.59589,0.89447,0.78829
612,140.004,128.016,-0.145417,0.595349,0.894174,0.788311,-4.11272e-06,-2.00272e-05,4.19021e-05,0.00920045,0.0136127,-0.000889528,0.59589,0.89447,0.78829
613,140.003,128.01,-0.145435,0.594999,0.893826,0.788445,-0.000350356,-0.000348032,0.000134408,0.0152026,0.01345,-0.00312632,0.59589,0.89447,0.78829
614,140.003,128.004,-0.145761,0.594572,0.893648,0.78856,-0.000426948,-0.000178099,0.000114858,0.0226727,0.00799267,-0.00463459,0.59589,0.89447,0.78829
615,140.003,127.991,-0.145993,0.59347,0.892526,0.788965,-0.00110215,-0.00112158,0.000405133,0.0415046,0.0112035,-0.0115751,0.59589,0.89447,0.78829
616,140.002,127.977,-0.14703,0.592649,0.892338,0.789197,-0.000820637,-0.000187576,0.000232279,0.056026,-0.00837748,-0.0141257,0.59589,0.89447,0.78829
617,140,127.942,-0.147375,0.593314,0.894192,0.788816,0.000665069,0.00185323,-0.000381052,0.0455545,-0.0487924,-0.00507875,0.59589,0.89447,0.78829
618,139.998,127.908,-0.145987,0.593383,0.8942,0.788765,6.86049e-05,8.52346e-06,-5.16772e-05,0.0442837,-0.0423898,-0.00456825,0.59589,0.89447,0.78829
619,139.996,127.911,-0.145988,0.593567,0.894317,0.788692,0.000184536,0.000116885,-7.27773e-05,0.0410562,-0.0388029,-0.00356895,0.59589,0.89447,0.78829
620,139.994,127.915,-0.145887,0.59376,0.89453,0.788586,0.000193119,0.00021261,-0.000106096,0.0377168,-0.0353349,-0.00195798,0.59589,0.89447,0.78829
621,139.992,127.92,-0.145718,0.593061,0.893437,0.788848,-0.000699341,-0.00109297,0.000262201,0.049315,-0.0154766,-0.00755082,0.59589,0.89447,0.78829
622,139.99,127.928,-0.146647,0.593277,0.893932,0.78876,0.000216305,0.000494838,-8.84533e-05,0.0458642,-0.0282308,-0.00528065,0.59589,0.89447,0.78829
623,139.988,127.914,-0.146283,0.593219,0.893896,0.788774,-5.82337e-05,-3.54052e-05,1.46031e-05,0.0468705,-0.0282911,-0.0055089,0.59589,0.89447,0.78829
624,139.986,127.911,-0.146344,0.59355,0.894393,0.788632,0.000330687,0.000496447,-0.000142634,0.0413383,-0.0341418,-0.00274118,0.59589,0.89447,0.78829
625,139.983,127.908,-0.145951,0.593394,0.89414,0.788657,-0.000156164,-0.000252664,2.52724e-05,0.0438679,-0.024724,-0.00368664,0.59589,0.89447,0.78829
626,139.981,127.914,-0.146182,0.593426,0.893979,0.788684,3.24249e-05,-0.000160396,2.68221e-05,0.0431925,-0.0207285,-0.00444232,0.59589,0.89447,0.78829
627,139.979,127.914,-0.146303,0.594516,0.895465,0.788254,0.00108951,0.00148529,-0.000429213,0.024886,-0.0382657,0.00382606,0.59589,0.89447,0.78829
628,139.977,127.911,-0.145056,0.594657,0.894843,0.788291,0.000141799,-0.000622213,3.67761e-05,0.0218816,-0.0135954,0.0015543,0.59589,0.89447,0.78829
629,139.976,127.937,-0.145455,0.59528,0.895425,0.788062,0.000622571,0.000582337,-0.000228882,0.0111971,-0.0129196,0.00532213,0.59589,0.89447,0.78829
630,139.975,127.948,-0.144923,0.5955,0.895149,0.788022,0.000220358,-0.00027591,-3.99351e-05,0.00702579,0.00512527,0.00481179,0.59589,0.89447,0.78829
631,139.974,127.968,-0.145063,0.595915,0.895322,0.787908,0.000414312,0.000173151,-0.000113904,-0.000226933,0.0107438,0.00630077,0.59589,0.89447,0.78829
632,139.973,127.982,-0.144849,0.596327,0.895339,0.787823,0.000412107,1.68085e-05,-8.50558e-05,-0.00754223,0.0200101,0.00703873,0.59589,0.89447,0.78829
633,139.973,127.997,-0.144738,0.595997,0.894453,0.788008,-0.000329912,-0.000886202,0.000184715,-0.00232366,0.0390378,0.00269216,0.59589,0.89447,0.78829
634,139.973,128.011,-0.145414,0.596673,0.895338,0.787785,0.000676334,0.000885546,-0.000222862,-0.0136536,0.0239515,0.00728556,0.59589,0.89447,0.78829
635,139.973,128.006,-0.144649,0.596563,0.894747,0.787898,-0.000109971,-0.000591338,0.000113189,-0.012112,0.0376074,0.00444412,0.59589,0.89447,0.78829
636,139.974,128.019,-0.145069,0.596928,0.895172,0.787787,0.000365019,0.000424862,-0.000110984,-0.0182616,0.0307712,0.00667318,0.59589,0.89447,0.78829
637,139.974,128.02,-0.144687,0.596716,0.894574,0.787935,-0.000212073,-0.000597596,0.000147045,-0.0148892,0.0404895,0.00351657,0.59589,0.89447,0.78829
638,139.975,128.029,-0.145133,0.596935,0.894772,0.787921,0.000218868,0.000197589,-1.3411e-05,-0.018548,0.0318924,0.00415814,0.59589,0.89447,0.78829
639,139.976,128.025,-0.144937,0.597194,0.895016,0.787865,0.000258803,0.0002442,-5.65052e-05,-0.0229274,0.0267792,0.00534911,0.59589,0.89447,0.78829
640,139.977,128.026,-0.144698,0.59708,0.894658,0.78795,-0.000114262,-0.000358224,8.57115e-05,-0.0211341,0.0328821,0.003476,0.59589,0.89447,0.78829
641,139.978,128.031,-0.144956,0.597098,0.894738,0.787949,1.8239e-05,7.9751e-05,-1.54972e-06,-0.0213806,0.0291521,0.00372259,0.59589,0.89447,0.78829
642,139.979,128.029,-0.144886,0.597495,0.895193,0.78782,0.000397325,0.000455141,-0.000128984,-0.0280944,0.0231851,0.0062076,0.59589,0.89447,0.78829
643,139.98,128.029,-0.14447,0.597441,0.894856,0.787885,-5.40018e-05,-0.000336826,6.56247e-05,-0.0273653,0.0307784,0.00457487,0.59589,0.89447,0.78829
644,139.981,128.038,-0.144696,0.597351,0.894568,0.787966,-8.97646e-05,-0.000287533,8.04067e-05,-0.0259415,0.0340802,0.00295596,0.59589,0.89447,0.78829
645,139.983,128.04,-0.144897,0.596988,0.894153,0.788124,-0.000362933,-0.000415623,0.000158429,-0.0197453,0.0339556,0.000285118,0.59589,0.89447,0.78829
646,139.984,128.036,-0.145251,0.597439,0.894993,0.787947,0.00045085,0.000840187,-0.000176966,-0.0271071,0.0156439,0.00437317,0.59589,0.89447,0.78829
647,139.985,128.024,-0.144561,0.597337,0.894694,0.788016,-0.000101805,-0.000299335,6.8903e-05,-0.0255027,0.0211446,0.00283717,0.59589,0.89447,0.78829
648,139.987,128.03,-0.144774,0.59746,0.894879,0.787964,0.000122488,0.000185013,-5.19156e-05,-0.0275496,0.0187945,0.00385667,0.59589,0.89447,0.78829
649,139.988,128.03,-0.144605,0.596992,0.894233,0.788149,-0.000467777,-0.000645876,0.000184596,-0.0196968,0.0266839,0.000279295,0.59589,0.89447,0.78829
650,139.989,128.034,-0.145142,0.596781,0.894184,0.78822,-0.000210822,-4.85182e-05,7.10487e-05,-0.015949,0.0201134,-0.000488973,0.59589,0.89447,0.78829
651,139.99,128.025,-0.145214,0.596712,0.894263,0.788256,-6.94394e-05,7.86781e-05,3.62396e-05,-0.0146048,0.0115883,-0.00058668,0.59589,0.89447,0.78829
652,139.991,128.016,-0.145168,0.597554,0.895544,0.787921,0.000842094,0.00128096,-0.000335336,-0.028635,-0.00794401,0.00623611,0.59589,0.89447,0.78829
653,139.992,128.009,-0.144088,0.596926,0.894419,0.788149,-0.000627935,-0.00112504,0.000228465,-0.0183666,0.0178326,0.000854945,0.59589,0.89447,0.78829
654,139.993,128.028,-0.144988,0.596885,0.894468,0.788172,-4.09484e-05,4.88758e-05,2.25306e-05,-0.0175702,0.0125294,0.000793692,0.59589,0.89447,0.78829
655,139.994,128.023,-0.144954,0.59701,0.894716,0.788121,0.00012511,0.00024873,-5.06043e-05,-0.0196004,0.00689525,0.00198949,0.59589,0.89447,0.78829
656,139.995,128.02,-0.144746,0.596978,0.894799,0.788081,-3.23057e-05,8.28505e-05,-3.99351e-05,-0.0190213,0.00845707,0.00264242,0.59589,0.89447,0.78829
657,139.996,128.022,-0.144688,0.596519,0.894319,0.78821,-0.000458598,-0.000480652,0.000129044,-0.0112609,0.0158876,0.000103352,0.59589,0.89447,0.78829
658,139.997,128.026,-0.145117,0.595551,0.893309,0.788541,-0.00096786,-0.00100917,0.000330985,0.00521438,0.023274,-0.00581955,0.59589,0.89447,0.78829
659,139.998,128.02,-0.146029,0.59598,0.894431,0.788343,0.000428438,0.00112134,-0.000198424,-0.00152498,-0.00567168,-0.000671931,0.59589,0.89447,0.78829
660,139.998,127.996,-0.145166,0.5967,0.895252,0.788099,0.000720501,0.000820994,-0.000243902,-0.0137206,-0.0149064,0.00392039,0.59589,0.89447,0.78829
661,139.998,127.995,-0.144433,0.597112,0.895372,0.787972,0.000411272,0.00012058,-0.000127077,-0.0209898,-0.00492742,0.00538309,0.59589,0.89447,0.78829
662,139.998,128.01,-0.144246,0.597721,0.895834,0.787755,0.000609338,0.00046128,-0.000216842,-0.0315383,4.20438e-05,0.00867629,0.59589,0.89447,0.78829
663,139.999,128.026,-0.143776,0.598129,0.895732,0.787672,0.000408232,-0.000101447,-8.2612e-05,-0.0388939,0.0147363,0.00903873,0.59589,0.89447,0.78829
664,140,128.049,-0.143731,0.596717,0.893482,0.788235,-0.00141203,-0.0022499,0.000562847,-0.0154646,0.0523706,-0.00271154,0.59589,0.89447,0.78829
665,140.002,128.068,-0.145578,0.59634,0.893554,0.788369,-0.00037694,7.1466e-05,0.000133991,-0.00860347,0.0319726,-0.00368227,0.59589,0.89447,0.78829
666,140.003,128.043,-0.14561,0.595391,0.892873,0.788691,-0.000949264,-0.000681221,0.000321388,0.00783988,0.0246655,-0.0085388,0.59589,0.89447,0.78829
