Time,dx1,dx2,dx3,u1,u2,u3
801,9.23128e-17,2.13041e-17,-1.04674e-16,0.11926,0.38063,0.12262
802,9.21906e-17,2.12755e-17,-1.04923e-16,0.11926,0.38063,0.12262
803,9.20686e-17,2.1247e-17,-1.05171e-16,0.11926,0.38063,0.12262
804,9.19468e-17,2.12185e-17,-1.05418e-16,0.11926,0.38063,0.12262
805,9.18251e-17,2.11902e-17,-1.05666e-16,0.11926,0.38063,0.12262
806,9.17035e-17,2.11619e-17,-1.05913e-16,0.11926,0.38063,0.12262
807,9.15821e-17,2.11336e-17,-1.0616e-16,0.11926,0.38063,0.12262
808,9.14609e-17,2.11054e-17,-1.06406e-16,0.11926,0.38063,0.12262
809,9.13399e-17,2.10773e-17,-1.06652e-16,0.11926,0.38063,0.12262
810,9.1219e-17,2.10493e-17,-1.06898e-16,0.11926,0.38063,0.12262
811,9.10982e-17,2.10212e-17,-1.07143e-16,0.11926,0.38063,0.12262
812,9.09777e-17,2.09933e-17,-1.07388e-16,0.11926,0.38063,0.12262
813,9.08572e-17,2.09654e-17,-1.07633e-16,0.11926,0.38063,0.12262
814,9.0737e-17,2.09375e-17,-1.07878e-16,0.11926,0.38063,0.12262
815,9.06169e-17,2.09097e-17,-1.08122e-16,0.11926,0.38063,0.12262
816,9.0497e-17,2.08819e-17,-1.08365e-16,0.11926,0.38063,0.12262
817,9.03772e-17,2.08542e-17,-1.08609e-16,0.11926,0.38063,0.12262
818,9.02576e-17,2.08266e-17,-1.08852e-16,0.11926,0.38063,0.12262
819,9.01381e-17,2.07989e-17,-1.09095e-16,0.11926,0.38063,0.12262
820,9.00188e-17,2.07713e-17,-1.09337e-16,0.11926,0.38063,0.12262
821,8.98996e-17,2.07438e-17,-1.0958e-16,0.11926,0.38063,0.12262
822,8.97806e-17,2.07163e-17,-1.09822e-16,0.11926,0.38063,0.12262
823,8.96618e-17,2.06888e-17,-1.10063e-16,0.11926,0.38063,0.12262
824,8.95431e-17,2.06614e-17,-1.10304e-16,0.11926,0.38063,0.12262
825,8.94246e-17,2.0634e-17,-1.10545e-16,0.11926,0.38063,0.12262
826,8.93063e-17,2.06067e-17,-1.10786e-16,0.11926,0.38063,0.12262
827,8.91881e-17,2.05794e-17,-1.11026e-16,0.11926,0.38063,0.12262
828,8.907e-17,2.05521e-17,-1.11266e-16,0.11926,0.38063,0.12262
829,8.89521e-17,2.05249e-17,-1.11506e-16,0.11926,0.38063,0.12262
830,8.67527e-17,2.04977e-17,-8.87242e-17,0.11926,0.38063,0.12262
831,8.66379e-17,2.04232e-17,-8.89576e-17,0.11926,0.38063,0.12262
832,8.65232e-17,2.03535e-17,-8.91907e-17,0.11926,0.38063,0.12262
833,8.64087e-17,2.02881e-17,-8.94235e-17,0.11926,0.38063,0.12262
834,8.62943e-17,2.02267e-17,-8.9656e-17,0.11926,0.38063,0.12262
835,8.61801e-17,2.01688e-17,-8.98882e-17,0.11926,0.38063,0.12262
836,8.6066e-17,2.01141e-17,-9.01201e-17,0.11926,0.38063,0.12262
837,8.59521e-17,2.00623e-17,-9.03516e-17,0.11926,0.38063,0.12262
838,8.58384e-17,2.00131e-17,-9.05829e-17,0.11926,0.38063,0.12262
839,8.57248e-17,1.99662e-17,-9.08138e-17,0.11926,0.38063,0.12262
840,8.56113e-17,1.99214e-17,-9.10445e-17,0.11926,0.38063,0.12262
841,8.5498e-17,1.98785e-17,-9.12748e-17,0.11926,0.38063,0.12262
842,8.53848e-17,1.98373e-17,-9.15048e-17,0.11926,0.38063,0.12262
843,8.52718e-17,1.97976e-17,-9.17346e-17,0.11926,0.38063,0.12262
844,8.51589e-17,1.97594e-17,-9.1964e-17,0.11926,0.38063,0.12262
845,8.50462e-17,1.97224e-17,-9.21931e-17,0.11926,0.38063,0.12262
846,8.49337e-17,1.96865e-17,-9.24219e-17,0.11926,0.38063,0.12262
847,8.48212e-17,1.96517e-17,-9.26504e-17,0.11926,0.38063,0.12262
848,8.4709e-17,1.96177e-17,-9.28786e-17,0.11926,0.38063,0.12262
849,8.45968e-17,1.95847e-17,-9.31066e-17,0.11926,0.38063,0.12262
850,8.44849e-17,1.95523e-17,-9.33342e-17,0.11926,0.38063,0.12262
851,8.43731e-17,1.95207e-17,-9.35615e-17,0.11926,0.38063,0.12262
852,8.42614e-17,1.94897e-17,-9.37885e-17,0.11926,0.38063,0.12262
853,8.41499e-17,1.94592e-17,-9.40152e-17,0.11926,0.38063,0.12262
854,8.40385e-17,1.94292e-17,-9.42416e-17,0.11926,0.38063,0.12262
855,8.39272e-17,1.93997e-17,-9.44677e-17,0.11926,0.38063,0.12262
856,8.38162e-17,1.93707e-17,-9.46935e-17,0.11926,0.38063,0.12262
857,8.37052e-17,1.9342e-17,-9.4919e-17,0.11926,0.38063,0.12262
858,8.35944e-17,1.93136e-17,-9.51442e-17,0.11926,0.38063,0.12262
859,8.34838e-17,1.92856e-17,-9.53691e-17,0.11926,0.38063,0.12262
860,8.33733e-17,1.92578e-17,-9.55937e-17,0.11926,0.38063,0.12262
861,8.32629e-17,1.92303e-17,-9.58181e-17,0.11926,0.38063,0.12262
862,8.31527e-17,1.9203e-17,-9.60421e-17,0.11926,0.38063,0.12262
863,8.30427e-17,1.9176e-17,-9.62658e-17,0.11926,0.38063,0.12262
864,8.29328e-17,1.91492e-17,-9.64892e-17,0.11926,0.38063,0.12262
865,8.2823e-17,1.91225e-17,-9.67124e-17,0.11926,0.38063,0.12262
866,8.27134e-17,1.9096e-17,-9.69352e-17,0.11926,0.38063,0.12262
867,8.26039e-17,1.90696e-17,-9.71577e-17,0.11926,0.38063,0.12262
868,8.24946e-17,1.90434e-17,-9.738e-17,0.11926,0.38063,0.12262
869,8.23854e-17,1.90174e-17,-9.76019e-17,0.11926,0.38063,0.12262
870,8.22763e-17,1.89914e-17,-9.78236e-17,0.11926,0.38063,0.12262
871,8.21674e-17,1.89656e-17,-9.8045e-17,0.11926,0.38063,0.12262
872,8.20587e-17,1.89399e-17,-9.8266e-17,0.11926,0.38063,0.12262
873,8.19501e-17,1.89142e-17,-9.84868e-17,0.11926,0.38063,0.12262
874,8.18416e-17,1.88887e-17,-9.87073e-17,0.11926,0.38063,0.12262
875,8.17333e-17,1.88632e-17,-9.89275e-17,0.11926,0.38063,0.12262
876,8.16251e-17,1.88378e-17,-9.91474e-17,0.11926,0.38063,0.12262
877,8.15171e-17,1.88125e-17,-9.9367e-17,0.11926,0.38063,0.12262
878,8.14092e-17,1.87873e-17,-9.95863e-17,0.11926,0.38063,0.12262
879,8.13014e-17,1.87621e-17,-9.98054e-17,0.11926,0.38063,0.12262
880,8.11938e-17,1.8737e-17,-1.00024e-16,0.11926,0.38063,0.12262
881,8.10863e-17,1.8712e-17,-1.00243e-16,0.11926,0.38063,0.12262
882,8.0979e-17,1.8687e-17,-1.00461e-16,0.11926,0.38063,0.12262
883,8.08718e-17,1.86621e-17,-1.00679e-16,0.11926,0.38063,0.12262
884,8.07648e-17,1.86372e-17,-1.00896e-16,0.11926,0.38063,0.12262
885,8.06579e-17,1.86123e-17,-1.01113e-16,0.11926,0.38063,0.12262
886,8.05511e-17,1.85876e-17,-1.0133e-16,0.11926,0.38063,0.12262
887,8.04445e-17,1.85628e-17,-1.01547e-16,0.11926,0.38063,0.12262
888,8.0338e-17,1.85382e-17,-1.01764e-16,0.11926,0.38063,0.12262
889,8.02317e-17,1.85135e-17,-1.0198e-16,0.11926,0.38063,0.12262
890,8.01255e-17,1.84889e-17,-1.02196e-16,0.11926,0.38063,0.12262
891,8.00195e-17,1.84644e-17,-1.02411e-16,0.11926,0.38063,0.12262
892,7.99135e-17,1.84398e-17,-1.02627e-16,0.11926,0.38063,0.12262
893,7.98078e-17,1.84154e-17,-1.02842e-16,0.11926,0.38063,0.12262
894,7.97021e-17,1.83909e-17,-1.03056e-16,0.11926,0.38063,0.12262
895,7.95966e-17,1.83665e-17,-1.03271e-16,0.11926,0.38063,0.12262
896,7.94913e-17,1.83422e-17,-1.03485e-16,0.11926,0.38063,0.12262
897,7.93861e-17,1.83178e-17,-1.03699e-16,0.11926,0.38063,0.12262
898,7.9281e-17,1.82936e-17,-1.03912e-16,0.11926,0.38063,0.12262
899,7.91761e-17,1.82693e-17,-1.04126e-16,0.11926,0.38063,0.12262
900,7.90713e-17,1.82451e-17,-1.04339e-16,0.11926,0.38063,0.12262
901,7.89666e-17,1.82209e-17,-1.04551e-16,0.11926,0.38063,0.12262
902,7.88621e-17,1.81968e-17,-1.04764e-16,0.11926,0.38063,0.12262
903,7.87577e-17,1.81727e-17,-1.04976e-16,0.11926,0.38063,0.12262
904,7.86535e-17,1.81486e-17,-1.05188e-16,0.11926,0.38063,0.12262
905,7.85494e-17,1.81246e-17,-1.054e-16,0.11926,0.38063,0.12262
906,7.84454e-17,1.81005e-17,-1.05611e-16,0.11926,0.38063,0.12262
907,7.83416e-17,1.80766e-17,-1.05822e-16,0.11926,0.38063,0.12262
908,7.82379e-17,1.80526e-17,-1.06033e-16,0.11926,0.38063,0.12262
909,7.81343e-17,1.80287e-17,-1.06243e-16,0.11926,0.38063,0.12262
910,7.80309e-17,1.80048e-17,-1.06453e-16,0.11926,0.38063,0.12262
911,7.79276e-17,1.7981e-17,-1.06663e-16,0.11926,0.38063,0.12262
912,7.78245e-17,1.79572e-17,-1.06873e-16,0.11926,0.38063,0.12262
913,7.77215e-17,1.79334e-17,-1.07082e-16,0.11926,0.38063,0.12262
914,7.76186e-17,1.79097e-17,-1.07292e-16,0.11926,0.38063,0.12262
915,7.75159e-17,1.7886e-17,-1.075e-16,0.11926,0.38063,0.12262
916,7.74133e-17,1.78623e-17,-1.07709e-16,0.11926,0.38063,0.12262
917,7.73108e-17,1.78386e-17,-1.07917e-16,0.11926,0.38063,0.12262
918,7.72085e-17,1.7815e-17,-1.08125e-16,0.11926,0.38063,0.12262
919,7.71063e-17,1.77914e-17,-1.08333e-16,0.11926,0.38063,0.12262
920,7.70042e-17,1.77679e-17,-1.0854e-16,0.11926,0.38063,0.12262
921,7.69023e-17,1.77444e-17,-1.08748e-16,0.11926,0.38063,0.12262
922,7.68005e-17,1.77209e-17,-1.08954e-16,0.11926,0.38063,0.12262
923,7.66989e-17,1.76974e-17,-1.09161e-16,0.11926,0.38063,0.12262
924,7.65974e-17,1.7674e-17,-1.09367e-16,0.11926,0.38063,0.12262
925,7.6496e-17,1.76506e-17,-1.09574e-16,0.11926,0.38063,0.12262
926,7.63947e-17,1.76272e-17,-1.09779e-16,0.11926,0.38063,0.12262
927,7.62936e-17,1.76039e-17,-1.09985e-16,0.11926,0.38063,0.12262
928,7.61926e-17,1.75806e-17,-1.1019e-16,0.11926,0.38063,0.12262
929,7.60918e-17,1.75573e-17,-1.10395e-16,0.11926,0.38063,0.12262
930,7.59911e-17,1.75341e-17,-1.106e-16,0.11926,0.38063,0.12262
931,7.58905e-17,1.75109e-17,-1.10804e-16,0.11926,0.38063,0.12262
932,7.57901e-17,1.74877e-17,-1.11009e-16,0.11926,0.38063,0.12262
933,7.56897e-17,1.74646e-17,-1.11212e-16,0.11926,0.38063,0.12262
934,7.55896e-17,1.74414e-17,-1.11416e-16,0.11926,0.38063,0.12262
935,7.54895e-17,1.74184e-17,-1.11619e-16,0.11926,0.38063,0.12262
936,7.53896e-17,1.73953e-17,-1.11823e-16,0.11926,0.38063,0.12262
937,7.32081e-17,1.73723e-17,-8.90046e-17,0.11926,0.38063,0.12262
938,7.31112e-17,1.73019e-17,-8.92016e-17,0.11926,0.38063,0.12262
939,7.30145e-17,1.72363e-17,-8.93983e-17,0.11926,0.38063,0.12262
940,7.29178e-17,1.71751e-17,-8.95947e-17,0.11926,0.38063,0.12262
941,7.28213e-17,1.71178e-17,-8.97909e-17,0.11926,0.38063,0.12262
942,7.27249e-17,1.70641e-17,-8.99869e-17,0.11926,0.38063,0.12262
943,7.26287e-17,1.70135e-17,-9.01825e-17,0.11926,0.38063,0.12262
944,7.25325e-17,1.69658e-17,-9.03779e-17,0.11926,0.38063,0.12262
945,7.24365e-17,1.69207e-17,-9.05731e-17,0.11926,0.38063,0.12262
946,7.23407e-17,1.68779e-17,-9.0768e-17,0.11926,0.38063,0.12262
947,7.22449e-17,1.68372e-17,-9.09626e-17,0.11926,0.38063,0.12262
948,7.21493e-17,1.67984e-17,-9.1157e-17,0.11926,0.38063,0.12262
949,7.20538e-17,1.67613e-17,-9.13511e-17,0.11926,0.38063,0.12262
950,7.19584e-17,1.67257e-17,-9.1545e-17,0.11926,0.38063,0.12262
951,7.18632e-17,1.66915e-17,-9.17386e-17,0.11926,0.38063,0.12262
952,7.17681e-17,1.66586e-17,-9.19319e-17,0.11926,0.38063,0.12262
953,7.16731e-17,1.66268e-17,-9.2125e-17,0.11926,0.38063,0.12262
954,7.15782e-17,1.6596e-17,-9.23178e-17,0.11926,0.38063,0.12262
955,7.14835e-17,1.65661e-17,-9.25104e-17,0.11926,0.38063,0.12262
956,7.13889e-17,1.65371e-17,-9.27028e-17,0.11926,0.38063,0.12262
957,7.12944e-17,1.65088e-17,-9.28948e-17,0.11926,0.38063,0.12262
958,7.12e-17,1.64811e-17,-9.30866e-17,0.11926,0.38063,0.12262
959,7.11058e-17,1.64541e-17,-9.32782e-17,0.11926,0.38063,0.12262
960,7.10117e-17,1.64277e-17,-9.34695e-17,0.11926,0.38063,0.12262
961,7.09177e-17,1.64018e-17,-9.36606e-17,0.11926,0.38063,0.12262
962,7.08238e-17,1.63763e-17,-9.38514e-17,0.11926,0.38063,0.12262
963,7.07301e-17,1.63512e-17,-9.40419e-17,0.11926,0.38063,0.12262
964,7.06364e-17,1.63265e-17,-9.42322e-17,0.11926,0.38063,0.12262
965,7.0543e-17,1.63021e-17,-9.44223e-17,0.11926,0.38063,0.12262
966,7.04496e-17,1.62781e-17,-9.46121e-17,0.11926,0.38063,0.12262
967,7.03563e-17,1.62543e-17,-9.48016e-17,0.11926,0.38063,0.12262
968,7.02632e-17,1.62308e-17,-9.49909e-17,0.11926,0.38063,0.12262
969,7.01702e-17,1.62075e-17,-9.518e-17,0.11926,0.38063,0.12262
970,7.00773e-17,1.61844e-17,-9.53688e-17,0.11926,0.38063,0.12262
971,6.99846e-17,1.61615e-17,-9.55573e-17,0.11926,0.38063,0.12262
972,6.9892e-17,1.61388e-17,-9.57456e-17,0.11926,0.38063,0.12262
973,6.97995e-17,1.61162e-17,-9.59336e-17,0.11926,0.38063,0.12262
974,6.97071e-17,1.60938e-17,-9.61214e-17,0.11926,0.38063,0.12262
975,6.96148e-17,1.60716e-17,-9.6309e-17,0.11926,0.38063,0.12262
976,6.95227e-17,1.60494e-17,-9.64963e-17,0.11926,0.38063,0.12262
977,6.94306e-17,1.60274e-17,-9.66833e-17,0.11926,0.38063,0.12262
978,6.93387e-17,1.60055e-17,-9.68701e-17,0.11926,0.38063,0.12262
979,6.9247e-17,1.59837e-17,-9.70567e-17,0.11926,0.38063,0.12262
980,6.91553e-17,1.5962e-17,-9.7243e-17,0.11926,0.38063,0.12262
981,6.90638e-17,1.59403e-17,-9.74291e-17,0.11926,0.38063,0.12262
982,6.89724e-17,1.59188e-17,-9.76149e-17,0.11926,0.38063,0.12262
983,6.88811e-17,1.58973e-17,-9.78004e-17,0.11926,0.38063,0.12262
984,6.87899e-17,1.58759e-17,-9.79858e-17,0.11926,0.38063,0.12262
985,6.86989e-17,1.58545e-17,-9.81708e-17,0.11926,0.38063,0.12262
986,6.86079e-17,1.58332e-17,-9.83557e-17,0.11926,0.38063,0.12262
987,6.85171e-17,1.5812e-17,-9.85403e-17,0.11926,0.38063,0.12262
988,6.84264e-17,1.57908e-17,-9.87246e-17,0.11926,0.38063,0.12262
989,6.83359e-17,1.57697e-17,-9.89087e-17,0.11926,0.38063,0.12262
990,6.82454e-17,1.57487e-17,-9.90926e-17,0.11926,0.38063,0.12262
991,6.81551e-17,1.57276e-17,-9.92762e-17,0.11926,0.38063,0.12262
992,6.80649e-17,1.57067e-17,-9.94596e-17,0.11926,0.38063,0.12262
993,6.79748e-17,1.56857e-17,-9.96427e-17,0.11926,0.38063,0.12262
994,6.78848e-17,1.56648e-17,-9.98256e-17,0.11926,0.38063,0.12262
995,6.7795e-17,1.5644e-17,-1.00008e-16,0.11926,0.38063,0.12262
996,6.77052e-17,1.56232e-17,-1.00191e-16,0.11926,0.38063,0.12262
997,6.76156e-17,1.56024e-17,-1.00373e-16,0.11926,0.38063,0.12262
998,6.75261e-17,1.55817e-17,-1.00555e-16,0.11926,0.38063,0.12262
999,6.74368e-17,1.5561e-17,-1.00736e-16,0.11926,0.38063,0.12262
1000,6.73475e-17,1.55403e-17,-1.00918e-16,0.11926,0.38063,0.12262
1001,6.72584e-17,1.55197e-17,-1.01099e-16,0.11926,0.38063,0.12262
1002,6.71693e-17,1.54991e-17,-1.0128e-16,0.11926,0.38063,0.12262
1003,6.70804e-17,1.54785e-17,-1.01461e-16,0.11926,0.38063,0.12262
1004,6.69916e-17,1.5458e-17,-1.01641e-16,0.11926,0.38063,0.12262
1005,6.6903e-17,1.54375e-17,-1.01821e-16,0.11926,0.38063,0.12262
1006,6.68144e-17,1.5417e-17,-1.02001e-16,0.11926,0.38063,0.12262
1007,6.6726e-17,1.53966e-17,-1.02181e-16,0.11926,0.38063,0.12262
1008,6.66377e-17,1.53762e-17,-1.02361e-16,0.11926,0.38063,0.12262
1009,6.65495e-17,1.53558e-17,-1.0254e-16,0.11926,0.38063,0.12262
1010,6.64614e-17,1.53354e-17,-1.02719e-16,0.11926,0.38063,0.12262
1011,6.63734e-17,1.53151e-17,-1.02898e-16,0.11926,0.38063,0.12262
1012,6.62856e-17,1.52948e-17,-1.03076e-16,0.11926,0.38063,0.12262
1013,6.61978e-17,1.52746e-17,-1.03255e-16,0.11926,0.38063,0.12262
1014,6.61102e-17,1.52543e-17,-1.03433e-16,0.11926,0.38063,0.12262
1015,6.60227e-17,1.52341e-17,-1.03611e-16,0.11926,0.38063,0.12262
1016,6.59353e-17,1.52139e-17,-1.03788e-16,0.11926,0.38063,0.12262
1017,6.58481e-17,1.51938e-17,-1.03966e-16,0.11926,0.38063,0.12262
1018,6.57609e-17,1.51737e-17,-1.04143e-16,0.11926,0.38063,0.12262
1019,6.56739e-17,1.51536e-17,-1.0432e-16,0.11926,0.38063,0.12262
1020,6.55869e-17,1.51335e-17,-1.04497e-16,0.11926,0.38063,0.12262
1021,6.55001e-17,1.51135e-17,-1.04673e-16,0.11926,0.38063,0.12262
1022,6.54134e-17,1.50935e-17,-1.04849e-16,0.11926,0.38063,0.12262
1023,6.53269e-17,1.50735e-17,-1.05025e-16,0.11926,0.38063,0.12262
1024,6.52404e-17,1.50535e-17,-1.05201e-16,0.11926,0.38063,0.12262
1025,6.5154e-17,1.50336e-17,-1.05377e-16,0.11926,0.38063,0.12262
1026,6.50678e-17,1.50137e-17,-1.05552e-16,0.11926,0.38063,0.12262
1027,6.49817e-17,1.49938e-17,-1.05727e-16,0.11926,0.38063,0.12262
1028,6.48957e-17,1.4974e-17,-1.05902e-16,0.11926,0.38063,0.12262
1029,6.48098e-17,1.49541e-17,-1.06076e-16,0.11926,0.38063,0.12262
1030,6.4724e-17,1.49344e-17,-1.06251e-16,0.11926,0.38063,0.12262
1031,6.46383e-17,1.49146e-17,-1.06425e-16,0.11926,0.38063,0.12262
1032,6.45528e-17,1.48948e-17,-1.06599e-16,0.11926,0.38063,0.12262
1033,6.44673e-17,1.48751e-17,-1.06772e-16,0.11926,0.38063,0.12262
1034,6.4382e-17,1.48554e-17,-1.06946e-16,0.11926,0.38063,0.12262
1035,6.42968e-17,1.48358e-17,-1.07119e-16,0.11926,0.38063,0.12262
1036,6.42117e-17,1.48161e-17,-1.07292e-16,0.11926,0.38063,0.12262
1037,6.41267e-17,1.47965e-17,-1.07465e-16,0.11926,0.38063,0.12262
1038,6.40418e-17,1.47769e-17,-1.07637e-16,0.11926,0.38063,0.12262
1039,6.39571e-17,1.47574e-17,-1.0781e-16,0.11926,0.38063,0.12262
1040,6.38724e-17,1.47378e-17,-1.07982e-16,0.11926,0.38063,0.12262
1041,6.37879e-17,1.47183e-17,-1.08154e-16,0.11926,0.38063,0.12262
1042,6.37034e-17,1.46989e-17,-1.08325e-16,0.11926,0.38063,0.12262
1043,6.36191e-17,1.46794e-17,-1.08497e-16,0.11926,0.38063,0.12262
1044,6.35349e-17,1.466e-17,-1.08668e-16,0.11926,0.38063,0.12262
1045,6.34508e-17,1.46406e-17,-1.08839e-16,0.11926,0.38063,0.12262
1046,6.33668e-17,1.46212e-17,-1.0901e-16,0.11926,0.38063,0.12262
1047,6.3283e-17,1.46018e-17,-1.0918e-16,0.11926,0.38063,0.12262
1048,6.31992e-17,1.45825e-17,-1.0935e-16,0.11926,0.38063,0.12262
1049,6.31156e-17,1.45632e-17,-1.0952e-16,0.11926,0.38063,0.12262
1050,6.3032e-17,1.45439e-17,-1.0969e-16,0.11926,0.38063,0.12262
1051,6.29486e-17,1.45247e-17,-1.0986e-16,0.11926,0.38063,0.12262
1052,6.28653e-17,1.45054e-17,-1.10029e-16,0.11926,0.38063,0.12262
1053,6.27821e-17,1.44862e-17,-1.10198e-16,0.11926,0.38063,0.12262
1054,6.2699e-17,1.44671e-17,-1.10367e-16,0.11926,0.38063,0.12262
1055,6.2616e-17,1.44479e-17,-1.10536e-16,0.11926,0.38063,0.12262
1056,6.25331e-17,1.44288e-17,-1.10704e-16,0.11926,0.38063,0.12262
1057,6.24503e-17,1.44097e-17,-1.10873e-16,0.11926,0.38063,0.12262
1058,6.23677e-17,1.43906e-17,-1.11041e-16,0.11926,0.38063,0.12262
1059,6.22851e-17,1.43716e-17,-1.11208e-16,0.11926,0.38063,0.12262
1060,6.22027e-17,1.43526e-17,-1.11376e-16,0.11926,0.38063,0.12262
1061,6.21204e-17,1.43336e-17,-1.11543e-16,0.11926,0.38063,0.12262
1062,6.20381e-17,1.43146e-17,-1.1171e-16,0.11926,0.38063,0.12262
1063,6.1956e-17,1.42956e-17,-1.11877e-16,0.11926,0.38063,0.12262
1064,6.1874e-17,1.42767e-17,-1.12044e-16,0.11926,0.38063,0.12262
1065,5.97105e-17,1.42578e-17,-8.91897e-17,0.11926,0.38063,0.12262
1066,5.96314e-17,1.41916e-17,-8.93503e-17,0.11926,0.38063,0.12262
1067,5.95525e-17,1.41301e-17,-8.95108e-17,0.11926,0.38063,0.12262
1068,5.94737e-17,1.4073e-17,-8.9671e-17,0.11926,0.38063,0.12262
1069,5.9395e-17,1.40199e-17,-8.9831e-17,0.11926,0.38063,0.12262
1070,5.93164e-17,1.39702e-17,-8.99908e-17,0.11926,0.38063,0.12262
1071,5.92378e-17,1.39237e-17,-9.01504e-17,0.11926,0.38063,0.12262
1072,5.91594e-17,1.38801e-17,-9.03098e-17,0.11926,0.38063,0.12262
1073,5.90811e-17,1.38391e-17,-9.0469e-17,0.11926,0.38063,0.12262
1074,5.90029e-17,1.38003e-17,-9.06279e-17,0.11926,0.38063,0.12262
1075,5.89248e-17,1.37637e-17,-9.07867e-17,0.11926,0.38063,0.12262
1076,5.88468e-17,1.3729e-17,-9.09452e-17,0.11926,0.38063,0.12262
1077,5.8769e-17,1.36959e-17,-9.11035e-17,0.11926,0.38063,0.12262
1078,5.86912e-17,1.36644e-17,-9.12617e-17,0.11926,0.38063,0.12262
1079,5.86135e-17,1.36343e-17,-9.14196e-17,0.11926,0.38063,0.12262
1080,5.85359e-17,1.36054e-17,-9.15773e-17,0.11926,0.38063,0.12262
1081,5.84584e-17,1.35776e-17,-9.17348e-17,0.11926,0.38063,0.12262
1082,5.83811e-17,1.35509e-17,-9.1892e-17,0.11926,0.38063,0.12262
1083,5.83038e-17,1.3525e-17,-9.20491e-17,0.11926,0.38063,0.12262
1084,5.82266e-17,1.35e-17,-9.2206e-17,0.11926,0.38063,0.12262
1085,5.81496e-17,1.34757e-17,-9.23626e-17,0.11926,0.38063,0.12262
1086,5.80726e-17,1.34521e-17,-9.25191e-17,0.11926,0.38063,0.12262
1087,5.79957e-17,1.34292e-17,-9.26753e-17,0.11926,0.38063,0.12262
1088,5.7919e-17,1.34067e-17,-9.28314e-17,0.11926,0.38063,0.12262
1089,5.78423e-17,1.33848e-17,-9.29872e-17,0.11926,0.38063,0.12262
1090,5.77657e-17,1.33633e-17,-9.31428e-17,0.11926,0.38063,0.12262
1091,5.76893e-17,1.33422e-17,-9.32982e-17,0.11926,0.38063,0.12262
1092,5.76129e-17,1.33215e-17,-9.34535e-17,0.11926,0.38063,0.12262
1093,5.75367e-17,1.33011e-17,-9.36085e-17,0.11926,0.38063,0.12262
1094,5.74605e-17,1.3281e-17,-9.37633e-17,0.11926,0.38063,0.12262
1095,5.73845e-17,1.32612e-17,-9.39179e-17,0.11926,0.38063,0.12262
1096,5.73085e-17,1.32416e-17,-9.40723e-17,0.11926,0.38063,0.12262
1097,5.72327e-17,1.32223e-17,-9.42265e-17,0.11926,0.38063,0.12262
1098,5.71569e-17,1.32031e-17,-9.43804e-17,0.11926,0.38063,0.12262
1099,5.70813e-17,1.31842e-17,-9.45342e-17,0.11926,0.38063,0.12262
1100,5.70057e-17,1.31654e-17,-9.46878e-17,0.11926,0.38063,0.12262
1101,5.69302e-17,1.31468e-17,-9.48412e-17,0.11926,0.38063,0.12262
1102,5.68549e-17,1.31284e-17,-9.49943e-17,0.11926,0.38063,0.12262
1103,5.67796e-17,1.311e-17,-9.51473e-17,0.11926,0.38063,0.12262
1104,5.67045e-17,1.30918e-17,-9.53001e-17,0.11926,0.38063,0.12262
1105,5.66294e-17,1.30737e-17,-9.54526e-17,0.11926,0.38063,0.12262
1106,5.65545e-17,1.30557e-17,-9.5605e-17,0.11926,0.38063,0.12262
1107,5.64796e-17,1.30378e-17,-9.57572e-17,0.11926,0.38063,0.12262
1108,5.64049e-17,1.302e-17,-9.59091e-17,0.11926,0.38063,0.12262
1109,5.63302e-17,1.30022e-17,-9.60609e-17,0.11926,0.38063,0.12262
1110,5.62557e-17,1.29845e-17,-9.62124e-17,0.11926,0.38063,0.12262
1111,5.61812e-17,1.29669e-17,-9.63638e-17,0.11926,0.38063,0.12262
1112,5.61068e-17,1.29494e-17,-9.65149e-17,0.11926,0.38063,0.12262
1113,5.60326e-17,1.29319e-17,-9.66659e-17,0.11926,0.38063,0.12262
1114,5.59584e-17,1.29145e-17,-9.68167e-17,0.11926,0.38063,0.12262
1115,5.58844e-17,1.28972e-17,-9.69672e-17,0.11926,0.38063,0.12262
1116,5.58104e-17,1.28798e-17,-9.71176e-17,0.11926,0.38063,0.12262
1117,5.57365e-17,1.28626e-17,-9.72677e-17,0.11926,0.38063,0.12262
1118,5.56627e-17,1.28453e-17,-9.74177e-17,0.11926,0.38063,0.12262
1119,5.55891e-17,1.28282e-17,-9.75674e-17,0.11926,0.38063,0.12262
1120,5.55155e-17,1.2811e-17,-9.7717e-17,0.11926,0.38063,0.12262
1121,5.5442e-17,1.27939e-17,-9.78664e-17,0.11926,0.38063,0.12262
1122,5.53686e-17,1.27769e-17,-9.80155e-17,0.11926,0.38063,0.12262
1123,5.52953e-17,1.27598e-17,-9.81645e-17,0.11926,0.38063,0.12262
1124,5.52222e-17,1.27428e-17,-9.83133e-17,0.11926,0.38063,0.12262
1125,5.51491e-17,1.27259e-17,-9.84619e-17,0.11926,0.38063,0.12262
1126,5.50761e-17,1.2709e-17,-9.86102e-17,0.11926,0.38063,0.12262
1127,5.50032e-17,1.26921e-17,-9.87584e-17,0.11926,0.38063,0.12262
1128,5.49304e-17,1.26752e-17,-9.89064e-17,0.11926,0.38063,0.12262
1129,5.48577e-17,1.26583e-17,-9.90542e-17,0.11926,0.38063,0.12262
