Time,y1,y2,y3,u1,u2,u3,du3,theta
67,76.7629,15.5265,-0.183093,0.11926,0.38063,0,0,-0.325728
68,76.7797,15.5304,-0.184235,0.11926,0.38063,0,0,-0.33758
69,76.7965,15.5343,-0.185377,0.11926,0.38063,0,0,-0.349938
70,76.8133,15.5382,-0.18652,0.11926,0.38063,0,0,-0.36263
71,76.8301,15.5421,-0.187662,0.11926,0.38063,0,0,-0.375478
72,76.8469,15.5459,-0.188804,0.11926,0.38063,0,0,-0.388301
73,76.8636,15.5498,-0.189947,0.11926,0.38063,0,0,-0.400917
74,76.8803,15.5537,-0.191089,0.11926,0.38063,0,0,-0.41315
75,76.897,15.5575,-0.192231,0.11926,0.38063,0,0,-0.424825
76,76.9137,15.5614,-0.193373,0.11926,0.38063,0,0,-0.43578
77,76.9304,15.5652,-0.194516,0.11926,0.38063,0,0,-0.445861
78,76.947,15.5691,-0.195659,0.11926,0.38063,0,0,-0.454929
79,76.9636,15.5729,-0.196802,0.11926,0.38063,0,0,-0.462859
80,76.9802,15.5767,-0.197945,0.11926,0.38063,0,0,-0.469546
81,76.9967,15.5806,-0.199087,0.11926,0.38063,0,0,-0.474901
82,77.0133,15.5844,-0.20023,0.11926,0.38063,0,0,-0.478859
83,77.0298,15.5882,-0.201373,0.11926,0.38063,0,0,-0.481373
84,77.0463,15.592,-0.202517,0.11926,0.38063,0,0,-0.482423
85,77.0628,15.5958,-0.20366,0.11926,0.38063,0,0,-0.482006
86,77.0792,15.5996,-0.204802,0.11926,0.38063,0,0,-0.480147
87,77.0956,15.6034,-0.205946,0.11926,0.38063,0,0,-0.47689
88,77.1121,15.6072,-0.207089,0.11926,0.38063,0,0,-0.472301
89,77.1284,15.611,-0.208232,0.11926,0.38063,0,0,-0.466467
90,77.1448,15.6148,-0.209376,0.11926,0.38063,0,0,-0.459495
91,77.1612,15.6186,-0.210519,0.11926,0.38063,0,0,-0.451507
92,77.1775,15.6223,-0.211662,0.11926,0.38063,0,0,-0.442642
93,77.1938,15.6261,-0.212806,0.11926,0.38063,0,0,-0.433054
94,77.2101,15.6299,-0.213949,0.11926,0.38063,0,0,-0.422904
95,77.2263,15.6336,-0.215093,0.11926,0.38063,0,0,-0.412364
96,77.2426,15.6374,-0.216237,0.11926,0.38063,0,0,-0.401612
97,77.2588,15.6411,-0.21738,0.11926,0.38063,0,0,-0.390827
98,77.275,15.6449,-0.218524,0.11926,0.38063,0,0,-0.380189
99,77.2911,15.6486,-0.219668,0.11926,0.38063,0,0,-0.369874
100,77.3073,15.6524,-0.220811,0.11926,0.38063,0,0,-0.360056
101,77.3234,15.6561,-0.221955,0.11926,0.38063,0,0,-0.350896
102,77.3395,15.6598,-0.223099,0.11926,0.38063,0,0,-0.342547
103,77.3556,15.6635,-0.224243,0.11926,0.38063,0,0,-0.335148
104,77.3717,15.6673,-0.225387,0.11926,0.38063,0,0,-0.328824
105,77.3877,15.671,-0.226531,0.11926,0.38063,0,0,-0.32368
106,77.4037,15.6747,-0.227675,0.11926,0.38063,0,0,-0.319804
107,77.4197,15.6784,-0.228819,0.11926,0.38063,0,0,-0.317263
108,77.4357,15.6821,-0.229963,0.11926,0.38063,0,0,-0.316104
109,77.4517,15.6858,-0.231108,0.11926,0.38063,0,0,-0.31635
110,77.4676,15.6895,-0.232252,0.11926,0.38063,0,0,-0.318003
111,77.4835,15.6931,-0.233396,0.11926,0.38063,0,0,-0.321042
112,77.4994,15.6968,-0.23454,0.11926,0.38063,0,0,-0.325424
113,77.5153,15.7005,-0.235685,0.11926,0.38063,0,0,-0.331085
114,77.5311,15.7042,-0.236829,0.11926,0.38063,0,0,-0.33794
115,77.547,15.7078,-0.237973,0.11926,0.38063,0,0,-0.345886
116,77.5628,15.7115,-0.239118,0.11926,0.38063,0,0,-0.354803
117,77.5786,15.7151,-0.240262,0.11926,0.38063,0,0,-0.364553
118,77.5943,15.7188,-0.241407,0.11926,0.38063,0,0,-0.37499
119,77.6101,15.7224,-0.242551,0.11926,0.38063,0,0,-0.385951
120,77.6258,15.7261,-0.243696,0.11926,0.38063,0,0,-0.397269
121,77.6415,15.7297,-0.24484,0.11926,0.38063,0,0,-0.408769
122,77.6572,15.7333,-0.245985,0.11926,0.38063,0,0,-0.420276
123,77.6729,15.737,-0.24713,0.11926,0.38063,0,0,-0.431612
124,77.6885,15.7406,-0.248274,0.11926,0.38063,0,0,-0.442602
125,77.7041,15.7442,-0.249419,0.11926,0.38063,0,0,-0.453078
126,77.7197,15.7478,-0.250564,0.11926,0.38063,0,0,-0.46288
127,77.7353,15.7514,-0.251709,0.11926,0.38063,0,0,-0.471857
128,77.7509,15.755,-0.252853,0.11926,0.38063,0,0,-0.479871
129,77.7664,15.7586,-0.253998,0.11926,0.38063,0,0,-0.486802
130,77.7819,15.7622,-0.255143,0.11926,0.38063,0,0,-0.492544
131,77.7974,15.7658,-0.256288,0.11926,0.38063,0,0,-0.497012
132,77.8129,15.7694,-0.257433,0.11926,0.38063,0,0,-0.500138
133,77.8284,15.773,-0.258577,0.11926,0.38063,0,0,-0.501878
134,77.8438,15.7765,-0.259723,0.11926,0.38063,0,0,-0.502209
135,77.8592,15.7801,-0.260867,0.11926,0.38063,0,0,-0.501129
136,77.8746,15.7837,-0.262012,0.11926,0.38063,0,0,-0.49866
137,77.89,15.7872,-0.263157,0.11926,0.38063,0,0,-0.494844
138,77.9053,15.7908,-0.264302,0.11926,0.38063,0,0,-0.489745
139,77.9207,15.7943,-0.265447,0.11926,0.38063,0,0,-0.483447
140,77.936,15.7979,-0.266592,0.11926,0.38063,0,0,-0.476054
141,77.9513,15.8014,-0.267738,0.11926,0.38063,0,0,-0.467684
142,77.9665,15.805,-0.268882,0.11926,0.38063,0,0,-0.458473
143,77.9818,15.8085,-0.270028,0.11926,0.38063,0,0,-0.448569
144,77.997,15.812,-0.271173,0.11926,0.38063,0,0,-0.438131
145,78.0122,15.8155,-0.272318,0.11926,0.38063,0,0,-0.427326
146,78.0274,15.8191,-0.273463,0.11926,0.38063,0,0,-0.416328
147,78.0426,15.8226,-0.274608,0.11926,0.38063,0,0,-0.405311
148,78.0578,15.8261,-0.275753,0.11926,0.38063,0,0,-0.394452
149,78.0729,15.8296,-0.276899,0.11926,0.38063,0,0,-0.383923
150,78.088,15.8331,-0.278044,0.11926,0.38063,0,0,-0.373893
151,78.1031,15.8366,-0.279189,0.11926,0.38063,0,0,-0.364522
152,78.1182,15.8401,-0.280334,0.11926,0.38063,0,0,-0.355958
153,78.1332,15.8436,-0.281479,0.11926,0.38063,0,0,-0.348338
154,78.1482,15.847,-0.282624,0.11926,0.38063,0,0,-0.341783
155,78.1633,15.8505,-0.28377,0.11926,0.38063,0,0,-0.336399
156,78.1783,15.854,-0.284915,0.11926,0.38063,0,0,-0.33227
157,78.1932,15.8575,-0.28606,0.11926,0.38063,0,0,-0.329463
158,78.2082,15.8609,-0.287205,0.11926,0.38063,0,0,-0.328022
159,78.2231,15.8644,-0.288351,0.11926,0.38063,0,0,-0.327973
160,78.238,15.8678,-0.289496,0.11926,0.38063,0,0,-0.329315
161,78.2529,15.8713,-0.290641,0.11926,0.38063,0,0,-0.332029
162,78.2678,15.8747,-0.291787,0.11926,0.38063,0,0,-0.336072
163,78.2826,15.8782,-0.292932,0.11926,0.38063,0,0,-0.341381
164,78.2975,15.8816,-0.294077,0.11926,0.38063,0,0,-0.347874
165,78.3123,15.885,-0.295222,0.11926,0.38063,0,0,-0.355448
166,78.3271,15.8885,-0.296368,0.11926,0.38063,0,0,-0.363985
167,78.3418,15.8919,-0.297513,0.11926,0.38063,0,0,-0.373351
168,78.3566,15.8953,-0.298659,0.11926,0.38063,0,0,-0.383399
169,78.3713,15.8987,-0.299804,0.11926,0.38063,0,0,-0.393971
170,78.386,15.9021,-0.300949,0.11926,0.38063,0,0,-0.404902
171,78.4007,15.9055,-0.302094,0.11926,0.38063,0,0,-0.416019
172,78.4154,15.9089,-0.303239,0.11926,0.38063,0,0,-0.427149
173,78.4301,15.9123,-0.304385,0.11926,0.38063,0,0,-0.438117
174,78.4447,15.9157,-0.30553,0.11926,0.38063,0,0,-0.44875
175,78.4593,15.9191,-0.306676,0.11926,0.38063,0,0,-0.458883
176,78.4739,15.9225,-0.307821,0.11926,0.38063,0,0,-0.468357
177,78.4885,15.9259,-0.308966,0.11926,0.38063,0,0,-0.477023
178,78.5031,15.9293,-0.310111,0.11926,0.38063,0,0,-0.484745
179,78.5176,15.9326,-0.311257,0.11926,0.38063,0,0,-0.491404
180,78.5321,15.936,-0.312402,0.11926,0.38063,0,0,-0.496895
181,78.5466,15.9394,-0.313547,0.11926,0.38063,0,0,-0.501133
182,78.5611,15.9427,-0.314692,0.11926,0.38063,0,0,-0.504052
183,78.5756,15.9461,-0.315838,0.11926,0.38063,0,0,-0.505608
184,78.59,15.9494,-0.316983,0.11926,0.38063,0,0,-0.505777
185,78.6044,15.9528,-0.318128,0.11926,0.38063,0,0,-0.504558
186,78.6188,15.9561,-0.319273,0.11926,0.38063,0,0,-0.501971
187,78.6332,15.9594,-0.320418,0.11926,0.38063,0,0,-0.498057
188,78.6476,15.9628,-0.321564,0.11926,0.38063,0,0,-0.492881
189,78.6619,15.9661,-0.322709,0.11926,0.38063,0,0,-0.486523
190,78.6763,15.9694,-0.323854,0.11926,0.38063,0,0,-0.479087
191,78.6906,15.9727,-0.324999,0.11926,0.38063,0,0,-0.470689
192,78.7049,15.976,-0.326144,0.11926,0.38063,0,0,-0.461463
193,78.7192,15.9794,-0.327289,0.11926,0.38063,0,0,-0.451556
194,78.7334,15.9827,-0.328434,0.11926,0.38063,0,0,-0.441124
195,78.7476,15.986,-0.329579,0.11926,0.38063,0,0,-0.430332
196,78.7619,15.9893,-0.330725,0.11926,0.38063,0,0,-0.419352
197,78.7761,15.9925,-0.33187,0.11926,0.38063,0,0,-0.408357
198,78.7902,15.9958,-0.333014,0.11926,0.38063,0,0,-0.39752
199,78.8044,15.9991,-0.334159,0.11926,0.38063,0,0,-0.387014
200,78.8185,16.0024,-0.335304,0.11926,0.38063,0,0,-0.377004
201,78.8326,16.0057,-0.336449,0.11926,0.38063,0,0,-0.367648
202,78.8467,16.0089,-0.337594,0.11926,0.38063,0,0,-0.359093
203,78.8608,16.0122,-0.338739,0.11926,0.38063,0,0,-0.351476
204,78.8749,16.0155,-0.339884,0.11926,0.38063,0,0,-0.344916
205,78.8889,16.0187,-0.341029,0.11926,0.38063,0,0,-0.339517
206,78.903,16.022,-0.342174,0.11926,0.38063,0,0,-0.335363
207,78.917,16.0252,-0.343319,0.11926,0.38063,0,0,-0.332521
208,78.931,16.0285,-0.344464,0.11926,0.38063,0,0,-0.331034
209,78.9449,16.0317,-0.345608,0.11926,0.38063,0,0,-0.330928
210,78.9589,16.035,-0.346753,0.11926,0.38063,0,0,-0.332202
211,78.9728,16.0382,-0.347898,0.11926,0.38063,0,0,-0.334837
212,78.9867,16.0414,-0.349042,0.11926,0.38063,0,0,-0.338791
213,79.0006,16.0446,-0.350187,0.11926,0.38063,0,0,-0.344003
214,79.0145,16.0479,-0.351332,0.11926,0.38063,0,0,-0.350388
215,79.0284,16.0511,-0.352476,0.11926,0.38063,0,0,-0.357848
216,79.0422,16.0543,-0.353621,0.11926,0.38063,0,0,-0.366264
217,79.056,16.0575,-0.354765,0.11926,0.38063,0,0,-0.375503
218,79.0698,16.0607,-0.35591,0.11926,0.38063,0,0,-0.38542
219,79.0836,16.0639,-0.357054,0.11926,0.38063,0,0,-0.395858
220,79.0974,16.0671,-0.358199,0.11926,0.38063,0,0,-0.406653
221,79.1111,16.0703,-0.359343,0.11926,0.38063,0,0,-0.417635
222,79.1249,16.0735,-0.360488,0.11926,0.38063,0,0,-0.428631
223,79.1386,16.0766,-0.361632,0.11926,0.38063,0,0,-0.439467
224,79.1523,16.0798,-0.362776,0.11926,0.38063,0,0,-0.449974
225,79.1659,16.083,-0.36392,0.11926,0.38063,0,0,-0.459985
226,79.1796,16.0862,-0.365064,0.11926,0.38063,0,0,-0.469342
227,79.1932,16.0893,-0.366209,0.11926,0.38063,0,0,-0.4779
228,79.2069,16.0925,-0.367353,0.11926,0.38063,0,0,-0.485523
229,79.2205,16.0956,-0.368497,0.11926,0.38063,0,0,-0.492091
230,79.234,16.0988,-0.369641,0.11926,0.38063,0,0,-0.497501
231,79.2476,16.1019,-0.370785,0.11926,0.38063,0,0,-0.501668
232,79.2612,16.1051,-0.371929,0.11926,0.38063,0,0,-0.504527
233,79.2747,16.1082,-0.373073,0.11926,0.38063,0,0,-0.506034
234,79.2882,16.1114,-0.374217,0.11926,0.38063,0,0,-0.506165
235,79.3017,16.1145,-0.37536,0.11926,0.38063,0,0,-0.504918
236,79.3152,16.1176,-0.376504,0.11926,0.38063,0,0,-0.502314
237,79.3286,16.1207,-0.377648,0.11926,0.38063,0,0,-0.498393
238,79.3421,16.1239,-0.378792,0.11926,0.38063,0,0,-0.493219
239,79.3555,16.127,-0.379935,0.11926,0.38063,0,0,-0.486873
240,79.3689,16.1301,-0.381079,0.11926,0.38063,0,0,-0.479456
241,79.3823,16.1332,-0.382223,0.11926,0.38063,0,0,-0.471084
242,79.3957,16.1363,-0.383366,0.11926,0.38063,0,0,-0.461891
243,79.409,16.1394,-0.38451,0.11926,0.38063,0,0,-0.452022
244,79.4223,16.1425,-0.385653,0.11926,0.38063,0,0,-0.441632
245,79.4357,16.1456,-0.386796,0.11926,0.38063,0,0,-0.430885
246,79.449,16.1487,-0.38794,0.11926,0.38063,0,0,-0.419952
247,79.4622,16.1518,-0.389083,0.11926,0.38063,0,0,-0.409004
248,79.4755,16.1548,-0.390226,0.11926,0.38063,0,0,-0.398215
249,79.4887,16.1579,-0.39137,0.11926,0.38063,0,0,-0.387754
250,79.502,16.161,-0.392513,0.11926,0.38063,0,0,-0.377787
251,79.5152,16.164,-0.393656,0.11926,0.38063,0,0,-0.368471
252,79.5284,16.1671,-0.394799,0.11926,0.38063,0,0,-0.359952
253,79.5415,16.1702,-0.395942,0.11926,0.38063,0,0,-0.352366
254,79.5547,16.1732,-0.397085,0.11926,0.38063,0,0,-0.34583
255,79.5678,16.1763,-0.398227,0.11926,0.38063,0,0,-0.34045
256,79.581,16.1793,-0.39937,0.11926,0.38063,0,0,-0.336308
257,79.5941,16.1824,-0.400513,0.11926,0.38063,0,0,-0.33347
258,79.6072,16.1854,-0.401656,0.11926,0.38063,0,0,-0.331982
259,79.6202,16.1884,-0.402798,0.11926,0.38063,0,0,-0.331865
260,79.6333,16.1915,-0.40394,0.11926,0.38063,0,0,-0.333122
261,79.6463,16.1945,-0.405083,0.11926,0.38063,0,0,-0.335733
262,79.6593,16.1975,-0.406226,0.11926,0.38063,0,0,-0.339657
263,79.6723,16.2005,-0.407368,0.11926,0.38063,0,0,-0.34483
264,79.6853,16.2036,-0.40851,0.11926,0.38063,0,0,-0.351172
265,79.6983,16.2066,-0.409652,0.11926,0.38063,0,0,-0.358583
266,79.7112,16.2096,-0.410794,0.11926,0.38063,0,0,-0.366945
267,79.7242,16.2126,-0.411937,0.11926,0.38063,0,0,-0.376127
268,79.7371,16.2156,-0.413079,0.11926,0.38063,0,0,-0.385983
269,79.75,16.2186,-0.414221,0.11926,0.38063,0,0,-0.396358
270,79.7628,16.2216,-0.415363,0.11926,0.38063,0,0,-0.407088
271,79.7757,16.2245,-0.416504,0.11926,0.38063,0,0,-0.418005
272,79.7886,16.2275,-0.417646,0.11926,0.38063,0,0,-0.428935
273,79.8014,16.2305,-0.418788,0.11926,0.38063,0,0,-0.439708
274,79.8142,16.2335,-0.419929,0.11926,0.38063,0,0,-0.450152
275,79.827,16.2365,-0.421071,0.11926,0.38063,0,0,-0.460103
276,79.8398,16.2394,-0.422212,0.11926,0.38063,0,0,-0.469405
277,79.8525,16.2424,-0.423354,0.11926,0.38063,0,0,-0.477911
278,79.8653,16.2453,-0.424495,0.11926,0.38063,0,0,-0.485487
279,79.878,16.2483,-0.425637,0.11926,0.38063,0,0,-0.492014
280,79.8907,16.2513,-0.426778,0.11926,0.38063,0,0,-0.497388
281,79.9034,16.2542,-0.427919,0.11926,0.38063,0,0,-0.501526
282,79.9161,16.2572,-0.42906,0.11926,0.38063,0,0,-0.504363
283,79.9287,16.2601,-0.430201,0.11926,0.38063,0,0,-0.505853
284,79.9414,16.263,-0.431342,0.11926,0.38063,0,0,-0.505975
285,79.954,16.266,-0.432482,0.11926,0.38063,0,0,-0.504725
286,79.9666,16.2689,-0.433623,0.11926,0.38063,0,0,-0.502124
287,79.9792,16.2718,-0.434764,0.11926,0.38063,0,0,-0.498214
288,79.9918,16.2747,-0.435904,0.11926,0.38063,0,0,-0.493056
289,80.0043,16.2777,-0.437045,0.11926,0.38063,0,0,-0.486732
290,80.0169,16.2806,-0.438185,0.11926,0.38063,0,0,-0.479341
291,80.0294,16.2835,-0.439325,0.11926,0.38063,0,0,-0.471001
292,80.0419,16.2864,-0.440466,0.11926,0.38063,0,0,-0.461844
293,80.0544,16.2893,-0.441606,0.11926,0.38063,0,0,-0.452013
294,80.0669,16.2922,-0.442746,0.11926,0.38063,0,0,-0.441663
295,80.0793,16.2951,-0.443886,0.11926,0.38063,0,0,-0.43096
296,80.0918,16.298,-0.445026,0.11926,0.38063,0,0,-0.42007
297,80.1042,16.3009,-0.446166,0.11926,0.38063,0,0,-0.409166
298,80.1166,16.3037,-0.447305,0.11926,0.38063,0,0,-0.39842
299,80.129,16.3066,-0.448445,0.11926,0.38063,0,0,-0.388001
300,80.1414,16.3095,-0.449584,0.11926,0.38063,0,0,-0.378074
301,80.1537,16.3124,-0.450724,0.11926,0.38063,0,0,-0.368795
302,80.1661,16.3152,-0.451863,0.11926,0.38063,0,0,-0.36031
303,80.1784,16.3181,-0.453003,0.11926,0.38063,0,0,-0.352754
304,80.1907,16.321,-0.454142,0.11926,0.38063,0,0,-0.346244
305,80.203,16.3238,-0.455281,0.11926,0.38063,0,0,-0.340884
306,80.2153,16.3267,-0.45642,0.11926,0.38063,0,0,-0.336757
307,80.2275,16.3295,-0.457559,0.11926,0.38063,0,0,-0.33393
308,80.2398,16.3324,-0.458698,0.11926,0.38063,0,0,-0.332445
309,80.252,16.3352,-0.459836,0.11926,0.38063,0,0,-0.332327
310,80.2642,16.3381,-0.460975,0.11926,0.38063,0,0,-0.333577
311,80.2764,16.3409,-0.462113,0.11926,0.38063,0,0,-0.336175
312,80.2886,16.3437,-0.463252,0.11926,0.38063,0,0,-0.34008
313,80.3007,16.3465,-0.46439,0.11926,0.38063,0,0,-0.34523
314,80.3129,16.3494,-0.465529,0.11926,0.38063,0,0,-0.351543
315,80.325,16.3522,-0.466667,0.11926,0.38063,0,0,-0.358921
316,80.3371,16.355,-0.467805,0.11926,0.38063,0,0,-0.367246
317,80.3492,16.3578,-0.468943,0.11926,0.38063,0,0,-0.376387
318,80.3613,16.3606,-0.470081,0.11926,0.38063,0,0,-0.3862
319,80.3734,16.3634,-0.471218,0.11926,0.38063,0,0,-0.39653
320,80.3854,16.3662,-0.472356,0.11926,0.38063,0,0,-0.407214
321,80.3974,16.369,-0.473494,0.11926,0.38063,0,0,-0.418083
322,80.4095,16.3718,-0.474631,0.11926,0.38063,0,0,-0.428967
323,80.4215,16.3746,-0.475769,0.11926,0.38063,0,0,-0.439692
324,80.4334,16.3774,-0.476906,0.11926,0.38063,0,0,-0.450092
325,80.4454,16.3802,-0.478043,0.11926,0.38063,0,0,-0.46
326,80.4574,16.383,-0.47918,0.11926,0.38063,0,0,-0.469262
327,80.4693,16.3857,-0.480316,0.11926,0.38063,0,0,-0.477731
328,80.4812,16.3885,-0.481453,0.11926,0.38063,0,0,-0.485273
329,80.4931,16.3913,-0.48259,0.11926,0.38063,0,0,-0.491771
330,80.505,16.394,-0.483727,0.11926,0.38063,0,0,-0.497122
331,80.5169,16.3968,-0.484863,0.11926,0.38063,0,0,-0.501242
332,80.5287,16.3996,-0.485999,0.11926,0.38063,0,0,-0.504065
333,80.5406,16.4023,-0.487136,0.11926,0.38063,0,0,-0.505548
334,80.5524,16.4051,-0.488272,0.11926,0.38063,0,0,-0.505667
335,80.5642,16.4078,-0.489408,0.11926,0.38063,0,0,-0.504421
336,80.576,16.4106,-0.490544,0.11926,0.38063,0,0,-0.50183
337,80.5878,16.4133,-0.49168,0.11926,0.38063,0,0,-0.497935
338,80.5996,16.416,-0.492816,0.11926,0.38063,0,0,-0.492796
339,80.6113,16.4188,-0.493951,0.11926,0.38063,0,0,-0.486497
340,80.623,16.4215,-0.495087,0.11926,0.38063,0,0,-0.479136
341,80.6348,16.4242,-0.496222,0.11926,0.38063,0,0,-0.470829
342,80.6465,16.4269,-0.497357,0.11926,0.38063,0,0,-0.461708
343,80.6581,16.4297,-0.498492,0.11926,0.38063,0,0,-0.451917
344,80.6698,16.4324,-0.499627,0.11926,0.38063,0,0,-0.441609
345,80.6815,16.4351,-0.500762,0.11926,0.38063,0,0,-0.430949
346,80.6931,16.4378,-0.501897,0.11926,0.38063,0,0,-0.420103
347,80.7047,16.4405,-0.503031,0.11926,0.38063,0,0,-0.409244
348,80.7163,16.4432,-0.504166,0.11926,0.38063,0,0,-0.398541
349,80.7279,16.4459,-0.5053,0.11926,0.38063,0,0,-0.388165
350,80.7395,16.4486,-0.506434,0.11926,0.38063,0,0,-0.378278
351,80.751,16.4513,-0.507569,0.11926,0.38063,0,0,-0.369036
352,80.7626,16.454,-0.508702,0.11926,0.38063,0,0,-0.360586
353,80.7741,16.4566,-0.509836,0.11926,0.38063,0,0,-0.353059
354,80.7856,16.4593,-0.51097,0.11926,0.38063,0,0,-0.346576
355,80.7971,16.462,-0.512103,0.11926,0.38063,0,0,-0.341237
356,80.8086,16.4647,-0.513237,0.11926,0.38063,0,0,-0.337126
357,80.8201,16.4673,-0.51437,0.11926,0.38063,0,0,-0.334309
358,80.8315,16.47,-0.515504,0.11926,0.38063,0,0,-0.33283
359,80.843,16.4726,-0.516637,0.11926,0.38063,0,0,-0.332711
360,80.8544,16.4753,-0.517769,0.11926,0.38063,0,0,-0.333954
361,80.8658,16.478,-0.518902,0.11926,0.38063,0,0,-0.33654
362,80.8772,16.4806,-0.520035,0.11926,0.38063,0,0,-0.340426
363,80.8885,16.4833,-0.521167,0.11926,0.38063,0,0,-0.345553
364,80.8999,16.4859,-0.5223,0.11926,0.38063,0,0,-0.351839
365,80.9113,16.4885,-0.523432,0.11926,0.38063,0,0,-0.359184
366,80.9226,16.4912,-0.524564,0.11926,0.38063,0,0,-0.367472
367,80.9339,16.4938,-0.525696,0.11926,0.38063,0,0,-0.376573
