t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0,0
5.000000e-01,4.990411e-05,4.514822e-04,-4.699186e-08,1.995424e-04,1.803618e-03,-1.869265e-07,-1.412268e+00,-3.722799e+00,8.996063e-05,1.780813e+00,3.685462e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.495205e-05,2.257411e-04,2.349593e-08,1.653560e+00,2,2
1.000000e+00,1.990194e-04,1.798639e-03,-1.858381e-07,3.968450e-04,3.582729e-03,-3.674531e-07,-2.811838e+00,-7.423529e+00,1.797968e-04,3.548906e+00,7.370704e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.244618e-04,1.125060e-03,1.164150e-07,8.222564e+00,2,4
1.500000e+00,4.461813e-04,4.029170e-03,-4.133986e-07,5.917276e-04,5.337149e-03,-5.418175e-07,-4.197400e+00,-1.110143e+01,2.695216e-04,5.303404e+00,1.106008e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.475524e-04,3.139646e-03,3.231143e-07,2.289724e+01,2,6
2.000000e+00,7.903046e-04,7.131121e-03,-7.266297e-07,7.846870e-04,7.068439e-03,-7.101692e-07,-5.572432e+00,-1.475932e+01,3.591098e-04,7.046863e+00,1.474435e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.427047e-04,6.705206e-03,6.864291e-07,4.881336e+01,2,8
2.500000e+00,1.230627e-03,1.109351e-02,-1.122553e-06,9.765179e-04,8.778908e-03,-8.726174e-07,-6.942528e+00,-1.840161e+01,4.485187e-04,8.783350e+00,1.840827e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.358018e-03,1.225196e-02,1.247705e-06,8.908130e+01,2,10
3.000000e+00,1.766752e-03,1.590640e-02,-1.598246e-06,1.167883e-03,1.047051e-02,-1.029283e-06,-8.312362e+00,-2.203200e+01,5.377130e-04,1.051627e+01,2.203913e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.241394e-03,2.020516e-02,2.046828e-06,1.468059e+02,2,12
3.500000e+00,2.398514e-03,2.156060e-02,-2.150859e-06,1.359054e-03,1.214416e-02,-1.180327e-06,-9.683843e+00,-2.565209e+01,6.266794e-04,1.224704e+01,2.563202e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.440652e-03,3.098546e-02,3.122258e-06,2.250858e+02,2,14
4.000000e+00,3.125790e-03,2.804711e-02,-2.777632e-06,1.549912e-03,1.379977e-02,-1.325954e-06,-1.105613e+01,-2.926141e+01,7.154268e-04,1.397510e+01,2.918979e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.003546e-03,4.500901e-02,4.511074e-06,3.269978e+02,2,16
4.500000e+00,3.948348e-03,3.535678e-02,-3.475912e-06,1.740161e-03,1.543681e-02,-1.466381e-06,-1.242714e+01,-3.285856e+01,8.039742e-04,1.569901e+01,3.271887e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.977721e-03,6.268740e-02,6.249029e-06,4.555799e+02,2,18
5.000000e+00,4.865834e-03,4.348022e-02,-4.243148e-06,1.929585e-03,1.705492e-02,-1.601809e-06,-1.379530e+01,-3.644255e+01,8.923361e-04,1.741770e+01,3.622415e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.410638e-03,8.442751e-02,8.370603e-06,6.138290e+02,2,20
5.500000e+00,5.877836e-03,5.240805e-02,-5.076884e-06,2.118188e-03,1.865436e-02,-1.732407e-06,-1.516066e+01,-4.001356e+01,9.805144e-04,1.913124e+01,3.970599e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.234956e-02,1.106315e-01,1.090905e-05,8.047141e+02,2,22
6.000000e+00,6.983997e-03,6.213110e-02,-5.974740e-06,2.306168e-03,2.023584e-02,-1.858313e-06,-1.652458e+01,-4.357280e+01,1.068500e-03,2.084066e+01,4.316101e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.584155e-02,1.416971e-01,1.389642e-05,1.031195e+03,2,24
6.500000e+00,8.184059e-03,7.264058e-02,-6.934403e-06,2.493739e-03,2.180012e-02,-1.979662e-06,-1.788858e+01,-4.712154e+01,1.156283e-03,2.254710e+01,4.658537e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.993358e-02,1.780174e-01,1.736362e-05,1.296232e+03,2,26
