t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0,0
5.000000e-01,4.990411e-05,4.514822e-04,-4.699186e-08,1.995424e-04,1.803618e-03,-1.869265e-07,-4.220454e+02,-4.665353e+03,1.797438e-06,1.557794e+03,1.135749e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.495205e-05,2.257411e-04,2.349593e-08,1.858324e+06,2,2
1.000000e+00,1.988247e-04,1.795305e-03,-1.858821e-07,3.960665e-04,3.569412e-03,-3.676280e-07,-1.188828e+03,-1.252649e+04,4.895304e-06,4.210499e+03,3.021671e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.243644e-04,1.123394e-03,1.164370e-07,1.528772e+07,2,4
1.500000e+00,4.450490e-04,4.010264e-03,-4.136533e-07,5.887566e-04,5.288220e-03,-5.424831e-07,-2.224464e+03,-2.239331e+04,6.428385e-06,7.576624e+03,5.352160e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.468889e-04,3.128526e-03,3.232636e-07,5.831315e+07,2,6
2.000000e+00,7.866618e-04,7.071883e-03,-7.274470e-07,7.776175e-04,6.956122e-03,-7.117488e-07,-3.456772e+03,-3.330755e+04,2.495732e-06,1.134345e+04,7.886677e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.402198e-04,6.664467e-03,6.869871e-07,1.537499e+08,2,8
2.500000e+00,1.221858e-03,1.095462e-02,-1.124515e-06,9.630862e-04,8.572747e-03,-8.756097e-07,-6.261439e+03,-6.001322e+04,-5.638103e-06,2.045504e+04,1.419361e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.351149e-03,1.214178e-02,1.249245e-06,4.636835e+08,2,10
3.000000e+00,1.748384e-03,1.562211e-02,-1.602347e-06,1.142923e-03,1.009527e-02,-1.034831e-06,-1.040098e+04,-9.737852e+04,-2.350154e-05,3.331125e+04,2.291027e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.225341e-03,1.995283e-02,2.050418e-06,1.280943e+09,2,12
3.500000e+00,2.362877e-03,2.102013e-02,-2.158799e-06,1.314946e-03,1.149501e-02,-1.190114e-06,-1.564556e+04,-1.414202e+05,-6.143817e-05,4.864728e+04,3.300172e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.406779e-03,3.046290e-02,3.129818e-06,3.008779e+09,2,14
4.000000e+00,3.060898e-03,2.708278e-02,-2.792062e-06,1.477018e-03,1.275398e-02,-1.342092e-06,-2.177765e+04,-1.890640e+05,-1.312645e-04,6.546690e+04,4.368925e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.937228e-03,4.400429e-02,4.525849e-06,6.106112e+09,2,16
4.500000e+00,3.836995e-03,3.373730e-02,-3.500622e-06,1.627231e-03,1.386270e-02,-1.491316e-06,-2.859406e+04,-2.379523e+05,-2.435904e-04,8.298795e+04,5.439389e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.855726e-03,6.087294e-02,6.276160e-06,1.102896e+10,3,19
5.000000e+00,4.684878e-03,4.090796e-02,-4.283212e-06,1.764138e-03,1.481873e-02,-1.638226e-06,-3.592353e+04,-2.866486e+05,-4.063241e-04,1.007101e+05,6.478655e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.198165e-03,8.132691e-02,8.417766e-06,1.819887e+10,3,22
5.500000e+00,5.597668e-03,4.851898e-02,-5.138759e-06,1.886834e-03,1.562435e-02,-1.783151e-06,-4.362039e+04,-3.343035e+05,-6.241087e-04,1.183153e+05,7.469491e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.199700e-02,1.055864e-01,1.098715e-05,2.798779e+10,3,25
6.000000e+00,6.568150e-03,5.649645e-02,-6.066327e-06,1.994874e-03,1.628470e-02,-1.926325e-06,-5.155864e+04,-3.804250e+05,-8.988344e-04,1.355986e+05,8.403991e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.528107e-02,1.338346e-01,1.402031e-05,4.071263e+10,4,29
6.500000e+00,7.588948e-03,6.476937e-02,-7.065085e-06,2.088066e-03,1.680633e-02,-2.067918e-06,-5.962782e+04,-4.247260e+05,-1.228924e-03,1.524217e+05,9.279393e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.907555e-02,1.662193e-01,1.755285e-05,5.663418e+10,4,33
7.000000e+00,8.652605e-03,7.327010e-02,-8.134276e-06,2.166275e-03,1.719613e-02,-2.208066e-06,-6.773074e+04,-4.670296e+05,-1.612545e-03,1.686852e+05,1.009545e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.340185e-02,2.028544e-01,2.161999e-05,7.595743e+10,4,37
