t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0,0
5.000000e-01,7.001026e-05,3.510370e-06,1.624717e-10,2.799373e-04,1.402352e-05,6.462886e-10,-4.387207e-07,-2.199780e-08,-1.018132e-12,2.257106e-07,0.000000e+00,0.000000e+00,2.130101e-07,0.000000e+00,0.000000e+00,0.000000e+00,3.500513e-05,1.755185e-06,8.123583e-11,4.815929e-14,2,2
1.000000e+00,2.794510e-04,1.292991e-05,5.947794e-10,5.577227e-04,2.364231e-05,1.080526e-09,-2.614537e-06,-1.243146e-07,-5.730762e-12,1.343155e-06,0.000000e+00,0.000000e+00,1.271382e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.747306e-04,8.220138e-06,3.786255e-10,1.758398e-12,2,4
1.500000e+00,6.272003e-04,2.594661e-05,1.186616e-09,8.331725e-04,2.841838e-05,1.285679e-09,-8.647676e-06,-3.857819e-07,-1.772066e-11,4.435204e-06,0.000000e+00,0.000000e+00,4.212472e-06,0.000000e+00,0.000000e+00,0.000000e+00,4.883308e-04,2.119344e-05,9.719333e-10,2.046638e-11,2,6
2.000000e+00,1.112214e-03,4.046644e-05,1.839424e-09,1.106780e-03,2.965934e-05,1.325335e-09,-2.143803e-05,-8.915448e-07,-4.081121e-11,1.097638e-05,0.000000e+00,0.000000e+00,1.046165e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.044438e-03,4.142666e-05,1.891645e-09,1.354298e-10,2,8
2.500000e+00,1.733768e-03,5.523822e-05,2.494951e-09,1.379337e-03,2.942806e-05,1.296933e-09,-4.462065e-05,-1.724468e-06,-7.866863e-11,2.280814e-05,0.000000e+00,0.000000e+00,2.181252e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.911322e-03,6.904577e-05,3.139121e-09,6.334284e-10,2,10
3.000000e+00,2.491504e-03,6.995330e-05,3.139193e-09,1.651503e-03,2.943226e-05,1.280129e-09,-8.251988e-05,-2.962697e-06,-1.346933e-10,4.211520e-05,0.000000e+00,0.000000e+00,4.040468e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.157074e-03,1.040224e-04,4.708718e-09,2.336542e-09,2,12
3.500000e+00,3.385292e-03,8.490105e-05,3.785848e-09,1.923547e-03,3.035755e-05,1.306346e-09,-1.401016e-04,-4.681074e-06,-2.120900e-10,7.140209e-05,0.000000e+00,0.000000e+00,6.869947e-05,0.000000e+00,0.000000e+00,0.000000e+00,4.849720e-03,1.464729e-04,6.601641e-09,7.245480e-09,2,14
4.000000e+00,4.415041e-03,1.004622e-04,4.452579e-09,2.195348e-03,3.188512e-05,1.360280e-09,-2.229229e-04,-6.953136e-06,-3.139633e-10,1.134687e-04,0.000000e+00,0.000000e+00,1.094543e-04,0.000000e+00,0.000000e+00,0.000000e+00,7.057240e-03,1.967041e-04,8.827931e-09,1.967317e-08,2,16
4.500000e+00,5.580555e-03,1.167438e-04,5.144162e-09,2.466608e-03,3.323941e-05,1.405803e-09,-3.370797e-04,-9.851372e-06,-4.433318e-10,1.713837e-04,0.000000e+00,0.000000e+00,1.656960e-04,0.000000e+00,0.000000e+00,0.000000e+00,9.847517e-03,2.550759e-04,1.140001e-08,4.808693e-08,2,18
