t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0,0
5.000000e-01,7.001026e-05,3.510370e-06,1.624717e-10,2.799373e-04,1.402352e-05,6.462886e-10,-1.147002e+02,-5.751158e+00,-6.756114e-03,5.901035e+01,0.000000e+00,0.000000e+00,5.568983e+01,0.000000e+00,0.000000e+00,0.000000e+00,3.500513e-05,1.755185e-06,8.123583e-11,3.291789e+03,2,2
1.000000e+00,2.793979e-04,1.292579e-05,5.944324e-10,5.575104e-04,2.362588e-05,1.079146e-09,-3.803079e+02,-1.729390e+01,-2.024600e-02,1.951464e+02,0.000000e+00,0.000000e+00,1.851615e+02,0.000000e+00,0.000000e+00,0.000000e+00,1.747041e-04,8.218082e-06,3.784520e-10,3.947524e+04,2,4
1.500000e+00,6.268651e-04,2.592196e-05,1.184545e-09,8.322566e-04,2.835272e-05,1.280188e-09,-7.053543e+02,-2.753893e+01,-3.218237e-02,3.606272e+02,0.000000e+00,0.000000e+00,3.447272e+02,0.000000e+00,0.000000e+00,0.000000e+00,4.881367e-04,2.117906e-05,9.707246e-10,1.639196e+05,2,6
2.000000e+00,1.111095e-03,4.038943e-05,1.832985e-09,1.104560e-03,2.951567e-05,1.313390e-09,-1.074807e+03,-3.507896e+01,-4.092561e-02,5.475303e+02,0.000000e+00,0.000000e+00,5.272769e+02,0.000000e+00,0.000000e+00,0.000000e+00,1.043684e-03,4.137377e-05,1.887217e-09,4.528248e+05,2,8
2.500000e+00,1.731043e-03,5.506465e-05,2.480508e-09,1.375132e-03,2.918563e-05,1.276904e-09,-1.486843e+03,-4.053350e+01,-4.721156e-02,7.551229e+02,0.000000e+00,0.000000e+00,7.317203e+02,0.000000e+00,0.000000e+00,0.000000e+00,1.909205e-03,6.890610e-05,3.127471e-09,1.005637e+06,2,10
3.000000e+00,2.485989e-03,6.963015e-05,3.112431e-09,1.644553e-03,2.907650e-05,1.250934e-09,-1.941987e+03,-4.523445e+01,-5.260602e-02,9.840521e+02,0.000000e+00,0.000000e+00,9.579353e+02,0.000000e+00,0.000000e+00,0.000000e+00,3.152200e-03,1.037212e-04,4.683687e-09,1.948637e+06,2,12
3.500000e+00,3.375406e-03,8.436858e-05,3.741964e-09,1.913015e-03,2.987617e-05,1.267111e-09,-2.441022e+03,-5.030558e+01,-5.842495e-02,1.235034e+03,0.000000e+00,0.000000e+00,1.205989e+03,0.000000e+00,0.000000e+00,0.000000e+00,4.839903e-03,1.459055e-04,6.554669e-09,3.438495e+06,2,14
4.000000e+00,4.398763e-03,9.965429e-05,4.386318e-09,2.180316e-03,3.126491e-05,1.310067e-09,-2.984500e+03,-5.615725e+01,-6.514491e-02,1.508462e+03,0.000000e+00,0.000000e+00,1.476038e+03,0.000000e+00,0.000000e+00,0.000000e+00,7.039284e-03,1.957326e-04,8.747828e-09,5.665568e+06,2,16
4.500000e+00,5.555386e-03,1.155872e-04,5.049760e-09,2.446078e-03,3.246507e-05,1.343513e-09,-3.572698e+03,-6.250589e+01,-7.242922e-02,1.804394e+03,0.000000e+00,0.000000e+00,1.768305e+03,0.000000e+00,0.000000e+00,0.000000e+00,9.816977e-03,2.535262e-04,1.127271e-08,8.856937e+06,2,18
5.000000e+00,6.844430e-03,1.319307e-04,5.720975e-09,2.710000e-03,3.290855e-05,1.341361e-09,-4.205768e+03,-6.878131e+01,-7.960737e-02,2.122740e+03,0.000000e+00,0.000000e+00,2.083028e+03,0.000000e+00,0.000000e+00,0.000000e+00,1.323919e-02,3.194916e-04,1.413320e-08,1.327945e+07,2,20
5.500000e+00,8.264956e-03,1.483105e-04,6.382474e-09,2.972005e-03,3.261076e-05,1.304840e-09,-4.883915e+03,-7.460381e+01,-8.623415e-02,2.463494e+03,0.000000e+00,0.000000e+00,2.420421e+03,0.000000e+00,0.000000e+00,0.000000e+00,1.737167e-02,3.936468e-04,1.732443e-08,1.924307e+07,2,22
6.000000e+00,9.816033e-03,1.644811e-04,7.023005e-09,3.232204e-03,3.207219e-05,1.257547e-09,-5.607497e+03,-8.002634e+01,-9.237172e-02,2.826851e+03,0.000000e+00,0.000000e+00,2.780647e+03,0.000000e+00,0.000000e+00,0.000000e+00,2.227969e-02,4.758873e-04,2.083593e-08,2.710461e+07,2,24
6.500000e+00,1.149679e-02,1.804594e-04,7.643582e-09,3.490729e-03,3.184130e-05,1.224946e-09,-6.376980e+03,-8.542393e+01,-9.845840e-02,3.213150e+03,0.000000e+00,0.000000e+00,3.163830e+03,0.000000e+00,0.000000e+00,0.000000e+00,2.802808e-02,5.661170e-04,2.465773e-08,3.727169e+07,2,26
7.000000e+00,1.330639e-02,1.964395e-04,8.253361e-09,3.747559e-03,3.207879e-05,1.214231e-09,-7.192804e+03,-9.115286e+01,-1.049085e-01,3.622716e+03,0.000000e+00,0.000000e+00,3.570088e+03,0.000000e+00,0.000000e+00,0.000000e+00,3.468127e-02,6.643368e-04,2.878441e-08,5.020649e+07,2,28
7.500000e+00,1.524392e-02,2.125712e-04,8.859294e-09,4.002486e-03,3.244774e-05,1.209528e-09,-8.055273e+03,-9.724956e+01,-1.117607e-01,4.055711e+03,0.000000e+00,0.000000e+00,3.999562e+03,0.000000e+00,0.000000e+00,0.000000e+00,4.230324e-02,7.706224e-04,3.321405e-08,6.642913e+07,2,30
8.000000e+00,1.730837e-02,2.287910e-04,9.458368e-09,4.255224e-03,3.243129e-05,1.186896e-09,-8.964537e+03,-1.034092e+02,-1.186543e-01,4.512121e+03,0.000000e+00,0.000000e+00,4.452416e+03,0.000000e+00,0.000000e+00,0.000000e+00,5.095742e-02,8.850179e-04,3.794324e-08,8.652075e+07,2,32
8.500000e+00,1.949861e-02,2.448698e-04,1.004000e-08,4.505634e-03,3.188440e-05,1.139894e-09,-9.920715e+03,-1.092941e+02,-1.251920e-01,4.991909e+03,0.000000e+00,0.000000e+00,4.928806e+03,0.000000e+00,0.000000e+00,0.000000e+00,6.070673e-02,1.007453e-03,4.296324e-08,1.111269e+08,2,34
9.000000e+00,2.181351e-02,2.607006e-04,1.059942e-08,4.753877e-03,3.143947e-05,1.098034e-09,-1.092407e+04,-1.149891e+02,-1.314727e-01,5.495232e+03,0.000000e+00,0.000000e+00,5.428842e+03,0.000000e+00,0.000000e+00,0.000000e+00,7.161348e-02,1.137803e-03,4.826295e-08,1.409618e+08,2,36
9.500000e+00,2.425210e-02,2.766683e-04,1.115464e-08,5.000387e-03,3.242992e-05,1.122711e-09,-1.197513e+04,-1.212856e+02,-1.384223e-01,6.022579e+03,0.000000e+00,0.000000e+00,5.952553e+03,0.000000e+00,0.000000e+00,0.000000e+00,8.373953e-02,1.276137e-03,5.384027e-08,1.768140e+08,2,38
1.000000e+01,2.681363e-02,2.938427e-04,1.175498e-08,5.245634e-03,3.626259e-05,1.277770e-09,-1.307462e+04,-1.295365e+02,-1.476207e-01,6.574703e+03,0.000000e+00,0.000000e+00,6.499913e+03,0.000000e+00,0.000000e+00,0.000000e+00,9.714634e-02,1.423059e-03,5.971776e-08,2.195518e+08,2,40
