t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0,0
5.000000e-01,1.363517e-06,6.370382e-04,1.624720e-10,5.452046e-06,2.544893e-03,6.462915e-10,-2.233895e+00,-1.043681e+03,-6.756129e-03,3.024018e+02,3.001678e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.817583e-07,3.185191e-04,8.123602e-11,9.077377e+04,2,2
1.000000e+00,5.034836e-06,2.536691e-03,5.925902e-10,9.231834e-06,5.050510e-03,1.071816e-09,-6.740543e+00,-3.451312e+03,-2.016938e-02,9.996784e+02,9.929376e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.199176e-06,1.586865e-03,3.775311e-10,1.083415e+06,2,4
1.500000e+00,1.013069e-05,5.678364e-03,1.176141e-09,1.115087e-05,7.513026e-03,1.261338e-09,-1.078268e+01,-6.382408e+03,-3.188362e-02,1.847834e+03,1.837051e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.264520e-06,4.426047e-03,9.656017e-10,4.478038e+06,2,6
2.000000e+00,1.584421e-05,1.004059e-02,1.811891e-09,1.170303e-05,9.932799e-03,1.281555e-09,-1.380999e+01,-9.695393e+03,-4.028786e-02,2.805724e+03,2.791914e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.618662e-05,9.446344e-03,1.871547e-09,1.231147e+07,2,8
2.500000e+00,2.169020e-05,1.560240e-02,2.440313e-09,1.168100e-05,1.231136e-02,1.232410e-09,-1.605456e+01,-1.336706e+04,-4.615857e-02,3.866765e+03,3.850710e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.703173e-05,1.724754e-02,3.091704e-09,2.720139e+07,2,10
3.000000e+00,2.754682e-05,2.234347e-02,3.047048e-09,1.174550e-05,1.464993e-02,1.194746e-09,-1.802718e+01,-1.739431e+04,-5.109022e-02,5.030320e+03,5.012292e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.080513e-05,2.841928e-02,4.615228e-09,5.241499e+07,2,12
3.500000e+00,3.352429e-05,3.024388e-02,3.645735e-09,1.216434e-05,1.694876e-02,1.199976e-09,-2.016220e+01,-2.177698e+04,-5.640885e-02,6.296553e+03,6.276390e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.756728e-05,4.354121e-02,6.438096e-09,9.193482e+07,2,14
4.000000e+00,3.976945e-05,3.928355e-02,4.253829e-09,1.281619e-05,1.920704e-02,1.232227e-09,-2.262057e+01,-2.651454e+04,-6.258693e-02,7.665398e+03,7.642777e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.745200e-05,6.318299e-02,8.565010e-09,1.505200e+08,2,16
4.500000e+00,4.632371e-05,4.944190e-02,4.875648e-09,1.340085e-05,2.142355e-02,1.254930e-09,-2.529499e+01,-3.160571e+04,-6.927955e-02,9.136431e+03,9.111135e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.006139e-04,8.790394e-02,1.100283e-08,2.337636e+08,2,18
