t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0,0
5.000000e-01,4.990411e-05,4.514822e-04,-4.699186e-08,1.995424e-04,1.803618e-03,-1.869265e-07,-7.253189e+02,-4.689173e+03,7.468669e+02,1.711576e+03,9.957199e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.495205e-05,2.257411e-04,2.349593e-08,1.960475e+06,2,2
1.000000e+00,1.986887e-04,1.795288e-03,-1.859128e-07,3.955226e-04,3.569344e-03,-3.677501e-07,-1.564842e+03,-1.011550e+04,1.585255e+03,3.692472e+03,2.147716e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.242964e-04,1.123385e-03,1.164523e-07,1.108399e+07,2,4
1.500000e+00,4.444766e-04,4.011937e-03,-4.137812e-07,5.875550e-04,5.295040e-03,-5.427490e-07,-2.543578e+03,-1.644915e+04,2.573967e+03,6.003943e+03,3.492978e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.465347e-04,3.129354e-03,3.233429e-07,3.520810e+07,2,6
2.000000e+00,7.853563e-04,7.081197e-03,-7.277350e-07,7.758870e-04,6.979843e-03,-7.121228e-07,-3.684174e+03,-2.383834e+04,3.742956e+03,8.699911e+03,5.063163e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.392128e-04,6.669952e-03,6.872104e-07,8.587014e+07,2,8
2.500000e+00,1.219605e-03,1.098250e-02,-1.125004e-06,9.610232e-04,8.623248e-03,-8.760389e-07,-4.961753e+03,-3.211361e+04,5.067012e+03,1.171917e+04,6.821624e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.349015e-03,1.216120e-02,1.249712e-06,1.778069e+08,2,10
3.000000e+00,1.745729e-03,1.569505e-02,-1.602901e-06,1.143383e-03,1.022490e-02,-1.034665e-06,-6.318168e+03,-4.088270e+04,6.483653e+03,1.491983e+04,8.683812e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.221880e-03,2.000872e-02,2.051163e-06,3.268119e+08,2,12
3.500000e+00,2.362377e-03,2.119791e-02,-2.158827e-06,1.323099e-03,1.178457e-02,-1.188184e-06,-7.699693e+03,-4.978232e+04,7.934312e+03,1.817050e+04,1.057134e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.403068e-03,3.060768e-02,3.130576e-06,5.477720e+08,2,14
4.000000e+00,3.068188e-03,2.747005e-02,-2.790280e-06,1.500017e-03,1.330205e-02,-1.336801e-06,-9.076019e+03,-5.860731e+04,9.385498e+03,2.139702e+04,1.243992e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.937162e-03,4.434270e-02,4.525716e-06,8.540641e+08,2,16
4.500000e+00,3.861695e-03,3.449036e-02,-3.494861e-06,1.673857e-03,1.477730e-02,-1.480719e-06,-1.043672e+04,-6.728919e+04,1.082572e+04,2.457449e+04,1.427494e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.868010e-03,6.158788e-02,6.273146e-06,1.257904e+09,2,18
5.000000e+00,4.741314e-03,4.223779e-02,-4.270266e-06,1.844437e-03,1.621062e-02,-1.620124e-06,-1.178148e+04,-7.582998e+04,1.225510e+04,2.770333e+04,1.607713e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.238667e-03,8.270678e-02,8.408279e-06,1.770878e+09,2,20
5.500000e+00,5.705429e-03,5.069162e-02,-5.114277e-06,2.011801e-03,1.760292e-02,-1.755166e-06,-1.311333e+04,-8.425424e+04,1.367757e+04,3.079212e+04,1.785209e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.209138e-02,1.080526e-01,1.096542e-05,2.404304e+09,2,22
6.000000e+00,6.752489e-03,5.983165e-02,-6.024743e-06,2.176174e-03,1.895550e-02,-1.885972e-06,-1.443580e+04,-9.258663e+04,1.509712e+04,3.384971e+04,1.960520e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.546763e-02,1.379684e-01,1.397779e-05,3.169387e+09,2,24
6.500000e+00,7.881060e-03,6.963834e-02,-6.999578e-06,2.337796e-03,2.026962e-02,-2.012661e-06,-1.575189e+04,-1.008449e+05,1.651647e+04,3.688274e+04,2.134012e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.940816e-02,1.727876e-01,1.747758e-05,4.077256e+09,2,26
7.000000e+00,9.089790e-03,8.009267e-02,-8.036757e-06,2.496751e-03,2.154609e-02,-2.135369e-06,-1.706365e+04,-1.090394e+05,1.793715e+04,3.989516e+04,2.305878e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.395305e-02,2.128339e-01,2.149596e-05,5.138921e+09,2,28
7.500000e+00,1.037732e-02,9.117587e-02,-9.134327e-06,2.652929e-03,2.278519e-02,-2.254248e-06,-1.837189e+04,-1.171740e+05,1.935985e+04,4.288852e+04,2.476193e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.914171e-02,2.584219e-01,2.606312e-05,6.365211e+09,2,30
8.000000e+00,1.174222e-02,1.028693e-01,-1.029041e-05,2.806145e-03,2.398702e-02,-2.369457e-06,-1.967629e+04,-1.252485e+05,2.078483e+04,4.586260e+04,2.644966e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.501282e-02,3.098565e-01,3.120833e-05,7.766692e+09,2,32
