t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0,0
5.000000e-01,7.001026e-05,3.510370e-06,1.624717e-10,2.799373e-04,1.402352e-05,6.462886e-10,-1.969924e+03,-7.074137e+01,-4.912094e+00,1.005414e+03,0.000000e+00,0.000000e+00,9.645096e+02,0.000000e+00,0.000000e+00,0.000000e+00,3.500513e-05,1.755185e-06,8.123583e-11,9.705683e+05,2,2
1.000000e+00,2.785391e-04,1.287924e-05,5.905055e-10,5.540764e-04,2.343992e-05,1.063525e-09,-3.926677e+03,-1.196245e+02,-8.244850e+00,1.997923e+03,0.000000e+00,0.000000e+00,1.928754e+03,0.000000e+00,0.000000e+00,0.000000e+00,1.742747e-04,8.194807e-06,3.764886e-10,4.826462e+06,2,4
1.500000e+00,6.226491e-04,2.570960e-05,1.166734e-09,8.222644e-04,2.787580e-05,1.240407e-09,-5.868610e+03,-1.443116e+02,-9.855108e+00,2.976027e+03,0.000000e+00,0.000000e+00,2.892583e+03,0.000000e+00,0.000000e+00,0.000000e+00,4.855992e-04,2.104960e-05,9.598559e-10,1.343835e+07,2,6
2.000000e+00,1.099497e-03,3.985616e-05,1.788508e-09,1.085028e-03,2.870940e-05,1.246652e-09,-7.798847e+03,-1.512642e+02,-1.021266e+01,3.943154e+03,0.000000e+00,0.000000e+00,3.855693e+03,0.000000e+00,0.000000e+00,0.000000e+00,1.035348e-03,4.097769e-05,1.854110e-09,2.864576e+07,2,8
2.500000e+00,1.706575e-03,5.404705e-05,2.396108e-09,1.343188e-03,2.805499e-05,1.184100e-09,-9.722618e+03,-1.507929e+02,-1.004889e+01,4.904903e+03,0.000000e+00,0.000000e+00,4.817715e+03,0.000000e+00,0.000000e+00,0.000000e+00,1.888635e-03,6.800121e-05,3.052164e-09,5.227999e+07,2,10
3.000000e+00,2.441751e-03,6.797110e-05,2.975617e-09,1.597422e-03,2.764173e-05,1.134211e-09,-1.164424e+04,-1.514734e+02,-9.965722e+00,5.865911e+03,0.000000e+00,0.000000e+00,5.778332e+03,0.000000e+00,0.000000e+00,0.000000e+00,3.109510e-03,1.019868e-04,4.539972e-09,8.617901e+07,2,12
3.500000e+00,3.303131e-03,8.191966e-05,3.541185e-09,1.848007e-03,2.815183e-05,1.128097e-09,-1.356529e+04,-1.567712e+02,-1.020279e+01,6.827966e+03,0.000000e+00,0.000000e+00,6.737325e+03,0.000000e+00,0.000000e+00,0.000000e+00,4.761076e-03,1.429466e-04,6.310565e-09,1.321853e+08,2,14
4.000000e+00,4.288864e-03,9.627129e-05,4.110568e-09,2.094833e-03,2.925329e-05,1.149320e-09,-1.548461e+04,-1.651023e+02,-1.064611e+01,7.790034e+03,0.000000e+00,0.000000e+00,7.694578e+03,0.000000e+00,0.000000e+00,0.000000e+00,6.905508e-03,1.910822e-04,8.365849e-09,1.921309e+08,2,16
4.500000e+00,5.396997e-03,1.111254e-04,4.688172e-09,2.337608e-03,3.016197e-05,1.161030e-09,-1.739980e+04,-1.725695e+02,-1.102243e+01,8.749785e+03,0.000000e+00,0.000000e+00,8.650012e+03,0.000000e+00,0.000000e+00,0.000000e+00,9.604006e-03,2.466449e-04,1.070993e-08,2.678216e+08,2,18
5.000000e+00,6.625453e-03,1.262444e-04,5.262763e-09,2.576128e-03,3.031372e-05,1.137467e-09,-1.930900e+04,-1.763079e+02,-1.113359e+01,9.705464e+03,0.000000e+00,0.000000e+00,9.603532e+03,0.000000e+00,0.000000e+00,0.000000e+00,1.291673e-02,3.097671e-04,1.334132e-08,3.610336e+08,2,20
5.500000e+00,7.972110e-03,1.412562e-04,5.817232e-09,2.810413e-03,2.973440e-05,1.080726e-09,-2.121194e+04,-1.763735e+02,-1.098668e+01,1.065695e+04,0.000000e+00,0.000000e+00,1.055499e+04,0.000000e+00,0.000000e+00,0.000000e+00,1.690279e-02,3.803952e-04,1.624993e-08,4.735228e+08,2,22
6.000000e+00,9.434903e-03,1.559230e-04,6.341107e-09,3.040674e-03,2.893362e-05,1.015142e-09,-2.310969e+04,-1.752647e+02,-1.075838e+01,1.160551e+04,0.000000e+00,0.000000e+00,1.150418e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.162024e-02,4.583567e-04,1.942049e-08,6.070398e+08,2,24
6.500000e+00,1.101188e-02,1.702717e-04,6.836402e-09,3.267139e-03,2.846186e-05,9.663108e-10,-2.500346e+04,-1.757368e+02,-1.064102e+01,1.255253e+04,0.000000e+00,0.000000e+00,1.245093e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.712618e-02,5.434926e-04,2.283869e-08,7.633356e+08,2,26
7.000000e+00,1.270115e-02,1.845059e-04,7.313190e-09,3.489887e-03,2.847500e-05,9.409806e-10,-2.689342e+04,-1.786084e+02,-1.069007e+01,1.349834e+04,0.000000e+00,0.000000e+00,1.339508e+04,0.000000e+00,0.000000e+00,0.000000e+00,3.347675e-02,6.357456e-04,2.649528e-08,9.441523e+08,2,28
7.500000e+00,1.450085e-02,1.987823e-04,7.779093e-09,3.708802e-03,2.863004e-05,9.227346e-10,-2.877840e+04,-1.821973e+02,-1.078662e+01,1.444186e+04,0.000000e+00,0.000000e+00,1.433653e+04,0.000000e+00,0.000000e+00,0.000000e+00,4.072718e-02,7.351367e-04,3.038483e-08,1.151204e+09,2,30
8.000000e+00,1.640899e-02,2.130420e-04,8.231606e-09,3.923700e-03,2.840904e-05,8.875148e-10,-3.065671e+04,-1.839043e+02,-1.074961e+01,1.538151e+04,0.000000e+00,0.000000e+00,1.527520e+04,0.000000e+00,0.000000e+00,0.000000e+00,4.893167e-02,8.416577e-04,3.450063e-08,1.386165e+09,2,32
8.500000e+00,1.842357e-02,2.270621e-04,8.660734e-09,4.134542e-03,2.767238e-05,8.293201e-10,-3.252770e+04,-1.829885e+02,-1.052917e+01,1.631674e+04,0.000000e+00,0.000000e+00,1.621096e+04,0.000000e+00,0.000000e+00,0.000000e+00,5.814346e-02,9.551888e-04,3.883100e-08,1.650681e+09,2,34
