t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0,0
5.000000e-01,7.001026e-05,3.510370e-06,1.624717e-10,2.799373e-04,1.402352e-05,6.462886e-10,-8.613887e+03,-3.635342e+02,-3.667028e-11,4.411887e+03,0.000000e+00,0.000000e+00,4.202000e+03,0.000000e+00,0.000000e+00,0.000000e+00,3.500513e-05,1.755185e-06,8.123583e-11,1.856077e+07,2,2
1.000000e+00,2.754635e-04,1.266995e-05,5.728500e-10,5.417784e-04,2.260382e-05,9.932939e-10,-1.013686e+04,-1.600388e+02,-8.282443e+03,5.167101e+03,0.000000e+00,0.000000e+00,4.969759e+03,0.000000e+00,0.000000e+00,0.000000e+00,1.727369e-04,8.090161e-06,3.676608e-10,4.425949e+07,2,4
1.500000e+00,6.105551e-04,2.492563e-05,1.101067e-09,7.984930e-04,2.641400e-05,1.118877e-09,-1.727712e+04,-3.025873e+02,-7.787406e+03,8.775246e+03,0.000000e+00,0.000000e+00,8.501876e+03,0.000000e+00,0.000000e+00,0.000000e+00,4.780144e-04,2.055298e-05,9.181945e-10,1.189029e+08,2,6
2.000000e+00,1.070246e-03,3.810977e-05,1.643087e-09,1.040182e-03,2.632268e-05,1.049589e-09,-1.975372e+04,-1.626078e+02,-1.078759e+04,9.992141e+03,0.000000e+00,0.000000e+00,9.761575e+03,0.000000e+00,0.000000e+00,0.000000e+00,1.013138e-03,3.960786e-05,1.739738e-09,2.164685e+08,2,8
2.500000e+00,1.649387e-03,5.093612e-05,2.138589e-09,1.276292e-03,2.498441e-05,9.330709e-10,-2.591279e+04,-2.375815e+02,-9.098506e+03,1.308262e+04,0.000000e+00,0.000000e+00,1.283017e+04,0.000000e+00,0.000000e+00,0.000000e+00,1.837831e-03,6.507592e-05,2.809033e-09,3.843526e+08,2,10
3.000000e+00,2.343650e-03,6.312798e-05,2.577077e-09,1.500676e-03,2.378456e-05,8.215025e-10,-2.901138e+04,-1.804492e+02,-9.962100e+03,1.462090e+04,0.000000e+00,0.000000e+00,1.439049e+04,0.000000e+00,0.000000e+00,0.000000e+00,3.009656e-03,9.663991e-05,4.097571e-09,5.947810e+08,2,12
3.500000e+00,3.148660e-03,7.498084e-05,2.973559e-09,1.719286e-03,2.362708e-05,7.647388e-10,-3.451449e+04,-2.408366e+02,-9.092247e+03,1.738437e+04,0.000000e+00,0.000000e+00,1.713012e+04,0.000000e+00,0.000000e+00,0.000000e+00,4.583986e-03,1.341303e-04,5.584351e-09,8.926097e+08,2,14
4.000000e+00,4.060391e-03,8.687894e-05,3.346709e-09,1.927561e-03,2.396489e-05,7.280667e-10,-3.798871e+04,-2.184277e+02,-1.003313e+04,1.912097e+04,0.000000e+00,0.000000e+00,1.886774e+04,0.000000e+00,0.000000e+00,0.000000e+00,6.614182e-03,1.775698e-04,7.257705e-09,1.253411e+09,2,16
4.500000e+00,5.074545e-03,9.890686e-05,3.700140e-09,2.128977e-03,2.414654e-05,6.858959e-10,-4.301156e+04,-2.439796e+02,-9.993032e+03,2.163952e+04,0.000000e+00,0.000000e+00,2.137204e+04,0.000000e+00,0.000000e+00,0.000000e+00,9.151454e-03,2.270232e-04,9.107775e-09,1.715928e+09,2,18
5.000000e+00,6.186921e-03,1.108257e-04,4.022952e-09,2.320458e-03,2.352951e-05,6.057972e-10,-4.667557e+04,-2.172042e+02,-1.055513e+04,2.346736e+04,0.000000e+00,0.000000e+00,2.320821e+04,0.000000e+00,0.000000e+00,0.000000e+00,1.224491e-02,2.824361e-04,1.111925e-08,2.260597e+09,2,20
5.500000e+00,7.393187e-03,1.222679e-04,4.298858e-09,2.504538e-03,2.224115e-05,4.984245e-10,-5.133229e+04,-2.195462e+02,-1.022616e+04,2.579431e+04,0.000000e+00,0.000000e+00,2.553798e+04,0.000000e+00,0.000000e+00,0.000000e+00,1.594151e-02,3.435700e-04,1.326868e-08,2.919364e+09,2,22
6.000000e+00,8.689235e-03,1.330159e-04,4.519498e-09,2.679587e-03,2.075264e-05,3.847671e-10,-5.508024e+04,-2.042019e+02,-1.011503e+04,2.766315e+04,0.000000e+00,0.000000e+00,2.741709e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.028613e-02,4.100780e-04,1.552843e-08,3.677837e+09,2,24
6.500000e+00,1.007102e-02,1.431157e-04,4.688851e-09,2.847512e-03,1.964776e-05,2.931581e-10,-5.946302e+04,-2.131485e+02,-9.709869e+03,2.985455e+04,0.000000e+00,0.000000e+00,2.960846e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.532164e-02,4.816358e-04,1.787285e-08,4.561815e+09,2,26
