t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0,0
5.000000e-01,7.001026e-05,3.510370e-06,1.624717e-10,2.799373e-04,1.402352e-05,6.462886e-10,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.500513e-05,1.755185e-06,8.123583e-11,0.000000e+00,0,0
1.000000e+00,2.794510e-04,1.292991e-05,5.947794e-10,5.577227e-04,2.364231e-05,1.080526e-09,-6.848558e-21,-7.966567e-25,-7.850208e-40,3.424509e-21,0.000000e+00,0.000000e+00,3.424049e-21,0.000000e+00,0.000000e+00,0.000000e+00,1.747306e-04,8.220138e-06,3.786255e-10,1.172569e-41,2,2
1.500000e+00,6.272003e-04,2.594661e-05,1.186616e-09,8.331725e-04,2.841838e-05,1.285679e-09,-2.598860e-19,-2.324779e-23,-2.251601e-38,1.299497e-19,0.000000e+00,0.000000e+00,1.299363e-19,0.000000e+00,0.000000e+00,0.000000e+00,4.883308e-04,2.119344e-05,9.719333e-10,1.689691e-38,2,4
2.000000e+00,1.112214e-03,4.046644e-05,1.839424e-09,1.106780e-03,2.965934e-05,1.325335e-09,-2.636949e-18,-1.715663e-22,-1.635311e-37,1.318524e-18,0.000000e+00,0.000000e+00,1.318425e-18,0.000000e+00,0.000000e+00,0.000000e+00,1.044438e-03,4.142666e-05,1.891645e-09,1.755272e-36,2,6
2.500000e+00,1.733768e-03,5.523822e-05,2.494951e-09,1.379337e-03,2.942806e-05,1.296933e-09,-1.473136e-17,-6.806116e-22,-6.383455e-37,7.365875e-18,0.000000e+00,0.000000e+00,7.365482e-18,0.000000e+00,0.000000e+00,0.000000e+00,1.911322e-03,6.904577e-05,3.139121e-09,5.600850e-35,2,8
3.000000e+00,2.491504e-03,6.995330e-05,3.139193e-09,1.651503e-03,2.943226e-05,1.280129e-09,-5.808710e-17,-1.907603e-21,-1.760138e-36,2.904410e-17,0.000000e+00,0.000000e+00,2.904300e-17,0.000000e+00,0.000000e+00,0.000000e+00,3.157074e-03,1.040224e-04,4.708718e-09,8.995364e-34,2,10
3.500000e+00,3.385292e-03,8.490105e-05,3.785848e-09,1.923547e-03,3.035755e-05,1.306346e-09,-1.820243e-16,-4.334643e-21,-3.935036e-36,9.101342e-17,0.000000e+00,0.000000e+00,9.101092e-17,0.000000e+00,0.000000e+00,0.000000e+00,4.849720e-03,1.464729e-04,6.601641e-09,9.182752e-33,2,12
4.000000e+00,4.415041e-03,1.004622e-04,4.452579e-09,2.195348e-03,3.188512e-05,1.360280e-09,-4.844445e-16,-8.621647e-21,-7.703201e-36,2.422247e-16,0.000000e+00,0.000000e+00,2.422198e-16,0.000000e+00,0.000000e+00,0.000000e+00,7.057240e-03,1.967041e-04,8.827931e-09,6.785437e-32,2,14
4.500000e+00,5.580555e-03,1.167438e-04,5.144162e-09,2.466608e-03,3.323941e-05,1.405803e-09,-1.140921e-15,-1.565973e-20,-1.377645e-35,5.704648e-16,0.000000e+00,0.000000e+00,5.704557e-16,0.000000e+00,0.000000e+00,0.000000e+00,9.847517e-03,2.550759e-04,1.140001e-08,3.932793e-31,2,16
