t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0,0
5.000000e-01,1.363517e-06,6.370382e-04,1.624720e-10,5.452046e-06,2.544893e-03,6.462915e-10,-2.819681e+01,-8.512779e+03,-1.162759e+03,2.478892e+03,2.435963e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.817583e-07,3.185191e-04,8.123602e-11,6.039411e+06,2,2
1.000000e+00,5.015997e-06,2.531350e-03,5.883382e-10,9.156507e-06,5.029174e-03,1.054903e-09,-1.037119e+02,-3.382166e+04,-4.209870e+03,9.841998e+03,9.684944e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.189757e-06,1.584194e-03,3.754051e-10,1.013709e+08,2,4
1.500000e+00,1.000464e-05,5.640705e-03,1.147874e-09,1.079747e-05,7.405200e-03,1.182536e-09,-2.004999e+02,-7.344613e+04,-7.951450e+03,2.135270e+04,2.105145e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.192077e-06,4.404547e-03,9.493423e-10,5.509214e+08,2,6
2.000000e+00,1.540717e-05,9.901405e-03,1.714560e-09,1.081268e-05,9.634747e-03,1.084753e-09,-2.892566e+02,-1.228792e+05,-1.107519e+04,3.568695e+04,3.525737e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.589566e-05,9.355249e-03,1.806622e-09,1.809242e+09,2,8
2.500000e+00,2.061596e-05,1.523418e-02,2.202849e-09,1.002283e-05,1.169371e-02,8.696033e-10,-3.536534e+02,-1.781841e+05,-1.285387e+04,5.169557e+04,5.117906e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.620365e-05,1.697234e-02,2.908046e-09,4.455106e+09,2,10
3.000000e+00,2.541265e-05,2.155050e-02,2.579043e-09,9.164285e-06,1.356918e-02,6.364735e-10,-3.922298e+02,-2.364910e+05,-1.323342e+04,6.854903e+04,6.798912e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.890997e-05,2.774759e-02,4.197568e-09,9.115851e+09,2,12
3.500000e+00,2.984996e-05,2.875723e-02,2.846827e-09,8.585272e-06,1.525559e-02,4.357794e-10,-4.126345e+02,-2.958633e+05,-1.258006e+04,8.569440e+04,8.512237e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.383495e-05,4.212621e-02,5.620981e-09,1.641052e+10,4,16
4.000000e+00,3.405192e-05,3.675961e-02,3.021802e-09,8.222782e-06,1.675199e-02,2.650730e-10,-4.239442e+02,-3.550409e+05,-1.133775e+04,1.027753e+05,1.022077e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.086091e-05,6.050601e-02,7.131882e-09,2.691511e+10,4,20
4.500000e+00,3.805952e-05,4.546316e-02,3.111508e-09,7.807883e-06,1.806055e-02,9.470112e-11,-4.314271e+02,-4.132160e+05,-9.791014e+03,1.195629e+05,1.190074e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.989067e-05,8.323759e-02,8.687636e-09,4.114414e+10,4,24
5.000000e+00,4.179486e-05,5.477514e-02,3.110329e-09,7.133852e-06,1.918592e-02,-9.834337e-11,-4.355986e+02,-4.698734e+05,-8.016778e+03,1.359094e+05,1.353722e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.107881e-04,1.106252e-01,1.024280e-08,5.954263e+10,4,28
5.500000e+00,4.513211e-05,6.460561e-02,3.007873e-09,6.215596e-06,2.013474e-02,-3.103032e-10,-4.346763e+02,-5.246875e+05,-5.986677e+03,1.517195e+05,1.512090e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.333542e-04,1.429280e-01,1.174674e-08,8.248411e+10,4,32
6.000000e+00,4.800094e-05,7.486829e-02,2.801427e-09,5.260193e-06,2.091496e-02,-5.143452e-10,-4.278598e+02,-5.774575e+05,-3.706815e+03,1.669350e+05,1.664602e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.573546e-04,1.803621e-01,1.314745e-08,1.102723e+11,4,36
6.500000e+00,5.043997e-05,8.548099e-02,2.502148e-09,4.496324e-06,2.153507e-02,-6.818414e-10,-4.169588e+02,-6.280655e+05,-1.286778e+03,1.815235e+05,1.810903e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.825746e-04,2.231026e-01,1.439852e-08,1.431445e+11,4,40
7.000000e+00,5.256351e-05,9.636576e-02,2.130497e-09,3.998111e-06,2.200340e-02,-8.040835e-10,-4.054616e+02,-6.764472e+05,1.101079e+03,1.954692e+05,1.950777e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.088564e-04,2.712855e-01,1.546377e-08,1.812763e+11,4,44
