t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0,0
5.000000e-01,7.001026e-05,3.510370e-06,1.624717e-10,2.799373e-04,1.402352e-05,6.462886e-10,-1.447776e+03,-4.690928e+01,-1.162756e+03,7.447959e+02,0.000000e+00,0.000000e+00,7.029800e+02,0.000000e+00,0.000000e+00,0.000000e+00,3.500513e-05,1.755185e-06,8.123583e-11,5.244509e+05,2,2
1.000000e+00,2.787808e-04,1.287812e-05,5.904104e-10,5.550429e-04,2.343541e-05,1.063146e-09,-5.764204e+03,-1.720639e+02,-4.224700e+03,2.958537e+03,0.000000e+00,0.000000e+00,2.805667e+03,0.000000e+00,0.000000e+00,0.000000e+00,1.743955e-04,8.194243e-06,3.764410e-10,8.836804e+06,2,4
1.500000e+00,6.225230e-04,2.560256e-05,1.157707e-09,8.198279e-04,2.745720e-05,1.205252e-09,-1.254505e+04,-3.314964e+02,-8.021815e+03,6.419039e+03,0.000000e+00,0.000000e+00,6.126009e+03,0.000000e+00,0.000000e+00,0.000000e+00,4.856570e-04,2.099552e-05,9.552947e-10,4.820283e+07,2,6
2.000000e+00,1.095063e-03,3.928130e-05,1.740253e-09,1.070238e-03,2.725803e-05,1.125376e-09,-2.103814e+04,-4.761884e+02,-1.125570e+04,1.072784e+04,0.000000e+00,0.000000e+00,1.031030e+04,0.000000e+00,0.000000e+00,0.000000e+00,1.033188e-03,4.063617e-05,1.825421e-09,1.588973e+08,2,8
2.500000e+00,1.688623e-03,5.234137e-05,2.253582e-09,1.303918e-03,2.498514e-05,9.290356e-10,-3.058679e+04,-5.791027e+02,-1.319792e+04,1.554418e+04,0.000000e+00,0.000000e+00,1.504261e+04,0.000000e+00,0.000000e+00,0.000000e+00,1.877500e-03,6.680686e-05,2.952212e-09,3.928482e+08,2,10
3.000000e+00,2.394523e-03,6.422505e-05,2.664058e-09,1.519601e-03,2.255268e-05,7.140633e-10,-4.071522e+04,-6.381585e+02,-1.378332e+04,2.062915e+04,0.000000e+00,0.000000e+00,2.008607e+04,0.000000e+00,0.000000e+00,0.000000e+00,3.074762e-03,9.891938e-05,4.284241e-09,8.073541e+08,2,12
3.500000e+00,3.203570e-03,7.507783e-05,2.974913e-09,1.716514e-03,2.086061e-05,5.303801e-10,-5.110396e+04,-6.664519e+02,-1.336434e+04,2.582904e+04,0.000000e+00,0.000000e+00,2.527493e+04,0.000000e+00,0.000000e+00,0.000000e+00,4.676547e-03,1.364583e-04,5.771698e-09,1.460335e+09,2,14
4.000000e+00,4.106237e-03,8.522833e-05,3.201208e-09,1.894087e-03,1.974281e-05,3.756638e-10,-6.154338e+04,-6.793574e+02,-1.237369e+04,3.104620e+04,0.000000e+00,0.000000e+00,3.049719e+04,0.000000e+00,0.000000e+00,0.000000e+00,6.729666e-03,1.790725e-04,7.372302e-09,2.407307e+09,2,16
4.500000e+00,5.092764e-03,9.478959e-05,3.350017e-09,2.051962e-03,1.850381e-05,2.204343e-10,-7.189388e+04,-6.857941e+02,-1.108871e+04,3.621516e+04,0.000000e+00,0.000000e+00,3.567872e+04,0.000000e+00,0.000000e+00,0.000000e+00,9.276048e-03,2.264673e-04,9.047310e-09,3.699562e+09,2,18
5.000000e+00,6.153297e-03,1.035682e-04,3.415266e-09,2.190118e-03,1.661319e-05,4.155657e-11,-8.205971e+04,-6.867049e+02,-9.582076e+03,4.128879e+04,0.000000e+00,0.000000e+00,4.077091e+04,0.000000e+00,0.000000e+00,0.000000e+00,1.235270e-02,2.782514e-04,1.075494e-08,5.383077e+09,2,20
5.500000e+00,7.278070e-03,1.112494e-04,3.385973e-09,2.308932e-03,1.411477e-05,-1.576178e-10,-9.197424e+04,-6.792002e+02,-7.821910e+03,4.623274e+04,0.000000e+00,0.000000e+00,4.574150e+04,0.000000e+00,0.000000e+00,0.000000e+00,1.599173e-02,3.338761e-04,1.244793e-08,7.497953e+09,2,22
6.000000e+00,8.457587e-03,1.176639e-04,3.258637e-09,2.409097e-03,1.154632e-05,-3.506545e-10,-1.015921e+05,-6.620413e+02,-5.810351e+03,5.102397e+04,0.000000e+00,0.000000e+00,5.056812e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.022052e-02,3.927080e-04,1.407725e-08,1.007824e+10,2,24
6.500000e+00,9.682721e-03,1.229240e-04,3.043495e-09,2.491407e-03,9.496782e-06,-5.090322e-10,-1.108836e+05,-6.383339e+02,-3.652867e+03,5.564922e+04,0.000000e+00,0.000000e+00,5.523439e+04,0.000000e+00,0.000000e+00,0.000000e+00,2.506189e-02,4.541701e-04,1.559900e-08,1.315208e+10,2,26
7.000000e+00,1.094472e-02,1.273359e-04,2.760128e-09,2.556559e-03,8.152489e-06,-6.237946e-10,-1.198295e+05,-6.139431e+02,-1.518752e+03,6.010159e+04,0.000000e+00,0.000000e+00,5.972788e+04,0.000000e+00,0.000000e+00,0.000000e+00,3.053424e-02,5.178380e-04,1.697906e-08,1.674189e+10,2,28
7.500000e+00,1.223514e-02,1.311676e-04,2.426230e-09,2.605096e-03,7.175566e-06,-7.113133e-10,-1.284155e+05,-5.934098e+02,4.622893e+02,6.437613e+04,0.000000e+00,0.000000e+00,6.403939e+04,0.000000e+00,0.000000e+00,0.000000e+00,3.665181e-02,5.834218e-04,1.819217e-08,2.086456e+10,2,30
8.000000e+00,1.354579e-02,1.344679e-04,2.048837e-09,2.637513e-03,6.027203e-06,-7.977772e-10,-1.366293e+05,-5.769590e+02,2.275635e+03,6.846677e+04,0.000000e+00,0.000000e+00,6.816250e+04,0.000000e+00,0.000000e+00,0.000000e+00,4.342471e-02,6.506558e-04,1.921659e-08,2.553147e+10,2,32
8.500000e+00,1.486879e-02,1.371088e-04,1.626259e-09,2.654470e-03,4.538171e-06,-8.920108e-10,-1.444594e+05,-5.614452e+02,3.996727e+03,7.236643e+04,0.000000e+00,0.000000e+00,7.209292e+04,0.000000e+00,0.000000e+00,0.000000e+00,5.085910e-02,7.192102e-04,2.002972e-08,3.074861e+10,2,34
9.000000e+00,1.619664e-02,1.390754e-04,1.161717e-09,2.656947e-03,3.329726e-06,-9.657453e-10,-1.518978e+05,-5.452597e+02,5.665925e+03,7.607040e+04,0.000000e+00,0.000000e+00,7.582738e+04,0.000000e+00,0.000000e+00,0.000000e+00,5.895742e-02,7.887479e-04,2.061058e-08,3.651686e+10,4,38
9.500000e+00,1.752243e-02,1.408408e-04,6.807469e-10,2.646214e-03,3.731577e-06,-9.581774e-10,-1.589429e+05,-5.340917e+02,7.143742e+03,7.958039e+04,0.000000e+00,0.000000e+00,7.936254e+04,0.000000e+00,0.000000e+00,0.000000e+00,6.771864e-02,8.591683e-04,2.095095e-08,4.283259e+10,4,42
1.000000e+01,1.883988e-02,1.435559e-04,2.394239e-10,2.623575e-03,7.124199e-06,-8.079496e-10,-1.656006e+05,-5.430689e+02,8.061045e+03,8.290600e+04,0.000000e+00,0.000000e+00,8.269459e+04,0.000000e+00,0.000000e+00,0.000000e+00,7.713858e-02,9.309462e-04,2.107067e-08,4.968849e+10,4,46
1.050000e+01,2.014327e-02,1.488399e-04,-8.658839e-11,2.590010e-03,1.400295e-05,-4.978239e-10,-1.718812e+05,-5.923044e+02,7.938464e+03,8.606130e+04,0.000000e+00,0.000000e+00,8.581992e+04,0.000000e+00,0.000000e+00,0.000000e+00,8.721022e-02,1.005366e-03,2.111396e-08,5.707429e+10,4,50
1.100000e+01,2.142725e-02,1.581703e-04,-2.319071e-10,2.545905e-03,2.330685e-05,-8.574193e-11,-1.777938e+05,-6.966964e+02,6.449829e+03,8.905714e+04,0.000000e+00,0.000000e+00,8.873663e+04,0.000000e+00,0.000000e+00,0.000000e+00,9.792384e-02,1.084451e-03,2.122991e-08,6.497697e+10,4,54
1.150000e+01,2.268649e-02,1.721277e-04,-1.774374e-10,2.491085e-03,3.251085e-05,3.014677e-10,-1.833390e+05,-8.549244e+02,3.699638e+03,9.189288e+04,0.000000e+00,0.000000e+00,9.144616e+04,0.000000e+00,0.000000e+00,0.000000e+00,1.092671e-01,1.170515e-03,2.131863e-08,7.338032e+10,4,58
1.200000e+01,2.391555e-02,1.899147e-04,2.775852e-11,2.425176e-03,3.862946e-05,5.181116e-10,-1.885065e+05,-1.044460e+03,3.389057e+02,9.455259e+04,0.000000e+00,0.000000e+00,9.395387e+04,0.000000e+00,0.000000e+00,0.000000e+00,1.212249e-01,1.265473e-03,2.133251e-08,8.226408e+10,4,62
