t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.512216e+02,2.825927e+02,6.279052e+03,0.000000e+00,8.381290e+01,1.674087e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.752514e+04,2,2
5.000000e-01,1.162959e-07,1.035372e-07,-8.734216e-12,4.650114e-07,4.136189e-07,-3.474341e-11,5.018086e+02,5.642819e+02,1.253332e+04,0.000000e+00,1.674123e+02,3.343963e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.814797e-08,5.176859e-08,4.367108e-12,8.744901e+04,2,4
1.000000e+00,5.808414e-07,5.163712e-07,-4.326570e-11,1.392827e-06,1.236663e-06,-1.030025e-10,7.511279e+02,8.441672e+02,1.873813e+04,0.000000e+00,2.505853e+02,5.005427e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.485687e-07,3.099542e-07,2.599996e-11,2.441170e+05,2,6
1.500000e+00,1.624195e-06,1.441916e-06,-1.200321e-10,2.780072e-06,2.463945e-06,-2.035037e-10,9.985499e+02,1.121354e+03,2.486899e+04,0.000000e+00,3.331201e+02,6.654298e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.160666e-06,1.030912e-06,8.601603e-11,5.209999e+05,2,8
2.000000e+00,3.474936e-06,3.080748e-06,-2.548234e-10,4.622213e-06,4.089298e-06,-3.349296e-10,1.243449e+03,1.394956e+03,3.090170e+04,0.000000e+00,4.148068e+02,8.286426e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.898134e-06,2.571286e-06,2.134277e-10,9.503565e+05,2,10
2.500000e+00,6.359095e-06,5.630115e-06,-4.627601e-10,6.913573e-06,6.105587e-06,-4.959209e-10,1.485208e+03,1.664098e+03,3.681246e+04,0.000000e+00,4.954377e+02,9.897702e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.077682e-06,5.386344e-06,4.448078e-10,1.562908e+06,2,12
3.000000e+00,1.049958e-05,9.283461e-06,-7.582733e-10,9.647337e-06,8.504724e-06,-6.850783e-10,1.723215e+03,1.927920e+03,4.257793e+04,0.000000e+00,5.748081e+02,1.148407e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.132747e-05,1.002807e-05,8.239444e-10,2.387529e+06,2,14
3.500000e+00,1.611560e-05,1.422995e-05,-1.155085e-09,1.281558e-05,1.127769e-05,-9.009650e-10,1.956868e+03,2.185579e+03,4.817537e+04,0.000000e+00,6.527166e+02,1.304152e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.938527e-05,1.714305e-05,1.401487e-09,3.450955e+06,2,16
4.000000e+00,2.342215e-05,2.065402e-05,-1.666189e-09,1.640928e-05,1.441455e-05,-1.142109e-09,2.185579e+03,2.436251e+03,5.358268e+04,0.000000e+00,7.289660e+02,1.456613e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.109634e-05,2.747006e-05,2.234581e-09,4.777511e+06,2,18
4.500000e+00,3.262942e-05,2.873489e-05,-2.303836e-09,2.041834e-05,1.790448e-05,-1.407004e-09,2.408768e+03,2.679134e+03,5.877853e+04,0.000000e+00,8.033635e+02,1.605405e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.741105e-05,4.183750e-05,3.386499e-09,6.388870e+06,2,20
5.000000e+00,4.394232e-05,3.864618e-05,-3.079515e-09,2.483162e-05,2.173578e-05,-1.694116e-09,2.625873e+03,2.913452e+03,6.374240e+04,0.000000e+00,8.757216e+02,1.750152e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.938222e-05,6.116059e-05,4.926257e-09,8.303829e+06,2,22
5.500000e+00,5.755991e-05,5.055544e-05,-4.003943e-09,2.963696e-05,2.589592e-05,-2.001880e-09,2.836345e+03,3.138457e+03,6.845471e+04,0.000000e+00,9.458580e+02,1.890487e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.816217e-05,8.643831e-05,6.928228e-09,1.053812e+07,2,24
6.000000e+00,7.367493e-05,6.462374e-05,-5.087045e-09,3.482120e-05,3.037154e-05,-2.328709e-09,3.039651e+03,3.353428e+03,7.289686e+04,0.000000e+00,1.013597e+03,2.026055e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.349996e-04,1.187502e-04,9.471751e-09,1.310426e+07,2,26
6.500000e+00,9.247331e-05,8.100528e-05,-6.337949e-09,4.037026e-05,3.514851e-05,-2.672990e-09,3.235280e+03,3.557678e+03,7.705132e+04,0.000000e+00,1.078769e+03,2.156511e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.812363e-04,1.592528e-04,1.264073e-08,1.601140e+07,2,28
7.000000e+00,1.141337e-04,9.984700e-05,-7.764971e-09,4.626909e-05,4.021192e-05,-3.033092e-09,3.422736e+03,3.750555e+03,8.090170e+04,0.000000e+00,1.141211e+03,2.281525e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.383031e-04,2.091763e-04,1.652321e-08,1.926526e+07,2,30
7.500000e+00,1.388270e-04,1.212882e-04,-9.375608e-09,5.250181e-05,4.554616e-05,-3.407369e-09,3.601545e+03,3.931442e+03,8.443279e+04,0.000000e+00,1.200769e+03,2.400776e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.077166e-04,2.698204e-04,2.121101e-08,2.286805e+07,2,32
8.000000e+00,1.667160e-04,1.454603e-04,-1.117653e-08,5.905165e-05,5.113492e-05,-3.794158e-09,3.771257e+03,4.099761e+03,8.763067e+04,0.000000e+00,1.257295e+03,2.513962e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.910746e-04,3.425506e-04,2.679928e-08,2.681844e+07,2,34
8.500000e+00,1.979548e-04,1.724862e-04,-1.317357e-08,6.590109e-05,5.696123e-05,-4.191788e-09,3.931442e+03,4.254972e+03,9.048271e+04,0.000000e+00,1.310650e+03,2.620792e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.900520e-04,4.287937e-04,3.338606e-08,3.111162e+07,2,36
9.000000e+00,2.326887e-04,2.024803e-04,-1.537173e-08,7.303181e-05,6.300753e-05,-4.598578e-09,4.081696e+03,4.396582e+03,9.297765e+04,0.000000e+00,1.360704e+03,2.720992e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.063964e-04,5.300338e-04,4.107193e-08,3.573928e+07,2,38
9.500000e+00,2.710535e-04,2.355481e-04,-1.777516e-08,8.042482e-05,6.925565e-05,-5.012843e-09,4.221640e+03,4.524135e+03,9.510565e+04,0.000000e+00,1.407336e+03,2.814304e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.419231e-04,6.478079e-04,4.995950e-08,4.068973e+07,2,40
1.000000e+01,3.131755e-04,2.717858e-04,-2.038718e-08,8.806044e-05,7.568690e-05,-5.432899e-09,4.350919e+03,4.637226e+03,9.685832e+04,0.000000e+00,1.450433e+03,2.900486e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.985109e-04,7.837008e-04,6.015309e-08,4.594802e+07,2,42
1.050000e+01,3.591710e-04,3.112802e-04,-2.321026e-08,9.591839e-05,8.228209e-05,-5.857059e-09,4.469207e+03,4.735491e+03,9.822873e+04,0.000000e+00,1.489892e+03,2.979315e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.078096e-03,9.393409e-04,7.175822e-08,5.149606e+07,2,44
1.100000e+01,4.091458e-04,3.541082e-04,-2.624603e-08,1.039778e-04,8.902159e-05,-6.283646e-09,4.576206e+03,4.818618e+03,9.921147e+04,0.000000e+00,1.525621e+03,3.050585e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.282669e-03,1.116395e-03,8.488124e-08,5.731286e+07,2,46
1.150000e+01,4.631954e-04,4.003372e-04,-2.949528e-08,1.122174e-04,9.588535e-05,-6.710987e-09,4.671645e+03,4.886340e+03,9.980267e+04,0.000000e+00,1.557536e+03,3.114109e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.514267e-03,1.316564e-03,9.962888e-08,6.337465e+07,2,48
1.200000e+01,5.214044e-04,4.500240e-04,-3.295798e-08,1.206154e-04,1.028530e-04,-7.137425e-09,4.755282e+03,4.938442e+03,1.000000e+05,0.000000e+00,1.585564e+03,3.169718e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.774969e-03,1.541576e-03,1.161079e-07,6.965522e+07,2,50
1.250000e+01,5.838464e-04,5.032154e-04,-3.663325e-08,1.291495e-04,1.099037e-04,-7.561313e-09,4.826908e+03,4.974755e+03,9.980267e+04,0.000000e+00,1.609644e+03,3.217264e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.066892e-03,1.793183e-03,1.344245e-07,7.612609e+07,2,52
1.300000e+01,6.505839e-04,5.599477e-04,-4.051942e-08,1.377973e-04,1.170165e-04,-7.981026e-09,4.886340e+03,4.995164e+03,9.921147e+04,0.000000e+00,1.629723e+03,3.256617e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.392184e-03,2.073157e-03,1.546842e-07,8.275686e+07,2,54
1.350000e+01,7.216680e-04,6.202467e-04,-4.461399e-08,1.465358e-04,1.241703e-04,-8.394958e-09,4.933429e+03,4.999605e+03,9.822873e+04,0.000000e+00,1.645760e+03,3.287669e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.753018e-03,2.383280e-03,1.769912e-07,8.951551e+07,2,56
1.400000e+01,7.971383e-04,6.841275e-04,-4.891368e-08,1.553421e-04,1.313436e-04,-8.801530e-09,4.968056e+03,4.988062e+03,9.685832e+04,0.000000e+00,1.657724e+03,3.310333e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.151587e-03,2.725344e-03,2.014480e-07,9.636869e+07,2,58
1.450000e+01,8.770229e-04,7.515944e-04,-5.341442e-08,1.641929e-04,1.385149e-04,-9.199190e-09,4.990133e+03,4.960573e+03,9.510565e+04,0.000000e+00,1.665594e+03,3.324539e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.590099e-03,3.101141e-03,2.281553e-07,1.032821e+08,2,60
1.500000e+01,9.613382e-04,8.226411e-04,-5.811136e-08,1.730650e-04,1.456627e-04,-9.586416e-09,4.999605e+03,4.917226e+03,9.297765e+04,0.000000e+00,1.669361e+03,3.330243e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.070768e-03,3.512462e-03,2.572109e-07,1.102207e+08,2,62
1.550000e+01,1.050089e-03,8.972503e-04,-6.299891e-08,1.819348e-04,1.527653e-04,-9.961723e-09,4.996447e+03,4.858158e+03,9.048271e+04,0.000000e+00,1.669028e+03,3.327419e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.595812e-03,3.961087e-03,2.887104e-07,1.171494e+08,2,64
1.600000e+01,1.143268e-03,9.753942e-04,-6.807076e-08,1.907792e-04,1.598012e-04,-1.032366e-08,4.980667e+03,4.783560e+03,8.763067e+04,0.000000e+00,1.664604e+03,3.316063e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.167447e-03,4.448784e-03,3.227458e-07,1.240330e+08,2,66
1.650000e+01,1.240858e-03,1.057034e-03,-7.331987e-08,1.995746e-04,1.667490e-04,-1.067083e-08,4.952306e+03,4.693669e+03,8.443279e+04,0.000000e+00,1.656114e+03,3.296193e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.787875e-03,4.977301e-03,3.594057e-07,1.308368e+08,2,68
1.700000e+01,1.342827e-03,1.142120e-03,-7.873850e-08,2.082980e-04,1.735872e-04,-1.100185e-08,4.911435e+03,4.588772e+03,8.090170e+04,0.000000e+00,1.643589e+03,3.267847e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.459289e-03,5.548361e-03,3.987750e-07,1.375269e+08,2,70
1.750000e+01,1.449133e-03,1.230593e-03,-8.431826e-08,2.169264e-04,1.802949e-04,-1.131543e-08,4.858158e+03,4.469206e+03,7.705132e+04,0.000000e+00,1.627072e+03,3.231085e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.183855e-03,6.163658e-03,4.409341e-07,1.440705e+08,2,72
1.800000e+01,1.559725e-03,1.322381e-03,-9.005009e-08,2.254371e-04,1.868510e-04,-1.161028e-08,4.792608e+03,4.335353e+03,7.289686e+04,0.000000e+00,1.606618e+03,3.185990e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.963718e-03,6.824848e-03,4.859591e-07,1.504364e+08,2,74
1.850000e+01,1.674537e-03,1.417405e-03,-9.592435e-08,2.338074e-04,1.932350e-04,-1.188520e-08,4.714951e+03,4.187639e+03,6.845471e+04,0.000000e+00,1.582289e+03,3.132663e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.800987e-03,7.533551e-03,5.339213e-07,1.565950e+08,2,76
1.900000e+01,1.793494e-03,1.515572e-03,-1.019308e-07,2.420155e-04,1.994266e-04,-1.213904e-08,4.625385e+03,4.026538e+03,6.374240e+04,0.000000e+00,1.554157e+03,3.071228e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.697733e-03,8.291337e-03,5.848867e-07,1.625189e+08,2,78
1.950000e+01,1.916508e-03,1.616782e-03,-1.080585e-07,2.500395e-04,2.054061e-04,-1.237069e-08,4.524134e+03,3.852565e+03,5.877853e+04,0.000000e+00,1.522306e+03,3.001828e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.065599e-02,9.099728e-03,6.389159e-07,1.681831e+08,2,80
2.000000e+01,2.043483e-03,1.720924e-03,-1.142963e-07,2.578583e-04,2.111540e-04,-1.257912e-08,4.411454e+03,3.666275e+03,5.358268e+04,0.000000e+00,1.486826e+03,2.924628e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.167773e-02,9.960190e-03,6.960641e-07,1.735652e+08,2,82
2.050000e+01,2.174311e-03,1.827877e-03,-1.206321e-07,2.654512e-04,2.166514e-04,-1.276337e-08,4.287631e+03,3.468265e+03,4.817537e+04,0.000000e+00,1.447819e+03,2.839813e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.276488e-02,1.087413e-02,7.563801e-07,1.786455e+08,2,84
2.100000e+01,2.308874e-03,1.937512e-03,-1.270538e-07,2.727979e-04,2.218802e-04,-1.292252e-08,4.152977e+03,3.259167e+03,4.257793e+04,0.000000e+00,1.405392e+03,2.747586e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.391932e-02,1.184288e-02,8.199070e-07,1.834077e+08,2,86
2.150000e+01,2.447044e-03,2.049689e-03,-1.335486e-07,2.798792e-04,2.268225e-04,-1.305574e-08,4.007833e+03,3.039650e+03,3.681246e+04,0.000000e+00,1.359662e+03,2.648170e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.514284e-02,1.286773e-02,8.866813e-07,1.878385e+08,2,88
2.200000e+01,2.588684e-03,2.164261e-03,-1.401032e-07,2.866760e-04,2.314613e-04,-1.316227e-08,3.852564e+03,2.810415e+03,3.090170e+04,0.000000e+00,1.310756e+03,2.541808e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.643719e-02,1.394986e-02,9.567330e-07,1.919279e+08,2,90
2.250000e+01,2.733646e-03,2.281073e-03,-1.467043e-07,2.931703e-04,2.357803e-04,-1.324141e-08,3.687563e+03,2.572196e+03,2.486899e+04,0.000000e+00,1.258805e+03,2.428758e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.780401e-02,1.509040e-02,1.030085e-06,1.956696e+08,2,92
2.300000e+01,2.881775e-03,2.399961e-03,-1.533378e-07,2.993448e-04,2.397640e-04,-1.329257e-08,3.513247e+03,2.325753e+03,1.873813e+04,0.000000e+00,1.203948e+03,2.309299e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.924490e-02,1.629038e-02,1.106754e-06,1.990608e+08,2,94
2.350000e+01,3.032908e-03,2.520752e-03,-1.599898e-07,3.051829e-04,2.433975e-04,-1.331518e-08,3.330056e+03,2.071876e+03,1.253332e+04,0.000000e+00,1.146331e+03,2.183725e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.076135e-02,1.755075e-02,1.186749e-06,2.021022e+08,2,96
2.400000e+01,3.186871e-03,2.643269e-03,-1.666458e-07,3.106690e-04,2.466670e-04,-1.330881e-08,3.138454e+03,1.811374e+03,6.279052e+03,0.000000e+00,1.086108e+03,2.052346e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.235479e-02,1.887239e-02,1.270072e-06,2.047980e+08,2,98
2.450000e+01,3.343486e-03,2.767327e-03,-1.732912e-07,3.157882e-04,2.495594e-04,-1.327308e-08,2.938923e+03,1.545082e+03,-1.590217e-07,0.000000e+00,1.023435e+03,1.915488e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.402653e-02,2.025605e-02,1.356717e-06,2.071563e+08,2,100
2.500000e+01,3.502565e-03,2.892733e-03,-1.799113e-07,3.205268e-04,2.520625e-04,-1.320768e-08,2.731968e+03,1.273851e+03,-6.279052e+03,0.000000e+00,9.584754e+02,1.773493e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.577781e-02,2.170242e-02,1.446673e-06,2.091883e+08,2,102
