t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0,0
5.000000e-01,4.990411e-05,4.514822e-04,-4.699186e-08,1.995424e-04,1.803618e-03,-1.869265e-07,-6.140074e+03,-4.675553e+04,1.060617e-08,1.656720e+04,1.042712e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.495205e-05,2.257411e-04,2.349593e-08,1.915984e+08,2,2
1.000000e+00,1.961777e-04,1.765208e-03,-1.864795e-07,3.854824e-04,3.449176e-03,-3.700045e-07,-7.204025e+03,-3.463387e+04,-2.422967e+05,1.513497e+04,4.860907e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.230409e-04,1.108345e-03,1.167357e-07,3.179463e+08,2,4
1.500000e+00,4.329126e-04,3.904578e-03,-4.163765e-07,5.613893e-04,5.106181e-03,-5.485887e-07,-9.683094e+03,-9.485152e+04,-4.054302e+05,3.479134e+04,1.997121e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.394972e-04,3.060634e-03,3.249239e-07,1.122590e+09,2,6
2.000000e+00,7.550288e-04,6.823872e-03,-7.344997e-07,7.270076e-04,6.569123e-03,-7.229332e-07,-1.166379e+04,-6.439843e+04,-5.848247e+05,2.812715e+04,9.053298e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.170116e-04,6.472570e-03,6.921738e-07,1.559139e+09,2,8
2.500000e+00,1.157726e-03,1.049195e-02,-1.138723e-06,8.837079e-04,8.101248e-03,-8.930138e-07,-1.373276e+04,-1.458470e+05,-7.526833e+05,5.373725e+04,3.046756e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.295874e-03,1.171855e-02,1.261535e-06,3.467121e+09,2,10
3.000000e+00,1.636739e-03,1.486363e-02,-1.626919e-06,1.032265e-03,9.383807e-03,-1.058846e-06,-1.572270e+04,-8.754374e+04,-9.182575e+05,3.895047e+04,1.159293e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.114244e-03,1.915036e-02,2.074995e-06,4.292889e+09,2,12
3.500000e+00,2.188125e-03,1.991492e-02,-2.196996e-06,1.173189e-03,1.081954e-02,-1.220560e-06,-1.768207e+04,-2.021624e+05,-1.079570e+06,7.403968e+04,4.267884e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.208306e-03,2.910782e-02,3.173493e-06,7.944567e+09,2,14
4.000000e+00,2.808077e-03,2.559826e-02,-2.846912e-06,1.306514e-03,1.191243e-02,-1.378225e-06,-1.958738e+04,-1.012038e+05,-1.237547e+06,4.684893e+04,1.158113e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.612345e-03,4.190695e-02,4.596949e-06,9.109040e+09,2,16
4.500000e+00,3.492781e-03,3.189715e-02,-3.574699e-06,1.432173e-03,1.328140e-02,-1.532064e-06,-2.143966e+04,-2.673298e+05,-1.391721e+06,9.670824e+04,5.763468e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.358735e-03,5.785553e-02,6.384298e-06,1.544616e+10,4,20
