t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.730150e-03,9.324309e-03,1.115424e-08,0.000000e+00,6.733789e-04,6.056771e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.856896e-05,2,2
5.000000e-01,7.001027e-05,3.510377e-06,1.624711e-10,2.799373e-04,1.402354e-05,6.462864e-10,-9.701593e-03,9.434456e-03,1.210684e-08,2.127304e-03,0.000000e+00,0.000000e+00,7.574290e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.500513e-05,1.755188e-06,8.123555e-11,4.951660e-05,2,4
1.000000e+00,2.794510e-04,1.292993e-05,5.947783e-10,5.577227e-04,2.364236e-05,1.080526e-09,-3.086315e-02,3.881385e-03,6.800350e-09,1.431111e-02,0.000000e+00,0.000000e+00,1.655203e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.747306e-04,8.220155e-06,3.786247e-10,2.889055e-04,2,6
1.500000e+00,6.272003e-04,2.594667e-05,1.186615e-09,8.331725e-04,2.841845e-05,1.285680e-09,-5.572451e-02,-6.143387e-03,-4.878595e-09,2.963570e-02,0.000000e+00,0.000000e+00,2.608881e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.883308e-04,2.119349e-05,9.719321e-10,1.068356e-03,2,8
2.000000e+00,1.112214e-03,4.046652e-05,1.839423e-09,1.106780e-03,2.965939e-05,1.325335e-09,-6.782722e-02,2.312127e-03,5.603617e-09,3.324616e-02,0.000000e+00,0.000000e+00,3.458106e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.044438e-03,4.142675e-05,1.891644e-09,2.218934e-03,2,10
2.500000e+00,1.733768e-03,5.523832e-05,2.494951e-09,1.379337e-03,2.942811e-05,1.296933e-09,-8.938975e-02,-1.780457e-03,7.351772e-10,4.520885e-02,0.000000e+00,0.000000e+00,4.418090e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.911322e-03,6.904591e-05,3.139119e-09,4.216830e-03,2,12
3.000000e+00,2.491503e-03,6.995343e-05,3.139192e-09,1.651503e-03,2.943231e-05,1.280129e-09,-1.071628e-01,-2.169361e-05,3.082815e-09,5.358767e-02,0.000000e+00,0.000000e+00,5.357514e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.157074e-03,1.040226e-04,4.708715e-09,7.087797e-03,2,14
3.500000e+00,3.385291e-03,8.490121e-05,3.785847e-09,1.923546e-03,3.035759e-05,1.306345e-09,-1.238532e-01,3.607099e-03,7.003278e-09,6.088533e-02,0.000000e+00,0.000000e+00,6.296789e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.849719e-03,1.464732e-04,6.601639e-09,1.092379e-02,2,16
4.000000e+00,4.415040e-03,1.004624e-04,4.452578e-09,2.195347e-03,3.188517e-05,1.360280e-09,-1.504939e-01,-5.746748e-03,-3.190678e-09,7.690588e-02,0.000000e+00,0.000000e+00,7.358799e-02,0.000000e+00,0.000000e+00,0.000000e+00,7.057239e-03,1.967044e-04,8.827928e-09,1.658864e-02,2,18
4.500000e+00,5.580553e-03,1.167440e-04,5.144162e-09,2.466607e-03,3.323945e-05,1.405802e-09,-1.710052e-01,-6.289421e-03,-3.949177e-09,8.731822e-02,0.000000e+00,0.000000e+00,8.368702e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.847515e-03,2.550764e-04,1.140001e-08,2.390263e-02,2,20
5.000000e+00,6.881507e-03,1.335175e-04,5.849856e-09,2.737106e-03,3.385362e-05,1.416917e-09,-1.911563e-01,-5.613290e-03,-2.877417e-09,9.719857e-02,0.000000e+00,0.000000e+00,9.395773e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.328827e-02,3.218352e-04,1.432494e-08,3.304044e-02,2,22
5.500000e+00,8.317520e-03,1.504165e-04,6.552755e-09,3.006847e-03,3.374272e-05,1.394802e-09,-2.139566e-01,-8.100509e-03,-5.911191e-09,1.093167e-01,0.000000e+00,0.000000e+00,1.046399e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.744703e-02,3.970434e-04,1.760131e-08,4.449027e-02,2,24
