t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0,0
5.000000e-01,1.363517e-06,6.370382e-04,1.624720e-10,5.452046e-06,2.544893e-03,6.462915e-10,-1.677636e+02,-6.597172e+04,-3.667045e-11,1.912828e+04,1.896051e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.817583e-07,3.185191e-04,8.123602e-11,3.626960e+08,2,2
1.000000e+00,4.958209e-06,2.490263e-03,5.752952e-10,8.925439e-06,4.865034e-03,1.003019e-09,-1.473852e+02,-4.882334e+04,-6.620209e+03,1.420972e+04,1.397845e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.160863e-06,1.563651e-03,3.688836e-10,5.613526e+08,2,4
1.500000e+00,9.797078e-06,5.507336e-03,1.101586e-09,1.042949e-05,7.200266e-03,1.101601e-09,-1.510180e+02,-1.337702e+05,-9.126150e+03,3.874945e+04,3.848280e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.059402e-06,4.317319e-03,9.196767e-10,2.052575e+09,2,6
2.000000e+00,1.503182e-05,9.623077e-03,1.632122e-09,1.050948e-05,9.260058e-03,1.020994e-09,-1.341069e+02,-9.070707e+04,-1.052248e+04,2.631859e+04,2.605116e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.557531e-05,9.128857e-03,1.735738e-09,2.738241e+09,2,8
2.500000e+00,2.016423e-05,1.479268e-02,2.106028e-09,1.002038e-05,1.141561e-02,8.754444e-10,-1.269024e+02,-2.055741e+05,-1.055330e+04,5.947443e+04,5.921381e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.565743e-05,1.652520e-02,2.788752e-09,6.259983e+09,2,10
3.000000e+00,2.507816e-05,2.095124e-02,2.511831e-09,9.635516e-06,1.321631e-02,7.484768e-10,-1.284716e+02,-1.231316e+05,-1.028441e+04,3.567442e+04,3.541563e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.819651e-05,2.700082e-02,4.044667e-09,7.523448e+09,2,12
3.500000e+00,2.989025e-05,2.806370e-02,2.866108e-09,9.612943e-06,1.523096e-02,6.690749e-10,-1.369742e+02,-2.847623e+05,-1.021189e+04,8.233698e+04,8.207061e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.314163e-05,4.103267e-02,5.477721e-09,1.428093e+10,4,16
4.000000e+00,3.474703e-05,3.606178e-02,3.187644e-09,9.814187e-06,1.675937e-02,6.173602e-10,-1.449525e+02,-1.420439e+05,-1.051115e+04,4.114361e+04,4.086548e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.051515e-05,5.906356e-02,7.071543e-09,1.596232e+10,2,18
4.500000e+00,3.968353e-05,4.492131e-02,3.480680e-09,9.931905e-06,1.867630e-02,5.551326e-10,-1.472375e+02,-3.763477e+05,-1.097562e+04,1.087854e+05,1.084991e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.035691e-05,8.152421e-02,8.811883e-09,2.776547e+10,4,22
