t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0,0
5.000000e-01,1.363517e-06,6.370382e-04,1.624720e-10,5.452046e-06,2.544893e-03,6.462915e-10,-1.981770e+01,-6.616391e+03,-2.582261e+00,1.919913e+03,1.900062e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.817583e-07,3.185191e-04,8.123602e-11,3.648151e+06,2,2
1.000000e+00,5.026681e-06,2.532706e-03,5.907495e-10,9.199226e-06,5.034591e-03,1.064495e-09,-3.871149e+01,-1.426979e+04,-4.925139e+00,4.138722e+03,4.099948e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.195099e-06,1.584872e-03,3.766108e-10,2.061744e+07,2,4
1.500000e+00,1.009142e-05,5.658733e-03,1.167356e-09,1.105904e-05,7.466402e-03,1.240956e-09,-5.508461e+01,-2.319931e+04,-6.932326e+00,6.724649e+03,6.669476e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.240807e-06,4.414239e-03,9.602890e-10,6.546885e+07,2,6
2.000000e+00,1.573852e-05,9.985773e-03,1.788455e-09,1.152922e-05,9.838720e-03,1.243427e-09,-6.768852e+01,-3.361200e+04,-8.441094e+00,9.736845e+03,9.669050e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.611007e-05,9.407126e-03,1.854516e-09,1.596172e+08,2,8
2.500000e+00,2.147270e-05,1.548373e-02,2.392503e-09,1.140760e-05,1.215013e-02,1.173162e-09,-7.590085e+01,-4.526581e+04,-9.350048e+00,1.310512e+04,1.302910e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.684641e-05,1.714899e-02,3.050768e-09,3.303681e+08,2,10
3.000000e+00,2.716499e-05,2.212188e-02,2.963865e-09,1.136166e-05,1.439960e-02,1.112624e-09,-8.056147e+01,-5.760433e+04,-9.752449e+00,1.666928e+04,1.658860e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.042891e-05,2.820993e-02,4.532700e-09,6.068913e+08,2,12
3.500000e+00,3.292173e-05,2.986915e-02,3.515656e-09,1.166529e-05,1.658668e-02,1.094648e-09,-8.356241e+01,-7.011269e+04,-9.890805e+00,2.028163e+04,2.019795e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.688978e-05,4.314450e-02,6.290528e-09,1.016542e+09,2,14
4.000000e+00,3.888821e-05,3.869435e-02,4.065364e-09,1.220055e-05,1.871139e-02,1.104135e-09,-8.652004e+01,-8.250045e+04,-9.985194e+00,2.385915e+04,2.377250e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.633388e-05,6.249168e-02,8.323210e-09,1.583738e+09,2,16
4.500000e+00,4.510533e-05,4.856639e-02,4.617560e-09,1.266793e-05,2.077413e-02,1.104653e-09,-8.989812e+01,-9.467133e+04,-1.011584e+01,2.737427e+04,2.728425e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.888655e-05,8.677487e-02,1.063199e-08,2.330628e+09,2,18
