t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.512216e+02,2.825927e+02,6.279052e+03,0.000000e+00,8.381290e+01,1.674087e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.752514e+04,2,2
5.000000e-01,7.012656e-05,3.613907e-06,1.537375e-10,2.804023e-04,1.443714e-05,6.115452e-10,5.018086e+02,5.642819e+02,1.253332e+04,0.000000e+00,1.674123e+02,3.343963e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.506328e-05,1.806954e-06,7.686873e-11,8.744901e+04,2,4
1.000000e+00,2.800319e-04,1.344602e-05,5.515555e-10,5.591158e-04,2.487795e-05,9.776895e-10,7.511279e+02,8.441672e+02,1.873813e+04,0.000000e+00,2.505853e+02,5.005427e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.750792e-04,8.529965e-06,3.526465e-10,2.441170e+05,2,6
1.500000e+00,6.288249e-04,2.738700e-05,1.066832e-09,8.359534e-04,3.087826e-05,1.082833e-09,9.985499e+02,1.121354e+03,2.486899e+04,0.000000e+00,3.331201e+02,6.654298e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.894917e-04,2.222346e-05,8.860625e-10,5.209999e+05,2,8
2.000000e+00,1.115690e-03,4.354210e-05,1.585422e-09,1.111405e-03,3.373851e-05,9.920331e-10,1.243449e+03,1.394956e+03,3.090170e+04,0.000000e+00,4.148068e+02,8.286426e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.047337e-03,4.399451e-05,1.678773e-09,9.503565e+05,2,10
2.500000e+00,1.740130e-03,6.085568e-05,2.034226e-09,1.386255e-03,3.551349e-05,8.042304e-10,1.485208e+03,1.664098e+03,3.681246e+04,0.000000e+00,4.954377e+02,9.897702e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.917402e-03,7.442235e-05,2.695886e-09,1.562908e+06,2,12
3.000000e+00,2.502009e-03,7.921029e-05,2.385155e-09,1.661158e-03,3.790191e-05,6.006203e-10,1.723215e+03,1.927920e+03,4.257793e+04,0.000000e+00,5.748080e+02,1.148407e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.168406e-03,1.140275e-04,3.888464e-09,2.387529e+06,2,14
3.500000e+00,3.401417e-03,9.908181e-05,2.638597e-09,1.936374e-03,4.157943e-05,4.141898e-10,1.956868e+03,2.185579e+03,4.817537e+04,0.000000e+00,6.527165e+02,1.304152e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.869115e-03,1.635684e-04,5.207762e-09,3.450954e+06,2,16
4.000000e+00,4.438480e-03,1.210323e-04,2.799696e-09,2.211775e-03,4.621646e-05,2.312303e-10,2.185579e+03,2.436251e+03,5.358268e+04,0.000000e+00,7.289659e+02,1.456613e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.088355e-03,2.240845e-04,6.607610e-09,4.777510e+06,2,18
4.500000e+00,5.613213e-03,1.453444e-04,2.861513e-09,2.487052e-03,5.102576e-05,1.723302e-11,2.408768e+03,2.679134e+03,5.877853e+04,0.000000e+00,8.033633e+02,1.605405e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.894961e-03,2.967567e-04,8.038367e-09,6.388869e+06,2,20
5.000000e+00,6.925494e-03,1.719592e-04,2.802406e-09,2.761973e-03,5.542801e-05,-2.521574e-10,2.625873e+03,2.913452e+03,6.374240e+04,0.000000e+00,8.757213e+02,1.750151e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.335771e-02,3.827363e-04,9.439570e-09,8.303827e+06,2,22
5.500000e+00,8.375146e-03,2.006737e-04,2.595392e-09,3.036532e-03,5.942490e-05,-5.741018e-10,2.836344e+03,3.138457e+03,6.845471e+04,0.000000e+00,9.458576e+02,1.890486e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.754528e-02,4.830732e-04,1.073727e-08,1.053812e+07,2,24
6.000000e+00,9.962031e-03,2.314066e-04,2.220514e-09,3.310907e-03,6.350141e-05,-9.234637e-10,3.039650e+03,3.353428e+03,7.289686e+04,0.000000e+00,1.013596e+03,2.026054e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.252630e-02,5.987765e-04,1.184752e-08,1.310426e+07,2,26
6.500000e+00,1.168611e-02,2.643309e-04,1.670857e-09,3.585298e-03,6.818985e-05,-1.273209e-09,3.235278e+03,3.557678e+03,7.705132e+04,0.000000e+00,1.078768e+03,2.156510e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.836935e-02,7.309420e-04,1.268295e-08,1.601139e+07,2,28
7.000000e+00,1.354740e-02,2.997889e-04,9.484610e-10,3.859755e-03,7.363517e-05,-1.614470e-09,3.422733e+03,3.750555e+03,8.090170e+04,0.000000e+00,1.141210e+03,2.281523e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.514305e-02,8.808365e-04,1.315718e-08,1.926525e+07,2,30
7.500000e+00,1.554589e-02,3.380709e-04,5.402205e-11,4.134132e-03,7.948503e-05,-1.961348e-09,3.601542e+03,3.931442e+03,8.443279e+04,0.000000e+00,1.200767e+03,2.400775e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.291600e-02,1.049872e-03,1.318419e-08,2.286803e+07,2,32
8.000000e+00,1.768151e-02,3.792456e-04,-1.020839e-09,4.408215e-03,8.520661e-05,-2.336005e-09,3.771253e+03,4.099760e+03,8.763067e+04,0.000000e+00,1.257293e+03,2.513960e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.175675e-02,1.239495e-03,1.369461e-08,2.681842e+07,2,34
8.500000e+00,1.995407e-02,4.232083e-04,-2.291202e-09,4.681930e-03,9.063739e-05,-2.743171e-09,3.931437e+03,4.254972e+03,9.048271e+04,0.000000e+00,1.310648e+03,2.620790e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.173378e-02,1.451099e-03,1.484021e-08,3.111159e+07,2,36
9.000000e+00,2.236345e-02,4.699672e-04,-3.765492e-09,4.955502e-03,9.639081e-05,-3.151706e-09,4.081690e+03,4.396581e+03,9.297765e+04,0.000000e+00,1.360701e+03,2.720989e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.291551e-02,1.686082e-03,1.672296e-08,3.573923e+07,2,38
9.500000e+00,2.490971e-02,5.200125e-04,-5.428546e-09,5.229433e-03,1.037810e-04,-3.498568e-09,4.221632e+03,4.524135e+03,9.510565e+04,0.000000e+00,1.407332e+03,2.814300e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.537036e-02,1.946089e-03,1.943723e-08,4.068967e+07,2,40
1.000000e+01,2.759316e-02,5.745104e-04,-7.233015e-09,5.504255e-03,1.141973e-04,-3.718076e-09,4.350910e+03,4.637226e+03,9.685832e+04,0.000000e+00,1.450428e+03,2.900482e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.916694e-02,2.233344e-03,2.305374e-08,4.594794e+07,2,42
1.050000e+01,3.041429e-02,6.351166e-04,-9.108422e-09,5.780189e-03,1.282096e-04,-3.783173e-09,4.469196e+03,4.735491e+03,9.822873e+04,0.000000e+00,1.489887e+03,2.979310e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.143741e-01,2.550902e-03,2.760795e-08,5.149596e+07,2,44
1.100000e+01,3.337359e-02,7.034037e-04,-1.098787e-08,6.056883e-03,1.449175e-04,-3.734866e-09,4.576193e+03,4.818618e+03,9.921147e+04,0.000000e+00,1.525614e+03,3.050579e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.310609e-01,2.902604e-03,3.310189e-08,5.731272e+07,2,46
1.150000e+01,3.647119e-02,7.801429e-04,-1.284106e-08,6.333438e-03,1.620174e-04,-3.678204e-09,4.671629e+03,4.886340e+03,9.980267e+04,0.000000e+00,1.557528e+03,3.114101e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.492965e-01,3.292676e-03,3.952242e-08,6.337448e+07,2,48
1.200000e+01,3.970677e-02,8.648349e-04,-1.469535e-08,6.608761e-03,1.767322e-04,-3.738562e-09,4.755265e+03,4.938441e+03,1.000000e+05,0.000000e+00,1.585556e+03,3.169709e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.691499e-01,3.725093e-03,4.687009e-08,6.965500e+07,2,50
1.250000e+01,4.307952e-02,9.558405e-04,-1.662881e-08,6.882139e-03,1.872768e-04,-3.993852e-09,4.826887e+03,4.974755e+03,9.980267e+04,0.000000e+00,1.609634e+03,3.217253e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.906896e-01,4.203013e-03,5.518450e-08,7.612582e+07,2,52
1.300000e+01,4.658851e-02,1.051202e-03,-1.873167e-08,7.153740e-03,1.941601e-04,-4.415236e-09,4.886316e+03,4.995164e+03,9.921147e+04,0.000000e+00,1.629711e+03,3.256605e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.139839e-01,4.728614e-03,6.455033e-08,8.275654e+07,2,54
1.350000e+01,5.023317e-02,1.149886e-03,-2.104881e-08,7.424779e-03,2.005694e-04,-4.850871e-09,4.933402e+03,4.999605e+03,9.822873e+04,0.000000e+00,1.645746e+03,3.287655e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.391005e-01,5.303557e-03,7.507474e-08,8.951512e+07,2,56
1.400000e+01,5.401368e-02,1.252890e-03,-2.352954e-08,7.697156e-03,2.114326e-04,-5.070831e-09,4.968025e+03,4.988062e+03,9.685832e+04,0.000000e+00,1.657708e+03,3.310317e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.661073e-01,5.930002e-03,8.683951e-08,9.636822e+07,2,58
1.450000e+01,5.793116e-02,1.363597e-03,-2.601260e-08,7.972667e-03,2.313708e-04,-4.862506e-09,4.990097e+03,4.960573e+03,9.510565e+04,0.000000e+00,1.665576e+03,3.324521e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.950729e-01,6.611801e-03,9.984581e-08,1.032815e+08,2,60
1.500000e+01,6.198738e-02,1.487042e-03,-2.826165e-08,8.252101e-03,2.623677e-04,-4.137709e-09,4.999564e+03,4.917225e+03,9.297765e+04,0.000000e+00,1.669341e+03,3.330223e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.260666e-01,7.355322e-03,1.139766e-07,1.102201e+08,2,62
1.550000e+01,6.618409e-02,1.628214e-03,-3.004452e-08,8.534642e-03,3.022702e-04,-3.000026e-09,4.996402e+03,4.858158e+03,9.048271e+04,0.000000e+00,1.669005e+03,3.327396e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.591586e-01,8.169429e-03,1.289989e-07,1.171486e+08,2,64
1.600000e+01,7.052226e-02,1.790046e-03,-3.122581e-08,8.817943e-03,3.450063e-04,-1.732120e-09,4.980617e+03,4.783559e+03,8.763067e+04,0.000000e+00,1.664579e+03,3.316038e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944197e-01,9.064452e-03,1.446118e-07,1.240321e+08,2,66
1.650000e+01,7.500151e-02,1.971987e-03,-3.183130e-08,9.098942e-03,3.827065e-04,-6.955713e-10,4.952250e+03,4.693668e+03,8.443279e+04,0.000000e+00,1.656086e+03,3.296165e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.319205e-01,1.005045e-02,1.605274e-07,1.308358e+08,2,68
1.700000e+01,7.962005e-02,2.169927e-03,-3.204874e-08,9.375138e-03,4.090208e-04,-1.770060e-10,4.911373e+03,4.588772e+03,8.090170e+04,0.000000e+00,1.643558e+03,3.267816e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.717305e-01,1.113541e-02,1.765518e-07,1.375257e+08,2,70
1.750000e+01,8.437532e-02,2.377749e-03,-3.215429e-08,9.645821e-03,4.222527e-04,-2.447763e-10,4.858089e+03,4.469205e+03,7.705132e+04,0.000000e+00,1.627038e+03,3.231051e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.139182e-01,1.232428e-02,1.926290e-07,1.440692e+08,2,72
1.800000e+01,8.926496e-02,2.590021e-03,-3.238720e-08,9.912654e-03,4.268274e-04,-6.843844e-10,4.792533e+03,4.335352e+03,7.289686e+04,0.000000e+00,1.606581e+03,3.185952e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.585507e-01,1.361929e-02,2.088226e-07,1.504349e+08,2,74
1.850000e+01,9.428797e-02,2.804777e-03,-3.282209e-08,1.017927e-02,4.321903e-04,-1.053100e-09,4.714870e+03,4.187638e+03,6.845471e+04,0.000000e+00,1.582248e+03,3.132622e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.056947e-01,1.502168e-02,2.252336e-07,1.565933e+08,2,76
