t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0,0
5.000000e-01,1.363517e-06,6.370382e-04,1.624720e-10,5.452046e-06,2.544893e-03,6.462915e-10,-3.858702e-02,-5.252843e+00,-3.110355e-07,1.535659e+00,1.497072e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.817583e-07,3.185191e-04,8.123602e-11,2.299736e+00,2,2
1.000000e+00,5.035852e-06,2.537434e-03,5.928195e-10,9.235898e-06,5.053477e-03,1.072729e-09,-6.545356e-02,-1.047098e+01,-5.264823e-07,3.055438e+00,2.989985e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.199684e-06,1.587236e-03,3.776458e-10,1.143759e+01,2,4
1.500000e+00,1.013682e-05,5.683041e-03,1.177516e-09,1.116729e-05,7.525784e-03,1.264994e-09,-7.926904e-02,-1.565390e+01,-6.359732e-07,4.558527e+00,4.479258e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.268097e-06,4.428756e-03,9.664040e-10,3.185955e+01,2,6
2.000000e+00,1.586350e-05,1.005616e-02,1.816181e-09,1.173922e-05,9.963585e-03,1.289533e-09,-8.349353e-02,-2.080469e+01,-6.677842e-07,6.047544e+00,5.964051e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.619985e-05,9.456838e-03,1.874494e-09,6.793089e+01,2,8
2.500000e+00,2.173392e-05,1.564018e-02,2.449956e-09,1.174253e-05,1.236939e-02,1.245817e-09,-8.370252e-02,-2.592799e+01,-6.671350e-07,7.526618e+00,7.442916e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.706681e-05,1.727693e-02,3.099473e-09,1.239544e+02,2,10
3.000000e+00,2.762866e-05,2.241963e-02,3.064948e-09,1.183647e-05,1.474536e-02,1.214330e-09,-8.455306e-02,-3.102773e+01,-6.716793e-07,8.999211e+00,8.914658e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.088114e-05,2.848674e-02,4.631947e-09,2.041828e+02,2,12
3.500000e+00,3.365988e-05,3.037987e-02,3.675132e-09,1.228834e-05,1.709259e-02,1.226341e-09,-8.793831e-02,-3.610573e+01,-6.966602e-07,1.046680e+01,1.037886e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.771108e-05,4.367668e-02,6.469513e-09,3.128201e+02,2,14
4.000000e+00,3.997627e-05,3.950655e-02,4.298277e-09,1.297710e-05,1.941119e-02,1.266027e-09,-9.300735e-02,-4.116174e+01,-7.351495e-07,1.192888e+01,1.183587e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.769921e-05,6.342995e-02,8.618651e-09,4.540130e+02,2,16
4.500000e+00,4.662133e-05,4.978528e-02,4.939058e-09,1.360313e-05,2.170079e-02,1.296929e-09,-9.764329e-02,-4.619456e+01,-7.700390e-07,1.338404e+01,1.328640e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.010099e-04,8.832259e-02,1.108818e-08,6.318436e+02,2,18
5.000000e+00,5.350847e-05,6.120151e-02,5.586573e-09,1.394551e-05,2.396124e-02,1.293158e-09,-1.002816e-01,-5.120341e+01,-7.887302e-07,1.483129e+01,1.473101e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.277641e-04,1.189234e-01,1.388147e-08,8.503285e+02,2,20
5.500000e+00,6.049671e-05,7.374078e-02,6.223886e-09,1.400772e-05,2.619295e-02,1.256305e-09,-1.009424e-01,-5.618867e+01,-7.914411e-07,1.627074e+01,1.616980e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.580125e-04,1.557937e-01,1.699341e-08,1.113428e+03,2,22
6.000000e+00,6.749392e-05,8.738892e-02,6.840453e-09,1.398149e-05,2.839681e-02,1.210223e-09,-1.009782e-01,-6.115174e+01,-7.891274e-07,1.770348e+01,1.760250e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.917594e-04,1.994882e-01,2.041364e-08,1.425059e+03,2,24
