t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0,0
5.000000e-01,1.363517e-06,6.370382e-04,1.624720e-10,5.452046e-06,2.544893e-03,6.462915e-10,-1.153145e+01,-6.582780e+03,3.180186e-08,1.906051e+03,1.894519e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.817583e-07,3.185191e-04,8.123602e-11,3.611116e+06,2,2
1.000000e+00,5.030532e-06,2.532730e-03,5.916187e-10,9.214625e-06,5.034687e-03,1.067952e-09,-2.908322e+01,-1.767033e+04,7.688749e-08,5.115527e+03,5.086444e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.197024e-06,1.584884e-03,3.770454e-10,2.963138e+07,2,4
1.500000e+00,1.010745e-05,5.656374e-03,1.170937e-09,1.109234e-05,7.456782e-03,1.248321e-09,-4.738811e+01,-3.158108e+04,8.383005e-08,9.140366e+03,9.092978e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.250747e-06,4.413071e-03,9.625138e-10,1.127456e+08,2,6
2.000000e+00,1.577478e-05,9.972640e-03,1.796467e-09,1.157686e-05,9.805277e-03,1.253773e-09,-6.293572e+01,-4.696048e+04,5.230449e-08,1.358779e+04,1.352486e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.613814e-05,9.399391e-03,1.860747e-09,2.965205e+08,2,8
2.500000e+00,2.153502e-05,1.544443e-02,2.406106e-09,1.146415e-05,1.207898e-02,1.185169e-09,-1.138542e+02,-8.460897e+04,7.966476e-08,2.448143e+04,2.436758e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.690565e-05,1.712161e-02,3.063800e-09,8.930803e+08,2,10
3.000000e+00,2.723804e-05,2.201910e-02,2.979412e-09,1.134806e-05,1.421694e-02,1.108487e-09,-1.840835e+02,-1.372674e+05,1.038308e-07,3.971772e+04,3.953364e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.052467e-05,2.813116e-02,4.553506e-09,2.463283e+09,2,12
3.500000e+00,3.294012e-05,2.961864e-02,3.518367e-09,1.146033e-05,1.617873e-02,1.047673e-09,-2.582040e+02,-1.993054e+05,-2.753597e-08,5.766362e+04,5.740541e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.699473e-05,4.294048e-02,6.312690e-09,5.773520e+09,2,14
4.000000e+00,3.872344e-05,3.814875e-02,4.026758e-09,1.167298e-05,1.793946e-02,9.862370e-10,-3.255383e+02,-2.663767e+05,-3.157956e-07,7.705909e+04,7.673355e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.635645e-05,6.201485e-02,8.326068e-09,1.168659e+10,4,18
4.500000e+00,4.456645e-05,4.750575e-02,4.496063e-09,1.169923e-05,1.948653e-02,8.915154e-10,-3.815569e+02,-3.351453e+05,-6.114866e-07,9.693888e+04,9.655733e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.863967e-05,8.576773e-02,1.057410e-08,2.104682e+10,4,22
5.000000e+00,5.032601e-05,5.758211e-02,4.904527e-09,1.133934e-05,2.081720e-02,7.431652e-10,-4.270572e+02,-4.035753e+05,-7.602639e-07,1.167157e+05,1.162886e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.238027e-04,1.145588e-01,1.302636e-08,3.461962e+10,4,26
5.500000e+00,5.581485e-05,6.827055e-02,5.226997e-09,1.061649e-05,2.193515e-02,5.478037e-10,-4.650932e+02,-4.704637e+05,-7.194062e-07,1.360437e+05,1.355786e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.517101e-04,1.486941e-01,1.563986e-08,5.306435e+10,4,30
