t,x_ref,x_p,v_p,P1_bar,P2_bar,u1,u2,F_ext,Q_s_lpm,energy_J,iae_cumulative
0.000000,0.250000,0.250000,0.000000,25.000000,20.000000,0.004702,-0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.250000,0.250001,0.002793,24.992271,20.006509,0.009063,-0.030493,0.000000,0.000067,0.000003,0.000000
0.002000,0.250000,0.250005,0.004751,24.975415,20.019540,0.013090,-0.060994,0.000000,0.000320,0.000024,0.000000
0.003000,0.250000,0.250011,0.006282,24.952040,20.037172,0.016789,-0.093727,0.000000,0.000853,0.000087,0.000000
0.004000,0.250000,0.250018,0.007771,24.922909,20.058740,0.020168,-0.131798,0.000000,0.001740,0.000224,0.000000
0.005000,0.250000,0.250026,0.009216,24.888231,20.083919,0.023233,-0.175263,0.000000,0.003033,0.000476,0.000000
0.006000,0.250000,0.250036,0.010610,24.848250,20.112290,0.025991,-0.224001,0.000000,0.004770,0.000884,0.000000
0.007000,0.250000,0.250048,0.011947,24.803241,20.143344,0.028449,-0.277764,0.000000,0.006969,0.001495,0.000000
0.008000,0.250000,0.250060,0.013220,24.753505,20.176478,0.030612,-0.336164,0.000000,0.009638,0.002355,0.000000
0.009000,0.250000,0.250074,0.014423,24.699366,20.210997,0.032488,-0.398665,0.000000,0.012771,0.003511,0.000000
0.010000,0.250000,0.250089,0.015552,24.641168,20.246115,0.034083,-0.464579,0.000000,0.016353,0.005008,0.000000
0.011000,0.250000,0.250105,0.016603,24.579266,20.280963,0.035403,-0.533061,0.000000,0.020358,0.006891,0.000000
0.012000,0.250000,0.250122,0.017572,24.514028,20.314592,0.036455,-0.603111,0.000000,0.024753,0.009198,0.000001
0.013000,0.250000,0.250140,0.018458,24.445823,20.345988,0.037245,-0.673572,0.000000,0.029500,0.011968,0.000001
0.014000,0.250000,0.250159,0.019259,24.375024,20.374079,0.037779,-0.743141,0.000000,0.034554,0.015232,0.000001
0.015000,0.250000,0.250179,0.019975,24.301999,20.397755,0.038063,-0.810372,0.000000,0.039865,0.019017,0.000001
0.016000,0.250000,0.250199,0.020606,24.227105,20.415881,0.038103,-0.873698,0.000000,0.045381,0.023347,0.000001
0.017000,0.250000,0.250220,0.021155,24.150691,20.427320,0.037906,-0.931442,0.000000,0.051048,0.028238,0.000001
0.018000,0.250000,0.250241,0.021625,24.073084,20.430958,0.037476,-0.981845,0.000000,0.056807,0.033703,0.000002
0.019000,0.250000,0.250263,0.022019,23.994595,20.425722,0.036821,-1.023086,0.000000,0.062602,0.039745,0.000002
0.020000,0.250000,0.250285,0.022341,23.915506,20.410615,0.035946,-1.053321,0.000000,0.068375,0.046367,0.000002
0.021000,0.250000,0.250308,0.022598,23.836074,20.384739,0.034856,-1.070712,0.000000,0.074066,0.053561,0.000003
0.022000,0.250000,0.250330,0.022795,23.756523,20.347324,0.033557,-1.073465,0.000000,0.079620,0.061316,0.000003
0.023000,0.250000,0.250353,0.022940,23.677047,20.297762,0.032055,-1.059876,0.000000,0.084980,0.069615,0.000003
0.024000,0.250000,0.250376,0.023039,23.597801,20.235631,0.030355,-1.028371,0.000000,0.090092,0.078434,0.000004
0.025000,0.250000,0.250399,0.023100,23.518908,20.160725,0.028463,-0.977553,0.000000,0.094902,0.087747,0.000004
0.026000,0.250000,0.250422,0.023131,23.440450,20.073079,0.026384,-0.906246,0.000000,0.099362,0.097519,0.000004
0.027000,0.250000,0.250446,0.023140,23.362475,19.972991,0.024123,-0.813542,0.000000,0.103423,0.107712,0.000005
0.028000,0.250000,0.250469,0.023134,23.284994,19.861042,0.021686,-0.698840,0.000000,0.107040,0.118284,0.000005
0.029000,0.250000,0.250492,0.023120,23.207985,19.738111,0.019077,-0.561895,0.000000,0.110171,0.129187,0.000006
0.030000,0.250000,0.250515,0.023105,23.131394,19.605380,0.016302,-0.402846,0.000000,0.112777,0.140372,0.000006
0.031000,0.250000,0.250538,0.023094,23.055138,19.464343,0.013367,-0.222256,0.000000,0.114823,0.151782,0.000007
0.032000,0.250000,0.250561,0.023093,22.979112,19.316800,0.010275,-0.021134,0.000000,0.116274,0.163359,0.000007
0.033000,0.250000,0.250584,0.023104,22.903191,19.164849,0.007032,-0.000000,0.000000,0.117101,0.175044,0.000008
0.034000,0.250000,0.250607,0.023129,22.827237,19.010788,0.003642,-0.000000,0.000000,0.117278,0.186770,0.000009
0.035000,0.250000,0.250631,0.023169,22.751105,18.856763,0.000111,-0.000000,0.000000,0.116780,0.198472,0.000009
0.036000,0.250000,0.250654,0.023223,22.674649,18.704656,0.000000,-0.000000,0.000000,0.115588,0.210081,0.000010
0.037000,0.250000,0.250677,0.023289,22.597729,18.556092,0.000000,-0.000000,0.000000,0.113734,0.221529,0.000011
0.038000,0.250000,0.250700,0.023364,22.520222,18.412452,0.000000,-0.000000,0.000000,0.111306,0.232754,0.000011
0.039000,0.250000,0.250724,0.023444,22.442034,18.274895,0.000000,-0.000000,0.000000,0.108383,0.243706,0.000012
0.040000,0.250000,0.250747,0.023525,22.363095,18.144369,0.000000,-0.000000,0.000000,0.105042,0.254338,0.000013
0.041000,0.250000,0.250771,0.023601,22.283365,18.021629,0.000000,-0.000000,0.000000,0.101352,0.264614,0.000014
0.042000,0.250000,0.250794,0.023668,22.202833,17.907256,0.000000,-0.000000,0.000000,0.097378,0.274503,0.000014
0.043000,0.250000,0.250818,0.023719,22.121518,17.801670,0.000000,-0.000000,0.000000,0.093179,0.283980,0.000015
0.044000,0.250000,0.250842,0.023749,22.039471,17.705145,0.000000,-0.000000,0.000000,0.088808,0.293026,0.000016
0.045000,0.250000,0.250866,0.023751,21.956772,17.617828,0.000000,-0.000000,0.000000,0.084316,0.301627,0.000017
0.046000,0.250000,0.250889,0.023719,21.873530,17.539744,0.000000,-0.000000,0.000000,0.079745,0.309773,0.000018
0.047000,0.250000,0.250913,0.023649,21.789884,17.470817,-1.789884,0.051678,0.000000,0.075137,0.317460,0.000019
0.048000,0.250000,0.250937,0.023532,21.704812,17.410898,-1.883800,0.056649,0.000000,0.043810,0.323425,0.000020
0.049000,0.250000,0.250960,0.023362,21.613024,17.359834,-1.962494,0.061703,0.000000,0.000000,0.324347,0.000021
0.050000,0.250000,0.250983,0.023123,21.511121,17.317395,-2.021893,0.066835,0.000000,0.000000,0.324347,0.000022
0.051000,0.250000,0.251006,0.022800,21.395505,17.283255,-2.057389,0.072042,0.000000,0.000000,0.324347,0.000023
0.052000,0.250000,0.251029,0.022373,21.262677,17.256993,-2.064111,0.077321,0.000000,0.000000,0.324347,0.000024
0.053000,0.250000,0.251051,0.021818,21.109763,17.238090,-2.037466,0.082667,0.000000,0.000000,0.324347,0.000025
0.054000,0.250000,0.251072,0.021110,20.934588,17.225925,-1.973267,0.088077,0.000000,0.000000,0.324347,0.000026
0.055000,0.250000,0.251093,0.020224,20.735739,17.219782,-1.867877,0.093548,0.000000,0.000000,0.324347,0.000027
0.056000,0.250000,0.251113,0.019131,20.512629,17.218849,-1.718341,0.099077,0.000000,0.000000,0.324347,0.000028
0.057000,0.250000,0.251131,0.017806,20.265545,17.222223,-1.522519,0.104659,0.000000,0.000000,0.324347,0.000029
0.058000,0.250000,0.251148,0.016222,19.995681,17.228917,-1.279210,0.110293,0.000000,0.000000,0.324347,0.000030
0.059000,0.250000,0.251164,0.014357,19.705160,17.237868,-0.988257,0.115974,0.000000,0.000000,0.324347,0.000031
0.060000,0.250000,0.251177,0.012190,19.397024,17.247948,-0.650637,0.121700,0.000000,0.000000,0.324347,0.000033
0.061000,0.250000,0.251188,0.009705,19.075210,17.257977,-0.268525,0.127468,0.000000,0.000000,0.324347,0.000034
0.062000,0.250000,0.251196,0.006891,18.744501,17.266741,-0.000000,0.133274,0.000000,0.000000,0.324347,0.000035
0.063000,0.250000,0.251202,0.003822,18.410346,17.273029,-0.000000,0.139116,0.000000,0.000000,0.324347,0.000036
0.064000,0.250000,0.251204,0.001219,18.076808,17.276786,-0.000000,0.144990,0.000000,0.000000,0.324347,0.000037
0.065000,0.250000,0.251204,-0.000898,17.745829,17.280248,-0.000000,0.150895,0.000000,0.042606,0.326713,0.000039
0.066000,0.250000,0.251202,-0.002669,17.419359,17.286074,-0.000000,0.156826,0.000000,0.090860,0.334011,0.000040
0.067000,0.250000,0.251199,-0.004193,17.099353,17.294668,-0.000000,0.162782,0.000000,0.136327,0.345961,0.000041
0.068000,0.250000,0.251194,-0.005576,16.787687,17.306171,-0.000000,0.168760,0.000000,0.179107,0.362288,0.000042
0.069000,0.250000,0.251188,-0.007188,16.486794,17.320055,-0.000000,0.174757,0.000000,0.219315,0.382731,0.000043
0.070000,0.250000,0.251180,-0.009099,16.199710,17.335121,-0.000000,0.180771,0.000000,0.257074,0.407041,0.000045
0.071000,0.250000,0.251169,-0.011295,15.929144,17.350178,-0.000000,0.186799,0.000000,0.292513,0.434981,0.000046
0.072000,0.250000,0.251157,-0.013758,15.677434,17.364107,-0.000000,0.192839,0.000000,0.325771,0.466327,0.000047
0.073000,0.250000,0.251142,-0.016469,15.446573,17.375863,-0.000000,0.198888,0.000000,0.356985,0.500871,0.000048
0.074000,0.250000,0.251124,-0.019404,15.238232,17.384484,-0.000000,0.204944,0.000000,0.386297,0.538416,0.000049
0.075000,0.250000,0.251103,-0.022539,15.053779,17.389100,-0.000000,0.211005,0.000000,0.413849,0.578781,0.000050
0.076000,0.250000,0.251079,-0.025847,14.894302,17.388934,-0.000000,0.217069,0.000000,0.439780,0.621798,0.000051
0.077000,0.250000,0.251051,-0.029301,14.760630,17.383309,-0.000000,0.223133,0.000000,0.464228,0.667315,0.000052
0.078000,0.250000,0.251020,-0.032871,14.653354,17.371649,-0.000000,0.229195,0.000000,0.487325,0.715192,0.000053
0.079000,0.250000,0.250985,-0.036528,14.572839,17.353480,-0.000000,0.235253,0.000000,0.509202,0.765301,0.000054
0.080000,0.250000,0.250947,-0.040242,14.519247,17.328435,-0.000000,0.241306,0.000000,0.529982,0.817528,0.000055
0.081000,0.250000,0.250905,-0.043981,14.492550,17.296249,-0.000000,0.247351,0.000000,0.549785,0.871771,0.000056
0.082000,0.250000,0.250859,-0.047716,14.492541,17.256762,-0.000000,0.253386,0.000000,0.568722,0.927939,0.000057
0.083000,0.250000,0.250810,-0.051416,14.518852,17.209917,-0.000000,0.259410,0.000000,0.586901,0.985953,0.000058
0.084000,0.250000,0.250756,-0.055050,14.570961,17.155755,-0.000000,0.265420,0.000000,0.604420,1.045743,0.000059
0.085000,0.250000,0.250699,-0.058591,14.648202,17.094416,-0.000000,0.271415,0.000000,0.621372,1.107248,0.000059
0.086000,0.250000,0.250639,-0.062008,14.749778,17.026137,-0.000000,0.277393,0.000000,0.637843,1.170418,0.000060
0.087000,0.250000,0.250576,-0.065274,14.874771,16.951241,-0.000000,0.283352,0.000000,0.653913,1.235210,0.000061
0.088000,0.250000,0.250509,-0.068364,15.022144,16.870141,-0.000000,0.289291,0.000000,0.669653,1.301587,0.000061
0.089000,0.250000,0.250439,-0.071252,15.190755,16.783331,-0.000000,0.295208,0.000000,0.685129,1.369522,0.000062
0.090000,0.250000,0.250366,-0.073914,15.379363,16.691382,-0.000000,0.301102,0.000000,0.700400,1.438990,0.000062
0.091000,0.250000,0.250291,-0.076328,15.586638,16.594935,-0.000000,0.306970,0.000000,0.715519,1.509976,0.000062
0.092000,0.250000,0.250214,-0.078475,15.811165,16.494700,-0.000000,0.312812,0.000000,0.730532,1.582467,0.000062
0.093000,0.250000,0.250134,-0.080336,16.051454,16.391442,-0.000000,0.318627,0.000000,0.745479,1.656455,0.000063
0.094000,0.250000,0.250053,-0.081894,16.305952,16.285984,-0.000000,0.324412,0.000000,0.760395,1.731935,0.000063
0.095000,0.250000,0.249971,-0.083135,16.573045,16.179192,-0.000000,0.330166,0.000000,0.775308,1.808907,0.000063
0.096000,0.250000,0.249887,-0.084046,16.851071,16.071974,-0.000000,0.335888,0.000000,0.790243,1.887371,0.000063
0.097000,0.250000,0.249803,-0.084618,17.138330,15.965270,-0.000000,0.341577,0.000000,0.805218,1.967331,0.000063
0.098000,0.250000,0.249718,-0.084844,17.433089,15.860048,-0.000000,0.347232,0.000000,0.820248,2.048791,0.000063
0.099000,0.250000,0.249633,-0.084716,17.733595,15.757294,-0.000000,0.352851,0.000000,0.835341,2.131759,0.000064
0.100000,0.250000,0.249549,-0.084232,18.038084,15.658005,-0.000000,0.358434,0.000000,0.850503,2.216240,0.000064
0.101000,0.250000,0.249465,-0.083392,18.344791,15.563184,-0.258070,0.363978,0.000000,0.865736,2.302242,0.000065
0.102000,0.250000,0.249382,-0.082195,18.651840,15.473833,-0.387943,0.369484,0.000000,0.881038,2.389771,0.000065
0.103000,0.250000,0.249300,-0.080648,18.956857,15.390942,-0.543065,0.374950,0.000000,0.896403,2.478835,0.000066
0.104000,0.250000,0.249221,-0.078755,19.257141,15.315486,-0.720601,0.380374,0.000000,0.911823,2.569439,0.000067
0.105000,0.250000,0.249143,-0.076529,19.549711,15.248408,-0.917197,0.385757,0.000000,0.927288,2.661587,0.000067
0.106000,0.250000,0.249068,-0.073983,19.831297,15.190616,-1.128949,0.391098,0.000000,0.942783,2.755284,0.000068
0.107000,0.250000,0.248995,-0.071135,20.098342,15.142970,-1.351377,0.396394,0.000000,0.958294,2.850532,0.000069
0.108000,0.250000,0.248926,-0.068007,20.347028,15.106266,-1.579423,0.401647,0.000000,0.973804,2.947331,0.000071
0.109000,0.250000,0.248859,-0.064626,20.573314,15.081231,-1.807467,0.406854,0.000000,0.989295,3.045680,0.000072
0.110000,0.250000,0.248796,-0.061021,20.773000,15.068506,-2.029367,0.412015,0.000000,1.004746,3.145575,0.000073
0.111000,0.250000,0.248737,-0.057229,20.941799,15.068634,-2.238522,0.417129,0.000000,1.020140,3.247013,0.000074
0.112000,0.250000,0.248682,-0.053290,21.075441,15.082050,-2.427962,0.422196,0.000000,1.035456,3.349985,0.000075
0.113000,0.250000,0.248631,-0.049246,21.169788,15.109065,-2.590462,0.427216,0.000000,1.050674,3.454482,0.000077
0.114000,0.250000,0.248583,-0.045148,21.220963,15.149858,-2.718685,0.432187,0.000000,1.065776,3.560494,0.000078
0.115000,0.250000,0.248540,-0.041046,21.225492,15.204460,-2.805350,0.437108,0.000000,1.080744,3.668009,0.000080
0.116000,0.250000,0.248501,-0.036996,21.180462,15.272754,-2.843414,0.441980,0.000000,1.095561,3.777010,0.000081
0.117000,0.250000,0.248466,-0.033056,21.083667,15.354458,-2.826278,0.446802,0.000000,1.110213,3.887484,0.000083
0.118000,0.250000,0.248435,-0.029285,20.933765,15.449126,-2.748001,0.451574,0.000000,1.124687,3.999411,0.000084
0.119000,0.250000,0.248408,-0.025742,20.730412,15.556143,-2.603510,0.456294,0.000000,1.138971,4.112774,0.000086
0.120000,0.250000,0.248384,-0.022487,20.474388,15.674730,-2.388819,0.460963,0.000000,1.153060,4.227553,0.000087
0.121000,0.250000,0.248363,-0.019578,20.167689,15.803942,-2.101217,0.465580,0.000000,1.166947,4.343729,0.000089
0.122000,0.250000,0.248344,-0.017069,19.813594,15.942681,-1.739445,0.470145,0.000000,1.180631,4.461280,0.000091
0.123000,0.250000,0.248328,-0.015010,19.416687,16.089706,-1.303833,0.474658,0.000000,1.194113,4.580188,0.000092
