t,x_ref,x_p,v_p,P1_bar,P2_bar,u1,u2,F_ext,Q_s_lpm,energy_J,iae_cumulative
0.000000,0.050000,0.050000,0.000000,25.000000,20.000000,0.000000,-0.000000,500.000000,0.000000,0.000000,0.000000
0.001000,0.050000,0.049997,-0.005661,25.010575,19.994432,0.000298,-0.000000,500.000000,0.000000,0.000000,0.000000
0.002000,0.050000,0.049989,-0.010587,25.043052,19.975421,0.001107,-0.000000,500.000000,0.000004,0.000000,0.000000
0.003000,0.050000,0.049976,-0.015462,25.096411,19.943603,0.002401,-0.000000,500.000000,0.000028,0.000002,0.000000
0.004000,0.050000,0.049958,-0.020256,25.170363,19.899163,0.004173,-0.000000,500.000000,0.000098,0.000009,0.000000
0.005000,0.050000,0.049935,-0.024943,25.264503,19.842363,0.006411,-0.000000,500.000000,0.000251,0.000027,0.000000
0.006000,0.050000,0.049908,-0.029496,25.378318,19.773533,0.009102,-0.000000,500.000000,0.000532,0.000069,0.000000
0.007000,0.050000,0.049876,-0.033888,25.511187,19.693075,0.012230,-0.000000,500.000000,0.000993,0.000149,0.000000
0.008000,0.050000,0.049840,-0.038095,25.662391,19.601455,0.015775,-0.000000,500.000000,0.001689,0.000290,0.000001
0.009000,0.050000,0.049800,-0.042092,25.831112,19.499206,0.019717,-0.000000,500.000000,0.002678,0.000518,0.000001
0.010000,0.050000,0.049756,-0.045855,26.016440,19.386920,0.024033,-0.000000,500.000000,0.004021,0.000867,0.000001
0.011000,0.050000,0.049709,-0.049364,26.217380,19.265248,0.028696,-0.000000,500.000000,0.005776,0.001375,0.000001
0.012000,0.050000,0.049658,-0.052598,26.432856,19.134896,0.033679,-0.000000,500.000000,0.008002,0.002088,0.000002
0.013000,0.050000,0.049604,-0.055538,26.661717,18.996620,0.038954,-0.000000,500.000000,0.010755,0.003056,0.000002
0.014000,0.050000,0.049547,-0.058167,26.902744,18.851221,0.044488,-0.000000,500.000000,0.014085,0.004335,0.000002
0.015000,0.050000,0.049487,-0.060469,27.154658,18.699543,0.050249,-0.000000,500.000000,0.018040,0.005985,0.000003
0.016000,0.050000,0.049426,-0.062431,27.416122,18.542467,0.056204,-0.000000,500.000000,0.022662,0.008073,0.000004
0.017000,0.050000,0.049363,-0.064041,27.685753,18.380907,0.062317,-0.000000,500.000000,0.027986,0.010666,0.000004
0.018000,0.050000,0.049298,-0.065289,27.962126,18.215804,0.068552,-0.000000,500.000000,0.034040,0.013837,0.000005
0.019000,0.050000,0.049232,-0.066167,28.243783,18.048120,0.074873,-0.000000,500.000000,0.040847,0.017661,0.000006
0.020000,0.050000,0.049166,-0.066669,28.529239,17.878836,0.081242,-0.000000,500.000000,0.048420,0.022213,0.000006
0.021000,0.050000,0.049099,-0.066792,28.816993,17.708942,0.087622,-0.000000,500.000000,0.056768,0.027571,0.000007
0.022000,0.050000,0.049032,-0.066533,29.105531,17.539438,0.093974,-0.000000,500.000000,0.065891,0.033812,0.000008
0.023000,0.050000,0.048966,-0.065892,29.393336,17.371322,0.100261,-0.000000,500.000000,0.075783,0.041013,0.000009
0.024000,0.050000,0.048901,-0.064872,29.678897,17.205588,0.106446,-0.000000,500.000000,0.086428,0.049251,0.000010
0.025000,0.050000,0.048836,-0.063478,29.960715,17.043221,0.112491,-0.000000,500.000000,0.097809,0.058599,0.000012
0.026000,0.050000,0.048774,-0.061715,30.237311,16.885190,0.118360,-0.000000,500.000000,0.109897,0.069130,0.000013
0.027000,0.050000,0.048713,-0.059592,30.507235,16.732443,0.124018,-0.000000,500.000000,0.122662,0.080913,0.000014
0.028000,0.050000,0.048655,-0.057120,30.769072,16.585904,0.129429,-0.000000,500.000000,0.136066,0.094012,0.000015
0.029000,0.050000,0.048599,-0.054310,31.021451,16.446465,0.134561,-0.000000,500.000000,0.150068,0.108489,0.000017
0.030000,0.050000,0.048546,-0.051177,31.263052,16.314984,0.139382,-0.000000,500.000000,0.164621,0.124401,0.000018
0.031000,0.050000,0.048497,-0.047736,31.492609,16.192277,0.143862,-0.000000,500.000000,0.179675,0.141801,0.000020
0.032000,0.050000,0.048451,-0.044005,31.708924,16.079118,0.147971,-0.000000,500.000000,0.195177,0.160734,0.000021
0.033000,0.050000,0.048409,-0.040002,31.910869,15.976230,0.151685,-0.000000,500.000000,0.211070,0.181242,0.000023
0.034000,0.050000,0.048371,-0.035749,32.097391,15.884286,0.154977,-0.000000,500.000000,0.227297,0.203361,0.000025
0.035000,0.050000,0.048337,-0.031266,32.267520,15.803901,0.157826,-0.000000,500.000000,0.243795,0.227120,0.000026
0.036000,0.050000,0.048308,-0.026578,32.420375,15.735630,0.160211,-0.000000,500.000000,0.260502,0.252542,0.000028
0.037000,0.050000,0.048284,-0.021709,32.555166,15.679968,0.162116,-0.000000,500.000000,0.277354,0.279644,0.000030
0.038000,0.050000,0.048265,-0.016682,32.671200,15.637343,0.163524,-0.000000,500.000000,0.294283,0.308438,0.000031
0.039000,0.050000,0.048251,-0.011526,32.767884,15.608116,0.164424,-0.000000,500.000000,0.311224,0.338925,0.000033
0.040000,0.050000,0.048242,-0.006265,32.844729,15.592578,0.164805,-0.000000,500.000000,0.328106,0.371103,0.000035
0.041000,0.050000,0.048238,-0.001424,32.901901,15.590612,0.164674,-0.000000,500.000000,0.344856,0.404962,0.000037
0.042000,0.050000,0.048239,0.002076,32.943728,15.599543,0.164133,-0.000000,500.000000,0.361372,0.440482,0.000038
