t,x_ref,x_p,v_p,P1_bar,P2_bar,u1,u2,F_ext,Q_s_lpm,energy_J,iae_cumulative
0.000000,0.250000,0.250000,0.000000,25.000000,20.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.250000,0.250001,0.002793,24.992268,20.006509,0.000000,-0.030493,0.000000,0.000000,0.000000,0.000000
0.002000,0.250000,0.250005,0.004751,24.975389,20.019540,0.000000,-0.060994,0.000000,0.000000,0.000000,0.000000
0.003000,0.250000,0.250011,0.006282,24.951940,20.037172,-4.951940,0.065082,0.000000,0.000000,0.000000,0.000000
0.004000,0.250000,0.250018,0.007770,24.919990,20.058809,-5.415184,0.081314,0.000000,0.000000,0.000000,0.000000
0.005000,0.250000,0.250026,0.009205,24.866854,20.084463,-5.854047,0.097286,0.000000,0.000000,0.000000,0.000000
0.006000,0.250000,0.250036,0.010557,24.777882,20.114147,-6.251761,0.112680,0.000000,0.000563,0.000014,0.000000
0.007000,0.250000,0.250047,0.011781,24.639280,20.147899,-6.590946,0.127030,0.000000,0.005254,0.000347,0.000000
0.008000,0.250000,0.250060,0.012819,24.438432,20.185634,-6.854027,0.139732,0.000000,0.012044,0.001281,0.000000
0.009000,0.250000,0.250073,0.013603,24.164288,20.227044,-7.023726,0.150051,0.000000,0.020933,0.003024,0.000000
0.010000,0.250000,0.250087,0.014054,23.807763,20.271605,-7.083630,0.157143,0.000000,0.031858,0.005785,0.000000
0.011000,0.250000,0.250101,0.014085,23.362155,20.318546,-7.018798,0.160072,0.000000,0.044684,0.009758,0.000000
0.012000,0.250000,0.250115,0.013605,22.823533,20.366814,-6.816392,0.157837,0.000000,0.059194,0.015121,0.000001
0.013000,0.250000,0.250128,0.012522,22.191073,20.415059,-6.466284,0.149403,0.000000,0.075079,0.022024,0.000001
0.014000,0.250000,0.250140,0.010743,21.467305,20.461618,-5.961624,0.133735,0.000000,0.091931,0.030580,0.000001
0.015000,0.250000,0.250149,0.008182,20.658252,20.504507,-5.299301,0.109832,0.000000,0.109233,0.040853,0.000001
0.016000,0.250000,0.250156,0.004767,19.773419,20.541429,-4.480294,0.076799,0.000000,0.126356,0.052850,0.000001
0.017000,0.250000,0.250159,0.001144,18.824630,20.570502,-3.508847,0.041045,0.000000,0.142555,0.066509,0.000001
0.018000,0.250000,0.250158,-0.002241,17.823594,20.591840,-2.412102,0.007061,0.000000,0.157047,0.081686,0.000001
0.019000,0.250000,0.250154,-0.005502,16.784292,20.605600,-1.186932,0.000000,0.000000,0.169147,0.098168,0.000002
0.020000,0.250000,0.250147,-0.009401,15.724056,20.610861,0.066689,-0.610861,0.000000,0.178593,0.115694,0.000002
0.021000,0.250000,0.250135,-0.014347,14.664351,20.604239,0.118418,-0.665325,0.000000,0.178601,0.133678,0.000002
0.022000,0.250000,0.250118,-0.020321,13.626865,20.580660,0.181480,-0.702170,0.000000,0.162987,0.150682,0.000002
0.023000,0.250000,0.250094,-0.027282,12.630489,20.534911,0.255638,-0.714487,0.000000,0.132674,0.165196,0.000002
0.024000,0.250000,0.250063,-0.035167,11.690826,20.462117,0.340448,-0.695184,0.000000,0.089036,0.175834,0.000002
0.025000,0.250000,0.250023,-0.043898,10.820351,20.357871,0.435285,-0.637150,0.000000,0.033980,0.181377,0.000002
0.026000,0.250000,0.249975,-0.053382,10.028621,20.218677,0.539375,-0.533743,0.000000,0.000000,0.181919,0.000002
0.027000,0.250000,0.249917,-0.063519,9.322546,20.043825,0.651832,-0.380758,0.000000,0.000000,0.181919,0.000002
0.028000,0.250000,0.249848,-0.074200,8.706697,19.831825,0.771690,-0.173141,0.000000,0.000000,0.181919,0.000002
0.029000,0.250000,0.249768,-0.085313,8.183639,19.581594,0.897917,-0.000000,0.000000,0.000000,0.181919,0.000003
0.030000,0.250000,0.249677,-0.096744,7.754278,19.292920,1.029439,-0.000000,0.000000,0.000000,0.181919,0.000003
0.031000,0.250000,0.249574,-0.108378,7.418215,18.966270,1.165161,-0.000000,0.000000,0.000000,0.181919,0.000003
0.032000,0.250000,0.249460,-0.120102,7.174091,18.602426,1.303979,-0.000000,0.000000,0.000000,0.181919,0.000004
0.033000,0.250000,0.249334,-0.131804,7.019910,18.202398,1.444791,-0.000000,0.000000,0.000000,0.181919,0.000005
0.034000,0.250000,0.249197,-0.143376,6.953326,17.767412,1.586502,-0.000000,0.000000,0.000000,0.181919,0.000005
0.035000,0.250000,0.249048,-0.154713,6.971883,17.298905,1.728030,-0.000000,0.000000,0.000000,0.181919,0.000006
0.036000,0.250000,0.248887,-0.165713,7.073202,16.798512,1.868309,-0.000000,0.000000,0.000000,0.181919,0.000008
0.037000,0.250000,0.248716,-0.176277,7.255112,16.268064,2.006285,-0.000000,0.000000,0.000000,0.181919,0.000009
0.038000,0.250000,0.248535,-0.186309,7.515728,15.709577,2.140919,-0.000000,0.000000,0.000000,0.181919,0.000010
0.039000,0.250000,0.248344,-0.195718,7.853478,15.125244,2.271186,-0.000000,0.000000,0.000000,0.181919,0.000012
0.040000,0.250000,0.248144,-0.204412,8.267095,14.517437,2.396069,-0.000000,0.000000,0.000000,0.181919,0.000014
0.041000,0.250000,0.247935,-0.212306,8.755581,13.888700,2.514564,-0.000000,0.000000,0.000000,0.181919,0.000016
0.042000,0.250000,0.247719,-0.219314,9.318142,13.241742,2.625672,-0.000000,0.000000,0.000000,0.181919,0.000018
0.043000,0.250000,0.247497,-0.225354,9.954121,12.579443,2.728404,-0.000000,0.000000,0.000000,0.181919,0.000021
0.044000,0.250000,0.247269,-0.230346,10.662920,11.904844,2.821780,-0.000000,0.000000,0.000000,0.181919,0.000023
0.045000,0.250000,0.247037,-0.234213,11.443913,11.221149,2.904829,-0.000000,0.000000,0.000000,0.181919,0.000026
0.046000,0.250000,0.246801,-0.236879,12.296369,10.531725,2.976590,-0.000000,0.000000,0.000000,0.181919,0.000030
0.047000,0.250000,0.246563,-0.238272,13.225660,9.840092,3.036110,-0.000000,0.000000,0.433036,0.197710,0.000033
0.048000,0.250000,0.246325,-0.238296,14.271610,9.149967,3.082192,-0.000000,0.000000,1.348724,0.298532,0.000037
