t,x_ref,x_p,v_p,P1_bar,P2_bar,u1,u2,F_ext,Q_s_lpm,energy_J,iae_cumulative
0.000000,0.050000,0.050000,0.000000,25.000000,20.000000,0.000000,-0.000000,-800.000000,0.000000,0.000000,0.000000
0.001000,0.050000,0.050009,0.017797,24.959461,20.025812,-4.959461,0.185430,-800.000000,0.000000,0.000000,0.000000
0.002000,0.050000,0.050036,0.035267,24.841233,20.097628,-5.337179,0.355534,-800.000000,0.002126,0.000100,0.000000
0.003000,0.050000,0.050079,0.052538,24.632076,20.215565,-5.612146,0.527138,-800.000000,0.010087,0.000752,0.000000
0.004000,0.050000,0.050141,0.069482,24.317385,20.379989,-5.760662,0.707552,-800.000000,0.026923,0.002733,0.000000
0.005000,0.050000,0.050218,0.085962,23.884740,20.591337,-5.759755,0.900377,-800.000000,0.055311,0.007100,0.000000
0.006000,0.050000,0.050312,0.101827,23.324572,20.850048,-5.588061,1.105922,-800.000000,0.097678,0.015161,0.000001
0.007000,0.050000,0.050422,0.116920,22.630823,21.156506,-5.226770,1.322078,-800.000000,0.156239,0.028455,0.000001
0.008000,0.050000,0.050546,0.131079,21.801537,21.510986,-4.660566,1.545282,-800.000000,0.232951,0.048725,0.000002
0.009000,0.050000,0.050683,0.144144,20.839327,21.913614,-3.878509,1.771315,-800.000000,0.329441,0.077891,0.000002
0.010000,0.050000,0.050834,0.155957,19.751680,22.364314,-2.874796,1.995834,-800.000000,0.446919,0.118010,0.000003
0.011000,0.050000,0.050995,0.166373,18.551033,22.862766,-1.649317,2.214686,-800.000000,0.586103,0.171229,0.000004
0.012000,0.050000,0.051166,0.175261,17.254586,23.408359,-0.207973,2.424058,-800.000000,0.747159,0.239736,0.000005
0.013000,0.050000,0.051345,0.182509,15.883839,24.000154,-0.000000,2.620542,-800.000000,0.929666,0.325694,0.000007
0.014000,0.050000,0.051530,0.188029,14.463193,24.636852,-0.000000,2.801154,-800.000000,1.132605,0.431190,0.000008
0.015000,0.050000,0.051720,0.191759,13.016604,25.316770,-0.000000,2.963335,-800.000000,1.354374,0.558171,0.000010
0.016000,0.050000,0.051913,0.193658,11.566280,26.037820,-0.000000,3.104944,-800.000000,1.592822,0.708391,0.000012
0.017000,0.050000,0.052107,0.193711,10.132499,26.797486,-0.000000,3.224230,-800.000000,1.845305,0.883355,0.000014
0.018000,0.050000,0.052300,0.191920,8.733580,27.592817,-0.000000,3.319807,-800.000000,2.108754,1.084278,0.000016
0.019000,0.050000,0.052490,0.188307,7.385915,28.420412,-0.000000,3.390629,-800.000000,2.379760,1.312046,0.000019
0.020000,0.050000,0.052676,0.182914,6.104036,29.276428,-0.000000,3.435962,-800.000000,2.654667,1.567188,0.000022
0.021000,0.050000,0.052856,0.175794,4.900731,30.156589,-0.000000,3.455362,-800.000000,2.929670,1.849856,0.000024
0.022000,0.050000,0.053027,0.167018,3.787200,31.056214,-0.000000,3.448656,-800.000000,3.200921,2.159820,0.000027
0.023000,0.050000,0.053189,0.156668,2.773289,31.970247,-0.000000,3.415919,-800.000000,3.464624,2.496467,0.000031
0.024000,0.050000,0.053340,0.144839,1.867858,32.893311,-0.000000,3.357462,-800.000000,3.717138,2.858812,0.000034
0.025000,0.050000,0.053478,0.131638,1.079511,33.819767,-0.000000,3.273815,-800.000000,3.955063,3.245523,0.000037
0.026000,0.050000,0.053603,0.117182,0.418708,34.743784,-0.000000,3.165724,-800.000000,4.175320,3.654944,0.000041
0.027000,0.050000,0.053712,0.101610,0.000000,35.659439,-0.000000,3.034157,-800.000000,4.375217,4.085138,0.000045
0.028000,0.050000,0.053806,0.085311,0.000000,36.561174,-0.000000,2.880798,-800.000000,4.552462,4.533922,0.000049
0.029000,0.050000,0.053883,0.068493,0.000000,37.443995,-0.000000,2.708477,-800.000000,4.705176,4.998910,0.000052
0.030000,0.050000,0.053943,0.051168,0.000000,38.302754,-0.000000,2.519393,-800.000000,4.831999,5.477560,0.000056
0.031000,0.050000,0.053985,0.033349,0.000000,39.132176,-0.000000,2.314956,-800.000000,4.932120,5.967228,0.000060
0.032000,0.050000,0.054009,0.015054,0.000000,39.926947,-0.000000,2.096064,-800.000000,5.005265,6.465222,0.000064
0.033000,0.050000,0.054015,-0.003035,0.005436,40.682073,-0.000000,1.863826,-800.000000,5.051618,6.968854,0.000068
0.034000,0.050000,0.054004,-0.018755,0.054815,41.398058,-0.000000,1.629206,-800.000000,5.071059,7.475441,0.000072
0.035000,0.050000,0.053977,-0.034792,0.155059,42.073074,-0.000000,1.395720,-800.000000,5.064147,7.982316,0.000076
0.036000,0.050000,0.053934,-0.051097,0.310169,42.702486,-0.000000,1.159795,-800.000000,5.032279,8.486927,0.000080
0.037000,0.050000,0.053875,-0.067584,0.523322,43.282112,-0.000000,0.919063,-800.000000,4.977148,8.986884,0.000084
0.038000,0.050000,0.053799,-0.084164,0.797165,43.808270,-0.000000,0.672439,-800.000000,4.900566,9.479973,0.000088
0.039000,0.050000,0.053707,-0.100743,1.133873,44.277793,-0.000000,0.419719,-800.000000,4.804320,9.964161,0.000092
0.040000,0.050000,0.053598,-0.117223,1.535130,44.688034,-0.000000,0.161280,-800.000000,4.690066,10.437586,0.000095
0.041000,0.050000,0.053472,-0.133503,2.002111,45.036840,0.102103,-10.000000,-800.000000,4.559239,10.898541,0.000099
0.042000,0.050000,0.053331,-0.149482,2.535469,45.319040,0.369383,-10.000000,-800.000000,4.344705,11.342208,0.000102
0.043000,0.050000,0.053174,-0.165049,3.135423,45.517240,0.639310,-10.000000,-800.000000,3.995827,11.755827,0.000105
0.044000,0.050000,0.053001,-0.180084,3.801895,45.614287,0.910444,-10.000000,-800.000000,3.535158,12.127418,0.000108
0.045000,0.050000,0.052814,-0.194457,4.534571,45.596324,1.181161,-10.000000,-800.000000,2.979453,12.446893,0.000111
0.046000,0.050000,0.052612,-0.208034,5.332935,45.451961,1.449662,-10.000000,-800.000000,2.340085,12.705499,0.000114
0.047000,0.050000,0.052398,-0.220674,6.196291,45.171531,1.713992,-10.000000,-800.000000,1.623757,12.895322,0.000116
0.048000,0.050000,0.052171,-0.232231,7.123773,44.746461,1.972052,-10.000000,-800.000000,0.833376,13.008874,0.000118
0.049000,0.050000,0.051934,-0.242555,8.114351,44.168649,2.221612,-10.000000,-800.000000,0.000000,13.039546,0.000120
0.050000,0.050000,0.051687,-0.251486,9.166799,43.383191,2.460314,-10.000000,-800.000000,0.000000,13.039546,0.000122
0.051000,0.050000,0.051431,-0.258821,10.292586,42.347484,2.685554,-10.000000,-800.000000,0.382647,13.061012,0.000123
0.052000,0.050000,0.051170,-0.264333,11.510388,41.067645,2.894373,-10.000000,-800.000000,0.847532,13.128171,0.000124
0.053000,0.050000,0.050903,-0.267795,12.815085,39.555172,3.083479,-10.000000,-800.000000,1.331484,13.243035,0.000125
