t,x_ref,x_p,v_p,P1_bar,P2_bar,u1,u2,F_ext,Q_s_lpm,energy_J,iae_cumulative
0.000000,0.250000,0.250000,0.000000,25.000000,20.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.250000,0.250001,0.002793,24.992268,20.006509,-4.992268,0.058170,0.000000,0.000000,0.000000,0.000000
0.002000,0.250000,0.250005,0.004750,24.972712,20.019589,-5.471939,0.100263,0.000000,0.000668,0.000032,0.000000
0.003000,0.250000,0.250011,0.006272,24.930937,20.037576,-5.927435,0.134161,0.000000,0.003042,0.000230,0.000000
0.004000,0.250000,0.250018,0.007718,24.852637,20.060216,-6.342228,0.167221,0.000000,0.007756,0.000809,0.000000
0.005000,0.250000,0.250026,0.009051,24.723734,20.087645,-6.698589,0.198594,0.000000,0.015247,0.002030,0.000000
0.006000,0.250000,0.250036,0.010210,24.531308,20.119909,-6.978536,0.226999,0.000000,0.025852,0.004192,0.000000
0.007000,0.250000,0.250047,0.011126,24.263986,20.156912,-7.164345,0.250874,0.000000,0.039786,0.007621,0.000000
0.008000,0.250000,0.250058,0.011717,23.912368,20.198366,-7.239127,0.268412,0.000000,0.057128,0.012657,0.000000
0.009000,0.250000,0.250070,0.011893,23.469455,20.243739,-7.187450,0.277604,0.000000,0.077798,0.019636,0.000000
0.010000,0.250000,0.250082,0.011560,22.931056,20.292214,-6.995997,0.276289,0.000000,0.101531,0.028877,0.000000
0.011000,0.250000,0.250093,0.010622,22.296142,20.342649,-6.654189,0.262217,0.000000,0.127859,0.040658,0.000000
0.012000,0.250000,0.250103,0.008983,21.567117,20.393540,-6.154778,0.233120,0.000000,0.156089,0.055196,0.000001
0.013000,0.250000,0.250110,0.006553,20.749962,20.443001,-5.494334,0.186791,0.000000,0.185286,0.072626,0.000001
0.014000,0.250000,0.250115,0.003390,19.854154,20.488803,-4.673522,0.124045,0.000000,0.214262,0.092973,0.000001
0.015000,0.250000,0.250117,0.000254,18.890536,20.529789,-3.695320,0.060362,0.000000,0.241599,0.116126,0.000001
0.016000,0.250000,0.250116,-0.002806,17.871168,20.565820,-2.592344,0.000000,0.000000,0.265865,0.141832,0.000001
0.017000,0.250000,0.250112,-0.005893,16.810910,20.596394,0.068782,-0.596394,0.000000,0.285854,0.169705,0.000001
0.018000,0.250000,0.250104,-0.009776,15.728782,20.619403,0.152351,-0.679043,0.000000,0.294474,0.198967,0.000001
0.019000,0.250000,0.250092,-0.014738,14.649191,20.629548,0.260183,-0.751128,0.000000,0.285561,0.227993,0.000001
0.020000,0.250000,0.250074,-0.020755,13.594696,20.621094,0.392327,-0.805628,0.000000,0.259538,0.255054,0.000001
0.021000,0.250000,0.250050,-0.027783,12.584483,20.588509,0.548322,-0.835153,0.000000,0.217201,0.278485,0.000001
0.022000,0.250000,0.250018,-0.035753,11.634442,20.526597,0.727258,-0.832092,0.000000,0.159817,0.296731,0.000001
0.023000,0.250000,0.249978,-0.044584,10.757327,20.430625,0.927840,-0.788780,0.000000,0.089220,0.308395,0.000001
0.024000,0.250000,0.249929,-0.054176,9.962970,20.296466,1.148442,-0.697683,0.000000,0.007898,0.312307,0.000002
