t,x_ref,x_p,v_p,P1_bar,P2_bar,u1,u2,F_ext,Q_s_lpm,energy_J,iae_cumulative
0.000000,0.000000,0.000000,0.000000,25.000000,20.000000,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000000
0.001000,0.000000,0.000000,0.000000,24.999204,20.001381,0.000025,-0.001381,300.000000,0.000000,0.000000,0.000000
0.002000,0.000001,0.000000,0.000000,24.998410,20.002760,0.000100,-0.002898,300.000000,0.000000,0.000000,0.000000
0.003000,0.000003,0.000000,0.000000,24.997617,20.004133,0.000226,-0.004547,300.000000,0.000002,0.000000,0.000000
0.004000,0.000005,0.000000,0.000000,24.996827,20.005495,0.000402,-0.006322,300.000000,0.000009,0.000001,0.000000
0.005000,0.000008,0.000000,0.000000,24.996040,20.006836,0.000630,-0.008213,300.000000,0.000023,0.000002,0.000000
0.006000,0.000011,0.000000,0.000000,24.995259,20.008143,0.000911,-0.010203,300.000000,0.000050,0.000006,0.000000
0.007000,0.000015,0.000000,0.000000,24.994484,20.009401,0.001244,-0.012275,300.000000,0.000096,0.000014,0.000000
0.008000,0.000020,0.000000,0.000000,24.993719,20.010593,0.001629,-0.014407,300.000000,0.000166,0.000028,0.000000
0.009000,0.000025,0.000000,0.000000,24.992968,20.011698,0.002069,-0.016572,300.000000,0.000267,0.000050,0.000000
0.010000,0.000031,0.000000,0.000000,24.992237,20.012695,0.002562,-0.018739,300.000000,0.000406,0.000085,0.000000
0.011000,0.000037,0.000000,0.000000,24.991531,20.013560,0.003110,-0.020873,300.000000,0.000592,0.000137,0.000000
0.012000,0.000044,0.000000,0.000000,24.990858,20.014268,0.003713,-0.022937,300.000000,0.000832,0.000211,0.000000
0.013000,0.000052,0.000000,0.000000,24.990226,20.014793,0.004372,-0.024889,300.000000,0.001134,0.000313,0.000000
0.014000,0.000060,0.000000,0.000000,24.989645,20.015110,0.005086,-0.026685,300.000000,0.001508,0.000449,0.000000
0.015000,0.000069,0.000000,0.000000,24.989126,20.015191,0.005857,-0.028278,300.000000,0.001961,0.000627,0.000000
0.016000,0.000079,0.000000,0.000000,24.988681,20.015013,0.006685,-0.029619,300.000000,0.002502,0.000856,0.000000
0.017000,0.000089,0.000000,0.000000,24.988323,20.014551,0.007571,-0.030658,300.000000,0.003140,0.001146,0.000001
0.018000,0.000100,0.000000,0.000000,24.988068,20.013783,0.008514,-0.031345,300.000000,0.003883,0.001505,0.000001
0.019000,0.000111,0.000000,0.000000,24.987931,20.012689,0.009516,-0.031629,300.000000,0.004740,0.001946,0.000001
0.020000,0.000123,0.000000,0.000000,24.987928,20.011254,0.010577,-0.031463,300.000000,0.005719,0.002480,0.000001
0.021000,0.000136,0.000000,0.000000,24.988080,20.009465,0.011697,-0.030800,300.000000,0.006828,0.003121,0.000001
0.022000,0.000149,0.000000,0.000000,24.988404,20.007316,0.012877,-0.029597,300.000000,0.008075,0.003880,0.000001
0.023000,0.000163,0.000000,0.000000,24.988922,20.004803,0.014118,-0.027816,300.000000,0.009468,0.004774,0.000001
0.024000,0.000178,0.000000,0.000000,24.989655,20.001932,0.015419,-0.025425,300.000000,0.011014,0.005816,0.000002
0.025000,0.000193,0.000000,0.000000,24.990626,19.998712,0.016782,-0.022399,300.000000,0.012721,0.007023,0.000002
0.026000,0.000208,0.000000,0.000000,24.991859,19.995163,0.018207,-0.018720,300.000000,0.014596,0.008410,0.000002
0.027000,0.000225,0.000000,0.000000,24.993379,19.991308,0.019694,-0.014382,300.000000,0.016645,0.009997,0.000002
0.028000,0.000242,0.000000,0.000000,24.995212,19.987183,0.021244,-0.009387,300.000000,0.018875,0.011799,0.000002
0.029000,0.000259,0.000000,0.000000,24.997384,19.982829,0.022858,-0.003752,300.000000,0.021293,0.013836,0.000003
0.030000,0.000278,0.000000,0.000000,24.999923,19.978299,0.024535,-0.000000,300.000000,0.023904,0.016127,0.000003
0.031000,0.000296,0.000000,0.000000,25.002859,19.973649,0.026277,-0.000000,300.000000,0.026714,0.018692,0.000003
0.032000,0.000316,0.000000,0.000000,25.006220,19.968942,0.028083,-0.000000,300.000000,0.029729,0.021550,0.000004
0.033000,0.000336,0.000000,0.000000,25.010036,19.964233,0.029955,-0.000000,300.000000,0.032953,0.024723,0.000004
0.034000,0.000356,0.000000,0.000000,25.014339,19.959572,0.031893,-0.000000,300.000000,0.036391,0.028231,0.000004
0.035000,0.000378,0.000000,0.000000,25.019160,19.955001,0.033896,-0.000000,300.000000,0.040049,0.032097,0.000005
0.036000,0.000400,0.000000,0.000000,25.024533,19.950559,0.035967,-0.000000,300.000000,0.043930,0.036343,0.000005
0.037000,0.000422,0.000000,0.000000,25.030489,19.946277,0.038105,-0.000000,300.000000,0.048039,0.040991,0.000005
0.038000,0.000445,0.000000,0.000000,25.037062,19.942183,0.040311,-0.000000,300.000000,0.052379,0.046064,0.000006
0.039000,0.000469,0.000000,0.000000,25.044287,19.938299,0.042585,-0.000000,300.000000,0.056955,0.051586,0.000006
0.040000,0.000493,0.000000,0.000000,25.052198,19.934644,0.044927,-0.000000,300.000000,0.061769,0.057581,0.000007
0.041000,0.000518,0.000000,0.000000,25.060831,19.931233,0.047339,-0.000000,300.000000,0.066826,0.064072,0.000007
0.042000,0.000544,0.000000,0.000000,25.070220,19.928077,0.049821,-0.000000,300.000000,0.072127,0.071084,0.000008
0.043000,0.000570,0.000000,0.000000,25.080403,19.925184,0.052372,-0.000000,300.000000,0.077677,0.078641,0.000008
0.044000,0.000597,0.000000,0.000000,25.091415,19.922559,0.054995,-0.000000,300.000000,0.083477,0.086770,0.000009
0.045000,0.000624,0.000000,0.000000,25.103293,19.920204,0.057688,-0.000000,300.000000,0.089530,0.095494,0.000010
0.046000,0.000652,0.000000,0.000000,25.116075,19.918121,0.060454,-0.000000,300.000000,0.095839,0.104839,0.000010
0.047000,0.000681,0.000000,0.000000,25.129797,19.916306,0.063291,-0.000000,300.000000,0.102405,0.114831,0.000011
0.048000,0.000710,0.000000,0.000000,25.144497,19.914757,0.066201,-0.000000,300.000000,0.109230,0.125496,0.000012
0.049000,0.000740,0.000000,0.000000,25.160214,19.913470,0.069185,-0.000000,300.000000,0.116317,0.136860,0.000012
0.050000,0.000771,0.000000,0.000000,25.176984,19.912437,0.072241,-0.000000,300.000000,0.123667,0.148949,0.000013
0.051000,0.000802,0.000000,0.000000,25.194847,19.911651,0.075372,-0.000000,300.000000,0.131282,0.161790,0.000014
0.052000,0.000834,0.000000,0.000000,25.213841,19.911105,0.078578,-0.000000,300.000000,0.139164,0.175408,0.000015
0.053000,0.000866,0.000000,0.000000,25.234005,19.910789,0.081858,-0.000000,300.000000,0.147312,0.189832,0.000016
0.054000,0.000899,0.000000,0.000000,25.255377,19.910694,0.085214,-0.000000,300.000000,0.155730,0.205087,0.000017
0.055000,0.000932,0.000000,0.000000,25.277997,19.910811,0.088646,-0.000000,300.000000,0.164417,0.221201,0.000018
0.056000,0.000967,0.000000,0.000000,25.301903,19.911129,0.092155,-0.000000,300.000000,0.173375,0.238201,0.000019
0.057000,0.001001,0.000000,0.000000,25.327135,19.911639,0.095741,-0.000000,300.000000,0.182606,0.256113,0.000020
0.058000,0.001037,0.000000,0.000000,25.353731,19.912329,0.099404,-0.000000,300.000000,0.192108,0.274965,0.000021
0.059000,0.001073,0.000000,0.000000,25.381731,19.913190,0.103145,-0.000000,300.000000,0.201885,0.294785,0.000022
0.060000,0.001110,0.000000,0.000000,25.411175,19.914212,0.106964,-0.000000,300.000000,0.211935,0.315599,0.000023
0.061000,0.001147,0.000000,0.000000,25.442102,19.915386,0.110863,-0.000000,300.000000,0.222260,0.337436,0.000024
0.062000,0.001185,0.000000,0.000000,25.474551,19.916701,0.114841,-0.000000,300.000000,0.232860,0.360322,0.000025
0.063000,0.001223,0.000000,0.000000,25.508562,19.918148,0.118899,-0.000000,300.000000,0.243735,0.384286,0.000026
0.064000,0.001262,0.000000,0.000000,25.544174,19.919720,0.123037,-0.000000,300.000000,0.254886,0.409354,0.000028
0.065000,0.001302,0.000000,0.000000,25.581426,19.921406,0.127256,-0.000000,300.000000,0.266314,0.435555,0.000029
0.066000,0.001342,0.000000,0.000000,25.620359,19.923201,0.131556,-0.000000,300.000000,0.278017,0.462916,0.000030
0.067000,0.001383,0.000000,0.000000,25.661011,19.925096,0.135939,-0.000000,300.000000,0.290152,0.491468,0.000032
0.068000,0.001425,0.000000,0.000000,25.703422,19.927103,0.140403,-0.000000,300.000000,0.302973,0.521283,0.000033
0.069000,0.001467,0.000000,0.000000,25.747631,19.929219,0.144951,-0.000000,300.000000,0.315999,0.552393,0.000034
0.070000,0.001510,0.000000,0.000000,25.793677,19.931437,0.149581,-0.000000,300.000000,0.329233,0.584818,0.000036
0.071000,0.001553,0.000000,0.000000,25.841600,19.933747,0.154296,-0.000000,300.000000,0.342680,0.618580,0.000038
0.072000,0.001597,0.000000,0.000000,25.891439,19.936141,0.159094,-0.000000,300.000000,0.356344,0.653700,0.000039
0.073000,0.001642,0.000000,0.000000,25.943233,19.938614,0.163978,-0.000000,300.000000,0.370229,0.690201,0.000041
0.074000,0.001687,0.000000,0.000000,25.997020,19.941159,0.168946,-0.000000,300.000000,0.384339,0.728104,0.000042
0.075000,0.001733,0.000000,0.000000,26.052839,19.943769,0.174001,-0.000000,300.000000,0.398678,0.767432,0.000044
0.076000,0.001779,0.000000,0.000000,26.110729,19.946441,0.179141,-0.000000,300.000000,0.413248,0.808209,0.000046
0.077000,0.001826,0.000000,0.000000,26.170729,19.949170,0.184369,-0.000000,300.000000,0.428053,0.850457,0.000048
0.078000,0.001874,0.000000,0.000000,26.232877,19.951952,0.189683,-0.000000,300.000000,0.443096,0.894201,0.000050
0.079000,0.001922,0.000000,0.000000,26.297210,19.954785,0.195085,-0.000000,300.000000,0.458379,0.939464,0.000052
0.080000,0.001971,0.000000,0.000000,26.363768,19.957664,0.200575,-0.000000,300.000000,0.473905,0.986270,0.000054
0.081000,0.002021,0.000000,0.000000,26.432586,19.960590,0.206153,-0.000000,300.000000,0.489676,1.034644,0.000056
0.082000,0.002071,0.000000,0.000000,26.503704,19.963559,0.211821,-0.000000,300.000000,0.505693,1.084611,0.000058
0.083000,0.002122,0.000000,0.000000,26.577159,19.966571,0.217578,-0.000000,300.000000,0.521959,1.136195,0.000060
0.084000,0.002173,0.000000,0.000000,26.652987,19.969626,0.223426,-0.000000,300.000000,0.538473,1.189421,0.000062
0.085000,0.002225,0.000000,0.000000,26.731225,19.972722,0.229363,-0.000000,300.000000,0.555238,1.244314,0.000064
0.086000,0.002278,0.000000,0.000000,26.811909,19.975861,0.235392,-0.000000,300.000000,0.572252,1.300899,0.000066
0.087000,0.002331,0.000000,0.000000,26.895077,19.979042,0.241512,-0.000000,300.000000,0.589518,1.359202,0.000069
0.088000,0.002385,0.000000,0.000000,26.980763,19.982266,0.247724,-0.001472,300.000000,0.607033,1.419246,0.000071
0.089000,0.002439,0.000000,0.000000,27.069003,19.985534,0.254029,-0.002967,300.000000,0.624782,1.481057,0.000074
0.090000,0.002494,0.000000,0.000000,27.159833,19.988842,0.260426,-0.004828,300.000000,0.642733,1.544656,0.000076
0.091000,0.002550,0.000000,0.000000,27.253287,19.992182,0.266917,-0.007052,300.000000,0.660852,1.610060,0.000079
0.092000,0.002606,0.000000,0.000000,27.349399,19.995542,0.273501,-0.009630,300.000000,0.679102,1.677285,0.000081
0.093000,0.002663,0.000000,0.000000,27.448204,19.998904,0.280180,-0.012546,300.000000,0.697444,1.746341,0.000084
0.094000,0.002720,0.000000,0.000000,27.549734,20.002243,0.286954,-0.015776,300.000000,0.715836,1.817235,0.000087
0.095000,0.002778,0.000000,0.000000,27.654024,20.005546,0.293823,-0.019303,300.000000,0.735067,1.890014,0.000089
0.096000,0.002837,0.000000,0.000001,27.761105,20.008810,0.300780,-0.023128,300.000000,0.754675,1.964744,0.000092
0.097000,0.002896,0.000000,0.000061,27.870939,20.012047,0.307227,-0.027767,300.000000,0.774516,2.041450,0.000095
0.098000,0.002956,0.000000,0.000195,27.983252,20.015405,0.313020,-0.033476,300.000000,0.794582,2.120154,0.000098
0.099000,0.003017,0.000000,0.000382,28.097802,20.019005,0.318346,-0.040221,300.000000,0.814848,2.200877,0.000101
0.100000,0.003078,0.000001,0.000608,28.214415,20.022919,0.323336,-0.047978,300.000000,0.835274,2.283637,0.000104
0.101000,0.003140,0.000002,0.000863,28.332960,20.027179,0.328085,-0.056723,300.000000,0.855811,2.368448,0.000107
0.102000,0.003202,0.000003,0.001141,28.453338,20.031786,0.332662,-0.066432,300.000000,0.876407,2.455316,0.000111
0.103000,0.003265,0.000004,0.001435,28.575470,20.036715,0.337116,-0.077070,300.000000,0.897010,2.544244,0.000114
0.104000,0.003329,0.000006,0.001743,28.699284,20.041921,0.341480,-0.088591,300.000000,0.917566,2.635231,0.000117
0.105000,0.003393,0.000007,0.002062,28.824719,20.047337,0.345779,-0.100933,300.000000,0.938028,2.728267,0.000121
0.106000,0.003457,0.000010,0.002389,28.951715,20.052882,0.350032,-0.114022,300.000000,0.958350,2.823341,0.000124
0.107000,0.003523,0.000012,0.002723,29.080212,20.058459,0.354249,-0.127760,300.000000,0.978490,2.920437,0.000127
0.108000,0.003589,0.000015,0.003064,29.210148,20.063958,0.358440,-0.142033,300.000000,0.998413,3.019533,0.000131
0.109000,0.003655,0.000018,0.003411,29.341462,20.069257,0.362610,-0.156707,300.000000,1.018084,3.120605,0.000135
0.110000,0.003723,0.000022,0.003763,29.474090,20.074225,0.366762,-0.171625,300.000000,1.037476,3.223628,0.000138
0.111000,0.003790,0.000026,0.004121,29.607965,20.078722,0.370900,-0.186613,300.000000,1.056566,3.328571,0.000142
0.112000,0.003859,0.000030,0.004483,29.743018,20.082601,0.375024,-0.201474,300.000000,1.075332,3.435403,0.000146
0.113000,0.003928,0.000035,0.004849,29.879177,20.085713,0.379135,-0.215995,300.000000,1.093759,3.544091,0.000150
0.114000,0.003998,0.000040,0.005243,30.016352,20.087914,0.383005,-0.230152,300.000000,1.111835,3.654599,0.000154
0.115000,0.004068,0.000045,0.005761,30.154145,20.089243,0.385647,-0.244721,300.000000,1.129552,3.766893,0.000158
0.116000,0.004139,0.000051,0.006415,30.291919,20.089883,0.386924,-0.259896,300.000000,1.146895,3.880935,0.000162
0.117000,0.004210,0.000058,0.007204,30.429022,20.090022,0.386810,-0.275799,300.000000,1.163818,3.996686,0.000166
0.118000,0.004282,0.000066,0.008128,30.564796,20.089849,0.385285,-0.292562,300.000000,1.180255,4.114099,0.000170
0.119000,0.004355,0.000075,0.009185,30.698577,20.089553,0.382340,-0.310332,300.000000,1.196115,4.233121,0.000175
0.120000,0.004428,0.000084,0.010374,30.829692,20.089318,0.377971,-0.329261,300.000000,1.211289,4.353686,0.000179
0.121000,0.004502,0.000095,0.011691,30.957466,20.089318,0.372184,-0.349506,300.000000,1.225655,4.475720,0.000183
0.122000,0.004577,0.000108,0.013133,31.081215,20.089718,0.364993,-0.371221,300.000000,1.239077,4.599132,0.000188
0.123000,0.004652,0.000122,0.014695,31.200257,20.090666,0.356420,-0.394559,300.000000,1.251411,4.723820,0.000192
0.124000,0.004727,0.000137,0.016373,31.313905,20.092294,0.346495,-0.419659,300.000000,1.262505,4.849665,0.000197
0.125000,0.004804,0.000154,0.018159,31.421477,20.094707,0.335257,-0.446645,300.000000,1.272204,4.976533,0.000202
0.126000,0.004881,0.000174,0.020048,31.522296,20.097989,0.322754,-0.475620,300.000000,1.280351,5.104275,0.000206
0.127000,0.004958,0.000195,0.022032,31.615692,20.102189,0.309040,-0.506658,300.000000,1.286791,5.232727,0.000211
0.128000,0.005036,0.000218,0.024103,31.701006,20.107325,0.294181,-0.539799,300.000000,1.291370,5.361707,0.000216
0.129000,0.005115,0.000243,0.026252,31.777595,20.113378,0.278247,-0.575041,300.000000,1.293940,5.491021,0.000221
0.130000,0.005194,0.000270,0.028470,31.844833,20.120287,0.261319,-0.612335,300.000000,1.294357,5.620458,0.000226
0.131000,0.005274,0.000300,0.030747,31.902117,20.127949,0.243483,-0.651579,300.000000,1.292489,5.749795,0.000231
0.132000,0.005355,0.000332,0.033072,31.948869,20.136217,0.224834,-0.692611,300.000000,1.288209,5.878796,0.000236
0.133000,0.005436,0.000366,0.035435,31.984540,20.144897,0.205471,-0.735204,300.000000,1.281402,6.007212,0.000241
0.134000,0.005518,0.000403,0.037823,32.008613,20.153748,0.185501,-0.779061,300.000000,1.271965,6.134783,0.000246
0.135000,0.005600,0.000442,0.040227,32.020608,20.162483,0.165037,-0.823811,300.000000,1.259808,6.261241,0.000251
0.136000,0.005683,0.000483,0.042633,32.020085,20.170769,0.144196,-0.869008,300.000000,1.244852,6.386310,0.000256
0.137000,0.005767,0.000527,0.045029,32.006643,20.178228,0.123099,-0.914125,300.000000,1.227035,6.509704,0.000261
0.138000,0.005851,0.000573,0.047404,31.979931,20.184445,0.101870,-0.958558,300.000000,1.206310,6.631135,0.000267
0.139000,0.005935,0.000622,0.049744,31.939643,20.188968,0.080639,-1.001624,300.000000,1.182643,6.750310,0.000272
0.140000,0.006021,0.000673,0.052038,31.885523,20.191315,0.059536,-1.042565,300.000000,1.156019,6.866933,0.000277
0.141000,0.006107,0.000726,0.054272,31.817371,20.190980,0.038693,-1.080552,300.000000,1.126440,6.980709,0.000283
0.142000,0.006193,0.000781,0.056435,31.735040,20.187444,0.018243,-1.114693,300.000000,1.093925,7.091344,0.000288
0.143000,0.006281,0.000839,0.058515,31.638439,20.180182,0.000000,-1.144038,300.000000,1.058512,7.198545,0.000294
0.144000,0.006368,0.000898,0.060500,31.527541,20.168673,0.000000,-1.167594,300.000000,1.020278,7.302029,0.000299
0.145000,0.006457,0.000959,0.062379,31.402391,20.152415,0.000000,-1.184334,300.000000,0.979568,7.401529,0.000305
0.146000,0.006546,0.001023,0.064139,31.263160,20.130931,-10.000000,0.056955,300.000000,0.936920,7.496834,0.000310
0.147000,0.006635,0.001088,0.065770,31.103675,20.104295,-10.000000,0.073431,300.000000,0.763261,7.581667,0.000316
0.148000,0.006725,0.001154,0.067239,30.893527,20.074511,-10.000000,0.088499,300.000000,0.348751,7.633858,0.000321
0.149000,0.006816,0.001222,0.068482,30.599715,20.043712,-10.000000,0.101470,300.000000,0.000000,7.640616,0.000327
0.150000,0.006908,0.001291,0.069401,30.192540,20.013559,-10.000000,0.111319,300.000000,0.000000,7.640616,0.000332
0.151000,0.006999,0.001361,0.069873,29.649659,19.985165,-9.649659,0.116731,300.000000,0.000000,7.640616,0.000338
0.152000,0.007092,0.001431,0.069755,28.955375,19.959051,-9.920340,0.116175,300.000000,0.000000,7.640616,0.000344
0.153000,0.007185,0.001500,0.068890,28.100754,19.935110,-9.961257,0.107968,300.000000,0.000000,7.640616,0.000349
0.154000,0.007279,0.001568,0.067119,27.082373,19.912594,-9.752951,0.090343,300.000000,0.000000,7.640616,0.000355
0.155000,0.007373,0.001634,0.064279,25.902688,19.890110,-9.281504,0.061497,300.000000,0.000000,7.640616,0.000361
0.156000,0.007468,0.001696,0.060217,24.570741,19.865628,-8.539826,0.019667,300.000000,0.000000,7.640616,0.000367
0.157000,0.007564,0.001754,0.054790,23.102529,19.836504,-7.528688,0.000000,300.000000,0.000000,7.640616,0.000372
0.158000,0.007660,0.001805,0.047878,21.520958,19.799539,0.109393,-0.210726,300.000000,0.000000,7.640616,0.000378
0.159000,0.007757,0.001849,0.039390,19.858749,19.751018,0.199307,-0.069256,300.000000,0.000000,7.640616,0.000384
