t,x_ref,x_p,v_p,P1_bar,P2_bar,u1,u2,F_ext,Q_s_lpm,energy_J,iae_cumulative
0.000000,0.050000,0.050000,0.000000,25.000000,20.000000,0.000940,-0.000000,500.000000,0.000000,0.000000,0.000000
0.001000,0.050000,0.049997,-0.005661,25.010576,19.994432,0.001813,-0.000000,500.000000,0.000013,0.000001,0.000000
0.002000,0.050000,0.049989,-0.010587,25.043057,19.975421,0.002618,-0.000000,500.000000,0.000064,0.000005,0.000000
0.003000,0.050000,0.049976,-0.015462,25.096431,19.943603,0.003358,-0.000000,500.000000,0.000170,0.000017,0.000000
0.004000,0.050000,0.049958,-0.020256,25.170411,19.899163,0.004034,-0.000000,500.000000,0.000347,0.000045,0.000000
0.005000,0.050000,0.049935,-0.024943,25.264594,19.842363,0.004647,-0.000000,500.000000,0.000603,0.000095,0.000000
0.006000,0.050000,0.049908,-0.029496,25.378464,19.773534,0.005199,-0.000000,500.000000,0.000947,0.000176,0.000000
0.007000,0.050000,0.049876,-0.033888,25.511392,19.693077,0.005691,-0.000000,500.000000,0.001380,0.000297,0.000000
0.008000,0.050000,0.049840,-0.038094,25.662639,19.601458,0.006124,-0.000000,500.000000,0.001903,0.000467,0.000001
0.009000,0.050000,0.049800,-0.042091,25.831363,19.499211,0.006500,-0.000000,500.000000,0.002513,0.000695,0.000001
0.010000,0.050000,0.049756,-0.045854,26.016619,19.386928,0.006820,-0.000000,500.000000,0.003207,0.000989,0.000001
0.011000,0.050000,0.049709,-0.049363,26.217369,19.265259,0.007085,-0.000000,500.000000,0.003977,0.001357,0.000001
0.012000,0.050000,0.049658,-0.052597,26.432485,19.134910,0.007297,-0.000000,500.000000,0.004816,0.001806,0.000002
0.013000,0.050000,0.049604,-0.055538,26.660753,18.996635,0.007457,-0.000000,500.000000,0.005714,0.002344,0.000002
0.014000,0.050000,0.049547,-0.058168,26.900887,18.851235,0.007566,-0.000000,500.000000,0.006663,0.002974,0.000002
0.015000,0.050000,0.049487,-0.060473,27.151529,18.699550,0.007626,-0.000000,500.000000,0.007650,0.003702,0.000003
0.016000,0.050000,0.049426,-0.062439,27.411259,18.542459,0.007638,-0.000000,500.000000,0.008666,0.004530,0.000004
0.017000,0.050000,0.049363,-0.064055,27.678606,18.380870,0.007602,-0.000000,500.000000,0.009698,0.005461,0.000004
0.018000,0.050000,0.049298,-0.065311,27.952053,18.215718,0.007521,-0.000000,500.000000,0.010736,0.006496,0.000005
0.019000,0.050000,0.049232,-0.066200,28.230046,18.047958,0.007395,-0.000000,500.000000,0.011769,0.007634,0.000006
0.020000,0.050000,0.049166,-0.066718,28.511006,17.878561,0.007227,-0.000000,500.000000,0.012784,0.008875,0.000006
0.021000,0.050000,0.049099,-0.066861,28.793333,17.708506,0.007016,-0.000000,500.000000,0.013773,0.010215,0.000007
0.022000,0.050000,0.049032,-0.066628,29.075420,17.538776,0.006764,-0.000000,500.000000,0.014725,0.011652,0.000008
0.023000,0.050000,0.048966,-0.066020,29.355660,17.370355,0.006472,-0.000000,500.000000,0.015631,0.013182,0.000009
0.024000,0.050000,0.048900,-0.065041,29.632455,17.204217,0.006142,-0.000000,500.000000,0.016483,0.014799,0.000010
