t,x_ref,x_p,v_p,P1_bar,P2_bar,u1,u2,F_ext,Q_s_lpm,energy_J,iae_cumulative
0.000000,0.000000,0.000000,0.000000,25.000000,20.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000000,0.000001,0.002792,24.991320,20.006037,0.000000,-0.030019,0.000000,0.000000,0.000000,0.000000
0.002000,0.000001,0.000005,0.004750,24.972372,20.018121,-4.972372,0.052242,0.000000,0.000000,0.000000,0.000000
0.003000,0.000003,0.000011,0.006277,24.943066,20.034513,-5.440303,0.069558,0.000000,0.000000,0.000000,0.000000
0.004000,0.000005,0.000018,0.007749,24.889733,20.054825,-5.881277,0.085489,0.000000,0.000970,0.000039,0.000000
0.005000,0.000008,0.000026,0.009139,24.795836,20.079109,-6.276353,0.101524,0.000000,0.003897,0.000306,0.000000
0.006000,0.000011,0.000036,0.010396,24.645832,20.107316,-6.605933,0.117893,0.000000,0.008553,0.000973,0.000000
0.007000,0.000015,0.000047,0.011456,24.425587,20.139260,-6.850271,0.134183,0.000000,0.015060,0.002220,0.000000
0.008000,0.000020,0.000059,0.012242,24.122851,20.174582,-6.990093,0.149579,0.000000,0.023515,0.004239,0.000000
0.009000,0.000025,0.000071,0.012664,23.727762,20.212715,-7.007289,0.162989,0.000000,0.033974,0.007228,0.000000
0.010000,0.000031,0.000084,0.012629,23.233364,20.252855,-6.885668,0.173123,0.000000,0.046439,0.011389,0.000000
0.011000,0.000037,0.000096,0.012033,22.636079,20.293934,-6.611719,0.178545,0.000000,0.060835,0.016918,0.000000
0.012000,0.000044,0.000108,0.010776,21.936107,20.334606,-6.175355,0.177716,0.000000,0.076995,0.023999,0.000000
0.013000,0.000052,0.000118,0.008757,21.137703,20.373231,-5.570562,0.169039,0.000000,0.094631,0.032791,0.000000
0.014000,0.000060,0.000125,0.005886,20.249298,20.407873,-4.795927,0.150896,0.000000,0.113326,0.043416,0.000000
0.015000,0.000069,0.000129,0.002418,19.283054,20.436522,-3.854612,0.122112,0.000000,0.132510,0.055946,0.000001
0.016000,0.000079,0.000130,-0.000906,18.251815,20.458769,-2.760508,0.085063,0.000000,0.151451,0.070386,0.000001
0.017000,0.000089,0.000128,-0.004144,17.170416,20.474823,-1.535836,0.042878,0.000000,0.169295,0.086658,0.000001
0.018000,0.000100,0.000122,-0.007653,16.056998,20.484393,-0.173644,0.000000,0.000000,0.185150,0.104597,0.000001
0.019000,0.000111,0.000112,-0.012229,14.934686,20.485223,0.055442,-0.485223,0.000000,0.198183,0.123952,0.000001
0.020000,0.000123,0.000097,-0.017903,13.828595,20.473754,0.118167,-0.522276,0.000000,0.202633,0.144156,0.000001
